"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Actual_fpts","RankTargets","RollingTargetPctg","FreqInd","TierRank","ValueWR"
"WR","Terrance Williams",3600,"DAL@DEN 04:25PM ET",12.8,"DAL","DEN",0,7.5,0,0,0,0,0,1
"RB","De'Angelo Henderson",3600,"DAL@DEN 04:25PM ET",0,"DEN","DAL",0,0,0,0,0,0,0,0
"WR","Jaelen Strong",3500,"HOU@CIN 08:25PM ET",0,"HOU","CIN",0,3.7,0,0,0,0,0,1
"WR","Russell Shepard",3500,"BUF@CAR 01:00PM ET",13.3,"CAR","BUF",0,3.8,0,0,0,0,0,1
"WR","Zay Jones",3500,"BUF@CAR 01:00PM ET",3.1,"BUF","CAR",0,6.9,0,0,0,0,0,1
"RB","CJ Spiller",3500,"PHI@KC 01:00PM ET",0,"KC","PHI",0,1.3,0,0,0,0,0,0
"RB","Alvin Kamara",3500,"NE@NO 01:00PM ET",7.8,"NO","NE",0,8.9,0,0,0,0,0,0
"WR","Markus Wheaton",3500,"CHI@TB 01:00PM ET",0,"CHI","TB",0,6.2,0,0,0,0,0,1
"WR","Travis Benjamin",3500,"MIA@LAC 04:05PM ET",13.3,"LAC","MIA",0,7.1,0,0,0,0,0,1
"RB","Elijah McGuire",3500,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,1.6,0,0,0,0,0,0
"RB","Devontae Booker",3500,"DAL@DEN 04:25PM ET",0,"DEN","DAL",0,0,0,0,0,0,0,0
"WR","Ryan Grant",3500,"WAS@LAR 04:25PM ET",10.1,"WAS","LAR",0,2.8,0,0,0,0,0,1
"WR","Tavon Austin",3500,"WAS@LAR 04:25PM ET",1.8,"LAR","WAS",0,5.3,0,0,0,0,0,1
"WR","Josh Doctson",3500,"WAS@LAR 04:25PM ET",0,"WAS","LAR",0,8.1,0,0,0,0,0,1
"WR","Marquise Goodwin",3500,"SF@SEA 04:25PM ET",5.1,"SF","SEA",0,10.1,0,0,0,0,0,1
"TE","Austin Hooper",3500,"GB@ATL 08:30PM ET",23.8,"ATL","GB",0,7.5,0,0,0,0,0,0
"RB","Devante Mays",3500,"GB@ATL 08:30PM ET",0,"GB","ATL",0,0,0,0,0,0,0,0
"WR","Braxton Miller",3400,"HOU@CIN 08:25PM ET",0,"HOU","CIN",0,7.2,0,0,0,0,0,1
"RB","Dion Lewis",3400,"NE@NO 01:00PM ET",0.9,"NE","NO",0,2.6,0,0,0,0,0,0
"WR","Dontrelle Inman",3400,"MIA@LAC 04:05PM ET",0,"LAC","MIA",0,2.3,0,0,0,0,0,1
"WR","Robby Anderson",3400,"NYJ@OAK 04:05PM ET",6.2,"NYJ","OAK",0,9,0,0,0,0,0,1
"WR","Seth Roberts",3400,"NYJ@OAK 04:05PM ET",8.9,"OAK","NYJ",0,5.8,0,0,0,0,0,1
"TE","Jason Witten",3400,"DAL@DEN 04:25PM ET",18.9,"DAL","DEN",0,8.3,0,0,0,0,0,0
"WR","Robert Woods",3400,"WAS@LAR 04:25PM ET",8.3,"LAR","WAS",0,9.4,0,0,0,0,0,1
"RB","Orleans Darkwa",3400,"DET@NYG 08:30PM ET",2.3,"NYG","DET",0,5.2,0,0,0,0,0,0
"WR","Bruce Ellington",3300,"HOU@CIN 08:25PM ET",0,"HOU","CIN",0,0,0,0,0,0,0,1
"WR","John Ross",3300,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,0,0,0,0,0,0,1
"WR","Sammie Coates",3300,"CLE@BAL 01:00PM ET",0,"CLE","BAL",0,1,0,0,0,0,0,1
"WR","Albert Wilson",3300,"PHI@KC 01:00PM ET",8.7,"KC","PHI",0,8.6,0,0,0,0,0,1
"WR","Brandon Coleman",3300,"NE@NO 01:00PM ET",3.3,"NO","NE",0,8.1,0,0,0,0,0,1
"WR","Laquon Treadwell",3300,"MIN@PIT 01:00PM ET",1.7,"MIN","PIT",0,5,0,0,0,0,0,1
"TE","Jared Cook",3300,"NYJ@OAK 04:05PM ET",10.6,"OAK","NYJ",0,8.2,0,0,0,0,0,0
"RB","Rod Smith",3300,"DAL@DEN 04:25PM ET",0,"DAL","DEN",0,1.3,0,0,0,0,0,0
"WR","Jeff Janis",3300,"GB@ATL 08:30PM ET",0,"GB","ATL",0,1.3,0,0,0,0,0,1
"RB","Zach Zenner",3300,"DET@NYG 08:30PM ET",0,"DET","NYG",0,0,0,0,0,0,0,0
"WR","Roger Lewis",3300,"DET@NYG 08:30PM ET",9.4,"NYG","DET",0,1.7,0,0,0,0,0,1
"WR","Curtis Samuel",3200,"BUF@CAR 01:00PM ET",0,"CAR","BUF",0,5.9,0,0,0,0,0,1
"WR","Jaron Brown",3200,"ARI@IND 01:00PM ET",0,"ARI","IND",0,5.3,0,0,0,0,0,1
"WR","Chris Conley",3200,"PHI@KC 01:00PM ET",6.3,"KC","PHI",0,8.8,0,0,0,0,0,1
"RB","Jerick McKinnon",3200,"MIN@PIT 01:00PM ET",6.7,"MIN","PIT",0,4.8,0,0,0,0,0,0
"TE","Jesse James",3200,"MIN@PIT 01:00PM ET",22.1,"PIT","MIN",0,6.5,0,0,0,0,0,0
"WR","ArDarius Stewart",3200,"NYJ@OAK 04:05PM ET",3,"NYJ","OAK",0,5.4,0,0,0,0,0,1
"TE","Evan Engram",3200,"DET@NYG 08:30PM ET",8.4,"NYG","DET",0,9.9,0,0,0,0,0,0
"TE","CJ Fiedorowicz",3100,"HOU@CIN 08:25PM ET",8.6,"HOU","CIN",0,0,0,0,0,0,0,0
"WR","Breshad Perriman",3100,"CLE@BAL 01:00PM ET",1.5,"BAL","CLE",0,8.6,0,0,0,0,0,1
"RB","Fozzy Whittaker",3100,"BUF@CAR 01:00PM ET",0.1,"CAR","BUF",0,1.1,0,0,0,0,0,0
"TE","Coby Fleener",3100,"NE@NO 01:00PM ET",16.4,"NO","NE",0,10.4,0,0,0,0,0,0
"WR","Austin Carr",3100,"NE@NO 01:00PM ET",0,"NO","NE",0,0,0,0,0,0,0,1
"RB","Jordan Todman",3000,"HOU@CIN 08:25PM ET",0,"HOU","CIN",0,0,0,0,0,0,0,0
"RB","Jay Prosch",3000,"HOU@CIN 08:25PM ET",0,"HOU","CIN",0,0,0,0,0,0,0,0
"RB","Tyler Ervin",3000,"HOU@CIN 08:25PM ET",6.6,"HOU","CIN",0,1.2,0,0,0,0,0,0
"WR","Alex Erickson",3000,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,0,0,0,0,0,0,1
"WR","Cody Core",3000,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,1.1,0,0,0,0,0,1
"WR","Andy Jones",3000,"HOU@CIN 08:25PM ET",0,"HOU","CIN",0,0,0,0,0,0,0,1
"WR","Josh Malone",3000,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,0,0,0,0,0,0,1
"WR","Michael Campanaro",3000,"CLE@BAL 01:00PM ET",0.2,"BAL","CLE",0,3.8,0,0,0,0,0,1
"WR","Chris Matthews",3000,"CLE@BAL 01:00PM ET",0,"BAL","CLE",0,0,0,0,0,0,0,1
"WR","Chris Moore",3000,"CLE@BAL 01:00PM ET",0,"BAL","CLE",0,0,0,0,0,0,0,1
"WR","Kasen Williams",3000,"CLE@BAL 01:00PM ET",0,"CLE","BAL",0,3.3,0,0,0,0,0,1
"RB","Danny Vitale",3000,"CLE@BAL 01:00PM ET",0,"CLE","BAL",0,1.2,0,0,0,0,0,0
"WR","Ricardo Louis",3000,"CLE@BAL 01:00PM ET",5.2,"CLE","BAL",0,3.8,0,0,0,0,0,1
"WR","Reggie Davis",3000,"CLE@BAL 01:00PM ET",0,"CLE","BAL",0,0,0,0,0,0,0,1
"RB","Matthew Dayes",3000,"CLE@BAL 01:00PM ET",3.6,"CLE","BAL",0,3.7,0,0,0,0,0,0
"WR","Vince Mayle",3000,"CLE@BAL 01:00PM ET",0,"BAL","CLE",0,0,0,0,0,0,0,1
"WR","Brandon Tate",3000,"BUF@CAR 01:00PM ET",0,"BUF","CAR",0,2.7,0,0,0,0,0,1
"RB","Taiwan Jones",3000,"BUF@CAR 01:00PM ET",0,"BUF","CAR",0,0,0,0,0,0,0,0
"RB","Joe Banyard",3000,"BUF@CAR 01:00PM ET",0,"BUF","CAR",0,2.3,0,0,0,0,0,0
"TE","Charles Clay",3000,"BUF@CAR 01:00PM ET",15.3,"BUF","CAR",0,9.1,0,0,0,0,0,0
"RB","Patrick DiMarco",3000,"BUF@CAR 01:00PM ET",1.5,"BUF","CAR",0,1.7,0,0,0,0,0,0
"WR","Walter Powell",3000,"BUF@CAR 01:00PM ET",0,"BUF","CAR",0,0,0,0,0,0,0,1
"WR","Kaelin Clay",3000,"BUF@CAR 01:00PM ET",0,"BUF","CAR",0,0,0,0,0,0,0,1
"WR","Andre Holmes",3000,"BUF@CAR 01:00PM ET",7.1,"BUF","CAR",0,6.1,0,0,0,0,0,1
"WR","Damiere Byrd",3000,"BUF@CAR 01:00PM ET",0,"CAR","BUF",0,2.6,0,0,0,0,0,1
"RB","Cameron Artis-Payne",3000,"BUF@CAR 01:00PM ET",0,"CAR","BUF",0,0,0,0,0,0,0,0
"WR","Kamar Aiken",3000,"ARI@IND 01:00PM ET",1.3,"IND","ARI",0,4,0,0,0,0,0,1
"WR","Matt Hazel",3000,"ARI@IND 01:00PM ET",1.1,"IND","ARI",0,0,0,0,0,0,0,1
"WR","Quan Bray",3000,"ARI@IND 01:00PM ET",0,"IND","ARI",0,2.6,0,0,0,0,0,1
"RB","Elijhaa Penny",3000,"ARI@IND 01:00PM ET",0,"ARI","IND",0,0,0,0,0,0,0,0
"WR","Brittan Golden",3000,"ARI@IND 01:00PM ET",0,"ARI","IND",0,3.3,0,0,0,0,0,1
"WR","Chester Rogers",3000,"ARI@IND 01:00PM ET",0,"IND","ARI",0,5.5,0,0,0,0,0,1
"WR","Chad Williams",3000,"ARI@IND 01:00PM ET",0,"ARI","IND",0,0,0,0,0,0,0,1
"WR","Eric Weems",3000,"TEN@JAX 01:00PM ET",0,"TEN","JAX",0,0,0,0,0,0,0,1
"WR","Arrelious Benn",3000,"TEN@JAX 01:00PM ET",2.2,"JAX","TEN",0,6.4,0,0,0,0,0,1
"RB","Tommy Bohanon",3000,"TEN@JAX 01:00PM ET",7.1,"JAX","TEN",0,0,0,0,0,0,0,0
"RB","Jalston Fowler",3000,"TEN@JAX 01:00PM ET",0,"TEN","JAX",0,0,0,0,0,0,0,0
"RB","Corey Grant",3000,"TEN@JAX 01:00PM ET",0,"JAX","TEN",0,0,0,0,0,0,0,0
"RB","David Fluellen",3000,"TEN@JAX 01:00PM ET",0,"TEN","JAX",0,0,0,0,0,0,0,0
"WR","Keelan Cole",3000,"TEN@JAX 01:00PM ET",0,"JAX","TEN",0,4.9,0,0,0,0,0,1
"RB","Anthony Sherman",3000,"PHI@KC 01:00PM ET",0,"KC","PHI",0,0,0,0,0,0,0,0
"WR","De'Anthony Thomas",3000,"PHI@KC 01:00PM ET",1.2,"KC","PHI",0,1.4,0,0,0,0,0,1
"WR","Marcus Johnson",3000,"PHI@KC 01:00PM ET",0,"PHI","KC",0,1.1,0,0,0,0,0,1
"WR","Jehu Chesson",3000,"PHI@KC 01:00PM ET",0,"KC","PHI",0,0,0,0,0,0,0,1
"WR","Mack Hollins",3000,"PHI@KC 01:00PM ET",0,"PHI","KC",0,2.3,0,0,0,0,0,1
"WR","Demarcus Robinson",3000,"PHI@KC 01:00PM ET",0,"KC","PHI",0,1.5,0,0,0,0,0,1
"WR","Shelton Gibson",3000,"PHI@KC 01:00PM ET",0,"PHI","KC",0,0,0,0,0,0,0,1
"RB","Corey Clement",3000,"PHI@KC 01:00PM ET",0,"PHI","KC",0,0,0,0,0,0,0,0
"RB","Donnel Pumphrey",3000,"PHI@KC 01:00PM ET",0,"PHI","KC",0,0,0,0,0,0,0,0
"WR","Matthew Slater",3000,"NE@NO 01:00PM ET",0,"NE","NO",0,0,0,0,0,0,0,1
"RB","John Kuhn",3000,"NE@NO 01:00PM ET",0.2,"NO","NE",0,2.3,0,0,0,0,0,0
"RB","James Develin",3000,"NE@NO 01:00PM ET",0,"NE","NO",0,0,0,0,0,0,0,0
"RB","Brandon Bolden",3000,"NE@NO 01:00PM ET",0,"NE","NO",0,0,0,0,0,0,0,0
"WR","Tommylee Lewis",3000,"NE@NO 01:00PM ET",7.2,"NO","NE",0,4.7,0,0,0,0,0,1
"RB","Trey Edmunds",3000,"NE@NO 01:00PM ET",0,"NO","NE",0,0,0,0,0,0,0,0
"WR","Darrius Heyward-Bey",3000,"MIN@PIT 01:00PM ET",0,"PIT","MIN",0,0,0,0,0,0,0,1
"WR","Michael Floyd",3000,"MIN@PIT 01:00PM ET",0,"MIN","PIT",0,0,0,0,0,0,0,1
"WR","Jarius Wright",3000,"MIN@PIT 01:00PM ET",3.1,"MIN","PIT",0,5,0,0,0,0,0,1
"WR","Justin Hunter",3000,"MIN@PIT 01:00PM ET",0,"PIT","MIN",0,0,0,0,0,0,0,1
"RB","Roosevelt Nix",3000,"MIN@PIT 01:00PM ET",0,"PIT","MIN",0,0,0,0,0,0,0,0
"RB","Terrell Watson",3000,"MIN@PIT 01:00PM ET",0,"PIT","MIN",0,0,0,0,0,0,0,0
"WR","Stacy Coley",3000,"MIN@PIT 01:00PM ET",0,"MIN","PIT",0,0,0,0,0,0,0,1
"WR","Rodney Adams",3000,"MIN@PIT 01:00PM ET",0,"MIN","PIT",0,0,0,0,0,0,0,1
"WR","JuJu Smith-Schuster",3000,"MIN@PIT 01:00PM ET",0,"PIT","MIN",0,2.2,0,0,0,0,0,1
"RB","CJ Ham",3000,"MIN@PIT 01:00PM ET",0,"MIN","PIT",0,0,0,0,0,0,0,0
"WR","Deonte Thompson",3000,"CHI@TB 01:00PM ET",2.5,"CHI","TB",0,5.3,0,0,0,0,0,1
"RB","Benny Cunningham",3000,"CHI@TB 01:00PM ET",0,"CHI","TB",0,0,0,0,0,0,0,0
"TE","Cameron Brate",3000,"CHI@TB 01:00PM ET",0,"TB","CHI",0,7.6,0,0,0,0,0,0
"WR","Josh Bellamy",3000,"CHI@TB 01:00PM ET",5.7,"CHI","TB",0,3,0,0,0,0,0,1
"RB","Michael Burton",3000,"CHI@TB 01:00PM ET",0.7,"CHI","TB",0,0,0,0,0,0,0,0
"WR","Bernard Reedy",3000,"CHI@TB 01:00PM ET",0,"TB","CHI",0,0,0,0,0,0,0,1
"WR","Tre McBride",3000,"CHI@TB 01:00PM ET",0,"CHI","TB",0,2.4,0,0,0,0,0,1
"RB","Peyton Barber",3000,"CHI@TB 01:00PM ET",0,"TB","CHI",0,1.2,0,0,0,0,0,0
"RB","Taquan Mizzell",3000,"CHI@TB 01:00PM ET",0,"CHI","TB",0,0,0,0,0,0,0,0
"WR","Chris Godwin",3000,"CHI@TB 01:00PM ET",0,"TB","CHI",0,2.3,0,0,0,0,0,1
"TE","Antonio Gates",3000,"MIA@LAC 04:05PM ET",3.7,"LAC","MIA",0,10.1,0,0,0,0,0,0
"RB","Senorise Perry",3000,"MIA@LAC 04:05PM ET",0,"MIA","LAC",0,0,0,0,0,0,0,0
"WR","Jakeem Grant",3000,"MIA@LAC 04:05PM ET",0,"MIA","LAC",0,0,0,0,0,0,0,1
"RB","Derek Watt",3000,"MIA@LAC 04:05PM ET",0,"LAC","MIA",0,0,0,0,0,0,0,0
"WR","Leonte Carroo",3000,"MIA@LAC 04:05PM ET",0,"MIA","LAC",0,2,0,0,0,0,0,1
"RB","Austin Ekeler",3000,"MIA@LAC 04:05PM ET",3.8,"LAC","MIA",0,1.7,0,0,0,0,0,0
"RB","Jamize Olawale",3000,"NYJ@OAK 04:05PM ET",0,"OAK","NYJ",0,0,0,0,0,0,0,0
"WR","Charone Peake",3000,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,3.2,0,0,0,0,0,1
"WR","Cordarrelle Patterson",3000,"NYJ@OAK 04:05PM ET",1.7,"OAK","NYJ",0,2.8,0,0,0,0,0,1
"WR","Kalif Raymond",3000,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,0,0,0,0,0,0,1
"WR","Jalin Marshall",3000,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,0,0,0,0,0,0,1
"WR","Johnny Holton",3000,"NYJ@OAK 04:05PM ET",0,"OAK","NYJ",0,1.1,0,0,0,0,0,1
"WR","Chad Hansen",3000,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,2.7,0,0,0,0,0,1
"WR","Brice Butler",3000,"DAL@DEN 04:25PM ET",4,"DAL","DEN",0,2.9,0,0,0,0,0,1
"WR","Bennie Fowler",3000,"DAL@DEN 04:25PM ET",17.1,"DEN","DAL",0,8.1,0,0,0,0,0,1
"WR","Jordan Taylor",3000,"DAL@DEN 04:25PM ET",0,"DEN","DAL",0,0,0,0,0,0,0,1
"RB","Keith Smith",3000,"DAL@DEN 04:25PM ET",0,"DAL","DEN",0,0,0,0,0,0,0,0
"WR","Cody Latimer",3000,"DAL@DEN 04:25PM ET",0,"DEN","DAL",0,1.6,0,0,0,0,0,1
"RB","Andy Janovich",3000,"DAL@DEN 04:25PM ET",0,"DEN","DAL",0,0,0,0,0,0,0,0
"WR","Ryan Switzer",3000,"DAL@DEN 04:25PM ET",0,"DAL","DEN",0,1.4,0,0,0,0,0,1
"WR","Isaiah McKenzie",3000,"DAL@DEN 04:25PM ET",0,"DEN","DAL",0,0,0,0,0,0,0,1
"WR","Noah Brown",3000,"DAL@DEN 04:25PM ET",0,"DAL","DEN",0,0,0,0,0,0,0,1
"TE","Vernon Davis",3000,"WAS@LAR 04:25PM ET",0,"WAS","LAR",0,4.7,0,0,0,0,0,0
"WR","Brian Quick",3000,"WAS@LAR 04:25PM ET",2.1,"WAS","LAR",0,0,0,0,0,0,0,1
"RB","Mack Brown",3000,"WAS@LAR 04:25PM ET",0,"WAS","LAR",0,0,0,0,0,0,0,0
"RB","Justin Davis",3000,"WAS@LAR 04:25PM ET",0.1,"LAR","WAS",0,0,0,0,0,0,0,0
"WR","Pharoh Cooper",3000,"WAS@LAR 04:25PM ET",0,"LAR","WAS",0,1.2,0,0,0,0,0,1
"WR","Josh Reynolds",3000,"WAS@LAR 04:25PM ET",0,"LAR","WAS",0,1.8,0,0,0,0,0,1
"WR","Michael Thomas",3000,"WAS@LAR 04:25PM ET",0,"LAR","WAS",0,16.3,0,0,0,0,0,1
"WR","Aldrick Robinson",3000,"SF@SEA 04:25PM ET",1.7,"SF","SEA",0,6.6,0,0,0,0,0,1
"RB","Kyle Juszczyk",3000,"SF@SEA 04:25PM ET",3.7,"SF","SEA",0,5.7,0,0,0,0,0,0
"RB","Tre Madden",3000,"SF@SEA 04:25PM ET",0,"SEA","SF",0,0,0,0,0,0,0,0
"WR","Tanner McEvoy",3000,"SF@SEA 04:25PM ET",0,"SEA","SF",0,2.3,0,0,0,0,0,1
"RB","Raheem Mostert",3000,"SF@SEA 04:25PM ET",0,"SF","SEA",0,1.9,0,0,0,0,0,0
"RB","JD McKissic",3000,"SF@SEA 04:25PM ET",0,"SEA","SF",0,0,0,0,0,0,0,0
"WR","Amara Darboh",3000,"SF@SEA 04:25PM ET",0,"SEA","SF",0,1.1,0,0,0,0,0,1
"WR","Trent Taylor",3000,"SF@SEA 04:25PM ET",1.8,"SF","SEA",0,2.2,0,0,0,0,0,1
"WR","Victor Bolden",3000,"SF@SEA 04:25PM ET",0,"SF","SEA",0,0,0,0,0,0,0,1
"WR","Kendrick Bourne",3000,"SF@SEA 04:25PM ET",0,"SF","SEA",0,1.1,0,0,0,0,0,1
"WR","Andre Roberts",3000,"GB@ATL 08:30PM ET",0,"ATL","GB",0,0,0,0,0,0,0,1
"RB","Derrick Coleman",3000,"GB@ATL 08:30PM ET",0,"ATL","GB",0,0,0,0,0,0,0,0
"WR","Nick Williams",3000,"GB@ATL 08:30PM ET",0,"ATL","GB",0,0,0,0,0,0,0,1
"WR","Justin Hardy",3000,"GB@ATL 08:30PM ET",0,"ATL","GB",0,1.7,0,0,0,0,0,1
"RB","Terron Ward",3000,"GB@ATL 08:30PM ET",0,"ATL","GB",0,1.3,0,0,0,0,0,0
"RB","Aaron Ripkowski",3000,"GB@ATL 08:30PM ET",0,"GB","ATL",0,2.1,0,0,0,0,0,0
"WR","Trevor Davis",3000,"GB@ATL 08:30PM ET",0,"GB","ATL",0,0,0,0,0,0,0,1
"WR","Geronimo Allison",3000,"GB@ATL 08:30PM ET",0,"GB","ATL",0,0,0,0,0,0,0,1
"RB","Brian Hill",3000,"GB@ATL 08:30PM ET",0,"ATL","GB",0,0,0,0,0,0,0,0
"RB","Tion Green",3000,"DET@NYG 08:30PM ET",0,"DET","NYG",0,0,0,0,0,0,0,0
"WR","TJ Jones",3000,"DET@NYG 08:30PM ET",5.2,"DET","NYG",0,3.9,0,0,0,0,0,1
"WR","Jared Abbrederis",3000,"DET@NYG 08:30PM ET",0,"DET","NYG",0,0,0,0,0,0,0,1
"TE","Eric Ebron",3000,"DET@NYG 08:30PM ET",2.9,"DET","NYG",0,8.3,0,0,0,0,0,0
"RB","Wayne Gallman",3000,"DET@NYG 08:30PM ET",0,"NYG","DET",0,0,0,0,0,0,0,0
"RB","Shane Smith",3000,"DET@NYG 08:30PM ET",0,"NYG","DET",0,0,0,0,0,0,0,0
"WR","Tavarres King",3000,"DET@NYG 08:30PM ET",0,"NYG","DET",0,0,0,0,0,0,0,1
"WR","Dwayne Harris",3000,"DET@NYG 08:30PM ET",0,"NYG","DET",0,0,0,0,0,0,0,1
"TE","Jack Doyle",2900,"ARI@IND 01:00PM ET",6.1,"IND","ARI",0,5.3,0,0,0,0,0,0
"TE","Zach Miller",2900,"CHI@TB 01:00PM ET",7.9,"CHI","TB",0,8.5,0,0,0,0,0,0
"TE","OJ Howard",2900,"CHI@TB 01:00PM ET",0,"TB","CHI",0,5.8,0,0,0,0,0,0
"TE","Julius Thomas",2800,"MIA@LAC 04:05PM ET",0,"MIA","LAC",0,7.7,0,0,0,0,0,0
"TE","Ryan Griffin",2700,"HOU@CIN 08:25PM ET",0,"HOU","CIN",0,0,0,0,0,0,0,0
"TE","Jermaine Gresham",2700,"ARI@IND 01:00PM ET",4.5,"ARI","IND",0,8,0,0,0,0,0,0
"TE","Austin Seferian-Jenkins",2700,"NYJ@OAK 04:05PM ET",0,"NYJ","OAK",0,0,0,0,0,0,0,0
"TE","Virgil Green",2700,"DAL@DEN 04:25PM ET",5.4,"DEN","DAL",0,4.6,0,0,0,0,0,0
"TE","Richard Rodgers",2700,"GB@ATL 08:30PM ET",0,"GB","ATL",0,0,0,0,0,0,0,0
"TE","Benjamin Watson",2600,"CLE@BAL 01:00PM ET",0,"BAL","CLE",0,4.2,0,0,0,0,0,0
"TE","Demetrius Harris",2600,"PHI@KC 01:00PM ET",9.5,"KC","PHI",0,2,0,0,0,0,0,0
"TE","Vance McDonald",2600,"MIN@PIT 01:00PM ET",0,"PIT","MIN",0,3.1,0,0,0,0,0,0
"TE","Will Tye",2600,"NYJ@OAK 04:05PM ET",6.4,"NYJ","OAK",0,4,0,0,0,0,0,0
"TE","AJ Derby",2600,"DAL@DEN 04:25PM ET",6.4,"DEN","DAL",0,4.5,0,0,0,0,0,0
"TE","Tyler Higbee",2600,"WAS@LAR 04:25PM ET",3.7,"LAR","WAS",0,6.9,0,0,0,0,0,0
"TE","Clark Harris",2500,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,0,0,0,0,0,0,0
"TE","Ryan Hewitt",2500,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,0,0,0,0,0,0,0
"TE","Tyler Kroft",2500,"HOU@CIN 08:25PM ET",1.5,"CIN","HOU",0,1.1,0,0,0,0,0,0
"TE","CJ Uzomah",2500,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,0,0,0,0,0,0,0
"TE","Stephen Anderson",2500,"HOU@CIN 08:25PM ET",3.4,"HOU","CIN",0,0,0,0,0,0,0,0
"TE","Cethan Carter",2500,"HOU@CIN 08:25PM ET",0,"CIN","HOU",0,0,0,0,0,0,0,0
"TE","Randall Telfer",2500,"CLE@BAL 01:00PM ET",0,"CLE","BAL",0,1.4,0,0,0,0,0,0
"TE","Nick Boyle",2500,"CLE@BAL 01:00PM ET",2.4,"BAL","CLE",0,5.6,0,0,0,0,0,0
"TE","Seth DeValve",2500,"CLE@BAL 01:00PM ET",8.2,"CLE","BAL",0,5.6,0,0,0,0,0,0
"TE","Maxx Williams",2500,"CLE@BAL 01:00PM ET",1.5,"BAL","CLE",0,4.2,0,0,0,0,0,0
"TE","David Njoku",2500,"CLE@BAL 01:00PM ET",4,"CLE","BAL",0,4.8,0,0,0,0,0,0
"TE","Ed Dickson",2500,"BUF@CAR 01:00PM ET",0,"CAR","BUF",0,0,0,0,0,0,0,0
"TE","Logan Thomas",2500,"BUF@CAR 01:00PM ET",0,"BUF","CAR",0,0,0,0,0,0,0,0
"TE","Chris Manhertz",2500,"BUF@CAR 01:00PM ET",0,"CAR","BUF",0,0,0,0,0,0,0,0
"TE","Nick O'Leary",2500,"BUF@CAR 01:00PM ET",3.2,"BUF","CAR",0,1.6,0,0,0,0,0,0
"TE","Khari Lee",2500,"BUF@CAR 01:00PM ET",0,"BUF","CAR",0,0,0,0,0,0,0,0
"TE","Ifeanyi Momah",2500,"ARI@IND 01:00PM ET",0,"ARI","IND",0,0,0,0,0,0,0,0
"TE","Brandon Williams",2500,"ARI@IND 01:00PM ET",0,"IND","ARI",0,0,0,0,0,0,0,0
"TE","Troy Niklas",2500,"ARI@IND 01:00PM ET",0,"ARI","IND",0,3.1,0,0,0,0,0,0
"TE","Darrell Daniels",2500,"ARI@IND 01:00PM ET",0,"IND","ARI",0,0,0,0,0,0,0,0
"TE","Marcedes Lewis",2500,"TEN@JAX 01:00PM ET",0,"JAX","TEN",0,5.3,0,0,0,0,0,0
"TE","Beau Brinkley",2500,"TEN@JAX 01:00PM ET",0,"TEN","JAX",0,0,0,0,0,0,0,0
"TE","James O'Shaughnessy",2500,"TEN@JAX 01:00PM ET",2.8,"JAX","TEN",0,2.1,0,0,0,0,0,0
"TE","Ben Koyack",2500,"TEN@JAX 01:00PM ET",0,"JAX","TEN",0,3.2,0,0,0,0,0,0
"TE","Phillip Supernaw",2500,"TEN@JAX 01:00PM ET",0,"TEN","JAX",0,0,0,0,0,0,0,0
"TE","Jonnu Smith",2500,"TEN@JAX 01:00PM ET",0,"TEN","JAX",0,1.9,0,0,0,0,0,0
"TE","Brent Celek",2500,"PHI@KC 01:00PM ET",2.1,"PHI","KC",0,1.4,0,0,0,0,0,0
"TE","James Winchester",2500,"PHI@KC 01:00PM ET",0,"KC","PHI",0,0,0,0,0,0,0,0
"TE","Trey Burton",2500,"PHI@KC 01:00PM ET",0,"PHI","KC",0,1.6,0,0,0,0,0,0
"TE","Ross Travis",2500,"PHI@KC 01:00PM ET",0,"KC","PHI",0,0,0,0,0,0,0,0
"TE","Michael Hoomanawanui",2500,"NE@NO 01:00PM ET",0,"NO","NE",0,0,0,0,0,0,0,0
"TE","Dwayne Allen",2500,"NE@NO 01:00PM ET",0,"NE","NO",0,3.6,0,0,0,0,0,0
"TE","Josh Hill",2500,"NE@NO 01:00PM ET",0,"NO","NE",0,4.7,0,0,0,0,0,0
"TE","Jacob Hollister",2500,"NE@NO 01:00PM ET",0,"NE","NO",0,0,0,0,0,0,0,0
"TE","Kevin McDermott",2500,"MIN@PIT 01:00PM ET",0,"MIN","PIT",0,0,0,0,0,0,0,0
"TE","Blake Bell",2500,"MIN@PIT 01:00PM ET",0,"MIN","PIT",0,0,0,0,0,0,0,0
