Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,13063,Taiwan Jones,RB,OAK,NYJ,8,8,13,25,13,38,38,13.40,155
2,16847,David Johnson,RB,ARI,CLE,8,6,7,17,33,50,50,6.80,80
3,13264,Andre Holmes,WR,OAK,NYJ,8,28,44,0,11,7,11,19.40,62.1
4,15020,CJ Anderson,RB,DEN,GB,8,27,40,52,4,56,56,20.60,61.5
5,9263,Craig Dahl,SS,NYG,NO,8,11,14,0,0,0,0,0,59.1
6,16305,De'Anthony Thomas,WR,KC,DET,8,16,25,6,19,25,25,12.20,57.5
7,16771,Todd Gurley,RB,LA,SF,8,36,52,56,8,64,64,26.60,57.2
8,16613,Maurice Alexander,FS,LA,SF,8,7,10,0,0,0,0,0,57.1
9,7242,Drew Brees,QB,NO,NYG,8,78,100,1,0,65,65,49.30,56.8
10,14925,Shawn Williams,SS,CIN,PIT,8,9,12,0,0,0,0,0,55.6
11,4932,Eli Manning,QB,NYG,NO,8,73,100,0,0,56,56,41,52.1
12,13977,Whitney Mercilus,OLB,HOU,TEN,8,47,80,0,0,0,0,0,50.7
13,15141,Charles Johnson,WR,MIN,CHI,8,7,12,0,14,14,14,4.50,50
14,6739,Alex Smith,QB,KC,DET,8,57,88,9,0,54,54,27.60,48.4
15,12141,Trumaine McBride,CB,NYG,NO,8,31,40,0,0,0,0,0,48.4
16,10949,CJ Spiller,RB,NO,NYG,8,20,26,20,20,30,40,11.60,48
17,14594,Griff Whalen,WR,IND,CAR,8,10,12,0,50,50,50,9.80,48
18,12780,Shane Vereen,RB,NYG,NO,8,26,36,8,35,39,42,20.30,47.3
19,16311,Derek Carr,QB,OAK,NYJ,8,63,100,3,0,60,60,32.12,46.2
20,14046,Ronnie Hillman,RB,DEN,GB,8,38,57,50,5,53,55,18.50,46.1
21,15215,Tavon Austin,WR,LA,SF,8,49,71,6,14,14,20,26.90,44.7
22,4314,Tom Brady,QB,NE,MIA,8,68,94,2,0,57,57,33.34,44.6
23,16389,Odell Beckham Jr,WR,NYG,NO,8,70,96,0,13,11,13,42,44.3
24,12708,Dion Lewis,RB,NE,MIA,8,39,54,13,23,28,36,23.20,44.1
25,15138,Eddie Lacy,RB,GB,DEN,8,25,47,44,8,48,52,11.70,42.8
26,16345,Branden Oliver,RB,SD,BAL,8,8,12,50,25,75,75,5.40,42.5
27,4399,Cliff Avril,DE,SEA,DAL,8,37,63,0,0,0,0,0,41.9
28,12955,JJ Watt,DE,HOU,TEN,8,59,100,0,0,0,0,0,41.3
29,16593,Cameron Brate,TE,TB,ATL,8,27,39,0,7,7,7,12.80,40
30,17059,Grady Jarrett,DT,ATL,TB,8,10,15,0,0,0,0,0,40
31,16095,Zach Orr,ILB,BAL,SD,8,5,8,0,0,0,0,0,40
32,12562,Ramon Humber,ILB,NO,NYG,8,14,19,0,0,0,0,0,39.3
33,16648,Troy Niklas,TE,ARI,CLE,8,34,42,0,6,6,6,15.20,38.8
34,8283,Ryan Fitzpatrick,QB,NYJ,OAK,8,8,11,13,0,75,75,3.04,38
35,9331,Michael Crabtree,WR,OAK,NYJ,8,44,70,0,27,16,27,26.20,36.8
36,4877,Demarcus Ware,OLB,DEN,GB,8,34,67,0,0,0,0,0,36.8
37,2428,Carson Palmer,QB,ARI,CLE,8,81,100,4,0,51,51,33.56,36.5
38,15263,Luke Willson,TE,SEA,DAL,8,28,45,0,7,7,7,12.10,36.1
39,8244,Philip Rivers,QB,SD,BAL,8,67,100,2,0,57,57,27.04,35.9
40,8142,Kellen Davis,TE,NYJ,OAK,8,17,23,0,6,6,6,7.10,35.9
41,16919,JJ Nelson,WR,ARI,CLE,8,20,25,5,20,20,25,10,35
42,16307,Charcandrick West,RB,KC,DET,8,53,82,38,11,45,49,22.20,34.3
43,16568,Brandin Cooks,WR,NO,NYG,8,60,77,2,13,12,15,26.50,34.2
44,611,Joe Flacco,QB,BAL,SD,8,68,100,6,0,60,60,25.96,33.8
45,7711,Malcom Floyd,WR,SD,BAL,8,64,96,0,9,6,9,25.20,33.1
46,12323,Joique Bell,RB,DET,KC,8,17,28,41,6,41,47,5.60,32.9
47,13117,Dwayne Harris,WR,NYG,NO,8,48,66,0,15,6,15,18.70,32.7
48,8649,Rashad Jennings,RB,NYG,NO,8,26,36,39,12,46,50,10.50,32.7
49,5282,Josh McCown,QB,CLE,ARI,8,56,89,9,0,70,70,20.24,32.6
50,8972,Jay Cutler,QB,CHI,MIN,8,61,100,3,0,57,57,19.54,32
51,11756,Benjamin Watson,TE,NO,NYG,8,65,83,0,15,14,15,32.70,31.8
52,11197,Demaryius Thomas,WR,DEN,GB,8,53,79,0,21,15,21,27.80,31.7
53,5094,Marques Colston,WR,NO,NYG,8,55,71,0,16,15,16,28.40,31.6
54,16906,Stefon Diggs,WR,MIN,CHI,8,49,85,0,25,12,25,21.50,31.6
55,16088,Timmy Jernigan,DT,BAL,SD,8,23,34,0,0,0,0,0,30.9
56,14895,Geno Smith,QB,NYJ,OAK,8,65,89,3,0,68,68,21,30.8
57,14187,Alshon Jeffery,WR,CHI,MIN,8,58,95,0,26,17,26,30.60,30.3
58,12150,Josh Wilson,CB,DET,KC,8,10,15,0,0,0,0,0,30
59,8330,Brian Hartline,WR,CLE,ARI,8,51,81,0,20,8,20,19.20,29.8
60,16143,K'Waun Williams,CB,CLE,ARI,8,42,52,0,0,0,0,0,29.8
61,8355,Julian Edelman,WR,NE,MIA,8,68,94,0,13,10,13,27.10,29.6
62,13036,Justin Houston,OLB,KC,DET,8,46,77,0,0,0,0,0,29.6
63,16838,Duke Johnson,RB,CLE,ARI,8,24,38,4,8,13,13,9.10,29.6
64,15071,Latavius Murray,RB,OAK,NYJ,8,41,65,49,5,51,54,15.90,29
65,13476,Ron Parker,FS,KC,DET,8,52,87,0,0,0,0,0,28.7
66,4807,Adrian Peterson,RB,MIN,CHI,8,38,66,53,5,58,58,15.90,28.7
67,17512,Rakeem Nunez-roches,DE,KC,DET,8,7,12,0,0,0,0,0,28.6
68,14972,Shamarko Thomas,SS,PIT,CIN,8,7,10,0,0,0,0,0,28.6
69,15827,R Armstrong,ILB,OAK,NYJ,8,7,10,0,0,0,0,0,28.6
70,13291,Julio Jones,WR,ATL,TB,8,72,90,0,18,17,18,36.20,28.1
71,5334,Wesley Woodyard,ILB,TEN,HOU,8,25,39,0,0,0,0,0,28
72,16141,Willie Snead,WR,NO,NYG,8,68,87,0,12,9,12,25,27.9
73,16762,Jameis Winston,QB,TB,ATL,8,70,100,4,0,46,46,19.48,27.8
74,12845,AJ Green,WR,CIN,PIT,8,64,96,0,27,17,27,31.80,27.8
75,12923,Karl Klug,DT,TEN,HOU,8,21,33,0,0,0,0,0,27.6
76,12296,LeGarrette Blount,RB,NE,MIA,8,27,38,63,4,67,67,8.40,27.4
77,16153,Josh Mauro,DT,ARI,CLE,8,11,18,0,0,0,0,0,27.3
78,4131,Dwight Freeney,DE,ARI,CLE,8,25,40,0,0,0,0,0,27.2
79,8358,Brian Hoyer,QB,HOU,TEN,8,64,100,2,0,56,56,17.30,27
80,14986,DeAndre Hopkins,WR,HOU,TEN,8,57,89,0,19,14,19,23.40,27
81,13393,Robert Quinn,DE,LA,SF,8,39,58,0,0,0,0,0,26.9
82,13791,Lamar Miller,RB,MIA,NE,8,35,56,26,14,40,40,14.40,26.9
83,15009,Bjoern Werner,OLB,IND,CAR,8,13,17,0,0,0,0,0,26.9
84,16163,Antonio Andrews,RB,TEN,HOU,8,31,53,52,10,61,61,11.20,26.5
85,14967,Le'Veon Bell,RB,PIT,CIN,8,22,29,46,9,55,55,7.80,26.4
86,15377,Devin Taylor,DE,DET,KC,8,39,60,0,0,0,0,0,26.2
87,14081,Dontari Poe,NT,KC,DET,8,28,47,0,0,0,0,0,25.7
88,16510,Jerick McKinnon,RB,MIN,CHI,8,7,12,29,0,29,29,1.80,25.7
89,10974,Rob Gronkowski,TE,NE,MIA,8,68,94,0,13,9,13,26.30,25.4
90,8564,Nate Washington,WR,HOU,TEN,8,53,83,0,11,8,11,17.40,25.3
91,732,Matt Ryan,QB,ATL,TB,8,80,100,4,0,60,60,25.08,25.1
92,852,Jacob Tamme,TE,ATL,TB,8,65,81,0,19,15,19,29.30,25.1
93,16840,Eli Harold,OLB,SF,LA,8,24,35,0,0,0,0,0,25
94,14478,Michael Floyd,WR,ARI,CLE,8,67,83,0,12,6,12,23.60,24.8
95,16626,Tre Mason,RB,LA,SF,8,21,30,71,5,76,76,6.20,24.8
96,16885,Kwon Alexander,ILB,TB,ATL,8,75,94,0,0,0,0,0,24.7
97,15645,Khiry Robinson,RB,NO,NYG,8,7,9,57,29,86,86,3.70,24.3
98,16323,Khalil Mack,DE,OAK,NYJ,8,52,71,0,0,0,0,0,24.2
99,16849,Danielle Hunter,DE,MIN,CHI,8,22,36,0,0,0,0,0,24.1
100,13320,Cam Newton,QB,CAR,IND,8,75,100,13,0,60,60,20.02,24
101,8066,Darren McFadden,RB,DAL,SEA,8,47,80,43,17,57,62,17.30,24
102,1750,Trent Cole,OLB,IND,CAR,8,23,31,0,0,0,0,0,23.9
103,13337,Mark Ingram,RB,NO,NYG,8,50,64,32,10,40,42,15.90,23.8
104,15076,Keenan Allen,WR,SD,BAL,8,40,60,0,13,13,13,14.50,23.8
105,2699,Matt Forte,RB,CHI,MIN,8,29,48,35,14,48,48,10.90,23.8
106,16366,Demarcus Lawrence,DE,DAL,SEA,8,34,55,0,0,0,0,0,23.5
107,4358,Steve Smith,WR,BAL,SD,8,35,52,0,20,14,20,13.20,23.4
108,5451,Jonathan Stewart,RB,CAR,IND,8,53,71,45,4,47,49,14.30,23.2
109,16189,Alfred Blue,RB,HOU,TEN,8,31,48,45,16,61,61,12.20,23.2
110,16008,Orleans Darkwa,RB,NYG,NO,8,10,14,40,0,40,40,2.30,23
111,12433,O'Brien Schofield,OLB,ATL,TB,8,28,41,0,0,0,0,0,22.9
112,15773,Jordan Hill,DE,SEA,DAL,8,22,37,0,0,0,0,0,22.7
113,11455,Greg Hardy,DE,DAL,SEA,8,49,79,0,0,0,0,0,22.4
114,11357,Henry Melton,DT,TB,ATL,8,45,56,0,0,0,0,0,22.2
115,16876,Ibraheim Campbell,SS,CLE,ARI,8,36,44,0,0,0,0,0,22.2
116,15200,William Gholston,DE,TB,ATL,8,18,23,0,0,0,0,0,22.2
117,15137,Datone Jones,OLB,GB,DEN,8,18,27,0,0,0,0,0,22.2
118,13941,Zach Brown,ILB,TEN,HOU,8,33,52,0,0,0,0,0,22.1
119,3601,Eric Weems,WR,ATL,TB,8,5,6,0,20,20,20,2.10,22
120,14536,Russell Wilson,QB,SEA,DAL,8,62,100,10,0,58,58,14.60,21.9
121,14032,Brandon Marshall,ILB,DEN,GB,8,46,90,0,0,0,0,0,21.7
122,3382,Marcel Reece,FB,OAK,NYJ,8,12,19,0,25,25,25,5.60,21.7
123,13748,Dont'a Hightower,ILB,NE,MIA,8,50,79,0,0,0,0,0,21.6
124,14338,Luke Kuechly,ILB,CAR,IND,8,86,100,0,0,0,0,0,21.5
125,8343,Cameron Wake,DE,MIA,NE,8,29,40,0,0,0,0,0,21.4
126,15122,Ezekiel Ansah,DE,DET,KC,8,36,55,0,0,0,0,0,21.1
127,2429,Andre Johnson,WR,IND,CAR,8,67,78,0,12,6,12,18.10,21
128,16834,Tevin Coleman,RB,ATL,TB,8,10,13,30,10,40,40,3.10,21
129,16310,Denico Autry,DE,OAK,NYJ,8,54,74,0,0,0,0,0,20.9
130,7580,DeAngelo Williams,RB,PIT,CIN,8,53,71,17,8,25,25,15,20.8
131,13962,Jared Crick,DE,HOU,TEN,8,50,85,0,0,0,0,0,20.8
132,17328,Bryce Callahan,CB,CHI,MIN,8,24,41,0,0,0,0,0,20.8
133,14059,Derek Wolfe,DE,DEN,GB,8,29,57,0,0,0,0,0,20.7
134,4577,Gary Barnidge,TE,CLE,ARI,8,55,87,0,20,13,20,18.30,20.5
135,13749,Chandler Jones,OLB,NE,MIA,8,56,89,0,0,0,0,0,20.4
136,8534,Jared Cook,TE,LA,SF,8,38,55,0,8,5,8,9.70,20.3
137,16637,Ethan Westbrooks,DE,LA,SF,8,31,46,0,0,0,0,0,20.3
138,6539,Robert Mathis,OLB,IND,CAR,8,54,72,0,0,0,0,0,20.2
139,734,Roman Harper,SS,CAR,IND,8,72,84,0,0,0,0,0,20.1
