"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"RB","Jeremy Hill (0000000)","Jeremy Hill",0,4400,"Buf@Cin 00:00PM ET","Cin","Jeremy","Hill","Buf",10.36,9.4,8,12,0,8,5,7,0.040133779264214
"RB","Rob Kelley (0000000)","Rob Kelley",0,4400,"GB@Was 00:00PM ET","Was","Rob","Kelley","GB",0,10.4,2,4,1,10,4,11,0.010958904109589
"RB","Terrance West (0000000)","Terrance West",0,4400,"Bal@Dal 00:00PM ET","Bal","Terrance","West","Dal",10.02,7.4,13,22,0,7,6,7,0.0578947368421053
"WR","Eli Rogers (0000000)","Eli Rogers",0,4300,"Pit@Cle 00:00PM ET","Pit","Eli","Rogers","Cle",11.2,9,23,35,2,4,4,5,0.0938337801608579
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,4300,"Phi@Sea 00:00PM ET","Sea","Thomas","Rawls","Phi",9.7,5.9,6,6,0,8,5,9,0.0193548387096774
"RB","Alfred Blue (0000000)","Alfred Blue",0,4300,"Hou@Oak 00:00PM ET","Hou","Alfred","Blue","Oak",0,0,1,4,0,11,7,11,0.0122699386503067
"RB","Ryan Mathews (0000000)","Ryan Mathews",0,4200,"Phi@Sea 00:00PM ET","Phi","Ryan","Mathews","Sea",8.74,8.1,11,11,1,7,2,7,0.0361842105263158
"RB","C.J. Prosise (0000000)","C.J. Prosise",0,4200,"Phi@Sea 00:00PM ET","Sea","C.J.","Prosise","Phi",12.78,12.8,16,17,0,6,5,7,0.0548387096774194
"RB","James Starks (0000000)","James Starks",0,4200,"GB@Was 00:00PM ET","GB","James","Starks","Was",12.47,13.2,9,14,1,6,4,7,0.0362694300518135
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,4200,"NO@Car 00:00PM ET","Car","Cameron","Artis-Payne","NO",0,0,1,1,0,10,8,10,0.00297619047619048
"WR","Kendall Wright (0000000)","Kendall Wright",0,4200,"Ten@Ind 00:00PM ET","Ten","Kendall","Wright","Ind",9.72,7.6,21,29,3,5,3,5,0.088145896656535
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,4100,"Buf@Cin 00:00PM ET","Buf","Mike","Gillislee","Cin",5.22,4.6,9,10,1,6,3,7,0.036231884057971
"TE","Eric Ebron (0000000)","Eric Ebron",0,4100,"Jax@Det 00:00PM ET","Det","Eric","Ebron","Jax",13.41,10.3,34,44,2,5,5,5,0.132530120481928
"WR","John Brown (0000000)","John Brown",0,4100,"Ari@Min 00:00PM ET","Ari","John","Brown","Min",10.99,9.9,30,55,1,3,4,3,0.143229166666667
"WR","DeVante Parker (0000000)","DeVante Parker",0,4100,"Mia@LA 00:00PM ET","Mia","DeVante","Parker","LA",10.19,12.4,31,48,1,2,4,2,0.181132075471698
"WR","Allen Hurns (0000000)","Allen Hurns",0,4100,"Jax@Det 00:00PM ET","Jax","Allen","Hurns","Det",11.82,12,33,69,2,3,3,2,0.176020408163265
"WR","Cameron Meredith (0000000)","Cameron Meredith",0,4100,"Chi@NYG 00:00PM ET","Chi","Cameron","Meredith","NYG",13.38,10.1,30,45,2,4,2,3,0.138461538461538
"WR","Brandon LaFell (0000000)","Brandon LaFell",0,4000,"Buf@Cin 00:00PM ET","Cin","Brandon","LaFell","Buf",9.42,7,28,47,4,3,1,2,0.157190635451505
"WR","Michael Floyd (0000000)","Michael Floyd",0,4000,"Ari@Min 00:00PM ET","Ari","Michael","Floyd","Min",7.9,10.6,26,51,3,4,2,4,0.1328125
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,4000,"Mia@LA 00:00PM ET","LA","Benny","Cunningham","Mia",3.71,8.2,14,18,0,6,5,6,0.0573248407643312
"RB","DuJuan Harris (0000000)","DuJuan Harris",0,4000,"NE@SF 00:00PM ET","SF","DuJuan","Harris","NE",3.48,6.6,7,9,1,8,4,8,0.0321428571428571
"WR","Marqise Lee (0000000)","Marqise Lee",0,4000,"Jax@Det 00:00PM ET","Jax","Marqise","Lee","Det",9.85,9.1,40,59,0,2,9,3,0.150510204081633
"RB","Jeremy Langford (0000000)","Jeremy Langford",0,4000,"Chi@NYG 00:00PM ET","Chi","Jeremy","Langford","NYG",5.35,5,11,16,0,7,6,7,0.0492307692307692
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,3900,"Pit@Cle 00:00PM ET","Cle","Isaiah","Crowell","Pit",10.61,13.1,22,29,0,5,6,6,0.0812324929971989
"WR","Sammie Coates (0000000)","Sammie Coates",0,3900,"Pit@Cle 00:00PM ET","Pit","Sammie","Coates","Cle",5.38,2.5,20,40,2,5,4,4,0.107238605898123
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3900,"Bal@Dal 00:00PM ET","Bal","Kenneth","Dixon","Dal",9.13,8.5,10,12,0,8,6,10,0.0315789473684211
"RB","Peyton Barber (0000000)","Peyton Barber",0,3900,"TB@KC 00:00PM ET","TB","Peyton","Barber","KC",3.47,5.1,4,6,0,10,8,11,0.0169971671388102
"WR","Russell Shepard (0000000)","Russell Shepard",0,3900,"TB@KC 00:00PM ET","TB","Russell","Shepard","KC",0,4.4,10,15,2,6,3,6,0.0424929178470255
"WR","Adam Humphries (0000000)","Adam Humphries",0,3900,"TB@KC 00:00PM ET","TB","Adam","Humphries","KC",8.87,9.9,40,59,1,2,4,2,0.1671388101983
"RB","Ka'Deem Carey (0000000)","Ka'Deem Carey",0,3900,"Chi@NYG 00:00PM ET","Chi","Ka'Deem","Carey","NYG",2.47,2.8,NA,NA,NA,NA,NA,NA,NA
"RB","Paul Perkins (0000000)","Paul Perkins",0,3900,"Chi@NYG 00:00PM ET","NYG","Paul","Perkins","Chi",8,8.7,9,11,0,8,6,9,0.035031847133758
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,3900,"Ari@Min 00:00PM ET","Min","Kyle","Rudolph","Ari",12.23,10.1,37,69,5,2,1,2,0.211656441717791
"RB","Damien Williams (0000000)","Damien Williams",0,3900,"Mia@LA 00:00PM ET","Mia","Damien","Williams","LA",3.79,5,13,17,2,4,2,4,0.0641509433962264
"WR","Ted Ginn (0000000)","Ted Ginn",0,3900,"NO@Car 00:00PM ET","Car","Ted","Ginn","NO",10.03,9.4,31,48,1,3,4,3,0.142857142857143
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,3900,"GB@Was 00:00PM ET","Was","Pierre","Garcon","GB",11.36,10.5,43,68,1,3,4,1,0.186301369863014
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,3900,"Hou@Oak 00:00PM ET","Oak","DeAndre","Washington","Hou",5.06,5.4,13,16,0,7,9,7,0.0427807486631016
"WR","Tavon Austin (0000000)","Tavon Austin",0,3900,"Mia@LA 00:00PM ET","LA","Tavon","Austin","Mia",10.31,11,39,72,2,2,3,1,0.229299363057325
"RB","Duke Johnson (0000000)","Duke Johnson",0,3800,"Pit@Cle 00:00PM ET","Cle","Duke","Johnson","Pit",10.47,11.2,40,55,0,2,6,3,0.15406162464986
"TE","Cameron Brate (0000000)","Cameron Brate",0,3800,"TB@KC 00:00PM ET","TB","Cameron","Brate","KC",9.29,9.9,35,52,6,3,2,3,0.147308781869688
"TE","Zach Miller (0000000)","Zach Miller",0,3800,"Chi@NYG 00:00PM ET","Chi","Zach","Miller","NYG",11.71,12.7,45,61,3,1,1,2,0.187692307692308
"RB","Matt Asiata (0000000)","Matt Asiata",0,3800,"Ari@Min 00:00PM ET","Min","Matt","Asiata","Ari",8.25,9.6,19,24,0,5,5,5,0.0736196319018405
"WR","Adam Thielen (0000000)","Adam Thielen",0,3800,"Ari@Min 00:00PM ET","Min","Adam","Thielen","Ari",8.73,8.1,33,44,2,3,2,3,0.134969325153374
"WR","Anquan Boldin (0000000)","Anquan Boldin",0,3800,"Jax@Det 00:00PM ET","Det","Anquan","Boldin","Jax",9.58,8.7,38,52,6,2,1,3,0.156626506024096
"WR","Victor Cruz (0000000)","Victor Cruz",0,3700,"Chi@NYG 00:00PM ET","NYG","Victor","Cruz","Chi",7.75,9.2,25,43,1,3,4,3,0.136942675159236
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3700,"Phi@Sea 00:00PM ET","Phi","Wendell","Smallwood","Sea",0,3.5,1,4,0,10,7,9,0.0131578947368421
"WR","Devin Funchess (0000000)","Devin Funchess",0,3700,"NO@Car 00:00PM ET","Car","Devin","Funchess","NO",7.13,6.7,14,36,3,6,2,4,0.107142857142857
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,3700,"NE@SF 00:00PM ET","NE","Martellus","Bennett","SF",14.89,12.7,39,52,4,2,1,2,0.171052631578947
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,3600,"Chi@NYG 00:00PM ET","NYG","Rashad","Jennings","Chi",11.31,12.6,12,14,0,7,6,7,0.0445859872611465
"RB","Chris Ivory (0000000)","Chris Ivory",0,3600,"Jax@Det 00:00PM ET","Jax","Chris","Ivory","Det",8.77,6.2,9,14,0,7,9,7,0.0357142857142857
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3600,"Phi@Sea 00:00PM ET","Sea","Tyler","Lockett","Phi",8.93,8.2,23,39,0,4,5,4,0.125806451612903
"RB","Chris Thompson (0000000)","Chris Thompson",0,3600,"GB@Was 00:00PM ET","Was","Chris","Thompson","GB",9.33,8.6,30,34,1,4,4,5,0.0931506849315069
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,3600,"Bal@Dal 00:00PM ET","Bal","Dennis","Pitta","Dal",11.24,11.5,47,68,0,1,6,2,0.178947368421053
"WR","Kenny Stills (0000000)","Kenny Stills",0,3600,"Mia@LA 00:00PM ET","Mia","Kenny","Stills","LA",8.35,7.6,21,36,4,3,1,3,0.135849056603774
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3500,"Jax@Det 00:00PM ET","Det","Dwayne","Washington","Jax",4.68,4.6,2,3,0,10,8,9,0.00903614457831325
"TE","Julius Thomas (0000000)","Julius Thomas",0,3500,"Jax@Det 00:00PM ET","Jax","Julius","Thomas","Det",12.12,8.7,29,49,4,5,2,4,0.125
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3500,"Buf@Cin 00:00PM ET","Buf","Marquise","Goodwin","Cin",8.91,8.4,17,39,3,4,1,3,0.141304347826087
"RB","Knile Davis (0000000)","Knile Davis",0,3500,"TB@KC 00:00PM ET","KC","Knile","Davis","TB",0,0,3,4,0,10,6,11,0.0121951219512195
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,3500,"Jax@Det 00:00PM ET","Jax","T.J.","Yeldon","Det",8.96,9.7,33,42,1,3,4,5,0.107142857142857
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,3500,"Ari@Min 00:00PM ET","Min","Jerick","McKinnon","Ari",8.4,7.7,12,19,0,6,5,7,0.0582822085889571
"WR","Cordarrelle Patterson (0000000)","Cordarrelle Patterson",0,3500,"Ari@Min 00:00PM ET","Min","Cordarrelle","Patterson","Ari",7.26,5.3,30,38,2,4,2,4,0.116564417177914
"WR","Danny Amendola (0000000)","Danny Amendola",0,3500,"NE@SF 00:00PM ET","NE","Danny","Amendola","SF",7.65,9.9,17,22,3,6,2,6,0.0723684210526316
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,3500,"NE@SF 00:00PM ET","SF","Jeremy","Kerley","NE",10.03,10.9,41,70,3,1,1,1,0.25
"RB","Matt Jones (0000000)","Matt Jones",0,3500,"GB@Was 00:00PM ET","Was","Matt","Jones","GB",0,0,9,11,0,7,8,8,0.0301369863013699
"RB","Akeem Hunt (0000000)","Akeem Hunt",0,3500,"Hou@Oak 00:00PM ET","Hou","Akeem","Hunt","Oak",0,6.4,1,2,0,11,7,12,0.00613496932515337
"RB","Andre Ellington (0000000)","Andre Ellington",0,3500,"Ari@Min 00:00PM ET","Ari","Andre","Ellington","Min",2.42,2.6,6,7,0,9,7,9,0.0182291666666667
"TE","Coby Fleener (0000000)","Coby Fleener",0,3400,"NO@Car 00:00PM ET","NO","Coby","Fleener","Car",10.08,7.8,30,50,2,4,5,4,0.13262599469496
"TE","Jesse James (0000000)","Jesse James",0,3400,"Pit@Cle 00:00PM ET","Pit","Jesse","James","Cle",5.95,5.2,31,41,3,3,2,3,0.109919571045576
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3400,"Bal@Dal 00:00PM ET","Bal","Breshad","Perriman","Dal",7.13,6.4,20,42,2,5,2,4,0.110526315789474
"RB","Robert Turbin (0000000)","Robert Turbin",0,3400,"Ten@Ind 00:00PM ET","Ind","Robert","Turbin","Ten",5.56,5.6,14,17,0,8,7,9,0.0472222222222222
"WR","Albert Wilson (0000000)","Albert Wilson",0,3400,"TB@KC 00:00PM ET","KC","Albert","Wilson","TB",5.92,5.9,19,33,1,7,4,5,0.100609756097561
"WR","Eddie Royal (0000000)","Eddie Royal",0,3400,"Chi@NYG 00:00PM ET","Chi","Eddie","Royal","NYG",13.26,11.3,32,41,2,3,2,4,0.126153846153846
"WR","Brian Quick (0000000)","Brian Quick",0,3400,"Mia@LA 00:00PM ET","LA","Brian","Quick","Mia",8.34,6.6,26,42,3,5,1,4,0.133757961783439
"WR","Torrey Smith (0000000)","Torrey Smith",0,3400,"NE@SF 00:00PM ET","SF","Torrey","Smith","NE",0,0,17,39,2,3,3,3,0.139285714285714
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3300,"Bal@Dal 00:00PM ET","Bal","Kamar","Aiken","Dal",3.04,5.3,18,33,0,6,6,5,0.0868421052631579
"WR","Terrance Williams (0000000)","Terrance Williams",0,3300,"Bal@Dal 00:00PM ET","Dal","Terrance","Williams","Bal",8.28,7,25,37,1,3,5,4,0.1280276816609
"TE","Jason Witten (0000000)","Jason Witten",0,3300,"Bal@Dal 00:00PM ET","Dal","Jason","Witten","Bal",9.71,10.7,44,64,2,2,4,2,0.221453287197232
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,3300,"Ten@Ind 00:00PM ET","Ind","Phillip","Dorsett","Ten",7.35,7.5,20,34,1,4,6,3,0.0944444444444444
"TE","Jack Doyle (0000000)","Jack Doyle",0,3300,"Ten@Ind 00:00PM ET","Ind","Jack","Doyle","Ten",10.62,7.4,39,48,4,2,2,2,0.133333333333333
"WR","Percy Harvin (0000000)","Percy Harvin",0,3300,"Buf@Cin 00:00PM ET","Buf","Percy","Harvin","Cin",7.69,0,NA,NA,NA,NA,NA,NA,NA
"WR","Chris Conley (0000000)","Chris Conley",0,3300,"TB@KC 00:00PM ET","KC","Chris","Conley","TB",9.34,11,27,45,0,4,6,3,0.13719512195122
"WR","Roger Lewis (0000000)","Roger Lewis",0,3300,"Chi@NYG 00:00PM ET","NYG","Roger","Lewis","Chi",2.71,1.1,3,7,2,11,3,10,0.0222929936305732
"RB","Ronnie Hillman (0000000)","Ronnie Hillman",0,3300,"Ari@Min 00:00PM ET","Min","Ronnie","Hillman","Ari",2.74,3.8,4,8,0,10,5,8,0.0245398773006135
"RB","Dion Lewis (0000000)","Dion Lewis",0,3300,"NE@SF 00:00PM ET","NE","Dion","Lewis","SF",6.68,5.1,NA,NA,NA,NA,NA,NA,NA
"RB","Jalen Richard (0000000)","Jalen Richard",0,3300,"Hou@Oak 00:00PM ET","Oak","Jalen","Richard","Hou",3.57,6,18,24,0,6,9,6,0.0641711229946524
"TE","C.J. Fiedorowicz (0000000)","C.J. Fiedorowicz",0,3300,"Hou@Oak 00:00PM ET","Hou","C.J.","Fiedorowicz","Oak",11.62,7.6,29,44,3,2,1,3,0.134969325153374
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,3200,"NO@Car 00:00PM ET","Car","Fozzy","Whittaker","NO",2.46,4,23,29,1,4,4,6,0.0863095238095238
"WR","Brice Butler (0000000)","Brice Butler",0,3200,"Bal@Dal 00:00PM ET","Dal","Brice","Butler","Bal",2.4,1.7,12,23,3,6,3,5,0.0795847750865052
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,3200,"Ten@Ind 00:00PM ET","Ten","Tajae","Sharpe","Ind",8.66,9.6,31,65,1,4,7,1,0.197568389057751
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3200,"NE@SF 00:00PM ET","SF","Shaun","Draughn","NE",3.47,0,9,14,1,7,4,7,0.05
"TE","Zach Ertz (0000000)","Zach Ertz",0,3200,"Phi@Sea 00:00PM ET","Phi","Zach","Ertz","Sea",8.29,8,31,38,0,3,7,5,0.125
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3100,"Pit@Cle 00:00PM ET","Cle","Andrew","Hawkins","Pit",7.37,6.3,24,42,3,4,2,4,0.117647058823529
"RB","Mike James (0000000)","Mike James",0,3100,"TB@KC 00:00PM ET","TB","Mike","James","KC",1.76,1.4,4,5,0,10,8,12,0.0141643059490085
"RB","Mike Davis (0000000)","Mike Davis",0,3100,"NE@SF 00:00PM ET","SF","Mike","Davis","NE",0,0,3,5,0,10,6,11,0.0178571428571429
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3100,"Pit@Cle 00:00PM ET","Cle","Gary","Barnidge","Pit",9.12,8.9,38,56,0,3,6,2,0.156862745098039
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"NO@Car 00:00PM ET","Car","Mike","Tolbert","NO",3.12,2.1,NA,NA,NA,NA,NA,NA,NA
"RB","John Kuhn (0000000)","John Kuhn",0,3000,"NO@Car 00:00PM ET","NO","John","Kuhn","Car",0,2.1,NA,NA,NA,NA,NA,NA,NA
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"NO@Car 00:00PM ET","NO","Travaris","Cadet","Car",3.3,0,23,34,1,6,6,5,0.0901856763925729
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"NO@Car 00:00PM ET","NO","Marcus","Murphy","Car",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Daniel Lasco (0000000)","Daniel Lasco",0,3000,"NO@Car 00:00PM ET","NO","Daniel","Lasco","Car",0,0,2,4,0,12,10,12,0.0106100795755968
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"NO@Car 00:00PM ET","Car","Brenton","Bersin","NO",0,0,0,1,0,12,8,10,0.00297619047619048
"WR","Brandon Coleman (0000000)","Brandon Coleman",0,3000,"NO@Car 00:00PM ET","NO","Brandon","Coleman","Car",5.22,1.3,18,22,1,7,6,7,0.0583554376657825
"WR","Corey Brown (0000000)","Corey Brown",0,3000,"NO@Car 00:00PM ET","Car","Corey","Brown","NO",0,4.8,20,36,1,5,4,4,0.107142857142857
"WR","Tommylee Lewis (0000000)","Tommylee Lewis",0,3000,"NO@Car 00:00PM ET","NO","Tommylee","Lewis","Car",0,0,7,9,0,9,10,10,0.0238726790450928
"WR","Jake Lampman (0000000)","Jake Lampman",0,3000,"NO@Car 00:00PM ET","NO","Jake","Lampman","Car",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Fitzgerald Toussaint (0000000)","Fitzgerald Toussaint",0,3000,"Pit@Cle 00:00PM ET","Pit","Fitzgerald","Toussaint","Cle",2.26,4.3,1,1,0,13,11,13,0.00268096514745308
"RB","Roosevelt Nix (0000000)","Roosevelt Nix",0,3000,"Pit@Cle 00:00PM ET","Pit","Roosevelt","Nix","Cle",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Pit@Cle 00:00PM ET","Cle","George","Atkinson","Pit",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Darrius Heyward-Bey (0000000)","Darrius Heyward-Bey",0,3000,"Pit@Cle 00:00PM ET","Pit","Darrius","Heyward-Bey","Cle",0,0,6,16,3,8,2,8,0.0428954423592493
"WR","Markus Wheaton (0000000)","Markus Wheaton",0,3000,"Pit@Cle 00:00PM ET","Pit","Markus","Wheaton","Cle",0,0,4,10,1,11,6,10,0.0268096514745308
"WR","Cobi Hamilton (0000000)","Cobi Hamilton",0,3000,"Pit@Cle 00:00PM ET","Pit","Cobi","Hamilton","Cle",6.16,5,6,13,1,8,6,9,0.0348525469168901
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"Pit@Cle 00:00PM ET","Cle","Jordan","Payton","Pit",0,0,1,3,0,11,6,11,0.00840336134453781
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Pit@Cle 00:00PM ET","Cle","Ricardo","Louis","Pit",5.44,1.2,16,32,0,6,6,5,0.0896358543417367
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Pit@Cle 00:00PM ET","Cle","Rashard","Higgins","Pit",0,0,5,7,0,8,6,8,0.0196078431372549
"RB","Lance Dunbar (0000000)","Lance Dunbar",0,3000,"Bal@Dal 00:00PM ET","Dal","Lance","Dunbar","Bal",0,2.1,5,7,0,8,8,8,0.0242214532871972
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Bal@Dal 00:00PM ET","Bal","Kyle","Juszczyk","Dal",0,4.5,NA,NA,NA,NA,NA,NA,NA
"RB","Keith Smith (0000000)","Keith Smith",0,3000,"Bal@Dal 00:00PM ET","Dal","Keith","Smith","Bal",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Bal@Dal 00:00PM ET","Bal","Javorius","Allen","Dal",0,0,4,6,0,11,6,11,0.0157894736842105
"RB","Darius Jackson (0000000)","Darius Jackson",0,3000,"Bal@Dal 00:00PM ET","Dal","Darius","Jackson","Bal",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Lorenzo Taliaferro (0000000)","Lorenzo Taliaferro",0,3000,"Bal@Dal 00:00PM ET","Bal","Lorenzo","Taliaferro","Dal",0,0,3,3,0,13,6,13,0.00789473684210526
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Bal@Dal 00:00PM ET","Bal","Devin","Hester","Dal",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Bal@Dal 00:00PM ET","Bal","Chris","Moore","Dal",0,0,7,14,0,10,6,8,0.0368421052631579
"WR","Lucky Whitehead (0000000)","Lucky Whitehead",0,3000,"Bal@Dal 00:00PM ET","Dal","Lucky","Whitehead","Bal",0,0,2,2,0,10,8,11,0.0069204152249135
"RB","Justin Forsett (0000000)","Justin Forsett",0,3000,"Jax@Det 00:00PM ET","Det","Justin","Forsett","Jax",0,0,2,3,0,10,8,9,0.00903614457831325
"RB","Denard Robinson (0000000)","Denard Robinson",0,3000,"Jax@Det 00:00PM ET","Jax","Denard","Robinson","Det",0,0,1,2,0,12,9,12,0.00510204081632653
"RB","Mike Burton (0000000)","Mike Burton",0,3000,"Jax@Det 00:00PM ET","Det","Mike","Burton","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Corey Grant (0000000)","Corey Grant",0,3000,"Jax@Det 00:00PM ET","Jax","Corey","Grant","Det",0,0,1,1,1,12,4,14,0.00255102040816327
"RB","Zach Zenner (0000000)","Zach Zenner",0,3000,"Jax@Det 00:00PM ET","Det","Zach","Zenner","Jax",0,3.2,NA,NA,NA,NA,NA,NA,NA
"WR","Bryan Walters (0000000)","Bryan Walters",0,3000,"Jax@Det 00:00PM ET","Jax","Bryan","Walters","Det",0,1.6,2,4,1,11,4,11,0.0102040816326531
"WR","Andre Roberts (0000000)","Andre Roberts",0,3000,"Jax@Det 00:00PM ET","Det","Andre","Roberts","Jax",1.96,1.5,6,9,1,6,6,6,0.0271084337349398
"WR","Arrelious Benn (0000000)","Arrelious Benn",0,3000,"Jax@Det 00:00PM ET","Jax","Arrelious","Benn","Det",0,0,5,9,1,9,4,8,0.0229591836734694
"WR","Corey Fuller (0000000)","Corey Fuller",0,3000,"Jax@Det 00:00PM ET","Det","Corey","Fuller","Jax",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Rashad Greene (0000000)","Rashad Greene",0,3000,"Jax@Det 00:00PM ET","Jax","Rashad","Greene","Det",1.97,0,5,7,0,9,9,10,0.0178571428571429
"RB","Jordan Todman (0000000)","Jordan Todman",0,3000,"Ten@Ind 00:00PM ET","Ind","Jordan","Todman","Ten",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Ten@Ind 00:00PM ET","Ten","Jalston","Fowler","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","David Fluellen (0000000)","David Fluellen",0,3000,"Ten@Ind 00:00PM ET","Ten","David","Fluellen","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Ten@Ind 00:00PM ET","Ten","Antonio","Andrews","Ind",0,1,NA,NA,NA,NA,NA,NA,NA
"RB","Josh Ferguson (0000000)","Josh Ferguson",0,3000,"Ten@Ind 00:00PM ET","Ind","Josh","Ferguson","Ten",0,0,20,26,0,4,7,6,0.0722222222222222
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Ten@Ind 00:00PM ET","Ten","Harry","Douglas","Ind",2.1,2.3,6,10,0,8,10,9,0.0303951367781155
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Ten@Ind 00:00PM ET","Ten","Marc","Mariani","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Devin Street (0000000)","Devin Street",0,3000,"Ten@Ind 00:00PM ET","Ind","Devin","Street","Ten",0,0,1,6,0,12,7,11,0.0166666666666667
"WR","Tre McBride (0000000)","Tre McBride",0,3000,"Ten@Ind 00:00PM ET","Ten","Tre","McBride","Ind",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Marcus Leak (0000000)","Marcus Leak",0,3000,"Ten@Ind 00:00PM ET","Ind","Marcus","Leak","Ten",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Chester Rogers (0000000)","Chester Rogers",0,3000,"Ten@Ind 00:00PM ET","Ind","Chester","Rogers","Ten",1.87,0,12,21,0,9,7,8,0.0583333333333333
"RB","Reggie Bush (0000000)","Reggie Bush",0,3000,"Buf@Cin 00:00PM ET","Buf","Reggie","Bush","Cin",0,0,7,10,0,7,7,7,0.036231884057971
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"Buf@Cin 00:00PM ET","Buf","Jerome","Felton","Cin",0,0,3,6,0,13,7,11,0.0217391304347826
"RB","Rex Burkhead (0000000)","Rex Burkhead",0,3000,"Buf@Cin 00:00PM ET","Cin","Rex","Burkhead","Buf",0,0,1,2,0,10,5,10,0.00668896321070234
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"Buf@Cin 00:00PM ET","Buf","Jonathan","Williams","Cin",0,1.8,NA,NA,NA,NA,NA,NA,NA
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"Buf@Cin 00:00PM ET","Buf","Brandon","Tate","Cin",0,0,4,5,0,11,7,13,0.0181159420289855
"WR","James Wright (0000000)","James Wright",0,3000,"Buf@Cin 00:00PM ET","Cin","James","Wright","Buf",0,0,4,6,0,9,5,9,0.020066889632107
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"Buf@Cin 00:00PM ET","Buf","Justin","Hunter","Cin",5.01,5.6,6,15,3,9,1,6,0.0543478260869565
"WR","Walt Powell (0000000)","Walt Powell",0,3000,"Buf@Cin 00:00PM ET","Buf","Walt","Powell","Cin",0,3.2,14,26,0,5,7,5,0.0942028985507246
"WR","Alex Erickson (0000000)","Alex Erickson",0,3000,"Buf@Cin 00:00PM ET","Cin","Alex","Erickson","Buf",0,0,1,1,0,10,5,11,0.00334448160535117
