Position,Name...ID,Name,ID,Salary,GameInfo,TeamAbbrev
WR,Harry Douglas,Harry Douglas,3000,3000,DEN@TEN,TEN
WR,Jordan Norwood,Jordan Norwood,3000,3000,DEN@TEN,DEN
WR,Marc Mariani,Marc Mariani,3000,3000,DEN@TEN,TEN
WR,Bennie Fowler,Bennie Fowler,3000,3000,DEN@TEN,DEN
WR,Marlon Brown,Marlon Brown,3000,3000,DEN@TEN,DEN
WR,Jordan Taylor,Jordan Taylor,3000,3000,DEN@TEN,DEN
WR,Tre McBride,Tre McBride,3000,3000,DEN@TEN,TEN
WR,Cody Latimer,Cody Latimer,3000,3000,DEN@TEN,DEN
WR,Kalif Raymond,Kalif Raymond,3000,3000,DEN@TEN,DEN
RB,John Kuhn,John Kuhn,3000,3000,NO@TB,NO
RB,Travaris Cadet,Travaris Cadet,3000,3000,NO@TB,NO
RB,Marcus Murphy,Marcus Murphy,3000,3000,NO@TB,NO
RB,Daniel Lasco,Daniel Lasco,3000,3000,NO@TB,NO
RB,Peyton Barber,Peyton Barber,3000,3000,NO@TB,TB
WR,Brandon Coleman,Brandon Coleman,3000,3000,NO@TB,NO
WR,Cecil Shorts,Cecil Shorts,3000,3000,NO@TB,TB
WR,Freddie Martino,Freddie Martino,3000,3000,NO@TB,TB
WR,Tommylee Lewis,Tommylee Lewis,3000,3000,NO@TB,NO
WR,Jake Lampman,Jake Lampman,3000,3000,NO@TB,NO
RB,Mack Brown,Mack Brown,3000,3000,WAS@PHI,WAS
WR,Ryan Grant,Ryan Grant,3000,3000,WAS@PHI,WAS
WR,Rashad Ross,Rashad Ross,3000,3000,WAS@PHI,WAS
WR,Maurice Harris,Maurice Harris,3000,3000,WAS@PHI,WAS
WR,Bryce Treggs,Bryce Treggs,3000,3000,WAS@PHI,PHI
RB,Stepfan Taylor,Stepfan Taylor,3000,3000,ARI@MIA,ARI
RB,Kerwynn Williams,Kerwynn Williams,3000,3000,ARI@MIA,ARI
RB,Kenyan Drake,Kenyan Drake,3000,3000,ARI@MIA,MIA
WR,Rashawn Scott,Rashawn Scott,3000,3000,ARI@MIA,MIA
WR,Jakeem Grant,Jakeem Grant,3000,3000,ARI@MIA,MIA
WR,Brittan Golden,Brittan Golden,3000,3000,ARI@MIA,ARI
WR,Marquis Bundy,Marquis Bundy,3000,3000,ARI@MIA,ARI
WR,Leonte Carroo,Leonte Carroo,3000,3000,ARI@MIA,MIA
RB,Mike Tolbert,Mike Tolbert,3000,3000,SD@CAR,CAR
RB,Fozzy Whittaker,Fozzy Whittaker,3000,3000,SD@CAR,CAR
RB,Ronnie Hillman,Ronnie Hillman,3000,3000,SD@CAR,SD
RB,Derek Watt,Derek Watt,3000,3000,SD@CAR,SD
WR,Brenton Bersin,Brenton Bersin,3000,3000,SD@CAR,CAR
WR,Geremy Davis,Geremy Davis,3000,3000,SD@CAR,SD
WR,Isaiah Burse,Isaiah Burse,3000,3000,SD@CAR,SD
WR,Corey Brown,Corey Brown,3000,3000,SD@CAR,CAR
WR,Jeremy Butler,Jeremy Butler,3000,3000,SD@CAR,SD
RB,Cedric Peerman,Cedric Peerman,3000,3000,CIN@CLE,CIN
RB,George Atkinson,George Atkinson,3000,3000,CIN@CLE,CLE
WR,Andrew Hawkins,Andrew Hawkins,3000,3000,CIN@CLE,CLE
WR,James Wright,James Wright,3000,3000,CIN@CLE,CIN
WR,Alex Erickson,Alex Erickson,3000,3000,CIN@CLE,CIN
WR,Jordan Payton,Jordan Payton,3000,3000,CIN@CLE,CLE
WR,Ricardo Louis,Ricardo Louis,3000,3000,CIN@CLE,CLE
WR,Cody Core,Cody Core,3000,3000,CIN@CLE,CIN
WR,Rashard Higgins,Rashard Higgins,3000,3000,CIN@CLE,CLE
RB,Mike Burton,Mike Burton,3000,3000,CHI@DET,DET
RB,Zach Zenner,Zach Zenner,3000,3000,CHI@DET,DET
RB,Ka'Deem Carey,Ka'Deem Carey,3000,3000,CHI@DET,CHI
RB,Paul Lasike,Paul Lasike,3000,3000,CHI@DET,CHI
WR,Andre Roberts,Andre Roberts,3000,3000,CHI@DET,DET
WR,Deonte Thompson,Deonte Thompson,3000,3000,CHI@DET,CHI
WR,Daniel Braverman,Daniel Braverman,3000,3000,CHI@DET,CHI
RB,Jonathan Grimes,Jonathan Grimes,3000,3000,HOU@IND,HOU
RB,Jordan Todman,Jordan Todman,3000,3000,HOU@IND,IND
RB,Jay Prosch,Jay Prosch,3000,3000,HOU@IND,HOU
RB,Tyler Ervin,Tyler Ervin,3000,3000,HOU@IND,HOU
RB,Josh Ferguson,Josh Ferguson,3000,3000,HOU@IND,IND
RB,Akeem Hunt,Akeem Hunt,3000,3000,HOU@IND,HOU
WR,Keith Mumphery,Keith Mumphery,3000,3000,HOU@IND,HOU
WR,Braxton Miller,Braxton Miller,3000,3000,HOU@IND,HOU
WR,Chester Rogers,Chester Rogers,3000,3000,HOU@IND,IND
WR,Jaelen Strong,Jaelen Strong,3000,3000,HOU@IND,HOU
RB,Zach Line,Zach Line,3000,3000,MIN@JAX,MIN
RB,Corey Grant,Corey Grant,3000,3000,MIN@JAX,JAX
WR,Bryan Walters,Bryan Walters,3000,3000,MIN@JAX,JAX
WR,Arrelious Benn,Arrelious Benn,3000,3000,MIN@JAX,JAX
WR,Charles Johnson,Charles Johnson,3000,3000,MIN@JAX,MIN
WR,Jarius Wright,Jarius Wright,3000,3000,MIN@JAX,MIN
WR,Shane Wynn,Shane Wynn,3000,3000,MIN@JAX,JAX
WR,Laquon Treadwell,Laquon Treadwell,3000,3000,MIN@JAX,MIN
RB,Shaun Draughn,Shaun Draughn,3000,3000,NYJ@SF,SF
RB,C.J. Spiller,C.J. Spiller,3000,3000,NYJ@SF,NYJ
RB,Mike Davis,Mike Davis,3000,3000,NYJ@SF,SF
WR,Jeremy Ross,Jeremy Ross,3000,3000,NYJ@SF,NYJ
WR,Rod Streater,Rod Streater,3000,3000,NYJ@SF,SF
WR,Charone Peake,Charone Peake,3000,3000,NYJ@SF,NYJ
WR,Devin Smith,Devin Smith,3000,3000,NYJ@SF,NYJ
WR,Robby Anderson,Robby Anderson,3000,3000,NYJ@SF,NYJ
WR,Chris Harper,Chris Harper,3000,3000,NYJ@SF,SF
WR,Aaron Burbridge,Aaron Burbridge,3000,3000,NYJ@SF,SF
WR,Jalin Marshall,Jalin Marshall,3000,3000,NYJ@SF,NYJ
TE,Vance McDonald,Vance McDonald,3000,3000,NYJ@SF,SF
RB,Chase Reynolds,Chase Reynolds,3000,3000,ATL@LA,LA
RB,Patrick DiMarco,Patrick DiMarco,3000,3000,ATL@LA,ATL
RB,Terron Ward,Terron Ward,3000,3000,ATL@LA,ATL
RB,Malcolm Brown,Malcolm Brown,3000,3000,ATL@LA,LA
WR,Eric Weems,Eric Weems,3000,3000,ATL@LA,ATL
WR,Aldrick Robinson,Aldrick Robinson,3000,3000,ATL@LA,ATL
WR,Justin Hardy,Justin Hardy,3000,3000,ATL@LA,ATL
WR,Bradley Marquez,Bradley Marquez,3000,3000,ATL@LA,LA
WR,Pharoh Cooper,Pharoh Cooper,3000,3000,ATL@LA,LA
WR,Mike Thomas,Mike Thomas,3000,3000,ATL@LA,LA
RB,Will Tukuafu,Will Tukuafu,3000,3000,SEA@GB,SEA
RB,George Farmer,George Farmer,3000,3000,SEA@GB,SEA
RB,Aaron Ripkowski,Aaron Ripkowski,3000,3000,SEA@GB,GB
RB,Joe Kerridge,Joe Kerridge,3000,3000,SEA@GB,GB
RB,Troymaine Pope,Troymaine Pope,3000,3000,SEA@GB,SEA
RB,Alex Collins,Alex Collins,3000,3000,SEA@GB,SEA
WR,Jermaine Kearse,Jermaine Kearse,3000,3000,SEA@GB,SEA
WR,Paul Richardson,Paul Richardson,3000,3000,SEA@GB,SEA
WR,Tanner McEvoy,Tanner McEvoy,3000,3000,SEA@GB,SEA
WR,Trevor Davis,Trevor Davis,3000,3000,SEA@GB,GB
WR,Jeff Janis,Jeff Janis,3000,3000,SEA@GB,GB
WR,Geronimo Allison,Geronimo Allison,3000,3000,SEA@GB,GB
