Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Blake Bortles,QB,JAC,vs OAK,13th,6200,9.7,34.3,22.3,17.94,17.94,100,58,2.9,15.14,2.4
Terrelle Pryor,WR,CLE,@ CIN,10th,6200,3.6,21.6,2.6,14.38,14.38,100,0,2.3,3.8,0.6
C.J. Anderson,RB,DEN,vs HOU,30th,6200,4.8,35.7,10,15.06,15.06,100,28,2.4,,
Eli Manning,QB,NYG,@ LA,21st,6100,7.9,34,20.2,16.59,16.59,100,50,2.7,7.64,1.3
Alex Smith,QB,KC,vs NO,11th,6100,13.5,27.9,17.6,18.34,18.34,100,69,3,17.26,2.8
Travis Benjamin,WR,SD,@ ATL,19th,6100,4.6,30.1,13.1,13.07,13.07,100,41,2.1,9.4,1.5
Jordan Howard,RB,CHI,@ GB,1st,6000,4,23.8,,15.86,15.86,100,0,2.6,2.2,0.4
Lamar Miller,RB,HOU,@ DEN,29th,6000,6.1,32.2,15.1,14.78,14.78,100,47,2.5,,
Stefon Diggs,WR,MIN,@ PHI,9th,6000,6.9,30.6,11.9,14.78,14.78,100,57,2.5,3.8,0.6
Andy Dalton,QB,CIN,vs CLE,24th,6000,11.1,36,20.4,19.39,19.39,100,56,3.2,23.32,3.9
Marcus Mariota,QB,TEN,vs IND,6th,6000,6.2,39.5,19.7,17.26,17.26,100,41,2.9,17.68,2.9
Jameis Winston,QB,TB,@ SF,26th,5900,13.8,26.1,18.6,17.92,17.92,100,78,3,21.66,3.7
Brian Hoyer,QB,CHI,@ GB,32nd,5900,7.8,28.2,16.2,14.65,14.65,100,62,2.5,1.96,0.3
Willie Snead,WR,NO,@ KC,25th,5900,5,25.7,12.7,11.86,11.86,100,57,2,17.7,3
Devonta Freeman,RB,ATL,vs SD,24th,5900,3.9,39.9,22.1,15.92,15.92,100,25,2.7,15,2.5
Kirk Cousins,QB,WAS,@ DET,31st,5900,8.4,36.8,20.5,17.85,17.85,100,47,3,25.94,4.4
Jimmy Graham,TE,SEA,@ ARI,12th,5800,5.7,32.1,11.2,14.46,14.46,100,36,2.5,10.3,1.8
Mike Wallace,WR,BAL,@ NYJ,24th,5800,3.2,23.9,6.6,10.06,10.06,100,51,1.7,25,4.3
Spencer Ware,RB,KC,vs NO,18th,5800,8.8,29.8,10.9,15.77,15.77,100,62,2.7,21.1,3.6
Randall Cobb,WR,GB,vs CHI,8th,5800,6.4,31.3,12.9,14.73,14.73,100,39,2.5,28.6,4.9
Joe Flacco,QB,BAL,@ NYJ,30th,5800,8,30.5,19.1,15.54,15.54,100,55,2.7,7.52,1.3
Will Fuller,WR,HOU,@ DEN,1st,5700,2.8,16.5,,11,11,100,0,1.9,,
Carson Palmer,QB,ARI,vs SEA,5th,5700,6.9,26.4,21.8,13.39,13.39,100,59,2.3,17.48,3.1
Jamaal Charles,RB,KC,vs NO,18th,5700,0,25.3,21.2,7.47,7.47,100,0,1.3,0,
DeSean Jackson,WR,WAS,@ DET,28th,5700,3.8,31.4,12.1,12.97,12.97,100,14,2.3,8.5,1.5
Jordan Matthews,WR,PHI,vs MIN,2nd,5600,2.9,32,15.2,12.61,12.61,100,32,2.3,4,0.7
Tyrod Taylor,QB,BUF,@ MIA,28th,5500,9.8,34.1,19.9,17.93,17.93,100,52,3.3,24.34,4.4
Mark Ingram,RB,NO,@ KC,22nd,5400,8.8,26.6,17.3,14.75,14.75,100,59,2.7,17.2,3.2
Colin Kaepernick,QB,SF,vs TB,23rd,5300,4.9,29.2,13.6,12.97,12.97,100,55,2.4,16.12,3
Travis Kelce,TE,KC,vs NO,13th,5300,7,25.6,12.2,13.24,13.24,100,50,2.5,4.4,0.8
Case Keenum,QB,LA,vs NYG,12th,5200,9.5,23.6,9.3,14.21,14.21,100,69,2.7,11.94,2.3
Carson Wentz,QB,PHI,vs MIN,4th,5200,3.6,21.4,,14.26,14.26,100,0,2.7,9.12,1.8
Trevor Siemian,QB,DEN,vs HOU,2nd,5200,3.7,22.3,-0.1,14.89,14.89,100,0,2.9,,
Brock Osweiler,QB,HOU,@ DEN,3rd,5100,1.8,27.6,15.8,10.45,10.45,100,38,2,,
Sterling Shepard,WR,NYG,@ LA,21st,5100,2.8,16.9,,11.27,11.27,100,0,2.2,8.2,1.6
Sam Bradford,QB,MIN,@ PHI,1st,5100,6.7,23.2,16.2,12.23,12.23,100,65,2.4,9.86,1.9
Ryan Tannehill,QB,MIA,vs BUF,9th,5100,8.1,26.8,18.2,14.35,14.35,100,60,2.8,16.26,3.2
Ryan Fitzpatrick,QB,NYJ,vs BAL,22nd,5100,0,21,19.1,5.02,5.02,100,38,1,8.7,1.7
Sammie Coates,WR,PIT,vs NE,4th,5100,2.4,14.4,2.1,9.59,9.59,100,0,1.9,1.4,0.3
Matt Forte,RB,NYJ,vs BAL,3rd,5000,3.6,29.7,16.8,12.31,12.31,100,35,2.5,33.4,6.7
Geno Smith,QB,NYJ,vs BAL,22nd,5000,5,30.2,21,13.36,13.36,100,0,2.7,8.5,1.7
Ryan Mallett,QB,BAL,@ NYJ,30th,5000,2.6,20.9,11,8.74,8.74,100,0,1.7,,
Allen Hurns,WR,JAC,vs OAK,15th,5000,1.5,30.6,16.1,11.17,11.17,100,13,2.2,8.5,1.7
Landry Jones,QB,PIT,vs NE,10th,5000,8.1,24,3.9,13.45,13.45,100,0,2.7,14.24,2.8
Cody Kessler,QB,CLE,@ CIN,18th,5000,3,18.2,,12.13,12.13,100,0,2.4,3.08,0.6
Kevin Hogan,QB,CLE,@ CIN,18th,5000,0,0,,0,0,100,0,0,21.4,4.3
Delanie Walker,TE,TEN,vs IND,8th,4900,5.1,27,16.5,12.39,12.39,100,32,2.5,21.4,4.4
Golden Tate,WR,DET,vs WAS,16th,4900,7.1,30.2,13.2,14.84,14.84,100,30,3,15.3,3.1
Tevin Coleman,RB,ATL,vs SD,24th,4900,8.7,20.1,4.1,12.5,12.5,100,77,2.6,14.4,2.9
LeGarrette Blount,RB,NE,@ PIT,8th,4900,3.2,30.8,10.5,12.4,12.4,100,40,2.5,29.4,6
Giovani Bernard,RB,CIN,vs CLE,21st,4800,6.5,26.2,11.7,13.05,13.05,100,50,2.7,15.7,3.3
Terrance West,RB,BAL,@ NYJ,2nd,4800,4.8,21,3.4,10.21,10.21,100,59,2.1,1,0.2
Chris Hogan,WR,NE,@ PIT,29th,4800,3.8,20.6,7.2,9.36,9.36,100,33,2,3.5,0.7
Frank Gore,RB,IND,@ TEN,27th,4700,6.1,26.8,12.3,12.96,12.96,100,52,2.8,19.3,4.1
Michael Thomas,WR,NO,@ KC,25th,4700,2.5,15.2,,10.13,10.13,100,0,2.2,26,5.5
Cameron Meredith,WR,CHI,@ GB,32nd,4700,10,19.6,3.8,13.21,13.21,100,81,2.8,2.2,0.5
James White,RB,NE,@ PIT,8th,4600,3.7,28,10.5,11.81,11.81,100,28,2.6,11.2,2.4
Quincy Enunwa,WR,NYJ,vs BAL,26th,4600,7.3,16.6,4.9,10.43,10.43,100,73,2.3,15.3,3.3
DeVante Parker,WR,MIA,vs BUF,7th,4500,4.6,26.2,12.1,11.81,11.81,100,36,2.6,5,1.1
Martellus Bennett,TE,NE,@ PIT,18th,4500,4.7,27.5,10.4,12.31,12.31,100,51,2.7,1.5,0.3
Jay Ajayi,RB,MIA,vs BUF,26th,4500,7.8,18.3,4.7,11.31,11.31,100,75,2.5,31.6,7
Mohamed Sanu,WR,ATL,vs SD,17th,4400,3.2,25.1,5.7,10.51,10.51,100,25,2.4,3.6,0.8
Tyler Eifert,TE,CIN,vs CLE,30th,4400,0,27.5,15,8.86,8.86,100,0,2,1.9,0.4
Latavius Murray,RB,OAK,@ JAC,19th,4400,3.8,25.4,13.2,11.02,11.02,100,44,2.5,20.3,4.6
Tyrell Williams,WR,SD,@ ATL,19th,4400,2.9,17.4,8.5,11.58,11.58,100,0,2.6,24,5.5
Jacquizz Rodgers,RB,TB,@ SF,31st,4300,11.2,20.8,1.2,14.41,14.41,100,59,3.4,20.3,4.7
Kenny Britt,WR,LA,vs NYG,27th,4300,3.9,23.4,7.8,10.4,10.4,100,58,2.4,7.3,1.7
Jerick McKinnon,RB,MIN,@ PHI,6th,4300,5.6,24.2,5.2,11.83,11.83,100,11,2.8,5.8,1.3
Jamison Crowder,WR,WAS,@ DET,28th,4300,3.2,22.8,8.6,9.75,9.75,100,48,2.3,20.8,4.8
Matt Jones,RB,WAS,@ DET,12th,4200,3.5,32.3,9.6,13.09,13.09,100,29,3.1,1.7,0.4
Arian Foster,RB,MIA,vs BUF,26th,4200,0,23.7,19.5,5.92,5.92,100,0,1.4,1.9,0.5
Rashad Jennings,RB,NYG,@ LA,9th,4200,3.1,25.3,10.8,10.5,10.5,100,0,2.5,12.9,3.1
T.J. Yeldon,RB,JAC,vs OAK,23rd,4100,4.4,20,13.5,9.6,9.6,100,51,2.3,3.8,0.9
Jeremy Hill,RB,CIN,vs CLE,21st,4000,3.7,26.8,10.8,11.37,11.37,100,13,2.8,30.2,7.6
Isaiah Crowell,RB,CLE,@ CIN,5th,4000,5.4,25.5,8.8,12.05,12.05,100,52,3,16.9,4.2
Tavon Austin,WR,LA,vs NYG,27th,4000,3.1,24.1,12.5,10.12,10.12,100,31,2.5,22.7,5.7
Anquan Boldin,WR,DET,vs WAS,16th,4000,3.9,25.5,12.6,11.08,11.08,100,39,2.8,11.8,3
Dennis Pitta,TE,BAL,@ NYJ,21st,4000,4.1,23,,10.39,10.39,100,43,2.6,8,2
Jeremy Kerley,WR,SF,vs TB,23rd,4000,4.4,20,2.7,9.57,9.57,100,58,2.4,3.5,0.9
Michael Floyd,WR,ARI,vs SEA,3rd,3900,0,28.2,12.5,8.8,8.8,100,0,2.3,11.5,2.9
DeAndre Washington,RB,OAK,@ JAC,19th,3900,1.7,10.2,,6.82,6.82,100,0,1.7,3.2,0.8
Davante Adams,WR,GB,vs CHI,8th,3900,0.1,19.9,8.2,6.68,6.68,100,39,1.7,41.2,10.6
Julius Thomas,TE,JAC,vs OAK,17th,3900,0,28.5,10.4,9.49,9.49,100,0,2.4,11,2.8
Brandon LaFell,WR,CIN,vs CLE,11th,3900,1.2,24.3,8.4,8.9,8.9,100,34,2.3,18.3,4.7
Duke Johnson,RB,CLE,@ CIN,5th,3900,4,20.2,10.3,9.42,9.42,100,51,2.4,7.3,1.9
Ryan Mathews,RB,PHI,vs MIN,20th,3900,1.8,21.9,10,8.49,8.49,100,37,2.2,8.3,2.1
Victor Cruz,WR,NYG,@ LA,21st,3900,0.2,24.5,,8.35,8.35,100,6,2.1,10.5,2.7
Broncos,DST,DEN,vs HOU,29th,3800,4.2,21.9,10.8,10.12,10.12,100,43,2.7,,
Torrey Smith,WR,SF,vs TB,23rd,3800,1.5,24.6,8,9.23,9.23,100,0,2.4,2.7,0.7
Darren Sproles,RB,PHI,vs MIN,20th,3800,1.4,21.8,10.1,8.17,8.17,100,38,2.2,6.9,1.8
Coby Fleener,TE,NO,@ KC,3rd,3800,2.2,25,8.2,9.75,9.75,100,41,2.6,6.4,1.7
Zach Miller,TE,CHI,@ GB,19th,3800,8.8,14.5,,10.74,10.74,100,85,2.8,6,1.6
Kendall Wright,WR,TEN,vs IND,5th,3700,0.7,23.8,10,8.41,8.41,100,35,2.3,3.2,0.9
Vikings,DST,MIN,@ PHI,2nd,3700,3.1,21.1,8.8,9.07,9.07,100,64,2.5,9,2.4
Pierre Garcon,WR,WAS,@ DET,28th,3700,4.2,23.7,11.6,10.68,10.68,100,40,2.9,4.2,1.1
Devontae Booker,RB,DEN,vs HOU,30th,3700,1.8,10.8,,7.21,7.21,100,0,1.9,,
Tyler Lockett,WR,SEA,@ ARI,14th,3700,0.2,23.9,10.6,8.08,8.08,100,0,2.2,3.3,0.9
Kamar Aiken,WR,BAL,@ NYJ,24th,3700,0,17.5,12.6,3.1,3.1,100,0,0.8,8.5,2.3
Bilal Powell,RB,NYJ,vs BAL,3rd,3700,0,20.6,12.3,6.56,6.56,100,17,1.8,1.8,0.5
Adam Thielen,WR,MIN,@ PHI,9th,3700,1.8,16.5,3.9,6.68,6.68,100,56,1.8,7.2,1.9
Hunter Henry,TE,SD,@ ATL,32nd,3600,2.8,16.5,,11.02,11.02,100,0,3.1,2.6,0.7
Jalen Richard,RB,OAK,@ JAC,19th,3600,1.8,10.9,,7.26,7.26,100,0,2,1.1,0.3
Bengals,DST,CIN,vs CLE,22nd,3600,3.6,19.2,8.6,8.81,8.81,100,0,2.4,7,1.9
Rishard Matthews,WR,TEN,vs IND,5th,3600,0,23.5,12.7,7.49,7.49,100,19,2.1,7.7,2.1
Kyle Rudolph,TE,MIN,@ PHI,1st,3500,3.1,19.6,8.2,8.57,8.57,100,56,2.4,10.5,3
Tajae Sharpe,WR,TEN,vs IND,5th,3500,2,11.8,,7.89,7.89,100,0,2.3,9.9,2.8
Matt Asiata,RB,MIN,@ PHI,6th,3500,0,24.7,2.9,7.94,7.94,100,0,2.3,14,4
Zach Zenner,RB,DET,vs WAS,25th,3500,6.8,11.3,2.3,8.27,8.27,100,77,2.4,8.9,2.5
Breshad Perriman,WR,BAL,@ NYJ,24th,3500,1.4,8.6,,5.73,5.73,100,0,1.6,2.1,0.6
Danny Amendola,WR,NE,@ PIT,29th,3500,0,19.2,11.1,3.77,3.77,100,0,1.1,0,
Eli Rogers,WR,PIT,vs NE,4th,3500,1.8,10.8,,7.21,7.21,100,0,2.1,,
Chris Conley,WR,KC,vs NO,13th,3500,2,16.7,4.8,6.94,6.94,100,36,2,4.9,1.4
Chris Ivory,RB,JAC,vs OAK,23rd,3400,1.2,23.1,14.2,8.48,8.48,100,0,2.5,7.1,2.1
Zach Ertz,TE,PHI,vs MIN,15th,3400,0.5,22.7,11.8,7.89,7.89,100,0,2.3,2.4,0.7
Bills,DST,BUF,@ MIA,13th,3400,2.8,20.5,5.7,8.7,8.7,100,53,2.6,0,
Justin Forsett,RB,DET,vs WAS,25th,3300,0,19.6,12.8,4.16,4.16,100,0,1.3,6.8,2.1
Dontrelle Inman,WR,SD,@ ATL,19th,3300,0.8,19.4,8.4,7.04,7.04,100,9,2.1,8.8,2.7
Seahawks,DST,SEA,@ ARI,18th,3300,3.2,20.3,9.9,8.94,8.94,100,34,2.7,15,4.5
Packers,DST,GB,vs CHI,10th,3300,0,21,7.3,7.02,7.02,100,0,2.1,12,3.6
Bobby Rainey,RB,NYG,@ LA,9th,3200,1.5,19.5,0.4,7.48,7.48,100,32,2.3,0.9,0.3
Dexter McCluster,RB,SD,@ ATL,14th,3200,0,13.2,8.5,3.99,3.99,100,0,1.2,-0.1,
Buccaneers,DST,TB,@ SF,17th,3200,2.2,17.8,6.4,7.45,7.45,100,0,2.3,11,3.4
Marqise Lee,WR,JAC,vs OAK,15th,3200,3.4,17.2,4.9,8.01,8.01,100,49,2.5,20.7,6.5
Gary Barnidge,TE,CLE,@ CIN,23rd,3200,0.9,26.1,15.4,9.26,9.26,100,10,2.9,12.6,3.9
Brian Quick,WR,LA,vs NYG,27th,3200,0.5,22.1,2.2,7.66,7.66,100,29,2.4,13.2,4.1
Cordarrelle Patterson,WR,MIN,@ PHI,9th,3200,0,15.2,1.1,4.35,4.35,100,2,1.4,19.7,6.2
Eagles,DST,PHI,vs MIN,26th,3100,1.4,25.1,7.5,9.34,9.34,100,34,3,24,7.7
Derrick Henry,RB,TEN,vs IND,28th,3100,1.3,7.9,,5.24,5.24,100,0,1.7,0.3,0.1
Nelson Agholor,WR,PHI,vs MIN,2nd,3100,3.3,15.6,4.3,7.4,7.4,100,49,2.4,3,1
Chris Thompson,RB,WAS,@ DET,12th,3100,1.9,19.9,7.1,7.92,7.92,100,33,2.6,18.3,5.9
Kenny Stills,WR,MIA,vs BUF,7th,3100,1.3,22.6,5.9,8.4,8.4,100,5,2.7,24,7.7
Jesse James,TE,PIT,vs NE,31st,3100,3.7,12.1,4.3,6.5,6.5,100,68,2.1,3.8,1.2
Jaron Brown,WR,ARI,vs SEA,3rd,3100,1.2,13.4,3.1,5.25,5.25,100,32,1.7,,
Andre Johnson,WR,TEN,vs IND,5th,3100,0,22,7.2,7.2,7.2,100,0,2.3,0,
Rashard Higgins,WR,CLE,@ CIN,10th,3000,0.9,5.5,,3.67,3.67,100,0,1.2,3.9,1.3
Tyler Boyd,WR,CIN,vs CLE,11th,3000,1.6,9.3,,6.2,6.2,100,0,2.1,1.3,0.4
James Wright,WR,CIN,vs CLE,11th,3000,1.2,9.6,,3.96,3.96,100,0,1.3,0,
Ricardo Louis,WR,CLE,@ CIN,10th,3000,1.2,7.5,,4.97,4.97,100,0,1.7,1.5,0.5
Dorial Green-Beckham,WR,PHI,vs MIN,2nd,3000,0,20.9,8.5,6.5,6.5,100,0,2.2,8.8,2.9
Rex Burkhead,RB,CIN,vs CLE,21st,3000,0,5.5,2.1,0.11,0.11,100,0,0,4.3,1.4
Andrew Hawkins,WR,CLE,@ CIN,10th,3000,0.3,19.5,7,6.67,6.67,100,0,2.2,3.9,1.3
Reggie Bush,RB,BUF,@ MIA,11th,3000,0,13.3,1.7,0.34,0.34,100,0,0.1,10.4,3.5
Mike Gillislee,RB,BUF,@ MIA,11th,3000,3.8,23,10.5,10.18,10.18,100,0,3.4,2,0.7
Damien Williams,RB,MIA,vs BUF,26th,3000,0,10.6,3.3,2.37,2.37,100,45,0.8,7.6,2.5
Brandon Tate,WR,BUF,@ MIA,31st,3000,0,7.7,0.9,0.49,0.49,100,0,0.2,5.1,1.7
Marquise Goodwin,WR,BUF,@ MIA,31st,3000,5.9,11,2.2,7.59,7.59,100,78,2.5,19.3,6.4
Justin Hunter,WR,BUF,@ MIA,31st,3000,0.2,14.3,6,4.93,4.93,100,46,1.6,4.5,1.5
Walt Powell,WR,BUF,@ MIA,31st,3000,2.3,3.5,0,2.68,2.68,100,90,0.9,4.3,1.4
Seth Roberts,WR,OAK,@ JAC,22nd,3000,0,22.4,7.2,7.04,7.04,100,0,2.3,8.2,2.7
Ryan Grant,WR,WAS,@ DET,28th,3000,0.4,13.3,5.2,4.7,4.7,100,0,1.6,1.5,0.5
Eric Ebron,TE,DET,vs WAS,20th,3000,2.6,17.3,9.3,7.5,7.5,100,57,2.5,,
Jamize Olawale,RB,OAK,@ JAC,19th,3000,2.9,5,,3.62,3.62,100,0,1.2,,
Arrelious Benn,WR,JAC,vs OAK,15th,3000,1.1,6.7,,4.44,4.44,100,0,1.5,4.9,1.6
Andre Holmes,WR,OAK,@ JAC,22nd,3000,0,18.5,4.5,4.07,4.07,100,0,1.4,1.5,0.5
Charles Clay,TE,BUF,@ MIA,27th,3000,3.7,22.3,9.6,9.86,9.86,100,19,3.3,4.9,1.6
Texans,DST,HOU,@ DEN,7th,3000,1.7,21.8,9.4,8.37,8.37,100,0,2.8,,
J.J. Nelson,WR,ARI,vs SEA,3rd,3000,0,17.1,5.5,1.51,1.51,100,0,0.5,11.8,3.9
Jermaine Kearse,WR,SEA,@ ARI,14th,3000,0,21.9,9.4,6.31,6.31,100,0,2.1,8.1,2.7
C.J. Prosise,RB,SEA,@ ARI,15th,3000,0.8,4.9,,3.28,3.28,100,0,1.1,3.7,1.2
Andre Ellington,RB,ARI,vs SEA,7th,3000,0,19.8,7.6,3.63,3.63,100,0,1.2,0.7,0.2
Malcolm Mitchell,WR,NE,@ PIT,29th,3000,1,5.8,,3.85,3.85,100,0,1.3,0,
Cobi Hamilton,WR,PIT,vs NE,4th,3000,0.4,2.2,,1.47,1.47,100,0,0.5,6.6,2.2
Darrius Heyward-Bey,WR,PIT,vs NE,4th,3000,0,13.7,5.9,3.71,3.71,100,17,1.2,12,4
Tanner McEvoy,WR,SEA,@ ARI,14th,3000,1.5,8.8,,5.85,5.85,100,0,2,2,0.7
Jaelen Strong,WR,HOU,@ DEN,1st,3000,0,15.3,4.8,3.08,3.08,100,0,1,,
Braxton Miller,WR,HOU,@ DEN,1st,3000,0.8,4.7,,3.11,3.11,100,0,1,,
Bennie Fowler,WR,DEN,vs HOU,6th,3000,0.8,8.6,2.6,3.37,3.37,100,38,1.1,,
Jordan Norwood,WR,DEN,vs HOU,6th,3000,1.5,8.2,4.3,3.75,3.75,100,44,1.3,,
Cardinals,DST,ARI,vs SEA,30th,3000,0.7,25.3,10.4,8.89,8.89,100,27,3,8,2.7
Brandon Bolden,RB,NE,@ PIT,8th,3000,0,13.3,6.3,3.87,3.87,100,0,1.3,0,
Peyton Barber,RB,TB,@ SF,31st,3000,0.1,0.5,,0.34,0.34,100,0,0.1,14.4,4.8
Mike Davis,RB,SF,vs TB,32nd,3000,7,13.9,3.3,9.32,9.32,100,0,3.1,8.1,2.7
Shaun Draughn,RB,SF,vs TB,32nd,3000,0,19.4,7.1,6.2,6.2,100,0,2.1,16.3,5.4
Robby Anderson,WR,NYJ,vs BAL,26th,3000,1,6.1,,4.04,4.04,100,0,1.3,10.1,3.4
Chris Moore,WR,BAL,@ NYJ,24th,3000,0.4,2.7,,1.79,1.79,100,0,0.6,3.1,1
Charone Peake,WR,NYJ,vs BAL,26th,3000,1.2,7,,4.64,4.64,100,0,1.5,1.8,0.6
Kenneth Dixon,RB,BAL,@ NYJ,2nd,3000,1.3,7.6,,5.04,5.04,100,0,1.7,0.9,0.3
Javorius Allen,RB,BAL,@ NYJ,2nd,3000,0,22.6,9.4,3.01,3.01,100,0,1,,
Kyle Juszczyk,RB,BAL,@ NYJ,2nd,3000,1,6,,3.97,3.97,100,0,1.3,,
Russell Shepard,WR,TB,@ SF,30th,3000,0,4.8,1.7,0.25,0.25,100,0,0.1,18.7,6.2
Justin Hardy,WR,ATL,vs SD,17th,3000,6.2,11.9,4.5,8.13,8.13,100,63,2.7,2.6,0.9
Aldrick Robinson,WR,ATL,vs SD,17th,3000,0.9,5.4,,3.58,3.58,100,0,1.2,0,
Adam Humphries,WR,TB,@ SF,30th,3000,4,15.1,5.4,7.67,7.67,100,61,2.6,4.3,1.4
Quinton Patton,WR,SF,vs TB,23rd,3000,3.6,13.8,4.7,6.95,6.95,100,39,2.3,4.3,1.4
Cecil Shorts III,WR,TB,@ SF,30th,3000,0,15.9,10.1,3.48,3.48,100,0,1.2,,
Benny Cunningham,RB,LA,vs NYG,17th,3000,0,12.5,4.3,3.11,3.11,100,0,1,1.9,0.6
Paul Perkins,RB,NYG,@ LA,9th,3000,1.1,6.7,,4.45,4.45,100,0,1.5,2.6,0.9
Ty Montgomery,WR,GB,vs CHI,8th,3000,6.1,21,7,11.05,11.05,100,0,3.7,22.6,7.5
Jared Abbrederis,WR,GB,vs CHI,8th,3000,0.7,11.8,2.5,4.38,4.38,100,0,1.5,,
Deonte Thompson,WR,CHI,@ GB,32nd,3000,1.6,8.8,1.7,3.97,3.97,100,0,1.3,1.4,0.5
