Player,Pos,Team,Opp,Def v Pos,Salary,Floor,Ceiling,2015 Avg,FC Proj,My Proj,Exposure,Consistency,Value,Actual Score,Actual Val
Luke Willson,TE,SEA,@ GB,10th,2500,0,16.1,3.4,3.5,3.5,100,0,1.4,2.1,0.8
Austin Hooper,TE,ATL,@ LA,15th,2500,1.7,10,,6.66,6.66,100,0,2.7,1.5,0.6
Jaguars,DST,JAC,vs MIN,18th,2500,0,19.3,5.6,5.92,5.92,100,0,2.4,2,0.8
Garrett Celek,TE,SF,vs NYJ,28th,2500,0,13,5.6,4.35,4.35,100,27,1.7,1.5,0.6
Nick Boyle,TE,BAL,@ NE,9th,2500,2,8,3.9,4,4,100,55,1.6,4.5,1.8
Darren Waller,TE,BAL,@ NE,9th,2500,0.5,3.8,1.3,1.6,1.6,100,77,0.6,7.3,2.9
Brandon Bostick,TE,NYJ,@ SF,14th,2500,0.1,0.8,,0.51,0.51,100,0,0.2,3.7,1.5
Blake Bell,TE,SF,vs NYJ,28th,2500,0,7.2,3.7,0.25,0.25,100,0,0.1,4,1.6
Austin Seferian-Jenkins,TE,NYJ,@ SF,14th,2500,0,16.6,11.7,2.42,2.42,100,0,1,6.5,2.6
Rams,DST,LA,vs ATL,5th,2500,0,21.9,8.4,6.28,6.28,100,0,2.5,1,0.4
Mychal Rivera,TE,OAK,@ KC,20th,2500,0,15.8,4.7,2.63,2.63,100,0,1.1,5.6,2.2
Clive Walford,TE,OAK,@ KC,20th,2500,1.4,12.2,5.3,5.05,5.05,100,42,2,4.1,1.6
Josh Hill,TE,NO,@ TB,25th,2500,0,12.6,3.1,4.01,4.01,100,4,1.6,,
Trey Burton,TE,PHI,vs WAS,7th,2500,0.3,8.4,2.8,2.98,2.98,100,46,1.2,13.5,5.4
Jermaine Gresham,TE,ARI,@ MIA,26th,2500,2.4,18,3.6,7.63,7.63,100,4,3.1,9.5,3.8
Dion Sims,TE,MIA,vs ARI,1st,2500,0.4,11.8,3,4.24,4.24,100,24,1.7,8.9,3.6
Jesse James,TE,PIT,@ BUF,27th,2500,0.9,9.3,4.3,3.68,3.68,100,56,1.5,1.5,0.6
Bills,DST,BUF,vs PIT,6th,2500,0,17.6,5.7,5.75,5.75,100,19,2.3,6,2.4
Virgil Green,TE,DEN,@ TEN,13th,2500,0.1,10.6,3.2,3.65,3.65,100,38,1.5,0,
A.J. Derby,TE,DEN,@ TEN,13th,2500,1.3,7.7,,5.16,5.16,100,0,2.1,,
Buccaneers,DST,TB,vs NO,2nd,2400,2.3,17.9,6.4,7.52,7.52,100,37,3.1,11,4.6
Saints,DST,NO,@ TB,7th,2400,2.7,16.8,4.6,7.42,7.42,100,0,3.1,5,2.1
Bears,DST,CHI,@ DET,14th,2300,0.3,15.3,4.5,5.3,5.3,100,19,2.3,14,6.1
Browns,DST,CLE,vs CIN,17th,2200,0,16.8,5.3,5.16,5.16,100,0,2.3,4,1.8
