"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","Projection_reg","Projection_reg_split","FreqInd","Actual","ValueWR","Projection_dfn_rd","Ownership.Pctg.Pred"
"WR","Quincy Enunwa (7609039)","Quincy Enunwa",7609039,4600,"Bal@NYJ 01:00PM ET","NYJ","Quincy","Enunwa","Bal",11.07,13.05,2,0.198237885462555,8.88473324333145,9.05756520236917,0,15.3,0,13,-4.28116116411268
"RB","James White (7608945)","James White",7608945,4600,"NE@Pit 04:25PM ET","NE","James","White","Pit",9.8,11.801,3,0.170731707317073,10.3291932037353,10.1685862776248,1,11.2,0,11.75,-2.69894404077613
"WR","John Brown (7609083)","John Brown",7609083,4600,"Sea@Ari 08:30PM ET","Ari","John","Brown","Sea",0,0,2,0.199152542372881,0,0,0,0,1,0,NA
"WR","Corey Coleman (7609000)","Corey Coleman",7609000,4500,"Cle@Cin 01:00PM ET","Cle","Corey","Coleman","Cin",0,0,7,0.0545454545454545,0,0,0,0,1,0,NA
"RB","Jay Ajayi (7608912)","Jay Ajayi",7608912,4500,"Buf@Mia 01:00PM ET","Mia","Jay","Ajayi","Buf",10.08,9.001,7,0.0543478260869565,8.73828044188068,8.81315728119764,0,31.6,0,9,-3.57121144573266
"WR","DeVante Parker (7609031)","DeVante Parker",7609031,4500,"Buf@Mia 01:00PM ET","Mia","DeVante","Parker","Buf",10.13,17.4,2,0.168478260869565,10.3178913690015,10.1975887348163,1,5,1,17.5,-4.45631863418969
"TE","Martellus Bennett (7609170)","Martellus Bennett",7609170,4500,"NE@Pit 04:25PM ET","NE","Martellus","Bennett","Pit",10.23,10.3,2,0.185365853658537,9.5693499341157,9.55610640078078,1,1.5,0,10.25,-3.36964611224668
"TE","Tyler Eifert (7609115)","Tyler Eifert",7609115,4400,"Cle@Cin 01:00PM ET","Cin","Tyler","Eifert","Cle",7.41,5.1,11,0,5.51222281591478,5.68328486678502,0,1.9,0,5,-6.08943905042573
"RB","Latavius Murray (7608900)","Latavius Murray",7608900,4400,"Oak@Jax 01:00PM ET","Oak","Latavius","Murray","Jax",9.57,9.801,7,0.0512820512820513,9.05087868662709,9.02589983760629,1,20.3,0,9.75,-5.35843986395104
"WR","Mohamed Sanu (7609063)","Mohamed Sanu",7609063,4400,"SD@Atl 04:05PM ET","Atl","Mohamed","Sanu","SD",9.8,16.8,2,0.175355450236967,9.9684765924312,9.85378517843042,0,3.6,1,16.75,-3.88106467228617
"WR","Tyrell Williams (7609065)","Tyrell Williams",7609065,4400,"SD@Atl 04:05PM ET","SD","Tyrell","Williams","Atl",12.56,19.65,2,0.173913043478261,12.0218556146959,11.9708486383255,1,24,1,19.75,-1.9801497192609
"RB","Jerick McKinnon (7608881)","Jerick McKinnon",7608881,4300,"Min@Phi 01:00PM ET","Min","Jerick","McKinnon","Phi",13.21,11.1,6,0.0792682926829268,11.0340398594569,11.1853252834347,0,5.8,0,11,-4.09020463217805
"WR","Jamison Crowder (7609012)","Jamison Crowder",7609012,4300,"Was@Det 01:00PM ET","Was","Jamison","Crowder","Det",10.42,18,4,0.146551724137931,10.654101656396,10.5251576055145,1,20.8,0,18,-2.08545751958524
"RB","Jacquizz Rodgers (7608925)","Jacquizz Rodgers",7608925,4300,"TB@SF 04:05PM ET","TB","Jacquizz","Rodgers","SF",14.87,15.1,6,0.0480769230769231,13.9868035689494,13.9577387341006,0,20.3,0,15,0.616111941840675
"RB","Matt Jones (7608896)","Matt Jones",7608896,4200,"Was@Det 01:00PM ET","Was","Matt","Jones","Det",12.16,10.7,7,0.0474137931034483,10.4469442777209,10.5492973846716,1,1.7,0,10.75,-3.49721768202101
"RB","Arian Foster (7608909)","Arian Foster",7608909,4200,"Buf@Mia 01:00PM ET","Mia","Arian","Foster","Buf",8.41,6.3,8,0.0380434782608696,6.56376826791971,6.71875420736447,0,1.9,0,6.25,-5.73229941913113
"WR","Robert Woods (7609029)","Robert Woods",7609029,4200,"Buf@Mia 01:00PM ET","Buf","Robert","Woods","Mia",0,0,1,0.230769230769231,0,0,0,0,0,0,NA
"RB","Thomas Rawls (7608953)","Thomas Rawls",7608953,4200,"Sea@Ari 08:30PM ET","Sea","Thomas","Rawls","Ari",0,0,7,0.0394736842105263,0,0,0,0,0,0,NA
"WR","Phillip Dorsett (7608976)","Phillip Dorsett",7608976,4100,"Ind@Ten 01:00PM ET","Ind","Phillip","Dorsett","Ten",0,0,3,0.10655737704918,0,0,0,0,0,0,NA
"RB","T.J. Yeldon (7608905)","T.J. Yeldon",7608905,4100,"Oak@Jax 01:00PM ET","Jax","T.J.","Yeldon","Oak",10.46,11.2,4,0.135678391959799,10.1863506638331,10.1216574922762,1,3.8,0,11.25,-4.20041907299775
"RB","Isaiah Crowell (7608886)","Isaiah Crowell",7608886,4000,"Cle@Cin 01:00PM ET","Cle","Isaiah","Crowell","Cin",11.98,13.701,6,0.0636363636363636,12.1911071329498,12.0502467950493,1,16.9,0,13.75,-5.12118336497399
