"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"3B","Nolan Arenado",5100,"SF@COL 08:10PM ET",10.471,"COL","SF",10.57,9.5,10.55,9.8,"3","3",11
"1B","Paul Goldschmidt",4900,"LAD@ARI 08:10PM ET",9.222,"ARI","LAD",9.14,8.1,9.93,9.2,"3","3",11
"OF","Charlie Blackmon",4800,"SF@COL 08:10PM ET",8.118,"COL","SF",7.28,7.8,10.03,8.2,"1","1",26
"1B","Brandon Belt",4600,"SF@COL 08:10PM ET",9.188,"SF","COL",8.93,10.7,10.17,8.5,"2","2",14
"2B","DJ LeMahieu",4600,"SF@COL 08:10PM ET",6.176,"COL","SF",8.41,8.2,8.89,7.6,"2","2",15
"OF","Carlos Gonzalez",4600,"SF@COL 08:10PM ET",4.125,"COL","SF",6.68,7.3,9.26,6.9,"4","4",7
"OF","Hunter Pence",4600,"SF@COL 08:10PM ET",6.882,"SF","COL",NA,NA,NA,NA,"3","x",NA
"SS","Corey Seager",4500,"LAD@ARI 08:10PM ET",9.222,"LAD","ARI",NA,NA,NA,NA,"2","x",NA
"C","Buster Posey",4500,"SF@COL 08:10PM ET",7.3,"SF","COL",9.59,10.1,9.87,7.2,"4","4",3
"OF","Ian Desmond",4500,"SF@COL 08:10PM ET",0,"COL","SF",NA,0,NA,0,"x","x",NA
"OF","Giancarlo Stanton",4500,"MIA@SD 08:40PM ET",8.688,"MIA","SD",8.39,9.1,10.05,7.9,"4","4",30
"2B","Rougned Odor",4400,"KC@TEX 08:05PM ET",6.176,"TEX","KC",7.73,7.7,8.54,8.2,"5","5",10
"OF","Lorenzo Cain",4400,"KC@TEX 08:05PM ET",8.688,"KC","TEX",6.8,7.7,8.98,7.9,"3","3",3
"1B","Mark Reynolds",4400,"SF@COL 08:10PM ET",8.588,"COL","SF",8.04,7.4,8.43,5.5,"5","5",30
"2B","Joe Panik",4400,"SF@COL 08:10PM ET",6.813,"SF","COL",7.39,8.4,6.97,6.7,"7","3",19
"3B","Eduardo Nunez",4400,"SF@COL 08:10PM ET",7.5,"SF","COL",7.55,9.5,9.34,7.1,"6","6",3
