"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
15203,"Steven Means","DE","PHI","MIN",7,5,7,0,0,0,0,0,130
16031,"Damien Williams","RB","MIA","BUF",7,6,8,67,17,67,83,7.6,126.7
16112,"Jeremy Hill","RB","CIN","CLE",7,21,34,43,10,52,52,30.2,120
16834,"Tevin Coleman","RB","ATL","SD",7,14,22,57,7,64,64,14.4,95.7
18375,"Peyton Barber","RB","TB","SF",7,17,23,71,0,71,71,14.4,84.7
12296,"LeGarrette Blount","RB","NE","PIT",7,31,54,77,3,81,81,29.4,81.9
18451,"Rob Kelley","RB","WAS","DET",7,10,14,40,10,50,50,8.6,76
17935,"Leonard Floyd","OLB","CHI","GB",7,35,40,0,0,0,0,0,70.9
18082,"Tyreek Hill","WR","KC","NO",7,18,35,11,6,17,17,13.1,67.2
12554,"Andrew Sendejo","SS","MIN","PHI",7,6,10,0,0,0,0,0,66.7
15423,"Brandon Copeland","DE","DET","WAS",7,8,11,0,0,0,0,0,62.5
11439,"Antone Smith","RB","TB","SF",7,8,11,13,38,38,50,6.7,58.8
16909,"Jay Ajayi","RB","MIA","BUF",7,47,64,60,2,62,62,31.6,58.7
15020,"CJ Anderson","RB","DEN","HOU",7,29,45,55,0,55,55,19.7,57.6
14847,"Ifeanyi Momah","WR","ARI","SEA",7,9,10,0,22,22,22,7,55.6
15261,"Spencer Ware","RB","KC","NO",7,36,69,47,6,53,53,21.1,53.1
4640,"Reggie Bush","RB","BUF","MIA",7,18,32,6,11,11,17,10.4,52.2
14850,"Russell Shepard","WR","TB","SF",7,27,36,0,22,19,22,18.7,50.7
18241,"Johnny Holton","WR","OAK","JAX",7,5,7,40,0,40,40,2.5,50
14865,"Marquise Goodwin","WR","BUF","MIA",7,31,54,0,23,13,23,19.3,49.4
13158,"Shaun Draughn","RB","SF","TB",7,23,33,4,30,26,35,16.3,49.1
2262,"Tim Hightower","RB","NO","KC",7,9,12,56,11,67,67,5.4,48.9
16303,"Daniel Sorensen","SS","KC","NO",7,43,58,0,0,0,0,0,48.4
14917,"Rex Burkhead","RB","CIN","CLE",7,7,12,57,14,71,71,4.3,47.1
16776,"Melvin Gordon","RB","SD","ATL",7,65,87,34,11,43,45,36.1,46.3
2699,"Matt Forte","RB","NYJ","BAL",7,57,84,53,7,60,60,33.4,44.6
14916,"Giovani Bernard","RB","CIN","CLE",7,33,54,52,6,55,58,15.7,44.5
12845,"AJ Green","WR","CIN","CLE",7,52,85,0,15,15,15,33.9,44
15071,"Latavius Murray","RB","OAK","JAX",7,42,58,43,12,48,55,20.3,43.6
12831,"Tyrod Taylor","QB","BUF","MIA",7,57,100,12,0,61,61,24.34,42.7
14970,"Jarvis Jones","OLB","PIT","NE",7,33,58,0,0,0,0,0,42.4
17970,"Devontae Booker","RB","DEN","HOU",7,35,55,49,6,51,54,15.7,42
14946,"Armonty Bryant","DE","DET","WAS",7,24,33,0,0,0,0,0,41.2
16567,"Brandon Coleman","WR","NO","KC",7,17,23,0,6,6,6,8,41.2
13355,"Adrian Clayborn","DE","ATL","SD",7,45,60,0,0,0,0,0,41.1
14008,"Andrew Luck","QB","IND","TEN",7,69,100,7,0,64,64,30.82,40.3
8649,"Rashad Jennings","RB","NYG","LA",7,28,50,46,11,54,57,12.9,38.9
16887,"Mike Davis","RB","SF","TB",7,21,30,33,0,33,33,8.1,38.6
18064,"Matt Judon","OLB","BAL","NYJ",7,31,46,0,0,0,0,0,38.1
16597,"Mike Evans","WR","TB","SF",7,57,76,0,23,14,23,29.6,37.9
322,"Jason Jones","DE","MIA","BUF",7,17,30,0,0,0,0,0,37.6
18079,"Kevin Hogan","QB","CLE","CIN",7,44,69,16,0,71,71,21.4,37.3
16056,"James White","RB","NE","PIT",7,25,44,0,20,8,20,11.2,36.8
16127,"Isaiah Crowell","RB","CLE","CIN",7,38,59,32,11,40,42,16.9,36.6
6539,"Robert Mathis","OLB","IND","TEN",7,33,45,0,0,0,0,0,36.4
16470,"Davante Adams","WR","GB","CHI",7,70,81,0,23,19,23,41.2,36
14294,"Nick Perry","OLB","GB","CHI",7,35,73,0,0,0,0,0,35.7
14895,"Geno Smith","QB","NYJ","BAL",7,24,35,4,0,38,38,8.5,35.4
16809,"Denzel Perryman","ILB","SD","ATL",7,34,52,0,0,0,0,0,33.8
9038,"Matthew Stafford","QB","DET","WAS",7,53,100,4,0,59,59,17.84,33.7
17082,"TY McGill","NT","IND","TEN",7,30,41,0,0,0,0,0,33.7
7242,"Drew Brees","QB","NO","KC",7,74,100,0,0,65,65,28.68,33.4
12841,"Andy Dalton","QB","CIN","CLE",7,61,100,0,0,46,46,23.32,33.3
16807,"Jaquiski Tartt","FS","SF","TB",7,9,12,0,0,0,0,0,33.3
13896,"John Hughes","DT","TB","SF",7,6,9,0,0,0,0,0,33.3
6739,"Alex Smith","QB","KC","NO",7,52,100,8,0,54,54,17.26,33.2
11501,"Arrelious Benn","WR","JAX","OAK",7,12,18,0,17,8,17,4.9,32.5
16769,"Vic Beasley","OLB","ATL","SD",7,43,57,0,0,0,0,0,32.1
13337,"Mark Ingram","RB","NO","KC",7,38,51,42,11,53,53,17.2,32.1
13299,"Jacquizz Rodgers","RB","TB","SF",7,51,68,51,2,53,53,20.3,32
4314,"Tom Brady","QB","NE","PIT",7,57,100,9,0,54,54,18.18,31.9
17299,"Jude Adjei-Barimah","CB","TB","SF",7,42,60,0,0,0,0,0,31.4
9331,"Michael Crabtree","WR","OAK","JAX",7,50,69,0,22,16,22,23.6,31.2
17915,"Joey Bosa","DE","SD","ATL",7,47,72,0,0,0,0,0,30.9
13291,"Julio Jones","WR","ATL","SD",7,57,88,0,26,16,26,29.4,30.5
16063,"Quincy Enunwa","WR","NYJ","BAL",7,44,65,0,9,5,9,15.3,30.2
16510,"Jerick McKinnon","RB","MIN","PHI",7,16,21,69,6,75,75,5.8,30
9369,"Justin Forsett","RB","DET","WAS",7,16,30,50,13,63,63,6.8,30
15029,"Lerentee McCray","OLB","BUF","MIA",7,5,7,0,0,0,0,0,30
14252,"Kirk Cousins","QB","WAS","DET",7,73,100,4,0,58,58,25.54,29.5
10974,"Rob Gronkowski","TE","NE","PIT",7,52,91,0,8,8,8,19.3,29.4
14894,"Sheldon Richardson","OLB","NYJ","BAL",7,49,85,0,0,0,0,0,29.4
16391,"Jay Bromley","DT","NYG","LA",7,19,24,0,0,0,0,0,28.9
14005,"TY Hilton","WR","IND","TEN",7,67,97,0,18,10,18,29.3,28.8
12581,"Vincent Rey","ILB","CIN","CLE",7,21,33,0,0,0,0,0,28.6
18060,"Ronald Blair","DT","SF","TB",7,7,9,0,0,0,0,0,28.6
16824,"Frank Clark","DE","SEA","ARI",7,55,58,0,0,0,0,0,28.3
16794,"Landon Collins","SS","NYG","LA",7,78,100,0,0,0,0,0,28.2
17023,"Zach Zenner","RB","DET","WAS",7,32,60,28,6,28,34,8.9,27.8
16762,"Jameis Winston","QB","TB","SF",7,75,100,1,0,41,41,21.66,27.5
2593,"Aaron Rodgers","QB","GB","CHI",7,87,100,2,0,67,67,27.74,27.3
15151,"Xavier Rhodes","CB","MIN","PHI",7,44,76,0,0,0,0,0,27.3
14906,"Brandon Williams","NT","BAL","NYJ",7,44,65,0,0,0,0,0,26.8
18481,"Michael Pierce","NT","BAL","NYJ",7,31,46,0,0,0,0,0,26.8
4399,"Cliff Avril","DE","SEA","ARI",7,77,81,0,0,0,0,0,26.7
13124,"DeMarco Murray","RB","TEN","IND",7,70,96,36,7,40,43,24.7,26.7
17958,"Emmanuel Ogbah","DE","CLE","CIN",7,55,90,0,0,0,0,0,26.7
7175,"Delanie Walker","TE","TEN","IND",7,54,74,0,15,13,15,21.4,26.7
16420,"Trent Murphy","OLB","WAS","DET",7,31,59,0,0,0,0,0,26.5
15102,"Chris Thompson","RB","WAS","DET",7,43,59,28,16,44,44,18.3,26.3
18070,"Wendell Smallwood","RB","PHI","MIN",7,5,9,80,0,80,80,1.3,26
8343,"Cameron Wake","DE","MIA","BUF",7,32,56,0,0,0,0,0,25.9
