"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
18602,"Tanner Mcevoy","WR","SEA","NYJ",4,8,13,0,13,13,13,11.2,127.5
14827,"Cam Johnson","OLB","CLE","WAS",4,17,27,0,0,0,0,0,101.2
10949,"CJ Spiller","RB","SEA","NYJ",4,9,15,22,33,44,56,9.7,85.6
1589,"John Kuhn","FB","NO","SD",4,25,34,12,8,20,20,21.2,76.8
13291,"Julio Jones","WR","ATL","CAR",4,47,70,0,32,26,32,51,76.6
17023,"Zach Zenner","RB","DET","CHI",4,5,8,60,20,80,80,4.4,68
18048,"Deiondre' Hall","CB","CHI","DET",4,6,10,0,0,0,0,0,66.7
3807,"Ben Roethlisberger","QB","PIT","KC",4,55,93,2,0,51,51,36.9,61.6
16127,"Isaiah Crowell","RB","CLE","WAS",4,34,47,47,12,56,59,26.2,59.4
9331,"Michael Crabtree","WR","OAK","BAL",4,46,77,0,26,15,26,33.8,58.3
14424,"Brian Quick","WR","LA","ARI",4,33,56,0,18,6,18,20.9,57.3
13171,"Aldrick Robinson","WR","ATL","CAR",4,20,30,0,15,10,15,12.8,54
17963,"Austin Hooper","TE","ATL","CAR",4,19,28,0,5,5,5,11.2,53.7
17972,"Paul Perkins","RB","NYG","MIN",4,15,23,13,20,27,33,10,53.3
732,"Matt Ryan","QB","ATL","CAR",4,67,100,6,0,61,61,39.52,53
14973,"Markus Wheaton","WR","PIT","KC",4,21,36,0,5,5,5,12,52.4
8771,"Darrius Heyward-Bey","WR","PIT","KC",4,18,31,0,6,6,6,10.1,50.6
15102,"Chris Thompson","RB","WAS","CLE",4,20,32,15,20,25,35,12,50
14721,"Chris Lewis-Harris","CB","CIN","MIA",4,12,27,0,0,0,0,0,50
18107,"Josh Forrest","ILB","LA","ARI",4,6,8,0,0,0,0,0,50
13941,"Zach Brown","ILB","BUF","NE",4,56,100,0,0,0,0,0,49.8
11023,"Carlos Dunlap","DE","CIN","MIA",4,36,80,0,0,0,0,0,49.7
16856,"Matt Jones","RB","WAS","CLE",4,41,66,54,5,59,59,24.8,48.3
7389,"Eddie Royal","WR","CHI","DET",4,36,52,0,19,19,19,27.1,47.5
16008,"Orleans Darkwa","RB","NYG","MIN",4,23,35,52,9,52,61,10.8,47
16265,"Chris Smith","DE","JAX","IND",4,14,18,0,0,0,0,0,45.7
5820,"Frank Gore","RB","IND","JAX",4,34,44,47,18,62,65,20.5,45.6
18082,"Tyreek Hill","WR","KC","PIT",4,18,24,6,39,33,44,13.2,45.6
17923,"Ezekiel Elliott","RB","DAL","SF",4,48,63,48,2,50,50,25.7,45.2
16142,"Terrance West","RB","BAL","OAK",4,39,44,54,0,54,54,20.3,44.4
12083,"Derek Anderson","QB","CAR","ATL",4,29,41,0,0,79,79,14.88,44.4
12902,"Cameron Heyward","DE","PIT","KC",4,54,72,0,0,0,0,0,41.9
14059,"Derek Wolfe","DE","DEN","TB",4,47,66,0,0,0,0,0,40.6
7580,"DeAngelo Williams","RB","PIT","KC",4,17,29,24,6,29,29,7.9,40.6
14536,"Russell Wilson","QB","SEA","NYJ",4,60,100,8,0,62,62,26.86,39.8
16311,"Derek Carr","QB","OAK","BAL",4,60,100,5,0,63,63,23.76,39.6
12845,"AJ Green","WR","CIN","MIA",4,59,84,0,20,17,20,36.3,39.5
13124,"DeMarco Murray","RB","TEN","HOU",4,63,96,40,3,43,43,25.9,37.9
18060,"Ronald Blair","DT","SF","DAL",4,7,9,0,0,0,0,0,37.9
13320,"Cam Newton","QB","CAR","ATL",4,42,59,12,0,71,71,15.6,37.1
16524,"Devonta Freeman","RB","ATL","CAR",4,34,51,38,9,44,47,14.4,36.5
16245,"Blake Bortles","QB","JAX","IND",4,72,100,10,0,56,56,25.88,35.9
11056,"Antonio Brown","WR","PIT","KC",4,52,88,0,10,8,10,22.4,35.4
15100,"Jordan Reed","TE","WAS","CLE",4,55,89,0,18,16,18,28.3,35.1
13337,"Mark Ingram","RB","NO","SD",4,48,66,38,15,50,52,22.5,34.4
14967,"Le'Veon Bell","RB","PIT","KC",4,52,88,35,12,44,46,25.8,34.2
12910,"Akeem Ayers","OLB","IND","JAX",4,19,26,0,0,0,0,0,34.2
15256,"Christine Michael","RB","SEA","NYJ",4,44,73,41,14,52,55,20,34.1
16510,"Jerick McKinnon","RB","MIN","NYG",4,46,62,39,11,46,50,18.5,33.7
10977,"Kyle Love","DT","CAR","ATL",4,17,25,0,0,0,0,0,33.5
16909,"Jay Ajayi","RB","MIA","CIN",4,14,31,43,14,57,57,6.6,32.9
13788,"Rishard Matthews","WR","TEN","HOU",4,25,38,0,8,8,8,10.2,32.8
15117,"Cornelius Washington","DE","CHI","DET",4,18,29,0,0,0,0,0,32.8
16905,"Bobby McCain","CB","MIA","CIN",4,28,40,0,0,0,0,0,32.5
9801,"Paul Kruger","DE","NO","SD",4,22,31,0,0,0,0,0,32.5
13214,"Nick Fairley","DT","NO","SD",4,41,59,0,0,0,0,0,32.1
17009,"Trevor Siemian","QB","DEN","TB",4,21,29,0,0,33,33,6.72,32
15141,"Charles Johnson","WR","MIN","NYG",4,22,30,0,18,9,18,9,31.8
11932,"LeSean McCoy","RB","BUF","NE",4,53,70,36,11,47,47,22.8,31.7
16668,"Carlos Hyde","RB","SF","DAL",4,44,83,34,2,36,36,14.9,31.6
12794,"Jeremy Kerley","WR","SF","DAL",4,47,89,0,19,13,19,20.8,31.5
17329,"Jacoby Glenn","CB","CHI","DET",4,16,25,0,0,0,0,0,31.2
15694,"Case Keenum","QB","LA","ARI",4,59,100,5,0,56,56,19.04,30.6
11197,"Demaryius Thomas","WR","DEN","TB",4,51,71,0,14,12,14,21.4,30.2
13741,"Brandon Bolden","RB","NE","BUF",4,5,9,0,60,40,60,3.5,30
15196,"Kenny Stills","WR","MIA","CIN",4,45,100,0,7,2,7,14.4,29.8
11514,"Gerald McCoy","DT","TB","DEN",4,12,17,0,0,0,0,0,29.6
16056,"James White","RB","NE","BUF",4,21,38,19,24,43,43,11.2,29.5
16776,"Melvin Gordon","RB","SD","NO",4,62,89,31,11,40,42,24.9,28.9
16129,"Taylor Gabriel","WR","ATL","CAR",4,17,25,0,18,18,18,7.9,28.8
8358,"Brian Hoyer","QB","CHI","DET",4,69,100,4,0,57,57,22.78,28.7
16618,"Aaron Donald","DT","LA","ARI",4,61,79,0,0,0,0,0,28.6
16874,"Gabe Wright","NT","CLE","WAS",4,7,11,0,0,0,0,0,28.6
14269,"Alfred Morris","RB","DAL","SF",4,12,16,58,0,58,58,3.4,28.3
11488,"Jimmy Graham","TE","SEA","NYJ",4,40,67,0,20,15,20,20.3,28.2
14252,"Kirk Cousins","QB","WAS","CLE",4,62,100,0,0,44,44,18.32,27.9
14478,"Michael Floyd","WR","ARI","LA",4,35,46,0,20,9,20,12.6,27.4
14519,"Jaye Howard","DE","KC","PIT",4,34,58,0,0,0,0,0,27.4
15450,"LaRoy Reynolds","ILB","ATL","CAR",4,11,16,0,0,0,0,0,27.3
14338,"Luke Kuechly","ILB","CAR","ATL",4,67,100,0,0,0,0,0,27.2
8244,"Philip Rivers","QB","SD","NO",4,70,100,1,0,63,63,22.84,26.9
13255,"Matt Asiata","RB","MIN","NYG",4,29,39,21,7,28,28,9.8,26.9
9555,"Sen'Derrick Marks","DE","JAX","IND",4,35,45,0,0,0,0,0,26.6
14975,"Vince Williams","ILB","PIT","KC",4,72,96,0,0,0,0,0,26.5
16728,"Dontrelle Inman","WR","SD","NO",4,68,97,0,16,10,16,28,26.5
17999,"Yannick Ngakoue","DE","JAX","IND",4,60,77,0,0,0,0,0,26.2
11578,"NaVorro Bowman","ILB","SF","DAL",4,47,62,0,0,0,0,0,26.2
16303,"Daniel Sorensen","SS","KC","PIT",4,21,36,0,0,0,0,0,26.2
18061,"Deandre Washington","RB","OAK","BAL",4,10,17,50,30,80,80,6.6,26
15086,"BW Webb","CB","NO","SD",4,35,50,0,0,0,0,0,25.7
12460,"Clinton McDonald","DT","TB","DEN",4,58,81,0,0,0,0,0,25.6
15177,"Robert Alford","CB","ATL","CAR",4,71,100,0,0,0,0,0,25.4
17916,"Will Fuller","WR","HOU","TEN",4,56,88,0,16,13,16,27.1,25.2
16334,"Jeremiah Attaochu","OLB","SD","NO",4,30,41,0,0,0,0,0,25
5929,"Domata Peko","NT","CIN","MIA",4,20,44,0,0,0,0,0,25
16037,"Dominique Easley","DT","LA","ARI",4,16,21,0,0,0,0,0,25
16900,"Ben Heeney","ILB","OAK","BAL",4,8,9,0,0,0,0,0,25
14974,"Nicholas Williams","DE","KC","PIT",4,8,14,0,0,0,0,0,25
1181,"Martellus Bennett","TE","NE","BUF",4,44,79,0,14,11,14,18.9,24.8
611,"Joe Flacco","QB","BAL","OAK",4,89,100,1,0,60,60,23.02,24.7
11021,"Geno Atkins","DT","CIN","MIA",4,39,87,0,0,0,0,0,24.5
14888,"Logan Ryan","CB","NE","BUF",4,68,90,0,0,0,0,0,24.3
14053,"Brock Osweiler","QB","HOU","TEN",4,64,100,2,0,59,59,17.56,24.3
16271,"Shaquil Barrett","OLB","DEN","TB",4,37,52,0,0,0,0,0,24.2
11311,"Kurt Coleman","SS","CAR","ATL",4,67,100,0,0,0,0,0,23.9
11063,"Emmanuel Sanders","WR","DEN","TB",4,62,86,0,21,13,21,22.8,23.9
18055,"Dak Prescott","QB","DAL","SF",4,76,100,7,0,49,49,18.1,23.8
18027,"Tavon Young","CB","BAL","OAK",4,21,35,0,0,0,0,0,23.8
11667,"Brandon Marshall","WR","NYJ","SEA",4,63,89,0,19,6,19,18.9,23.7
12982,"Blaine Gabbert","QB","SF","DAL",4,53,100,23,0,66,66,13.54,23.7
16105,"Will Clarke","DE","CIN","MIA",4,19,42,0,0,0,0,0,23.7
6739,"Alex Smith","QB","KC","PIT",4,75,100,1,0,68,68,18.68,23.6
16848,"Sammie Coates","WR","PIT","KC",4,33,56,3,24,21,27,13.8,23.6
4358,"Steve Smith","WR","BAL","OAK",4,73,82,0,15,11,15,28.1,23.4
1658,"Greg Olsen","TE","CAR","ATL",4,67,94,0,19,9,19,21.6,23.3
