"ID","Player","Pos","Team","Opp","Week","Snaps","Snap.Pct","Rush.Pct","Tgt.Pct","Touch.Pct","Util.Pct","Fantasy.Points","Points.100.Snaps"
16647,"Kareem Martin","OLB","ARI","CAR",8,6,9,0,0,0,0,0,90
11256,"Ryan Mathews","RB","PHI","DAL",8,8,10,50,13,63,63,8.1,88.8
18082,"Tyreek Hill","WR","KC","IND",8,21,28,5,29,29,33,21.5,78.6
16862,"Trey Flowers","DE","NE","BUF",8,21,30,0,0,0,0,0,63.8
13957,"Kendall Wright","WR","TEN","JAX",8,26,39,4,19,19,23,19.9,61.2
2593,"Aaron Rodgers","QB","GB","ATL",8,62,100,10,0,71,71,33.84,54.6
13595,"Bryan Walters","WR","JAX","TEN",8,14,19,0,14,14,14,9.4,52.9
18067,"Jordan Howard","RB","CHI","MIN",8,50,82,52,8,60,60,33.2,52.4
2699,"Matt Forte","RB","NYJ","CLE",8,43,59,58,7,63,65,23.8,50.7
17959,"Derrick Henry","RB","TEN","JAX",8,32,48,50,16,63,66,19.7,49.1
13124,"DeMarco Murray","RB","TEN","JAX",8,39,58,54,5,56,59,22.8,48.2
5451,"Jonathan Stewart","RB","CAR","ARI",8,46,69,54,4,57,59,24,47.8
4314,"Tom Brady","QB","NE","BUF",8,65,94,2,0,52,52,33.1,46.3
15188,"Star Lotulelei","DT","CAR","ARI",8,47,66,0,0,0,0,0,46.2
15072,"Mychal Rivera","TE","OAK","TB",8,21,22,0,14,14,14,12.6,45.7
12800,"Bilal Powell","RB","NYJ","CLE",8,31,43,19,10,23,29,14.9,44.8
17965,"CJ Prosise","RB","SEA","NO",8,23,43,17,17,35,35,14.3,44.8
15978,"Marcus Smith","DE","PHI","DAL",8,15,19,0,0,0,0,0,42.7
18269,"Geronimo Allison","WR","GB","ATL",8,19,31,0,21,11,21,10.1,42.6
14868,"EJ Manuel","QB","BUF","NE",8,8,10,0,0,25,25,3.4,42.5
16245,"Blake Bortles","QB","JAX","TEN",8,72,100,6,0,81,81,32.68,41.2
12822,"Pernell McPhee","OLB","CHI","MIN",8,25,41,0,0,0,0,0,41.2
16988,"Ben Koyack","TE","JAX","TEN",8,10,14,0,50,50,50,9.1,41
12195,"Frank Zombo","OLB","KC","IND",8,16,24,0,0,0,0,0,40.6
16129,"Taylor Gabriel","WR","ATL","GB",8,32,51,0,9,9,9,15.8,40
732,"Matt Ryan","QB","ATL","GB",8,63,100,3,0,59,59,24.42,38.8
16524,"Devonta Freeman","RB","ATL","GB",8,46,73,24,13,33,37,21.8,38.7
15117,"Cornelius Washington","DE","CHI","MIN",8,19,31,0,0,0,0,0,38.4
16311,"Derek Carr","QB","OAK","TB",8,94,100,1,0,64,64,39.82,38.1
5820,"Frank Gore","RB","IND","KC",8,32,49,28,9,34,38,14.2,38.1
18073,"Jonathan Williams","RB","BUF","NE",8,19,24,26,0,26,26,7.2,37.9
13723,"Nick Foles","QB","KC","IND",8,45,61,2,0,51,51,16.82,37.4
16838,"Duke Johnson","RB","CLE","NYJ",8,31,43,13,26,32,39,17.6,37.4
13791,"Lamar Miller","RB","HOU","DET",8,33,49,52,9,58,61,14.3,37.3
15126,"Theo Riddick","RB","DET","HOU",8,52,85,21,21,37,42,27.3,37.1
15256,"Christine Michael","RB","SEA","NO",8,28,52,36,7,39,43,11.2,36.4
16323,"Khalil Mack","DE","OAK","TB",8,57,81,0,0,0,0,0,36.3
14872,"Mike Gillislee","RB","BUF","NE",8,43,55,28,7,35,35,18.4,35.8
18055,"Dak Prescott","QB","DAL","PHI",8,78,100,9,0,59,59,28.28,35
18023,"Justin Simmons","FS","DEN","SD",8,17,21,0,0,0,0,0,34.7
6739,"Alex Smith","QB","KC","IND",8,29,39,7,0,72,72,9.98,34.4
18451,"Rob Kelley","RB","WAS","CIN",8,43,47,49,5,49,54,14.7,34.2
16112,"Jeremy Hill","RB","CIN","WAS",8,39,44,51,3,54,54,14.3,34.1
17089,"Terron Ward","RB","ATL","GB",8,17,27,35,6,41,41,6.7,33.5
16786,"Shaq Thompson","OLB","CAR","ARI",8,6,9,0,0,0,0,0,33.3
16763,"Marcus Mariota","QB","TEN","JAX",8,60,90,5,0,42,42,19.9,33.2
16294,"Dee Ford","OLB","KC","IND",8,62,94,0,0,0,0,0,32.4
14850,"Russell Shepard","WR","TB","OAK",8,26,37,0,12,8,12,10.4,32.3
2428,"Carson Palmer","QB","ARI","CAR",8,71,100,0,0,65,65,27.52,31.7
12847,"Andrew Hawkins","WR","CLE","NYJ",8,48,67,0,19,10,19,20.1,31.5
18115,"Derek Watt","FB","SD","DEN",8,17,21,0,6,6,6,6.3,31.2
13299,"Jacquizz Rodgers","RB","TB","OAK",8,45,64,42,2,44,44,14.8,30.7
16919,"JJ Nelson","WR","ARI","CAR",8,65,92,0,19,12,19,27.9,30.6
16879,"Ramik Wilson","ILB","KC","IND",8,18,27,0,0,0,0,0,30.6
16127,"Isaiah Crowell","RB","CLE","NYJ",8,41,57,27,5,32,32,14.3,30
17993,"Adam Gotsis","DE","DEN","SD",8,5,6,0,0,0,0,0,30
5282,"Josh McCown","QB","CLE","NYJ",8,69,96,4,0,75,75,25.64,29.9
16493,"Khyri Thornton","DT","DET","HOU",8,26,39,0,0,0,0,0,29.6
