"Place_lo","Place_hi","Payout"
"1","1","20000"
"2","2","10000"
"3","3","5000"
"4","4","4000"
"5","5","3000"
"6","6","2000"
"7","8","1500"
"9","10","1000"
"11","15","750"
"16","20","500"
"21","25","300"
"26","40","200"
"41","70","150"
"71","120","125"
"121","190","100"
"191","310","75"
"311","560","60"
"561","1030","50"
