"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,780786006,"pianoclub (2/12)",0,148.35,"2B Chase Utley 1B Joey Votto P Jeff Samardzija 3B Justin Turner C Yasmani Grandal OF Billy Hamilton OF Adam Duvall P Luis Castillo SS Corey Seager OF Cody Bellinger",NA,"Jake Arrieta","59.47%",6.75
2,781201329,"Jah4371",0,144.35,"1B Joey Votto P Jake Arrieta SS Zack Cozart C Alex Avila OF Billy Hamilton 3B Nolan Arenado 2B Scooter Gennett OF Adam Duvall P Luis Castillo OF Nomar Mazara",NA,"Jeff Samardzija","48.92%",11.75
3,781151615,"NPitz14",0,142.55,"OF Nelson Cruz OF Lonnie Chisenhall C Salvador Perez P Tyson Ross OF Charlie Blackmon SS Jean Segura 2B Rougned Odor 3B José Ramírez P Luis Castillo 1B Cody Bellinger",NA,"Cody Bellinger","31.18%",27
4,780726862,"brianlefevre (1/6)",0,141.5,"2B Chase Utley 1B Joey Votto P Jeff Samardzija 3B Justin Turner P Jake Arrieta OF Billy Hamilton C Tucker Barnhart SS Corey Seager OF Yasiel Puig OF Cody Bellinger",NA,"Rougned Odor","29.02%",5
5,781131236,"isupol (2/2)",0,135.75,"1B Joey Votto P Justin Verlander OF Justin Upton P Jake Arrieta SS Zack Cozart OF Billy Hamilton C Tucker Barnhart 2B Scooter Gennett OF J.D. Martinez 3B Nicholas Castellanos",NA,"Nolan Arenado","24.94%",16
6,781186869,"Wookatyme",0,132.7,"2B Robinson Canó 1B Joey Votto OF Hunter Pence C Salvador Perez SS Jean Segura OF Marcell Ozuna 3B Kris Bryant P Luis Castillo OF Cody Bellinger P Andrew Moore",NA,"Corey Seager","24.46%",5
6,781193345,"JMToWin (3/3)",0,132.7,"OF Shin-soo Choo 1B Joey Votto OF Charlie Blackmon 3B Nolan Arenado 2B Scooter Gennett C Willson Contreras SS Francisco Lindor P Luis Castillo OF Ian Happ P Andrew Moore",NA,"Chris Herrmann","22.06%",0
8,781180337,"thekdogg",0,131.85,"1B Joey Votto P Jake Arrieta C Salvador Perez OF Billy Hamilton 3B Kyle Seager 2B Scooter Gennett OF Adam Duvall SS Corey Seager OF Cody Bellinger P Andrew Moore",NA,"Shin-soo Choo","21.82%",8
9,781034798,"mavngoose (1/3)",0,131.7,"P Brandon McCarthy 1B Mark Reynolds P Justin Verlander C Yasmani Grandal OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF Joc Pederson SS Trevor Story OF Cody Bellinger",NA,"Nelson Cruz","21.58%",0
10,781136051,"moneyonmymind (3/3)",0,130.35,"3B Adrián Béltre 1B Joey Votto P Jake Arrieta C Alex Avila OF Billy Hamilton 2B Scooter Gennett OF Adam Duvall OF Scott Schebler SS Francisco Lindor P Luis Castillo",NA,"Andrew Moore","20.62%",6.1
11,781061493,"SportsFront",0,129.7,"1B Anthony Rizzo C Buster Posey OF Charlie Blackmon 3B Nolan Arenado 2B DJ LeMahieu OF Scooter Gennett P Luis Castillo SS Corey Seager OF Cody Bellinger P Andrew Moore",NA,"Nomar Mazara","17.99%",7
12,781100739,"kdebo",0,128.25,"3B Adrián Béltre 1B Chase Utley OF Shin-soo Choo P Jeff Samardzija C Chris Herrmann OF Joc Pederson P Mike Clevinger 2B Rougned Odor SS Corey Seager OF Cody Bellinger",NA,"Mike Clevinger","17.75%",22.5
13,781180322,"brpunkrmax",0,128.1,"3B Adrián Béltre 1B Mike Napoli OF Carlos Gómez OF Lonnie Chisenhall C Jonathan Lucroy OF Charlie Blackmon SS Jean Segura P Mike Clevinger 2B Rougned Odor P Luis Castillo",NA,"Yasmani Grandal","16.79%",5
14,781122450,"Shoemaker1211",0,127.6,"2B Robinson Canó C Buster Posey SS Jean Segura OF Billy Hamilton 3B Kyle Seager 1B Paul Goldschmidt P Mike Clevinger OF Cody Bellinger OF Ian Happ P Andrew Moore",NA,"José Abreu","16.79%",13
15,780955559,"thegodfava (1/2)",0,127.35,"P Jeff Samardzija 3B Todd Frazier C Alex Avila SS Jean Segura 1B José Abreu OF Billy Hamilton 2B Scooter Gennett OF Adam Duvall OF Scott Schebler P Luis Castillo",NA,"Brandon McCarthy","16.31%",8.7
