"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Max Scherzer","P","WSH","@ NYM",3.47,"Matz, L 1.29","R",2.36,0,0,7.1,12,0.85,NA,12900,46.7,29.8,25.49,25.49,"%",64,2,35.2,2.7
"Luis Severino","P","NYY","@ OAK",3.89,"Manaea, L 3.67","R",2.75,0,0,6.3,10,1.02,NA,11500,42.1,22,18.53,18.53,"%",47,1.6,12.7,1.1
"Carlos Martinez","P","STL","@ BAL",4.28,"Gausman, R 6.49","R",2.95,0,0,6.8,10.1,1.04,NA,11300,39.5,24,17.22,17.22,"%",54,1.5,27.3,2.4
"Carlos Carrasco","P","CLE","@ MIN",4.32,"Turley, L 9.00","R",3.36,0,0,6.3,8.6,1,NA,9400,33.3,19.4,13.73,13.73,"%",49,1.5,26.05,2.8
"Alex Wood","P","LAD","@ CIN",4.23,"Adleman, R 4.34","L",2.01,0,0,4.9,11.2,0.95,NA,9100,32.7,20.2,14.35,14.35,"%",55,1.6,27,3
"James Paxton","P","SEA","@ TEX",5,"Ross, R","L",2.25,0,0,5.8,9.9,1.12,NA,8800,36.3,21.4,12.47,12.47,"%",44,1.4,-3.75,NA
"Jose Quintana","P","CWS","@ TOR",5.28,"Biagini, R 3.38","L",5.3,0,0,5.7,9,1.39,NA,7900,34.5,13.3,10.09,10.09,"%",8,1.3,21.55,2.7
"Dan Straily","P","MIA","@ ATL",4.62,"Newcomb, L 0.00","R",3.89,0,0,5.5,9,1.16,NA,7600,34.7,15.9,11.88,11.88,"%",28,1.6,31.85,4.2
"Jeff Samardzija","P","SF","@ COL",5.95,"Senzatela, R 3.84","R",4.31,0,0,6.1,10.5,1.12,NA,7500,31.1,18.5,9.83,9.83,"%",42,1.3,-1.7,NA
"Patrick Corbin","P","ARI","@ PHI",4.46,"Nola, R 4.40","L",5.5,0,0,5.1,7.8,1.61,NA,7400,32.6,10.6,10.85,10.85,"%",0,1.5,20.5,2.8
"Sean Manaea","P","OAK","vs NYY",4.11,"Severino, R 2.75","L",3.67,0,0,5.6,9.6,1.06,NA,7300,34.2,18.4,14.9,14.9,"%",47,2,11.5,1.6
"Antonio Senzatela","P","COL","vs SF",5.56,"Samardzija, R 4.31","R",3.84,0,0,5.9,6.4,1.22,NA,7200,22.2,14.6,9.26,9.26,"%",56,1.3,15.3,2.1
"Steven Matz","P","NYM","vs WSH",4.03,"Scherzer, R 2.36","L",1.29,0,0,3.5,2.6,0.86,NA,7000,33.5,9.1,15.39,15.39,"%",0,2.2,10.95,1.6
"Joe Biagini","P","TOR","vs CWS",3.72,"Quintana, L 5.30","R",3.38,0,0,2.7,7.7,1.02,NA,6900,25.7,7.1,12.17,12.17,"%",5,1.8,-15.15,NA
"Daniel Norris","P","DET","vs TB",4.73,"Ramirez, R 4.20","L",4.41,0,0,5.4,8.5,1.59,NA,6800,25.9,12.7,10.74,10.74,"%",40,1.6,22.1,3.3
"Drew Pomeranz","P","BOS","@ HOU",4.82,"Fiers, R 4.43","L",4.48,0,0,5,11,1.43,NA,6700,33.2,16.2,10.54,10.54,"%",30,1.6,16.05,2.4
"Mike Fiers","P","HOU","vs BOS",4.18,"Pomeranz, L 4.48","R",4.43,0,0,5.4,8,1.4,NA,6600,29.8,13.2,12.26,12.26,"%",34,1.9,17.55,2.7
"Sean Newcomb","P","ATL","vs MIA",4.38,"Straily, R 3.89","L",0,0,0,6.3,10,0.79,NA,6500,11.6,25.3,11.64,11.64,"%",0,1.8,8.1,1.2
"Ian Kennedy","P","KC","@ LAA",4.59,"Chavez, R 5.18","R",5.4,0,0,5.2,7.8,1.29,NA,6400,29.8,10.3,8.85,8.85,"%",0,1.4,21.7,3.4
