"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Stephen Strasburg","Alex Meyer","Sandy Leon","Mitch Moreland","Dustin Pedroia","Maikel Franco","Xander Bogaerts","Mookie Betts","Odubel Herrera","Mitch Haniger"
"Stephen Strasburg","Yu Darvish","Sandy Leon","Hanley Ramirez","Josh Rutledge","Maikel Franco","Trea Turner","Mookie Betts","Jackie Bradley","Guillermo Heredia"
"Stephen Strasburg","Yu Darvish","Sandy Leon","Tommy Joseph","Andres Blanco","Maikel Franco","Xander Bogaerts","Mookie Betts","Aaron Altherr","Howie Kendrick"
"Stephen Strasburg","Alex Meyer","Sandy Leon","Chris Davis","Jonathan Schoop","Manny Machado","Freddy Galvis","Mookie Betts","Adam Jones","Mark Trumbo"
"Yu Darvish","Jameson Taillon","Sandy Leon","Mitch Moreland","Dustin Pedroia","Manny Machado","Xander Bogaerts","Bryce Harper","Mookie Betts","Aaron Altherr"
"Stephen Strasburg","Yu Darvish","Sandy Leon","Mitch Moreland","Rougned Odor","Manny Machado","JJ Hardy","Adam Jones","Seth Smith","Mark Trumbo"
"Stephen Strasburg","Jameson Taillon","Willson Contreras","Chris Davis","Andres Blanco","Manny Machado","Trea Turner","Adam Jones","Seth Smith","Mark Trumbo"
"Stephen Strasburg","Alex Meyer","Sandy Leon","Hanley Ramirez","Josh Rutledge","Manny Machado","Max Moroff","Bryce Harper","Andrew Benintendi","Jackie Bradley"
"Jacob deGrom","Alex Meyer","Kevan Smith","Mitch Moreland","Dustin Pedroia","Manny Machado","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Shin-Soo Choo"
"Stephen Strasburg","Alex Meyer","Sandy Leon","Danny Valencia","Robinson Cano","Kyle Seager","Max Moroff","Nelson Cruz","Mookie Betts","Mitch Haniger"
"Stephen Strasburg","Alex Meyer","Willson Contreras","Tommy Joseph","Andres Blanco","Manny Machado","Trea Turner","Aaron Altherr","Howie Kendrick","Daniel Nava"
"Yu Darvish","Alex Meyer","Sandy Leon","Adam Lind","Daniel Murphy","Anthony Rendon","Trea Turner","Bryce Harper","Mookie Betts","Odubel Herrera"
"Jacob deGrom","Yu Darvish","Kevan Smith","Chris Davis","Jonathan Schoop","Manny Machado","Trea Turner","Adam Jones","Mark Trumbo","Guillermo Heredia"
"Stephen Strasburg","Yu Darvish","Kevan Smith","Jose Abreu","Yolmer Sanchez","Manny Machado","Tim Anderson","Mookie Betts","Melky Cabrera","Guillermo Heredia"
"Stephen Strasburg","Yu Darvish","Sandy Leon","Mitch Moreland","Robinson Cano","Maikel Franco","Tyler Smith","Nelson Cruz","Mitch Haniger","Ben Gamel"
"Jacob deGrom","Rick Porcello","Sandy Leon","Mitch Moreland","Dustin Pedroia","Joey Gallo","Xander Bogaerts","Mookie Betts","Mark Trumbo","Guillermo Heredia"
"Stephen Strasburg","Alex Meyer","Sandy Leon","Joe Mauer","Brian Dozier","Miguel Sano","Jordy Mercer","Mookie Betts","Robbie Grossman","Max Kepler"
"Jacob deGrom","Rick Porcello","Sandy Leon","Hanley Ramirez","Josh Rutledge","Manny Machado","Jordy Mercer","Nelson Cruz","Mookie Betts","Jackie Bradley"
"Yu Darvish","John Lackey","Willson Contreras","Mitch Moreland","Dustin Pedroia","Maikel Franco","Xander Bogaerts","Nelson Cruz","Andrew Benintendi","Mookie Betts"
"Stephen Strasburg","Alex Meyer","Sandy Leon","Jose Abreu","Rougned Odor","Todd Frazier","Tim Anderson","Mookie Betts","Avisail Garcia","Melky Cabrera"
"Stephen Strasburg","Bronson Arroyo","Austin Romine","Mitch Moreland","Dustin Pedroia","Joey Gallo","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Daniel Nava"
"Stephen Strasburg","Alex Meyer","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Trea Turner","Mookie Betts","Jason Heyward","Guillermo Heredia"
