"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"C","JT. Realmuto",3500,"Mia@SD 10:10PM ET",8.615,"Mia",6.54,6.5,NA,6.1,3
"2B","Yangervis Solarte",3500,"Mia@SD 10:10PM ET",6.188,"SD",7.09,6,7.62,6.4,12
"3B","Trevor Plouffe",3400,"Sea@Oak 10:05PM ET",5.2,"Oak",5.47,5.8,6.2,5.2,14
"OF","Mitch Haniger",3400,"Sea@Oak 10:05PM ET",12,"Sea",7.39,7.8,7.1,6.3,10
"C","Russell Martin",3400,"Tor@LAA 10:07PM ET",4.417,"Tor",5.27,6.3,6.35,6,13
"1B/3B","Luis Valbuena",3400,"Tor@LAA 10:07PM ET",0,"LAA",NA,0,NA,0,NA
"2B/3B","Martin Prado",3400,"Mia@SD 10:10PM ET",4.5,"Mia",5.75,6.2,7.26,6,6
"OF","Manuel Margot",3400,"Mia@SD 10:10PM ET",7.5,"SD",7.31,6.9,7.74,7.4,15
"1B/3B","Ryon Healy",3300,"Sea@Oak 10:05PM ET",5.467,"Oak",6.26,5.6,1.74,6.3,0
"SS","Marcus Semien",3300,"Sea@Oak 10:05PM ET",6.909,"Oak",NA,0,NA,0,NA
"1B/3B","Jefry Marte",3300,"Tor@LAA 10:07PM ET",4.625,"LAA",6.44,0,1.76,1.3,NA
"1B","Cody Bellinger",3300,"LAD@Ari 09:40PM ET",2,"LAD",NA,0,NA,0,NA
"2B/SS","Chris Taylor",3300,"LAD@Ari 09:40PM ET",6,"LAD",NA,0,1.69,0.4,NA
"OF","Jeremy Hazelbaker",3300,"LAD@Ari 09:40PM ET",3.833,"Ari",NA,0,1.82,0.8,NA
"OF","Alex Dickerson",3300,"Mia@SD 10:10PM ET",0,"SD",NA,0,NA,0,NA
"OF","Hunter Renfroe",3300,"Mia@SD 10:10PM ET",5.813,"SD",5.65,6.3,7.36,6.6,8
"1B","Danny Valencia",3200,"Sea@Oak 10:05PM ET",3.533,"Sea",5.63,7.2,6.15,7.4,0
"3B","Yunel Escobar",3200,"Tor@LAA 10:07PM ET",7.176,"LAA",7.33,6.4,7.84,6,7
"OF","Steve Pearce",3200,"Tor@LAA 10:07PM ET",2.8,"Tor",5.88,0,1.74,5.6,NA
"OF","Ben Revere",3200,"Tor@LAA 10:07PM ET",3.1,"LAA",NA,0,1.68,1.6,NA
"C/OF","Chris Herrmann",3200,"LAD@Ari 09:40PM ET",1.75,"Ari",NA,0,1.61,0.8,NA
"OF","Trayce Thompson",3200,"LAD@Ari 09:40PM ET",0,"LAD",NA,0,NA,0,NA
"1B","Justin Bour",3200,"Mia@SD 10:10PM ET",5.4,"Mia",6.06,7.9,7.29,5.9,3
"2B/3B","Cory Spangenberg",3200,"Mia@SD 10:10PM ET",0,"SD",NA,0,NA,0,NA
"C","Stephen Vogt",3100,"Sea@Oak 10:05PM ET",5.364,"Oak",5.96,6.5,6.75,5.8,4
"SS","Taylor Motter",3100,"Sea@Oak 10:05PM ET",7.5,"Sea",6.06,7.2,6.21,2.5,5
"OF","Leonys Martin",3100,"Sea@Oak 10:05PM ET",3.857,"Sea",5.24,5.4,1.59,5.4,NA
"SS","Andrelton Simmons",3100,"Tor@LAA 10:07PM ET",6,"LAA",5.19,5.7,6.36,5.5,3
"OF","Kevin Pillar",3100,"Tor@LAA 10:07PM ET",7,"Tor",5.95,7.2,7.66,6.6,5
"2B/C","Austin Barnes",3100,"LAD@Ari 09:40PM ET",5,"LAD",NA,0,1.73,0.5,NA
"OF","Andrew Toles",3100,"LAD@Ari 09:40PM ET",5.067,"LAD",6.95,9.8,9.16,5.5,5
"OF","Socrates Brito",3100,"LAD@Ari 09:40PM ET",0,"Ari",NA,0,NA,0,NA
"3B","Derek Dietrich",3100,"Mia@SD 10:10PM ET",4.538,"Mia",5.85,0,1.6,1.2,NA
"2B","Danny Espinosa",3000,"Tor@LAA 10:07PM ET",6,"LAA",5.48,5.1,6.3,5.3,10
"3B/OF","Rob Segedin",3000,"LAD@Ari 09:40PM ET",2.5,"LAD",NA,0,NA,0,NA
"OF","Travis Jankowski",3000,"Mia@SD 10:10PM ET",4.357,"SD",4.87,5,5.98,5.2,3
"C","Josh Phegley",2900,"Sea@Oak 10:05PM ET",3.4,"Oak",NA,0,1.61,0.6,NA
"1B/OF","Mark Canha",2900,"Sea@Oak 10:05PM ET",1.667,"Oak",NA,0,NA,0,NA
"OF","Jarrod Dyson",2900,"Sea@Oak 10:05PM ET",6.133,"Sea",6.3,7.3,6.01,7.2,3
"OF","Andre Ethier",2900,"LAD@Ari 09:40PM ET",0,"LAD",NA,0,NA,0,NA
"C","Mike Zunino",2800,"Sea@Oak 10:05PM ET",3.231,"Sea",6.02,6.1,1.4,3.9,NA
"1B","Yonder Alonso",2800,"Sea@Oak 10:05PM ET",7.462,"Oak",5.85,5.9,6.39,5.1,17
"OF","Ben Gamel",2800,"Sea@Oak 10:05PM ET",0,"Sea",NA,0,NA,0,NA
"1B","Justin Smoak",2800,"Tor@LAA 10:07PM ET",5.357,"Tor",5.56,6.3,5.93,1.2,11
"1B","Rowdy Tellez",2800,"Tor@LAA 10:07PM ET",0,"Tor",NA,0,NA,0,NA
"OF","Dalton Pompey",2800,"Tor@LAA 10:07PM ET",0,"Tor",NA,0,NA,0,NA
"1B/OF","Scott Van Slyke",2800,"LAD@Ari 09:40PM ET",2.813,"LAD",5.68,0,1.7,0.5,NA
"3B/OF","Kike Hernandez",2800,"LAD@Ari 09:40PM ET",5.75,"LAD",NA,NA,1.78,NA,NA
"OF","Destin Hood",2800,"Mia@SD 10:10PM ET",0,"Mia",NA,0,NA,0,NA
"2B","Jed Lowrie",2700,"Sea@Oak 10:05PM ET",5.929,"Oak",5.85,5.9,6.93,5.2,7
"C","Jarrod Saltalamacchia",2700,"Tor@LAA 10:07PM ET",0.833,"Tor",NA,0,1.51,0.9,NA
"OF","Ezequiel Carrera",2700,"Tor@LAA 10:07PM ET",3.909,"Tor",5.88,6.4,7.15,4.5,12
"C","Chris Iannetta",2700,"LAD@Ari 09:40PM ET",6.125,"Ari",4.98,6.9,1.48,3.3,NA
"C","Christian Bethancourt",2700,"Mia@SD 10:10PM ET",0.429,"SD",NA,0,1.5,NA,NA
"C","Austin Hedges",2700,"Mia@SD 10:10PM ET",3.867,"SD",5.33,5.9,5.84,3.9,18
"1B/OF","Tyler Moore",2700,"Mia@SD 10:10PM ET",2,"Mia",NA,0,NA,0,NA
"OF","Ichiro Suzuki",2700,"Mia@SD 10:10PM ET",2,"Mia",4.3,0,1.36,1.1,NA
"OF","Jake Smolinski",2600,"Sea@Oak 10:05PM ET",0,"Oak",NA,0,NA,0,NA
"OF","Guillermo Heredia",2600,"Sea@Oak 10:05PM ET",5.8,"Sea",NA,0,6.51,1.1,8
"2B/OF","Daniel Descalso",2600,"LAD@Ari 09:40PM ET",2.833,"Ari",NA,0,1.51,0,NA
"3B/SS","Adeiny Hechavarria",2600,"Mia@SD 10:10PM ET",4,"Mia",NA,0,4.83,1.5,0
"SS","Erick Aybar",2600,"Mia@SD 10:10PM ET",3.4,"SD",4.18,0,1.48,3.5,5
"C","Bruce Maxwell",2500,"Sea@Oak 10:05PM ET",3,"Oak",NA,0,NA,0,NA
"2B/SS","Shawn O'Malley",2500,"Sea@Oak 10:05PM ET",0,"Sea",NA,0,NA,0,NA
"SS","Nick Ahmed",2500,"LAD@Ari 09:40PM ET",5.1,"Ari",NA,0,1.61,0.8,NA
"C","AJ. Ellis",2500,"Mia@SD 10:10PM ET",3.5,"Mia",NA,0,1.47,0.6,NA
"3B/SS","Luis Sardinas",2500,"Mia@SD 10:10PM ET",1.364,"SD",4.23,5.4,5.26,0.4,NA
"OF/SS","Allen Cordoba",2500,"Mia@SD 10:10PM ET",3.083,"SD",NA,0,1.66,1.5,NA
"C","Carlos Ruiz",2400,"Sea@Oak 10:05PM ET",4,"Sea",4.67,0,5.01,0.8,2
"OF","Matt Joyce",2400,"Sea@Oak 10:05PM ET",3.615,"Oak",5.38,7.1,7.1,5.7,5
"C","Martin Maldonado",2400,"Tor@LAA 10:07PM ET",3.571,"LAA",5.19,4.4,5.32,2.4,7
"C","Juan Graterol",2400,"Tor@LAA 10:07PM ET",0,"LAA",NA,0,1.52,0,NA
"2B/3B","Darwin Barney",2400,"Tor@LAA 10:07PM ET",3.5,"Tor",4.87,0,5.1,0.6,NA
"SS","JT Riddle",2400,"Mia@SD 10:10PM ET",2.625,"Mia",NA,NA,NA,NA,NA
"OF","Jabari Blash",2400,"Mia@SD 10:10PM ET",1,"SD",NA,0,NA,0,NA
"2B/3B","Adam Rosales",2300,"Sea@Oak 10:05PM ET",5.25,"Oak",4.64,4.3,5.41,3.4,7
"C","Carlos Perez",2300,"Tor@LAA 10:07PM ET",0.833,"LAA",NA,0,NA,0,NA
"C","Jeff Mathis",2300,"LAD@Ari 09:40PM ET",3.556,"Ari",NA,0,4.71,0.6,0
"C","Hector Sanchez",2300,"Mia@SD 10:10PM ET",0,"SD",NA,0,1.44,1.3,NA
"2B/3B","Ryan Goins",2200,"Tor@LAA 10:07PM ET",1.875,"Tor",NA,0,1.38,0.9,4
"3B/OF","Ty Kelly",2200,"Tor@LAA 10:07PM ET",0,"Tor",NA,0,1.43,1.1,NA
"3B/SS","Miguel Rojas",2200,"Mia@SD 10:10PM ET",5,"Mia",4.68,5.5,1.35,3.3,NA
"2B","Chad Pinder",2100,"Sea@Oak 10:05PM ET",9.5,"Oak",NA,0,1.55,0.9,NA
"2B/OF","Mike Freeman",2100,"Sea@Oak 10:05PM ET",5,"Sea",NA,0,NA,1.1,NA
"2B/SS","Cliff Pennington",2100,"Tor@LAA 10:07PM ET",2.571,"LAA",NA,0,1.38,0.6,NA
"OF","Brett Eibner",2100,"LAD@Ari 09:40PM ET",0,"LAD",NA,0,1.77,1,NA
"OF","Jaff Decker",2000,"Sea@Oak 10:05PM ET",8.25,"Oak",NA,0,5.02,1.3,6
"3B/OF","Chris Coghlan",2000,"Tor@LAA 10:07PM ET",2.5,"Tor",4.87,4.8,1.56,5.4,11
"C","Luis Torrens",2000,"Mia@SD 10:10PM ET",1.75,"SD",NA,0,1.4,0.9,NA
