"Place_lo","Place_hi","Payout"
"1","1","300"
"2","2","180"
"3","3","120"
"4","4","90"
"5","5","60"
"6","6","36"
"7","7","30"
"8","8","24"
"9","9","18"
"10",NA,"12"
"11","20","7.5"
"21","50","6"
"51","100","4.5"
"101","150","3"
