"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,774700865,"fallfromgrace (5/15)",0,172.3,"OF Shin-soo Choo 3B Chase Headley 1B Carlos Santana P Jeff Samardzija C Roberto Pérez OF Brandon Guyer P Chris Sale 2B Jason Kipnis OF Tyler Austin SS Francisco Lindor",NA,"Jeff Samardzija","52.49%",20.65
2,774730339,"tinderella (1/8)",0,169.3,"3B Adrián Béltre OF Shin-soo Choo P Jeff Samardzija C Roberto Pérez OF Brandon Guyer P Chris Sale SS Francisco Lindor 2B Rougned Odor OF Bradley Zimmer 1B Joey Gallo",NA,"Chris Sale","40.23%",30.65
3,774624786,"SportsFront (3/3)",0,168.8,"OF Hunter Pence OF Brandon Belt OF Brandon Guyer P Chris Sale 1B Buster Posey SS Brandon Crawford C Gary Sánchez 2B Javier Báez 3B Joey Gallo P Jordan Montgomery",NA,"Tyler Austin","28.35%",16
4,774569704,"ChipotleAddict (11/15)",0,166.3,"3B Chase Headley OF Jacoby Ellsbury 1B Carlos Santana P Jeff Samardzija C Roberto Pérez P Chris Sale 2B Jason Kipnis OF Tyler Austin SS Francisco Lindor OF Bradley Zimmer",NA,"Aaron Judge","27.20%",8
5,774708300,"moklovin",0,164.3,"2B Chase Utley OF Shin-soo Choo 3B Chase Headley P Jeff Samardzija 1B Mitch Moreland P Chris Sale C Willson Contreras OF Bryce Harper OF Tyler Austin SS Tim Anderson",NA,"Cody Bellinger","25.29%",2
6,774665261,"BlackWonton",0,162.3,"2B Chase Utley 3B Chase Headley P Jeff Samardzija 1B Brandon Belt C Roberto Pérez P Chris Sale OF Tyler Austin OF Aaron Judge SS Tim Anderson OF Andrew Benintendi",NA,"Bryce Harper","24.52%",9
7,774569706,"ChipotleAddict (13/15)",0,161.7,"1B Edwin Encarnacion P Ricky Nolasco 3B Chase Headley OF Lonnie Chisenhall OF Brandon Guyer P Chris Sale 2B Jason Kipnis OF Tyler Austin C Gary Sánchez SS Francisco Lindor",NA,"Rich Hill","24.14%",19.55
8,774635894,"scout326 (2/15)",0,157.8,"OF Shin-soo Choo 1B Carlos Santana C Jonathan Lucroy OF Brandon Guyer P Chris Sale 2B Jason Kipnis SS Francisco Lindor 3B Joey Gallo OF Nomar Mazara P Jordan Montgomery",NA,"Jordan Montgomery","23.75%",30.15
8,774635896,"scout326 (4/15)",0,157.8,"1B Carlos Santana P Jeff Samardzija 2B Daniel Murphy C Matt Wieters OF Brandon Guyer OF Bryce Harper SS Francisco Lindor 3B José Ramírez OF Bradley Zimmer P Jordan Montgomery",NA,"Starlin Castro","23.18%",0
10,774652045,"bquicksix",0,156.3,"OF Melky Cabrera P Jeff Samardzija C Matt Wieters 3B Todd Frazier P Chris Sale 1B José Abreu OF Avisaíl García 2B Javier Báez OF Albert Almora Jr. SS Tim Anderson",NA,"Gary Sánchez","22.03%",6
10,774700870,"fallfromgrace (10/15)",0,156.3,"1B Carlos Santana P Jeff Samardzija C Roberto Pérez OF Brandon Guyer P Chris Sale 2B Jason Kipnis OF Kole Calhoun OF Bryce Harper SS Francisco Lindor 3B Ryder Jones",NA,"Tim Anderson","20.31%",21
12,774675884,"markaw4",0,155.2,"P Rich Hill 3B Chase Headley 1B Carlos Santana C Matt Wieters OF Brandon Guyer P Chris Sale 2B Jason Kipnis OF Mookie Betts OF Yasiel Puig SS Tim Anderson",NA,"German Márquez","19.54%",-3
13,774598791,"S.Vog411",0,154.3,"OF Melky Cabrera 3B Chase Headley 1B Carlos Santana P Jeff Samardzija C Matt Wieters P Chris Sale 2B Starlin Castro OF Tyler Austin OF Aaron Judge SS Tim Anderson",NA,"Matt Wieters","17.82%",12
14,774670099,"lue982 (1/4)",0,152.3,"3B Chase Headley 1B Carlos Santana P Jeff Samardzija OF Lonnie Chisenhall C Roberto Pérez OF Brandon Guyer P Chris Sale 2B Starlin Castro OF Aaron Judge SS Tzu-Wei Lin",NA,"Brian Goodwin","17.43%",3
14,774741062,"ehafner (1/15)",0,152.3,"OF Denard Span OF Hunter Pence P Jeff Samardzija OF Brandon Belt 1B Anthony Rizzo P Chris Sale SS Brandon Crawford C Willson Contreras 3B Jeimer Candelario 2B Javier Báez",NA,"Willson Contreras","17.43%",17
16,774655304,"Bsgolfer7 (1/3)",0,151.8,"OF Brandon Belt P Chris Sale OF Brian Goodwin C Willson Contreras OF Tyler Austin 3B Kris Bryant SS Javier Báez 2B Rougned Odor 1B Joey Gallo P Jordan Montgomery",NA,"Ronald Torreyes","16.86%",5
17,774577600,"jordanh415 (2/6)",0,150.3,"2B Chase Utley P Jeff Samardzija P Chris Sale 1B José Abreu OF Tyler Austin C Gary Sánchez 3B Joey Gallo OF Albert Almora Jr. OF Adam Engel SS Tim Anderson",NA,"Melky Cabrera","16.67%",11
17,774602183,"papagates (8/15)",0,150.3,"3B Adrián Béltre OF Shin-soo Choo P Jeff Samardzija P Chris Sale C Willson Contreras SS Javier Báez 2B Rougned Odor 1B Joey Gallo OF Nomar Mazara OF Mark Zagunis",NA,"Javier Báez","16.67%",17
19,774602181,"papagates (6/15)",0,149.3,"1B Mike Napoli OF Shin-soo Choo P Jeff Samardzija C Roberto Pérez OF Brandon Guyer P Chris Sale SS Francisco Lindor 2B Rougned Odor OF Bradley Zimmer 3B Joey Gallo",NA,"José Abreu","15.71%",15
19,774647417,"dandydon (15/15)",0,149.3,"OF Melky Cabrera P Jeff Samardzija P Chris Sale 1B José Abreu C Willson Contreras 3B Kris Bryant 2B Javier Báez OF Albert Almora Jr. SS Tim Anderson OF Mark Zagunis",NA,"Kris Bryant","15.71%",4
19,774655937,"swedishchef (3/3)",0,149.3,"2B Chase Utley OF Melky Cabrera P Jeff Samardzija C Matt Wieters 3B Todd Frazier P Chris Sale 1B José Abreu OF Avisaíl García OF Tyler Austin SS Tim Anderson",NA,"José Berríos","15.52%",14.25
22,774569694,"ChipotleAddict (1/15)",0,148.7,"P Ricky Nolasco OF Chris Young 1B Carlos Santana C Roberto Pérez P Chris Sale 2B Jason Kipnis OF Jackie Bradley Jr. SS Francisco Lindor OF Mookie Betts 3B José Ramírez",NA,"Chase Utley","14.56%",5
23,774556754,"bcalicore (7/15)",0,147.3,"2B Chase Utley OF Denard Span OF Hunter Pence P Jeff Samardzija OF Brandon Belt P Chris Sale C Buster Posey 3B Kris Bryant 1B Jeimer Candelario SS Javier Báez",NA,"Mitch Moreland","13.22%",19
23,774819695,"sploush (9/10)",0,147.3,"P Jeff Samardzija C Roberto Pérez 1B Mitch Moreland P Chris Sale 3B Kris Bryant 2B Javier Báez OF Mookie Betts OF Albert Almora Jr. SS Tzu-Wei Lin OF Andrew Benintendi",NA,"Trea Turner","13.03%",5
25,774569702,"ChipotleAddict (9/15)",0,146.7,"1B Edwin Encarnacion P Ricky Nolasco OF Brandon Guyer P Chris Sale 2B Jason Kipnis C Willson Contreras 3B Kris Bryant SS Javier Báez OF Bradley Zimmer OF Ian Happ",NA,"Joc Pederson","13.03%",2
25,774613334,"giantsquid",0,146.7,"P Ricky Nolasco OF Melky Cabrera 3B Chase Headley P Chris Sale 2B Starlin Castro 1B José Abreu OF Tyler Austin C Gary Sánchez OF Aaron Judge SS Tim Anderson",NA,"Avisaíl García","12.84%",0
27,774635901,"scout326 (9/15)",0,144.8,"OF Hunter Pence 2B Dustin Pedroia 3B Justin Turner OF Brandon Belt 1B Mitch Moreland P Chris Sale C Buster Posey OF Mookie Betts SS Tzu-Wei Lin P Jordan Montgomery",NA,"Yasmani Grandal","12.26%",2
28,774569707,"ChipotleAddict (14/15)",0,144.7,"1B Edwin Encarnacion P Ricky Nolasco OF Brett Gardner OF Jacoby Ellsbury C Roberto Pérez P Chris Sale 2B Jason Kipnis SS Ronald Torreyes OF Tyler Austin 3B José Ramírez",NA,"Justin Turner","12.07%",0
29,774580876,"YoungVince (4/4)",0,144.3,"OF Denard Span P Jeff Samardzija 1B Brandon Belt OF Brandon Guyer P Chris Sale SS Brandon Crawford C Willson Contreras OF Aaron Judge 2B Joe Panik 3B Ryder Jones",NA,"Andrew Benintendi","11.88%",10
29,774646512,"rayofhope",0,144.3,"2B Dustin Pedroia P Jeff Samardzija 1B Mitch Moreland C Austin Romine P Chris Sale 3B Ronald Torreyes OF Tyler Austin OF Aaron Judge SS Tim Anderson OF Andrew Benintendi",NA,"Chase Headley","11.88%",15
31,774588821,"Kcjhawk3",0,144.2,"P Rich Hill OF Melky Cabrera OF Hunter Pence 1B Brandon Belt 3B Todd Frazier P Chris Sale OF Avisaíl García 2B Yolmer Sánchez C Willson Contreras SS Tim Anderson",NA,"Jeimer Candelario","11.11%",7
32,774803445,"chess_is_ok (12/15)",0,143.7,"P Ricky Nolasco 3B Chase Headley OF Jacoby Ellsbury 1B Carlos Santana P Chris Sale OF Bryce Harper OF Tyler Austin C Gary Sánchez SS Francisco Lindor 2B Rougned Odor",NA,"Daniel Murphy","10.73%",7
32,774569708,"ChipotleAddict (15/15)",0,143.7,"P Ricky Nolasco 3B Todd Frazier P Chris Sale 2B Starlin Castro 1B José Abreu OF Tyler Austin C Gary Sánchez OF Aaron Judge OF Adam Engel SS Tim Anderson",NA,"Tzu-Wei Lin","10.73%",3
32,774659262,"REDCOAT85 (7/15)",0,143.7,"P Ricky Nolasco 3B Chase Headley OF Jacoby Ellsbury 1B Anthony Rizzo P Chris Sale C Willson Contreras OF Aaron Judge SS Javier Báez OF Albert Almora Jr. 2B Ian Happ",NA,"Brandon Belt","10.34%",14
35,774635904,"scout326 (12/15)",0,143.3,"OF Melky Cabrera 3B Chase Headley 1B Carlos Santana P Jeff Samardzija P Chris Sale 2B Jason Kipnis SS Ronald Torreyes OF Tyler Austin C Gary Sánchez OF Bradley Zimmer",NA,"Brian Dozier","10.15%",3
35,774741071,"ehafner (10/15)",0,143.3,"OF Melky Cabrera 3B Chase Headley P Jeff Samardzija C Austin Romine P Chris Sale 1B José Abreu 2B Yolmer Sánchez OF Tyler Austin OF Aaron Judge SS Tim Anderson",NA,"Albert Almora Jr.","9.77%",11
35,774757484,"neverfayde (4/6)",0,143.3,"OF Melky Cabrera 3B Chase Headley P Jeff Samardzija OF Brandon Belt 1B Mitch Moreland P Chris Sale C Yasmani Grandal OF Brian Goodwin SS Tim Anderson 2B Ian Happ",NA,"Brandon Crawford","9.58%",7
