"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Chris Sale",12900,"MIN@BOS 07:10PM ET",29.64,"BOS","MIN",24.16,26.9,26.5365,NA,30.65
"SP","Carlos Carrasco",11600,"TEX@CLE 07:10PM ET",20.864,"CLE","TEX",18.8,17.8,21.7995,NA,0.1
"SP","Jose Berrios",10700,"MIN@BOS 07:10PM ET",23.813,"MIN","BOS",17.69,12.2,11.455,NA,14.25
"SP","Gio Gonzalez",9800,"CHC@WAS 07:05PM ET",18.643,"WAS","CHC",16.51,16.7,17.172,NA,23.3
"SP","Rich Hill",8600,"LAA@LAD 10:10PM ET",12.267,"LAD","LAA",20.72,16.9,15.37,NA,19.55
"SP","Jeff Samardzija",8400,"COL@SF 10:08PM ET",16.424,"SF","COL",18.29,18,19.1985,NA,20.65
"SP","Cole Hamels",8100,"TEX@CLE 07:10PM ET",10.817,"TEX","CLE",16.03,11.7,14.4575,NA,-9.45
"SP","Jordan Montgomery",7600,"NYY@CWS 08:10PM ET",16.277,"NYY","CWS",21.36,14.8,14.507,NA,30.15
"SP","German Marquez",7500,"COL@SF 10:08PM ET",14.477,"COL","SF",15.72,14.1,12.58,NA,-3
"SP","Eddie Butler",5200,"CHC@WAS 07:05PM ET",10,"CHC","WAS",15.51,6.9,5.628,NA,14.85
"SP","Ricky Nolasco",5000,"LAA@LAD 10:10PM ET",11.69,"LAA","LAD",13.45,14.2,12.481,NA,24.05
"SP","David Holmberg",4500,"NYY@CWS 08:10PM ET",5.346,"CWS","NYY",12.95,6.3,9.724,NA,6.6
