"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"3B","Miguel Sano",5200,"MIN@CLE 04:10PM ET",11.133,"MIN","CLE",7.83,8.6,9.04,NA,"x","3",6
"2B","Brian Dozier",5000,"MIN@CLE 04:10PM ET",8.741,"MIN","CLE",8.89,8.7,9.63,NA,"x","1",7
"3B","Kris Bryant",5000,"CHC@STL 04:05PM ET",9.971,"CHC","STL",NA,NA,NA,NA,"2","x",NA
"1B","Anthony Rizzo",4900,"CHC@STL 04:05PM ET",8.265,"CHC","STL",7.9,9.1,9.12,NA,"3","3",4
"OF","Michael Brantley",4800,"MIN@CLE 04:10PM ET",8.615,"CLE","MIN",7.74,9.2,10.36,NA,"3","3",6
"SS","Francisco Lindor",4700,"MIN@CLE 04:10PM ET",9.576,"CLE","MIN",9.15,9.2,9.89,NA,"2","2",2
"1B","Edwin Encarnacion",4600,"MIN@CLE 04:10PM ET",6.727,"CLE","MIN",8.1,8.8,9.68,NA,"4","4",0
"1B","Carlos Santana",4500,"MIN@CLE 04:10PM ET",7.879,"CLE","MIN",7.56,9.6,10.01,NA,"1","1",10
"1B","Kennys Vargas",4500,"MIN@CLE 04:10PM ET",9.182,"MIN","CLE",6.08,7.9,1.75,NA,"4","5",2
"OF","Billy Hamilton",4500,"CIN@SF 04:05PM ET",10.438,"CIN","SF",NA,NA,NA,NA,"1","x",NA
"1B","Matt Carpenter",4400,"CHC@STL 04:05PM ET",8.906,"STL","CHC",5.79,6.8,8.31,NA,"3","3",0
"1B","Joey Votto",4400,"CIN@SF 04:05PM ET",10.735,"CIN","SF",6.58,7.6,9.75,NA,"3","3",3
"2B","Jason Kipnis",4300,"MIN@CLE 04:10PM ET",4,"CLE","MIN",7.1,8,8.03,NA,"5","5",0
"OF","Max Kepler",4300,"MIN@CLE 04:10PM ET",6.567,"MIN","CLE",7.14,8.7,8.24,NA,"3","6",16
"2B/3B","Jose Ramirez",4300,"MIN@CLE 04:10PM ET",8.818,"CLE","MIN",7.47,8.3,9.24,NA,"6","6",0
"1B/C","Buster Posey",4300,"CIN@SF 04:05PM ET",7.964,"SF","CIN",8.15,0,8.14,NA,"x","x",NA
"OF","Robbie Grossman",4100,"MIN@CLE 04:10PM ET",6.833,"MIN","CLE",6.4,7.5,7,NA,"x","2",4
"OF","Eddie Rosario",4100,"MIN@CLE 04:10PM ET",6.267,"MIN","CLE",NA,NA,NA,NA,"5","x",NA
"2B/3B","Jedd Gyorko",4100,"CHC@STL 04:05PM ET",9.107,"STL","CHC",6.74,7,6.67,NA,"4","4",14
"1B","Joe Mauer",4000,"MIN@CLE 04:10PM ET",6.069,"MIN","CLE",5.34,8.2,7.34,NA,"1","4",8
"OF","Byron Buxton",4000,"MIN@CLE 04:10PM ET",4.607,"MIN","CLE",5.95,6.4,6.16,NA,"9","9",0
"2B","Kolten Wong",4000,"CHC@STL 04:05PM ET",7.161,"STL","CHC",NA,NA,NA,NA,"1","x",NA
"OF","Stephen Piscotty",4000,"CHC@STL 04:05PM ET",6.56,"STL","CHC",NA,0,NA,NA,"x","x",NA
"OF","Kyle Schwarber",4000,"CHC@STL 04:05PM ET",6.879,"CHC","STL",6.58,8.4,8.56,NA,"1","1",2
"SS","Aledmys Diaz",4000,"CHC@STL 04:05PM ET",7.281,"STL","CHC",6.53,6.7,7.81,NA,"6","2",0
"SS","Jorge Polanco",3900,"MIN@CLE 04:10PM ET",6.571,"MIN","CLE",5.66,8,6.63,NA,"2","7",5
"OF","Dexter Fowler",3900,"CHC@STL 04:05PM ET",7.345,"STL","CHC",7.16,7.4,7.84,NA,"x","1",6
