"Anthony Rizzo_CHC","Charlie Blackmon_COL","Kris Bryant_CHC","Nolan Arenado_COL","Mike Trout_LAA","Jose Altuve_HOU","Ian Desmond_COL","Ben Zobrist_CHC","Carlos Correa_HOU","Kyle Schwarber_CHC","Freddie Freeman_ATL","Javier Baez_CHC","Trevor Story_COL","David Dahl_COL","George Springer_HOU","Carlos Gonzalez_COL","Jason Heyward_CHC","DJ LeMahieu_COL","Addison Russell_CHC","Mark Reynolds_COL","Albert Almora_CHC","Jon Jay_CHC","Willson Contreras_CHC","Matt Kemp_ATL","Miguel Montero_CHC","Khris Davis_OAK","Alex Bregman_HOU","Evan Gattis_HOU","Gerardo Parra_COL","Ian Happ_CHC","Albert Pujols_LAA","Rajai Davis_OAK","Carlos Beltran_HOU","Tommy La Stella_CHC","Ryon Healy_OAK","Josh Reddick_HOU","Stephen Cardullo_COL","Raimel Tapia_COL","Yonder Alonso_OAK","Kole Calhoun_LAA","Brandon Phillips_ATL","Norichika Aoki_HOU","Marwin Gonzalez_HOU","Ender Inciarte_ATL","Dustin Garneau_COL","Pat Valaika_COL","Cameron Maybin_LAA","Marcus Semien_OAK","CJ Cron_LAA","Brian McCann_HOU","Nick Markakis_ATL","Adonis Garcia_ATL","Tom Murphy_COL","Trevor Plouffe_OAK","Luis Valbuena_LAA","Dansby Swanson_ATL","Yuli Gurriel_HOU","Stephen Vogt_OAK","Jefry Marte_LAA","Jace Peterson_ATL","Yunel Escobar_LAA","Matt Joyce_OAK","Ben Revere_LAA","Josh Phegley_OAK","Mark Canha_OAK","Tyler Flowers_ATL","Danny Santana_ATL","Tony Wolters_COL","Eloy Jimenez_CHC","Jed Lowrie_OAK","Andrelton Simmons_LAA","Derek Fisher_HOU","Danny Espinosa_LAA","Micah Johnson_ATL","Ryan Hanigan_COL","Cristhian Adames_COL","Jake Smolinski_OAK","Ryan LaMarre_OAK","Jake Marisnick_HOU","Rio Ruiz_ATL","Alexi Amarista_COL","Bruce Maxwell_OAK","Kurt Suzuki_ATL","Adam Rosales_OAK","Martin Maldonado_LAA","Juan Graterol_LAA","Chad Pinder_OAK","Anthony Recker_ATL","Tony Kemp_HOU","Jaff Decker_OAK","Carlos Perez_LAA","Emilio Bonifacio_ATL","Cliff Pennington_LAA","Matt Olson_OAK","Lane Adams_ATL","Johan Camargo_ATL"
0,6.43076923076923,0,6.94153846153846,0,0,-15.9,0,0,0,0,0,38.5840455840456,0,0,6.01383399209486,0,4.99166666666667,0,14.8233333333333,0,0,0,0,0,0,0,0,6.55263157894737,0,0,0,0,0,0,0,-10.25,0,0,0,0,0,0,0,-5.37179487179487,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-11.9183333333333,0,0,6.42424242424242,0,0,0,0,0,54.4933333333333,0,0,0,0,0,0,0,0,0,0,0,4.67532467532468,19.2967032967033,0,0,0,0,-3.9047619047619,0,0,-9.05263157894737,0,0,0,0,0,5.2,19.1571428571429,0,0,0,0,0,0,-1.47083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.3415384615385,0,-3.54333333333333,0,0,9.6,0,0,0,0,0,6.01383399209486,0,0,20.7461538461538,0,4.18115942028986,0,0.0474308300395257,0,0,0,0,0,0,0,0,9.14338235294118,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0.722222222222222,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0398550724638,0,4.93297101449275,0,0,0,0,19.1549707602339,0,9.26449275362319,0,-10.95,0,0,0,0,42.8242753623188,0,12.2857142857143,0,-9.55555555555556,1.5,40.0955882352941,0,-2.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.77350427350427,0,-4.24501424501424,0,0,39.1904761904762,0,0,0,0,0,4.99166666666667,0,0,4.18115942028986,0,37.4431216931217,0,14.3766666666667,0,0,0,0,0,0,0,0,-4.10233918128655,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,6.32051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879120879120879,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41452991452991,0,22.6452991452991,0,0,0,0,18.0763157894737,0,11.3242753623188,0,-12.5263157894737,0,0,0,0,12.2857142857143,0,61.5641025641026,0,27.2371794871795,-7.34444444444444,6.38157894736842,0,8.73809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.1861538461538,0,2.70769230769231,0,0,-21.75,0,0,0,0,0,14.8233333333333,0,0,0.0474308300395257,0,14.3766666666667,0,77.9487179487179,0,0,0,0,0,0,0,0,6.10130718954248,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,-0.0681818181818182,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77472527472528,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.525641025641,0,17.75,0,0,0,0,18.7142857142857,0,1.42222222222222,0,-8.76388888888889,0,0,0,0,-9.55555555555556,0,27.2371794871795,0,35.9358974358974,-5.33333333333333,-4.58888888888889,0,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4318181818182,0,15.7045454545455,0,0,0,0,-5.73611111111111,0,10.6888888888889,0,-14.4,0,0,0,0,1.5,0,-7.34444444444444,0,-5.33333333333333,22.9318181818182,0.0714285714285714,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.25,0,-5.75,0,0,0,0,1.2,0,1.0906432748538,0,-23.3125,0,0,0,0,40.0955882352941,0,6.38157894736842,0,-4.58888888888889,0.0714285714285714,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.35294117647059,0,0,0,0,0,0,0,0,0,0,0,0,134.705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.7628205128205,0,0,14.8039215686275,0,0,0,0,0,0,19.7254901960784,-2.97426470588235,0,0,0,28.0625,0,0,0,-5.76190476190476,0,0,0,0,0,34.5363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.2380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0
5.17857142857143,0,32.5178571428571,0,0,0,0,-15.3333333333333,0,36.1666666666667,0,-15.8333333333333,0,0,0,0,-2.16666666666667,0,8.73809523809524,0,-6.5,44.4,0,0,56.5535714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8374384236453,0,0,0,0,0,-4.44117647058824,0,0,0.930769230769231,0,0,0,-1.52173913043478,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,0,0,5.86039886039886,0,0,0,4.40350877192982,0,0,0,10.8701298701299,0,18.6964285714286,8.5,0,0,0,0,-5.03988603988604,0,0,0,0,0,0,0,10,0,0,0,-4.83333333333333,0,-9.36363636363636,0,0,24.1428571428571,0,0,-8.5,0,0,0,0,0,0
0,0,0,0,0,9.24166666666667,0,0,6.32608695652174,0,0,0,0,0,4.67532467532468,0,0,0,0,0,0,0,0,0,0,0,14.9173789173789,-5.38602941176471,0,0,0,0,4.61857707509881,0,0,17.8181818181818,0,0,0,0,0,8.85661764705882,2.92857142857143,0,0,0,0,0,0,-4.33006535947712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.13333333333333,0,0,4.4,0,0,0,0,0,19.2967032967033,0,0,0,0,0,0,0,0,0,0,0,-5.38602941176471,39.5065359477124,0,0,0,0,-2.08333333333333,0,0,3.65714285714286,0,0,0,0,0,-13.5555555555556,-9.32727272727273,0,0,0,0,0,0,7.52777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.8315789473684,0,2.29285714285714,0,0,-13,0,0,0,0,0,6.55263157894737,0,0,9.14338235294118,0,-4.10233918128655,0,6.10130718954248,0,0,0,0,0,0,0,0,46.247619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85714285714286,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99358974358974,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.3384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2057471264368,0,0,0,0,0,0,0,0,-5.47486772486772,0,0,0,0,0,0,-2.87747035573123,0,-2.68181818181818,0,0,0,0,0,-2.75,0,0,0,-3.59047619047619,0,15.7783251231527,0,4.23076923076923,0,0,0,0,0,0,0,6.51477832512315,0,-2.94166666666667,0,0,0,0,0,0,0,0,0,0,0,7.01449275362319,-3.33333333333333,0,0,0,0,0,0,-1.2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44117647058824,0,0,0,0,0,38.4705882352941,0,0,30.952380952381,0,0,0,18.9358974358974,0,0,0,0,0,0,0,0,15.7916666666667,0,0,0,0,0,8.78333333333333,0,0,0,-7.22222222222222,0,0,0,-20.3909090909091,0,22.8,-19,0,0,0,0,28.0142857142857,0,0,0,0,0,0,0,0,0,0,0,3,0,8.8,0,0,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2.82608695652174,0,0,3.27272727272727,0,0,0,0,0,-3.9047619047619,0,0,0,0,0,0,0,0,0,0,0,4.61857707509881,-2.08333333333333,0,0,0,0,40.31,0,0,12.6105263157895,0,0,0,0,0,-12.5041666666667,16.2628205128205,0,0,0,0,0,0,3.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930769230769231,0,0,0,0,0,30.952380952381,0,0,60.5840455840456,0,0,0,-4.91190476190476,0,0,0,0,0,0,0,0,16.0833333333333,0,0,0,0,0,4.98333333333333,0,0,0,13.9154411764706,0,0,0,-1.60263157894737,0,6.5,-6.66666666666667,0,0,0,0,18.53,0,0,0,0,0,0,0,-2,0,0,0,-33,0,14.5526315789474,0,0,0.285714285714286,0,0,10.5454545454545,0,0,0,0,0,0
0,0,0,0,0,-8.20750988142293,0,0,18.9004329004329,0,0,0,0,0,-9.05263157894737,0,0,0,0,0,0,0,0,0,0,0,17.8181818181818,3.65714285714286,0,0,0,0,12.6105263157895,0,0,67.9166666666667,0,0,0,0,0,-11.1960784313725,-4.46153846153846,0,0,0,0,0,0,-6.70175438596491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.4,0,14.05,0,0,0,0,0,0,0,0,-10.25,0,0,-7.66666666666667,0,2.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52173913043478,0,0,0,0,0,18.9358974358974,0,0,-4.91190476190476,0,0,0,77.0652173913043,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,8.96969696969697,0,0,0,-5.18713450292398,0,0,0,21.0452380952381,0,25.6666666666667,0,0,0,0,0,-8.26406926406926,0,0,0,0,0,0,0,0,0,0,0,10,0,8.02941176470588,0,0,11.5,0,0,2.38181818181818,0,0,0,0,0,0
0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47486772486772,0,0,0,0,0,0,0,0,39.9926108374384,0,0,0,0,0,0,10.8428571428571,0,-2.40909090909091,0,0,0,0,0,-15.9166666666667,0,0,0,17.7802197802198,0,2.41798941798942,0,9.46153846153846,0,0,0,0,0,0,0,8.91402116402116,0,-7.72826086956522,0,0,0,0,0,0,0,0,0,0,0,4.4901185770751,-1.16666666666667,0,0,0,0,0,0,23.6,0,0,0
0,0,0,0,0,0,0,0,0,0,-13.0079051383399,0,0,0,0,0,0,0,0,0,0,0,0,-20.7628205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1699604743083,0,0,-11.3656126482213,0,0,0,0,0,0,4.77272727272727,3.41558441558442,0,0,0,-1.02164502164502,0,0,0,6.33333333333333,0,0,0,0,0,-0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,27.4901960784314,0,0,-8.95955882352941,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,8.85661764705882,-13.5555555555556,0,0,0,0,-12.5041666666667,0,0,-11.1960784313725,0,0,0,0,0,35.0631578947368,-2.86363636363636,0,0,0,0,0,0,-6.74166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-7.68333333333333,0,0,17.8571428571429,0,0,0,0,0,19.1571428571429,0,0,0,0,0,0,0,0,0,0,0,2.92857142857143,-9.32727272727273,0,0,0,0,16.2628205128205,0,0,-4.46153846153846,0,0,0,0,0,-2.86363636363636,101.869281045752,0,0,0,0,0,0,-1.41758241758242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,10.0026455026455,0,0,0,0,0,0,0,0,0,0,0,0,14.8039215686275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3656126482213,0,0,68.8505291005291,0,0,0,0,0,0,9.37301587301587,3.51282051282051,0,0,0,-0.0341880341880342,0,0,0,-5.61904761904762,0,0,0,0,0,16.1541666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.00641025641026,0,-3.98076923076923,0,0,68.6,0,0,0,0,0,-5.37179487179487,0,0,0.722222222222222,0,6.32051282051282,0,-0.0681818181818182,0,0,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,22.489010989011,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,15,0,0,0,0,0,0,0,0,-3,0,0,-75,0,0,0,69,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
