"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Trevor Bauer","Matt Moore","Gary Sanchez","Mitch Moreland","Danny Santana","Deven Marrero","Xander Bogaerts","Mookie Betts","Giancarlo Stanton","Andrew Benintendi"
"2","Chris Sale","Vance Worley","Sandy Leon","Eric Thames","Danny Santana","Deven Marrero","Xander Bogaerts","Mookie Betts","Domingo Santana","Andrew Benintendi"
"3","Chris Sale","Trevor Bauer","Roberto Perez","Edwin Encarnacion","Jose Ramirez","Todd Frazier","Corey Seager","Brett Gardner","Bradley Zimmer","Daniel Robertson"
"4","Chris Sale","Trevor Bauer","Roberto Perez","Miguel Cabrera","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Brett Gardner","Kevin Pillar","JaCoby Jones"
"5","Chris Sale","Amir Garrett","Roberto Perez","Mitch Moreland","Dixon Machado","Deven Marrero","Xander Bogaerts","Mookie Betts","Brett Gardner","Andrew Benintendi"
"6","Matt Moore","Kenta Maeda","Tyler Flowers","Matt Adams","Danny Santana","Adonis Garcia","Xander Bogaerts","Matt Kemp","Mookie Betts","Jose Bautista"
"7","Justin Verlander","Kenta Maeda","Sandy Leon","Kendrys Morales","Neil Walker","Deven Marrero","Xander Bogaerts","Mookie Betts","Adam Jones","Andrew Benintendi"
"8","Trevor Bauer","Matt Moore","Roberto Perez","Joey Votto","Scooter Gennett","Eugenio Suarez","Zack Cozart","Adam Duvall","Brett Gardner","Kevin Pillar"
"9","Chris Sale","Matt Moore","Travis d'Arnaud","Lucas Duda","Dixon Machado","Nicholas Castellanos","Jose Iglesias","Michael Conforto","Mikie Mahtook","JaCoby Jones"
"10","Chris Sale","Amir Garrett","Travis d'Arnaud","Lucas Duda","Dee Gordon","Derek Dietrich","Corey Seager","Giancarlo Stanton","Marcell Ozuna","Christian Yelich"
"11","Trevor Bauer","Matt Moore","Gary Sanchez","Matt Adams","Neil Walker","Adonis Garcia","Dansby Swanson","Matt Kemp","Ender Inciarte","Adam Jones"
"12","Justin Verlander","Matt Moore","Roberto Perez","Edwin Encarnacion","Jose Ramirez","Deven Marrero","Zack Cozart","Bradley Zimmer","Kevin Pillar","Daniel Robertson"
"13","Chris Sale","Zach Davies","Roberto Perez","Matt Adams","Dixon Machado","Adonis Garcia","Dansby Swanson","Matt Kemp","Brett Gardner","Ender Inciarte"
"14","Luis Severino","Kenta Maeda","Austin Barnes","Mitch Moreland","Scooter Gennett","Deven Marrero","Xander Bogaerts","Aaron Judge","Mookie Betts","Andrew Benintendi"
"15","Justin Verlander","Amir Garrett","Gary Sanchez","Joey Votto","Scooter Gennett","Eugenio Suarez","Zack Cozart","Adam Duvall","Michael Conforto","Bradley Zimmer"
"16","Trevor Bauer","Kenta Maeda","Tyler Flowers","Matt Adams","Scooter Gennett","Adonis Garcia","Dansby Swanson","Aaron Judge","Matt Kemp","Giancarlo Stanton"
"17","Trevor Bauer","Amir Garrett","Sandy Leon","Lucas Duda","Jose Ramirez","Deven Marrero","Xander Bogaerts","Michael Conforto","Mookie Betts","Andrew Benintendi"
"18","Chris Sale","Trevor Bauer","Yasmani Grandal","Edwin Encarnacion","Jose Ramirez","Deven Marrero","Francisco Lindor","Kevin Pillar","Austin Jackson","Daniel Robertson"
"19","Chris Sale","Braden Shipley","Tyler Flowers","Matt Adams","Danny Santana","Adonis Garcia","Corey Seager","Matt Kemp","Michael Conforto","Adam Engel"
"20","Trevor Bauer","Amir Garrett","Gary Sanchez","Matt Holliday","Starlin Castro","Todd Frazier","Xander Bogaerts","Aaron Judge","Mookie Betts","Brett Gardner"
