"Charlie Blackmon_COL","Nolan Arenado_COL","Gerardo Parra_COL","Giancarlo Stanton_MIA","Elvis Andrus_TEX","Justin Bour_MIA","Mark Reynolds_COL","Tommy Pham_STL","Shin-Soo Choo_TEX","Trevor Story_COL","DJ LeMahieu_COL","Carlos Gomez_TEX","Dee Gordon_MIA","Randal Grichuk_STL","Adrian Beltre_TEX","Marcell Ozuna_MIA","Delino DeShields_TEX","Christian Yelich_MIA","Matt Carpenter_STL","Stephen Piscotty_STL","David Dahl_COL","Aledmys Diaz_STL","Mike Napoli_TEX","Rougned Odor_TEX","Paul DeJong_STL","Martin Prado_MIA","Joey Gallo_TEX","Carlos Gonzalez_COL","Dexter Fowler_STL","Jedd Gyorko_STL","Ian Desmond_COL","Tyler Moore_MIA","Yadier Molina_STL","Pat Valaika_COL","Robinson Chirinos_TEX","Derek Dietrich_MIA","JT Realmuto_MIA","Jurickson Profar_TEX","Raimel Tapia_COL","Magneuris Sierra_STL","Nomar Mazara_TEX","Kolten Wong_STL","Luke Voit_STL","Destin Hood_MIA","Brett Nicholas_TEX","Stephen Cardullo_COL","Ichiro Suzuki_MIA","AJ Ellis_MIA","Jonathan Lucroy_TEX","Tomas Telis_MIA","Ryan Rua_TEX","Andy Ibanez_TEX","Dustin Garneau_COL","Jose Martinez_STL","Greg Garcia_STL","Tom Murphy_COL","Jordan Patterson_COL","Mike Tauchman_COL","Harrison Bader_STL","Christian Colon_MIA","Steve Lombardozzi_MIA","Hanser Alberto_TEX","Drew Stubbs_TEX","Ronald Guzman_TEX","Mike Aviles_MIA","Pete Kozma_TEX","Miguel Rojas_MIA","Jared Hoying_TEX","JT Riddle_MIA","Alexi Amarista_COL","Drew Robinson_TEX","Ryan Hanigan_COL","Eric Fryer_STL","Cristhian Adames_COL","Tony Wolters_COL","Carson Kelly_STL","Chad Huffman_STL","Alex Mejia_STL"
0,0,0,0,8.31410256410256,0,0,0,18.6893719806763,0,0,18.3225806451613,0,0,7.26190476190476,0,44.1434343434343,0,0,0,0,0,-5.47009966777409,7.53459119496855,0,0,12.2307692307692,0,0,0,0,0,0,0,-7.87351778656126,0,0,-3.85,0,0,13.0052264808362,0,0,0,0,0,0,0,3.08719512195122,0,12.3918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32.375,0,0,0,0,0,0,0,0,0,0
0,0,0,3.08577165806081,0,13.7543759512938,0,0,0,0,0,0,5.43947606142728,0,0,16.8095759233926,0,45.3154388714734,0,0,0,0,0,0,0,1.94581280788177,0,0,0,0,0,12.8901098901099,0,0,0,12.3450653120464,5.30555555555556,0,0,0,0,0,0,0,0,0,15.8666666666667,-14.75,0,0,0,0,0,0,0,0,0,0,0,-2.61111111111111,0,0,0,0,0,0,-4.14473684210526,0,1.54716981132075,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.62155297532656,0,0,0,0,0,1.01988899167438,0,0,0,0,44.718483690861,-3.41799709724238,0,16.8884711779449,0,0,7.73573573573574,0,0,0,-5.92404371584699,5.94556628621598,0,0,4.57506584723442,0,0,0,0,0,0,-15.3727272727273,0,0.631823461091754,12.9363636363636,0,0,0,0,0,0,0,0,0,0,3.39920948616601,6.30461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9065934065934,0,0,0,0,0
0,0,0,0,0,0,0,-0.649014778325123,0,0,0,0,0,3.65435606060606,0,0,0,0,-3.41799709724238,40.4944476914085,0,-4.75913621262458,0,0,-17.0502645502646,0,0,0,7.71987315010571,3.00757575757576,0,0,5.68223866790009,0,0,0,0,0,0,0,0,-5.77777777777778,34.8,0,0,0,0,0,0,0,0,0,0,-12.6732026143791,-9.97076023391813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04545454545455,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-10.7460317460317,0,0,0,0,0,11.9736842105263,0,0,0,0,16.8884711779449,-4.75913621262458,0,52.9759424603175,0,0,-4.64327485380117,0,0,0,-4.43450980392157,12.2938775510204,0,0,1.59724238026125,0,0,0,0,0,0,-0.547619047619048,0,1.07478991596639,0,0,0,0,0,0,0,0,0,0,0,13.3479532163743,-4.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.88888888888889,0,0,0,0,0
0,0,0,0,-8.09114688128773,0,0,0,-10.1492788461538,0,0,3.50818234950321,0,0,-6.09655172413793,0,-5.47009966777409,0,0,0,0,0,52.2230655312847,7.13793759512938,0,0,1.28141437755698,0,0,0,0,0,0,0,-13.3315217391304,0,0,-5.92307692307692,0,0,-3.84043715846995,0,0,0,0,0,0,0,4.20387174833636,0,-6.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.63333333333333,0,-6.57142857142857,0,0,2.5,0,0,0,0,0,0,0
0,0,0,0,-4.61128526645768,0,0,0,0.199382897443432,0,0,24.5510912698413,0,0,-1.30853658536585,0,7.53459119496855,0,0,0,0,0,7.13793759512938,53.5766841853798,0,0,2.04887218045113,0,0,0,0,0,0,0,-21.3949579831933,0,0,-0.00735294117647059,0,0,13.9550632911392,0,0,0,0,0,0,0,11.5268065268065,0,13.2215384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.880952380952381,0,3.43956043956044,0,0,35.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.71171171171171,0,0,0,0,0,-7.39010989010989,0,0,0,0,7.73573573573574,-17.0502645502646,0,-4.64327485380117,0,0,63.2487804878049,0,0,0,20.6752136752137,9.5,0,0,0.785714285714286,0,0,0,0,0,0,-15.5,0,-5.6,-3.84848484848485,0,0,0,0,0,0,0,0,0,0,19.5041666666667,7.10897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,19
0,0,0,1.55172413793103,0,3.34729064039409,0,0,0,0,0,0,-6.99430199430199,0,0,3.75632183908046,0,1.94581280788177,0,0,0,0,0,0,0,23.4236559139785,0,0,0,0,0,0,0,0,0,25.55,3.19704433497537,0,0,0,0,0,0,0,0,0,0.904761904761905,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6428571428571,0,0.857142857142857,0,0,0,0,0,0,0,0,0
0,0,0,0,0.222510181414291,0,0,0,10.8633540372671,0,0,-2.68980392156863,0,0,-4.3505291005291,0,12.2307692307692,0,0,0,0,0,1.28141437755698,2.04887218045113,0,0,71.3263841421736,0,0,0,0,0,0,0,25.3091168091168,0,0,1.57083333333333,0,0,3.27644596651446,0,0,0,0,0,0,0,1.92662473794549,0,24.6753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,17.4395604395604,0,0,2,0,0,0,0,0,0,0
8.18700614574188,2.56783216783217,13.1075268817204,0,0,0,15.7220338983051,0,0,3.61719883889695,3.81850961538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0447204968944,0,0,4.45376955903272,0,0,19.521978021978,0,0,0,0,-11.5416666666667,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0448717948718,0,14.9636363636364,0,0,3.75158562367865,0,0,0
0,0,0,0,0,0,0,0.65015015015015,0,0,0,0,0,-4.02857142857143,0,0,0,0,-5.92404371584699,7.71987315010571,0,-4.43450980392157,0,0,20.6752136752137,0,0,0,60.3213345039508,-1.8030303030303,0,0,6.18451300665457,0,0,0,0,0,0,18.5952380952381,0,5.37387387387387,-4.86666666666667,0,0,0,0,0,0,0,0,0,0,2.17916666666667,12.1307189542484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0,0,0,0
0,0,0,0,0,0,0,22.7100340136054,0,0,0,0,0,-4.24031007751938,0,0,0,0,5.94556628621598,3.00757575757576,0,12.2938775510204,0,0,9.5,0,0,0,-1.8030303030303,54.8280266567938,0,0,3.26610576923077,0,0,0,0,0,0,0.291666666666667,0,5.25714285714286,26.7444444444444,0,0,0,0,0,0,0,0,0,0,10.0785714285714,11.0919117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15277777777778,0,0,0,0,-19
7.02262443438914,14.9898403483309,-12.2,0,0,0,2.29925994449584,0,0,1.83805668016194,6.48984034833091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45376955903272,0,0,48.3589225589226,0,0,-25.9469696969697,0,0,0,0,28.7424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,3.26923076923077,0,0,-6.47660098522168,0,0,0
0,0,0,28.5320512820513,0,0,0,0,0,0,0,0,60.3461538461538,0,0,34.0879120879121,0,12.8901098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,121.912087912088,0,0,0,22.125,-3.08333333333333,0,0,0,0,0,0,0,0,0,0,-22.5,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,-4.5,0,20.775641025641,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.63598519888992,0,0,0,0,0,-0.796985815602837,0,0,0,0,4.57506584723442,5.68223866790009,0,1.59724238026125,0,0,0.785714285714286,0,0,0,6.18451300665457,3.26610576923077,0,0,36.519298245614,0,0,0,0,0,0,-14.5777777777778,0,11.0923423423423,36.9545454545455,0,0,0,0,0,0,0,0,0,0,1.91428571428571,2.58823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5
8.3,38.7032967032967,-5.7,0,0,0,15.0477941176471,0,0,17.1666666666667,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.521978021978,0,0,-25.9469696969697,0,0,95.3602941176471,0,0,0,0,-73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97619047619048,0,0,1.1,0,0,0
0,0,0,0,20.3672268907563,0,0,0,17.3578629032258,0,0,24.6216666666667,0,0,5.76023391812866,0,-7.87351778656126,0,0,0,0,0,-13.3315217391304,-21.3949579831933,0,0,25.3091168091168,0,0,0,0,0,0,0,73.4571428571429,0,0,26,0,0,-7.67063492063492,0,0,0,0,0,0,0,0.288888888888889,0,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,18.45,0,0,0,0,0,0,0,0,0,0
0,0,0,0.512941176470588,0,11.1427061310782,0,0,0,0,0,0,1.1697695035461,0,0,5.99274310595065,0,12.3450653120464,0,0,0,0,0,0,0,25.55,0,0,0,0,0,22.125,0,0,0,41.8434661076171,11.7530487804878,0,0,0,0,0,0,0,0,0,1.2,-0.296703296703297,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,-7.58974358974359,0,9.8991935483871,0,0,0,0,0,0,0,0,0
0,0,0,-6.00684663536776,0,5.06041986687148,0,0,0,0,0,0,4.25065847234416,0,0,10.8904109589041,0,5.30555555555556,0,0,0,0,0,0,0,3.19704433497537,0,0,0,0,0,-3.08333333333333,0,0,0,11.7530487804878,50.9452252252252,0,0,0,0,0,0,0,0,0,-3.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,3.02222222222222,0,0,0,0,0,0,18.7761904761905,0,1.58926919518964,0,0,0,0,0,0,0,0,0
0,0,0,0,8.19230769230769,0,0,0,12.2058823529412,0,0,12.2087912087912,0,0,14.8333333333333,0,-3.85,0,0,0,0,0,-5.92307692307692,-0.00735294117647059,0,0,1.57083333333333,0,0,0,0,0,0,0,26,0,0,17.8897058823529,0,0,4.82352941176471,0,0,0,0,0,0,0,-6.37820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.1184210526316,7.85,2.5,0,0,0,-4.95424836601307,0,0,0.669117647058823,4.04779411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.5416666666667,0,0,28.7424242424242,0,0,-73.5,0,0,0,0,59.1285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,26.8333333333333,0,0,-8.64835164835165,0,0,0
0,0,0,0,0,0,0,-22.7222222222222,0,0,0,0,0,-19.1666666666667,0,0,0,0,-15.3727272727273,0,0,-0.547619047619048,0,0,-15.5,0,0,0,18.5952380952381,0.291666666666667,0,0,-14.5777777777778,0,0,0,0,0,0,24.2727272727273,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.76666666666667,0,0,0,13.1492957746479,0,0,8.08585858585859,0,0,20.6344537815126,0,13.0052264808362,0,0,0,0,0,-3.84043715846995,13.9550632911392,0,0,3.27644596651446,0,0,0,0,0,0,0,-7.67063492063492,0,0,4.82352941176471,0,0,56.606170886076,0,0,0,0,0,0,0,12.8656015037594,0,14.2578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,31.1602564102564,0,0,18.3333333333333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.98917748917749,0,0,0,0,0,0.021780303030303,0,0,0,0,0.631823461091754,-5.77777777777778,0,1.07478991596639,0,0,-5.6,0,0,0,5.37387387387387,5.25714285714286,0,0,11.0923423423423,0,0,0,0,0,0,5.75,0,27.9985507246377,35,0,0,0,0,0,0,0,0,0,0,1.79166666666667,-13.0454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7083333333333,0,0,0,0,0
0,0,0,0,0,0,0,27.6363636363636,0,0,0,0,0,-13.5,0,0,0,0,12.9363636363636,34.8,0,0,0,0,-3.84848484848485,0,0,0,-4.86666666666667,26.7444444444444,0,0,36.9545454545455,0,0,0,0,0,0,0,0,35,76.6025641025641,0,0,0,0,0,0,0,0,0,0,6.5,-17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,14.05,0,0,0,0,0.1,0,0,-10.25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21.5535714285714,0,23.3454545454545,0,0,0,0,0,0,13.3611111111111,0,0,-6.84444444444444,0,15.8666666666667,0,0,0,0,0,0,0,0.904761904761905,0,0,0,0,0,0,0,0,0,1.2,-3.77777777777778,0,0,0,0,0,0,0,0,0,33.6969696969697,-27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,12,0,0,0,0,0,0,0,0,0
0,0,0,-7.44285714285714,0,8.87820512820513,0,0,0,0,0,0,10.6166666666667,0,0,17.7619047619048,0,-14.75,0,0,0,0,0,0,0,-7,0,0,0,0,0,-22.5,0,0,0,-0.296703296703297,0,0,0,0,0,0,0,0,0,0,-27.5,30.3833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03333333333333,0,5.34722222222222,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.387896825396825,0,0,0,-6.09175920514319,0,0,-1.78737373737374,0,0,4.94301075268817,0,3.08719512195122,0,0,0,0,0,4.20387174833636,11.5268065268065,0,0,1.92662473794549,0,0,0,0,0,0,0,0.288888888888889,0,0,-6.37820512820513,0,0,12.8656015037594,0,0,0,0,0,0,0,32.3848937132519,0,-4.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-10.6666666666667,0,0,-4.66666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.443076923076923,0,0,0,32.7947368421053,0,0,12.4,0,0,-11.3333333333333,0,12.3918128654971,0,0,0,0,0,-6.41176470588235,13.2215384615385,0,0,24.6753246753247,0,0,0,0,0,0,0,22.3333333333333,0,0,0,0,0,14.2578947368421,0,0,0,0,0,0,0,-4.1875,0,52.4984615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,5.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
