"Charlie Blackmon_COL","Nolan Arenado_COL","Gerardo Parra_COL","Giancarlo Stanton_MIA","Elvis Andrus_TEX","Justin Bour_MIA","Mark Reynolds_COL","Tommy Pham_STL","Shin-Soo Choo_TEX","Trevor Story_COL","DJ LeMahieu_COL","Carlos Gomez_TEX","Dee Gordon_MIA","Randal Grichuk_STL","Adrian Beltre_TEX","Marcell Ozuna_MIA","Delino DeShields_TEX","Christian Yelich_MIA","Matt Carpenter_STL","Stephen Piscotty_STL","David Dahl_COL","Aledmys Diaz_STL","Mike Napoli_TEX","Rougned Odor_TEX","Paul DeJong_STL","Martin Prado_MIA","Joey Gallo_TEX","Carlos Gonzalez_COL","Dexter Fowler_STL","Jedd Gyorko_STL","Ian Desmond_COL","Tyler Moore_MIA","Yadier Molina_STL","Pat Valaika_COL","Robinson Chirinos_TEX","Derek Dietrich_MIA","JT Realmuto_MIA","Jurickson Profar_TEX","Raimel Tapia_COL","Magneuris Sierra_STL","Nomar Mazara_TEX","Kolten Wong_STL","Luke Voit_STL","Destin Hood_MIA","Brett Nicholas_TEX","Stephen Cardullo_COL","Ichiro Suzuki_MIA","AJ Ellis_MIA","Jonathan Lucroy_TEX","Tomas Telis_MIA","Ryan Rua_TEX","Andy Ibanez_TEX","Dustin Garneau_COL","Jose Martinez_STL","Greg Garcia_STL","Tom Murphy_COL","Jordan Patterson_COL","Mike Tauchman_COL","Harrison Bader_STL","Christian Colon_MIA","Steve Lombardozzi_MIA","Hanser Alberto_TEX","Drew Stubbs_TEX","Ronald Guzman_TEX","Mike Aviles_MIA","Pete Kozma_TEX","Miguel Rojas_MIA","Jared Hoying_TEX","JT Riddle_MIA","Alexi Amarista_COL","Drew Robinson_TEX","Ryan Hanigan_COL","Eric Fryer_STL","Cristhian Adames_COL","Tony Wolters_COL","Carson Kelly_STL","Chad Huffman_STL","Alex Mejia_STL"
0,0,0,0,-8.09114688128773,0,0,0,-10.1492788461538,0,0,3.50818234950321,0,0,0,0,-5.47009966777409,0,0,0,0,0,52.2230655312847,7.13793759512938,0,0,1.28141437755698,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84043715846995,0,0,0,0,0,0,0,4.20387174833636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-4.61128526645768,0,0,0,0.199382897443432,0,0,24.5510912698413,0,0,0,0,7.53459119496855,0,0,0,0,0,7.13793759512938,53.5766841853798,0,0,2.04887218045113,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9550632911392,0,0,0,0,0,0,0,11.5268065268065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.222510181414291,0,0,0,10.8633540372671,0,0,-2.68980392156863,0,0,0,0,12.2307692307692,0,0,0,0,0,1.28141437755698,2.04887218045113,0,0,71.3263841421736,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27644596651446,0,0,0,0,0,0,0,1.92662473794549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.18700614574188,2.56783216783217,0,0,0,0,15.7220338983051,0,0,3.61719883889695,3.81850961538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0447204968944,0,0,4.45376955903272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75158562367865,0,0,0
0,0,0,0,0,0,0,0.65015015015015,0,0,0,0,0,-4.02857142857143,0,0,0,0,-5.92404371584699,7.71987315010571,0,-4.43450980392157,0,0,0,0,0,0,60.3213345039508,-1.8030303030303,0,0,6.18451300665457,0,0,0,0,0,0,0,0,5.37387387387387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22.7100340136054,0,0,0,0,0,-4.24031007751938,0,0,0,0,5.94556628621598,3.00757575757576,0,12.2938775510204,0,0,0,0,0,0,-1.8030303030303,54.8280266567938,0,0,3.26610576923077,0,0,0,0,0,0,0,0,5.25714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02262443438914,14.9898403483309,0,0,0,0,2.29925994449584,0,0,1.83805668016194,6.48984034833091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45376955903272,0,0,48.3589225589226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47660098522168,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.63598519888992,0,0,0,0,0,-0.796985815602837,0,0,0,0,4.57506584723442,5.68223866790009,0,1.59724238026125,0,0,0,0,0,0,6.18451300665457,3.26610576923077,0,0,36.519298245614,0,0,0,0,0,0,0,0,11.0923423423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.512941176470588,0,11.1427061310782,0,0,0,0,0,0,1.1697695035461,0,0,5.99274310595065,0,12.3450653120464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8434661076171,11.7530487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8991935483871,0,0,0,0,0,0,0,0,0
0,0,0,-6.00684663536776,0,5.06041986687148,0,0,0,0,0,0,4.25065847234416,0,0,10.8904109589041,0,5.30555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7530487804878,50.9452252252252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58926919518964,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.76666666666667,0,0,0,13.1492957746479,0,0,8.08585858585859,0,0,0,0,13.0052264808362,0,0,0,0,0,-3.84043715846995,13.9550632911392,0,0,3.27644596651446,0,0,0,0,0,0,0,0,0,0,0,0,0,56.606170886076,0,0,0,0,0,0,0,12.8656015037594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.98917748917749,0,0,0,0,0,0.021780303030303,0,0,0,0,0.631823461091754,-5.77777777777778,0,1.07478991596639,0,0,0,0,0,0,5.37387387387387,5.25714285714286,0,0,11.0923423423423,0,0,0,0,0,0,0,0,27.9985507246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.387896825396825,0,0,0,-6.09175920514319,0,0,-1.78737373737374,0,0,0,0,3.08719512195122,0,0,0,0,0,4.20387174833636,11.5268065268065,0,0,1.92662473794549,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8656015037594,0,0,0,0,0,0,0,32.3848937132519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
