"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B/OF","Cody Bellinger",5400,"LAD@SD 10:10PM ET",10.758,"LAD","SD",8.06,7.8,8.09,NA,"7","4",7
"SS","Corey Seager",5200,"LAD@SD 10:10PM ET",8.88,"LAD","SD",6.21,0,1.67,NA,"x","x",NA
"2B","Robinson Cano",4900,"SEA@LAA 10:07PM ET",8.38,"SEA","LAA",8.5,8.4,8.08,NA,"3","3",37
"OF","Nelson Cruz",4800,"SEA@LAA 10:07PM ET",8.312,"SEA","LAA",8.25,8,8.38,NA,"4","4",5
"SS","Jean Segura",4700,"SEA@LAA 10:07PM ET",9.12,"SEA","LAA",8.06,8.1,8.54,NA,"1","1",9
"OF","Mike Trout",4500,"SEA@LAA 10:07PM ET",12.02,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"3B","Justin Turner",4500,"LAD@SD 10:10PM ET",9.088,"LAD","SD",8.66,8.2,7.75,NA,"3","3",28
"OF","Khris Davis",4400,"ATL@OAK 10:05PM ET",8.961,"OAK","ATL",8.33,8.3,9.29,NA,"4","4",2
"OF","Ben Gamel",4400,"SEA@LAA 10:07PM ET",8.411,"SEA","LAA",NA,6.9,7.23,NA,"2","2",20
"3B","Kyle Seager",4300,"SEA@LAA 10:07PM ET",7.104,"SEA","LAA",7.38,7.8,7.31,NA,"5","5",23
"OF","Joc Pederson",4300,"LAD@SD 10:10PM ET",7.151,"LAD","SD",5.49,0,5.92,NA,"x","x",NA
"OF","Mitch Haniger",4200,"SEA@LAA 10:07PM ET",9.919,"SEA","LAA",7.1,7.1,6.84,NA,"7","7",7
"2B/OF","Chris Taylor",4200,"LAD@SD 10:10PM ET",8,"LAD","SD",NA,9,7.47,NA,"1","1",10
"1B","Freddie Freeman",4100,"ATL@OAK 10:05PM ET",12.514,"ATL","OAK",NA,0,NA,NA,"x","x",NA
"1B","Danny Valencia",4100,"SEA@LAA 10:07PM ET",6.822,"SEA","LAA",6.21,6.5,6.34,NA,"6","6",2
"SS","Andrelton Simmons",4100,"SEA@LAA 10:07PM ET",7.549,"LAA","SEA",5.5,6.1,8.57,NA,"6","5",7
"2B","Brandon Phillips",4000,"ATL@OAK 10:05PM ET",7.493,"ATL","OAK",5.47,7.2,7.27,NA,"2","2",7
"2B","Jed Lowrie",4000,"ATL@OAK 10:05PM ET",7.787,"OAK","ATL",6.62,7.6,8.3,NA,"3","3",5
"1B","Matt Adams",3900,"ATL@OAK 10:05PM ET",6.618,"ATL","OAK",6.3,0,7.32,NA,"x","x",NA
"3B","Yunel Escobar",3900,"SEA@LAA 10:07PM ET",7.016,"LAA","SEA",6.36,6.2,8.34,NA,"4","4",2
"OF","Cameron Maybin",3900,"SEA@LAA 10:07PM ET",9.524,"LAA","SEA",7.72,7.4,10.55,NA,"1","1",0
"1B","Adrian Gonzalez",3900,"LAD@SD 10:10PM ET",4.9,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Jarrod Dyson",3800,"SEA@LAA 10:07PM ET",6.973,"SEA","LAA",5.67,7,6.4,NA,"9","8",14
"OF","Matt Joyce",3700,"ATL@OAK 10:05PM ET",6.429,"OAK","ATL",6.83,8.7,8.63,NA,"1","1",2
"OF","Kole Calhoun",3700,"SEA@LAA 10:07PM ET",7.012,"LAA","SEA",8.1,6.5,9.3,NA,"2","2",3
"C","Yasmani Grandal",3700,"LAD@SD 10:10PM ET",6.588,"LAD","SD",6.38,0,5.81,NA,"x","x",NA
"2B/OF","Kike Hernandez",3700,"LAD@SD 10:10PM ET",5.324,"LAD","SD",NA,7.8,7.35,NA,"4","2",NA
"OF","Yasiel Puig",3700,"LAD@SD 10:10PM ET",7.829,"LAD","SD",6.12,8.8,1.63,NA,"x","8",5
"1B/3B","Ryon Healy",3600,"ATL@OAK 10:05PM ET",7.897,"OAK","ATL",6.5,6.7,8.39,NA,"6","5",0
"1B","CJ Cron",3600,"SEA@LAA 10:07PM ET",4.8,"LAA","SEA",NA,0,NA,NA,"x","x",NA
"1B","Wil Myers",3600,"LAD@SD 10:10PM ET",8.538,"SD","LAD",6.8,7.5,6.94,NA,"3","3",2
"OF","Nick Markakis",3500,"ATL@OAK 10:05PM ET",7.192,"ATL","OAK",5.86,6.6,7.07,NA,"3","3",2
"C","Tyler Flowers",3500,"ATL@OAK 10:05PM ET",7.018,"ATL","OAK",4.5,6.5,6.17,NA,"6","5",0
"OF","Ender Inciarte",3500,"ATL@OAK 10:05PM ET",8.269,"ATL","OAK",6.33,7.4,7.74,NA,"1","1",7
"C","Mike Zunino",3500,"SEA@LAA 10:07PM ET",6.607,"SEA","LAA",5.52,6.1,5.46,NA,"8","9",14
"OF","Franklin Gutierrez",3500,"LAD@SD 10:10PM ET",2.806,"LAD","SD",NA,0,NA,NA,"x","x",NA
"2B","Jose Pirela",3500,"LAD@SD 10:10PM ET",9.2,"SD","LAD",5.73,7.1,6.01,NA,"1","1",5
"3B","Ryan Schimpf",3500,"LAD@SD 10:10PM ET",6.377,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF","Matt Kemp",3400,"ATL@OAK 10:05PM ET",8.185,"ATL","OAK",5.53,7.2,7.81,NA,"4","4",5
"1B","Yonder Alonso",3400,"ATL@OAK 10:05PM ET",8.159,"OAK","ATL",NA,0,8.17,NA,"x","x",NA
"1B","Albert Pujols",3400,"SEA@LAA 10:07PM ET",6.88,"LAA","SEA",6.71,7,9.58,NA,"3","3",2
"2B/SS","Taylor Motter",3400,"SEA@LAA 10:07PM ET",5.723,"SEA","LAA",NA,0,1.55,NA,"x","x",NA
"2B","Yangervis Solarte",3400,"LAD@SD 10:10PM ET",7.127,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF","Guillermo Heredia",3300,"SEA@LAA 10:07PM ET",5.644,"SEA","LAA",NA,0,1.46,NA,"x","x",NA
"SS","Erick Aybar",3300,"LAD@SD 10:10PM ET",5.045,"SD","LAD",5.16,5,4.65,NA,"8","6",0
"OF","Hunter Renfroe",3300,"LAD@SD 10:10PM ET",7.039,"SD","LAD",6.3,6.9,6,NA,"4","4",10
"SS","Marcus Semien",3200,"ATL@OAK 10:05PM ET",6.909,"OAK","ATL",NA,0,NA,NA,"x","x",NA
"1B","Jefry Marte",3200,"SEA@LAA 10:07PM ET",4.289,"LAA","SEA",NA,6.1,1.91,NA,"x","6",0
"OF","Leonys Martin",3200,"SEA@LAA 10:07PM ET",3.867,"SEA","LAA",NA,0,NA,NA,"x","x",NA
"OF","Trayce Thompson",3200,"LAD@SD 10:10PM ET",3.5,"LAD","SD",NA,6.4,1.52,NA,"x","7",7
"OF","Alex Dickerson",3200,"LAD@SD 10:10PM ET",0,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF","Peter O'Brien",3200,"LAD@SD 10:10PM ET",0,"LAD","SD",NA,0,NA,NA,"x","x",NA
"C","Austin Barnes",3200,"LAD@SD 10:10PM ET",5.585,"LAD","SD",6.43,8,6.11,NA,"6","6",38
"3B/OF","Cory Spangenberg",3200,"LAD@SD 10:10PM ET",5.556,"SD","LAD",4.57,5,5.63,NA,"5","5",4
"OF","Franchy Cordero",3200,"LAD@SD 10:10PM ET",5.926,"SD","LAD",NA,0,1.41,NA,"x","x",NA
"C","Martin Maldonado",3100,"SEA@LAA 10:07PM ET",5.5,"LAA","SEA",4.93,0,6.79,NA,"x","x",NA
