"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Carlos Martinez",12500,"STL@CIN 07:10PM ET",21.859,"STL","CIN",NA,19.4,18.6425,NA,18.65
"SP","Dan Straily",9100,"MIA@CHC 08:05PM ET",17.264,"MIA","CHC",NA,16.5,16.15,NA,16.15
"SP","Jeff Samardzija",8900,"SF@MIL 07:40PM ET",17.217,"SF","MIL",NA,19.3,35.6575,NA,35.65
"SP","Gio Gonzalez",8000,"WAS@LAD 10:10PM ET",16.868,"WAS","LAD",NA,17,19.9,NA,19.9
"SP","Sean Manaea",7800,"TOR@OAK 10:05PM ET",17.594,"OAK","TOR",NA,14.8,23.3,NA,23.3
"SP","Junior Guerra",7600,"SF@MIL 07:40PM ET",16,"MIL","SF",NA,13.8,7.25,NA,7.25
"SP","Mike Fiers",7500,"HOU@KC 08:15PM ET",10.045,"HOU","KC",NA,13,14.45,NA,14.45
"SP","JA Happ",7300,"TOR@OAK 10:05PM ET",14.15,"TOR","OAK",NA,15.7,5.7925,NA,5.8
"SP","Hyun-Jin Ryu",6600,"WAS@LAD 10:10PM ET",12.744,"LAD","WAS",NA,14.7,11.55,NA,11.55
"SP","Nick Pivetta",5900,"PHI@ATL 07:35PM ET",10.475,"PHI","ATL",NA,14.8,11.85,NA,11.85
"SP","Bartolo Colon",5700,"PHI@ATL 07:35PM ET",5.7,"ATL","PHI",NA,11.8,-5.1425,NA,-5.15
"SP","Ian Kennedy",5500,"HOU@KC 08:15PM ET",10.728,"KC","HOU",NA,9.5,5.85,NA,5.85
"SP","Eddie Butler",5400,"MIA@CHC 08:05PM ET",10.463,"CHC","MIA",NA,10.1,20.3575,NA,20.35
"SP","Asher Wojciechowski",4500,"STL@CIN 07:10PM ET",6,"CIN","STL",NA,12.3,15.5,NA,15.5
