"Place_lo","Place_hi","Payout"
"1","1","10000"
"2","2","5000"
"3","3","3500"
"4","4","2500"
"5","5","2000"
"6","6","1500"
"7","8","1000"
"9","10","700"
"11","15","500"
"16","20","350"
"21","30","250"
"31","40","200"
"41","55","150"
"56","75","100"
"76","100","70"
"101","150","50"
"151","250","40"
"251","450","35"
"451","730","30"
"751","1200","25"
"1201","1905","20"
"1906","3005","15"
"3006","4505","12"
