Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,3807,Ben Roethlisberger,QB,PIT,KC,4,55,93,2,0,51,51,36.90,61.6
2,732,Matt Ryan,QB,ATL,CAR,4,67,100,6,0,61,61,39.52,53
3,13941,Zach Brown,ILB,BUF,NE,4,56,100,0,0,0,0,0,49.8
4,12902,Cameron Heyward,DE,PIT,KC,4,54,72,0,0,0,0,0,41.9
5,14536,Russell Wilson,QB,SEA,NYJ,4,60,100,8,0,62,62,26.86,39.8
6,16311,Derek Carr,QB,OAK,BAL,4,60,100,5,0,63,63,23.76,39.6
7,12845,AJ Green,WR,CIN,MIA,4,59,84,0,20,17,20,36.30,39.5
8,13124,DeMarco Murray,RB,TEN,HOU,4,63,96,40,3,43,43,25.90,37.9
9,16245,Blake Bortles,QB,JAX,IND,4,72,100,10,0,56,56,25.88,35.9
10,11056,Antonio Brown,WR,PIT,KC,4,52,88,0,10,8,10,22.40,35.4
11,15100,Jordan Reed,TE,WAS,CLE,4,55,89,0,18,16,18,28.30,35.1
12,14967,Le'Veon Bell,RB,PIT,KC,4,52,88,35,12,44,46,25.80,34.2
13,11932,LeSean McCoy,RB,BUF,NE,4,53,70,36,11,47,47,22.80,31.7
14,15694,Case Keenum,QB,LA,ARI,4,59,100,5,0,56,56,19.04,30.6
15,11197,Demaryius Thomas,WR,DEN,TB,4,51,71,0,14,12,14,21.40,30.2
16,16776,Melvin Gordon,RB,SD,NO,4,62,89,31,11,40,42,24.90,28.9
17,8358,Brian Hoyer,QB,CHI,DET,4,69,100,4,0,57,57,22.78,28.7
18,16618,Aaron Donald,DT,LA,ARI,4,61,79,0,0,0,0,0,28.6
19,14252,Kirk Cousins,QB,WAS,CLE,4,62,100,0,0,44,44,18.32,27.9
20,14338,Luke Kuechly,ILB,CAR,ATL,4,67,100,0,0,0,0,0,27.2
21,8244,Philip Rivers,QB,SD,NO,4,70,100,1,0,63,63,22.84,26.9
22,14975,Vince Williams,ILB,PIT,KC,4,72,96,0,0,0,0,0,26.5
23,16728,Dontrelle Inman,WR,SD,NO,4,68,97,0,16,10,16,28,26.5
24,17999,Yannick Ngakoue,DE,JAX,IND,4,60,77,0,0,0,0,0,26.2
25,12460,Clinton McDonald,DT,TB,DEN,4,58,81,0,0,0,0,0,25.6
26,15177,Robert Alford,CB,ATL,CAR,4,71,100,0,0,0,0,0,25.4
27,17916,Will Fuller,WR,HOU,TEN,4,56,88,0,16,13,16,27.10,25.2
28,611,Joe Flacco,QB,BAL,OAK,4,89,100,1,0,60,60,23.02,24.7
29,14888,Logan Ryan,CB,NE,BUF,4,68,90,0,0,0,0,0,24.3
30,14053,Brock Osweiler,QB,HOU,TEN,4,64,100,2,0,59,59,17.56,24.3
31,11311,Kurt Coleman,SS,CAR,ATL,4,67,100,0,0,0,0,0,23.9
32,11063,Emmanuel Sanders,WR,DEN,TB,4,62,86,0,21,13,21,22.80,23.9
33,18055,Dak Prescott,QB,DAL,SF,4,76,100,7,0,49,49,18.10,23.8
34,11667,Brandon Marshall,WR,NYJ,SEA,4,63,89,0,19,6,19,18.90,23.7
35,12982,Blaine Gabbert,QB,SF,DAL,4,53,100,23,0,66,66,13.54,23.7
36,6739,Alex Smith,QB,KC,PIT,4,75,100,1,0,68,68,18.68,23.6
37,4358,Steve Smith,WR,BAL,OAK,4,73,82,0,15,11,15,28.10,23.4
38,1658,Greg Olsen,TE,CAR,ATL,4,67,94,0,19,9,19,21.60,23.3
39,13338,Cameron Jordan,DE,NO,SD,4,58,83,0,0,0,0,0,23.3
40,13749,Chandler Jones,OLB,ARI,LA,4,59,100,0,0,0,0,0,22.9
41,14008,Andrew Luck,QB,IND,JAX,4,78,100,5,0,59,59,18.66,22.6
42,12831,Tyrod Taylor,QB,BUF,NE,4,76,100,7,0,58,58,16.64,21.9
43,16797,TJ Yeldon,RB,JAX,IND,4,54,75,26,9,33,35,15.70,21.7
44,14144,Morris Claiborne,CB,DAL,SF,4,53,100,0,0,0,0,0,21.7
45,15327,Will Compton,ILB,WAS,CLE,4,70,97,0,0,0,0,0,21.4
46,13791,Lamar Miller,RB,HOU,TEN,4,51,80,37,6,43,43,13.80,21.2
47,18067,Jordan Howard,RB,CHI,DET,4,63,91,37,6,41,43,19.20,21
48,12841,Andy Dalton,QB,CIN,MIA,4,70,100,9,0,53,53,14.64,20.9
49,14534,Bobby Wagner,ILB,SEA,NYJ,4,71,100,0,0,0,0,0,20.6
50,16640,John Brown,WR,ARI,LA,4,70,91,0,23,14,23,27.40,20.6
51,11527,Sam Bradford,QB,MIN,NYG,4,74,100,5,0,54,54,15.08,20.4
52,17929,Paxton Lynch,QB,DEN,TB,4,51,71,6,0,53,53,10.40,20.4
53,16553,Corey Brown,WR,CAR,ATL,4,54,76,0,13,9,13,15.80,20
54,11276,Sean Lee,OLB,DAL,SF,4,53,100,0,0,0,0,0,19.8
55,15189,Kawann Short,DT,CAR,ATL,4,52,78,0,0,0,0,0,19.8
56,18111,Cory James,ILB,OAK,BAL,4,89,100,0,0,0,0,0,19.7
57,15516,Tony Jefferson,SS,ARI,LA,4,59,100,0,0,0,0,0,18.6
58,16847,David Johnson,RB,ARI,LA,4,56,73,30,7,38,38,15.40,18.6
59,17960,Michael Thomas,WR,NO,SD,4,56,77,0,16,7,16,14.40,18.6
60,14414,Trumaine Johnson,CB,LA,ARI,4,77,100,0,0,0,0,0,18.2
61,2428,Carson Palmer,QB,ARI,LA,4,64,83,0,0,56,56,13.52,18
62,16790,Phillip Dorsett,WR,IND,JAX,4,71,91,1,4,3,6,13.70,17.9
63,17975,Hunter Henry,TE,SD,NO,4,68,97,0,10,6,10,16.10,17.8
