"Place_lo","Place_hi","Payout"
"1","1","5000"
"2","2","3000"
"3","3","2000"
"4","4","1500"
"5","5","1250"
"6","6","1000"
"7","8","750"
"9","10","500"
"11","15","350"
"16","20","250"
"21","25","200"
"26","35","150"
"36","45","100"
"46","60","80"
"61","75","60"
"76","100","50"
"101","150","40"
"151","225","35"
"226","325","30"
"326","450","25"
"451","650","20"
"651","900","15"
"901","1300","12"
"1301","1700","10"
"1701","2450","9"
"2451","3400","8"
"3401","4650","7"
"4651","6900","6"
