"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"SS","Corey Seager",4500,"PHI@LAD 09:10PM ET",9.667,"LAD","PHI",10.24,9,8.71,10.2,"2","2",8
"1B","Wil Myers",4300,"SD@SF 09:05PM ET",9.208,"SD","SF",7.8,7.9,8.6,9.4,"3","3",31
"1B/C","Buster Posey",4200,"SD@SF 09:05PM ET",6.688,"SF","SD",7.56,7.6,8.49,7.8,"4","3",0
"3B","Maikel Franco",4000,"PHI@LAD 09:10PM ET",7.55,"PHI","LAD",7.48,6.6,6.15,7.1,"4","4",10
"OF","Hunter Pence",3900,"SD@SF 09:05PM ET",6.217,"SF","SD",NA,NA,NA,NA,"1","x",NA
"1B","Adrian Gonzalez",3800,"PHI@LAD 09:10PM ET",4.75,"LAD","PHI",7.25,7.7,7.34,8.6,"4","3",8
"3B","Justin Turner",3800,"PHI@LAD 09:10PM ET",8.364,"LAD","PHI",NA,NA,NA,NA,"3","x",NA
"OF","Odubel Herrera",3800,"PHI@LAD 09:10PM ET",7.1,"PHI","LAD",6.62,6.7,6.91,7.7,"3","3",9
"2B/3B","Logan Forsythe",3700,"PHI@LAD 09:10PM ET",5.4,"LAD","PHI",NA,0,NA,0,"x","x",NA
"OF","Yasiel Puig",3700,"PHI@LAD 09:10PM ET",7.417,"LAD","PHI",7.18,7.6,7.39,8.4,"6","5",14
"1B","Brandon Belt",3700,"SD@SF 09:05PM ET",8.136,"SF","SD",6.87,8.4,8.68,8.8,"2","2",9
"3B/SS","Eduardo Nunez",3700,"SD@SF 09:05PM ET",6.045,"SF","SD",6.96,7.7,8.24,8.1,"3","7",10
"1B","Tommy Joseph",3600,"PHI@LAD 09:10PM ET",5.176,"PHI","LAD",NA,NA,NA,NA,"6","x",NA
"OF","Joc Pederson",3600,"PHI@LAD 09:10PM ET",5.632,"LAD","PHI",NA,0,NA,0,"x","x",NA
"2B","Joe Panik",3600,"SD@SF 09:05PM ET",6.5,"SF","SD",6.09,6.7,6.24,8.2,"7","1",2
"OF","Denard Span",3600,"SD@SF 09:05PM ET",4,"SF","SD",NA,0,NA,0,"x","x",NA
"2B","Cesar Hernandez",3500,"PHI@LAD 09:10PM ET",10.25,"PHI","LAD",6.51,6.5,6.64,6.9,"1","1",8
"OF","Michael Saunders",3400,"PHI@LAD 09:10PM ET",5.55,"PHI","LAD",5.45,5.9,6.07,7.3,"5","5",5
"SS","Brandon Crawford",3400,"SD@SF 09:05PM ET",6.238,"SF","SD",NA,NA,NA,NA,"5","x",NA
"C","Yasmani Grandal",3300,"PHI@LAD 09:10PM ET",5.571,"LAD","PHI",6.24,7.4,8.2,8.5,"5","4",0
"2B","Chase Utley",3300,"PHI@LAD 09:10PM ET",2.235,"LAD","PHI",6.21,6,5.46,7.3,"7","7",5
"OF","Franklin Gutierrez",3300,"PHI@LAD 09:10PM ET",3.143,"LAD","PHI",NA,0,NA,0,"x","x",NA
"OF","Aaron Altherr",3300,"PHI@LAD 09:10PM ET",7.929,"PHI","LAD",NA,NA,NA,NA,"2","x",NA
"2B/OF","Aaron Hill",3300,"SD@SF 09:05PM ET",2.667,"SF","SD",NA,0,NA,0,"x","x",NA
"SS","Freddy Galvis",3200,"PHI@LAD 09:10PM ET",7.15,"PHI","LAD",5.19,5.6,5.06,6.5,"7","2",3
"OF/SS","Kike Hernandez",3200,"PHI@LAD 09:10PM ET",5.278,"LAD","PHI",NA,NA,5.69,NA,NA,NA,NA
"OF","Howie Kendrick",3200,"PHI@LAD 09:10PM ET",8.5,"PHI","LAD",NA,0,NA,0,"x","x",NA
