"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jacob deGrom",13400,"NYM@SD 10:10PM ET",19.72,"NYM","SD",28.92,23.2,21.871,NA,29.8
"SP","Zack Greinke",11900,"ATL@ARI 09:40PM ET",21.565,"ARI","ATL",24.92,18,18.649,NA,27
"SP","Brad Peacock",11500,"HOU@PHI 07:05PM ET",12.859,"HOU","PHI",18.21,17.8,13.674,NA,10.35
"SP","James Paxton",10500,"BOS@SEA 10:10PM ET",20.803,"SEA","BOS",22.52,19.8,16.873,NA,37.35
"SP","Gerrit Cole",9900,"PIT@SF 10:15PM ET",14.9,"PIT","SF",20.84,17.9,14.103,NA,15.5
"SP","Justin Verlander",8700,"KC@DET 07:10PM ET",14.143,"DET","KC",22.09,17.4,19.257,NA,23.55
"SP","Josh Tomlin",8100,"CIN@CLE 07:10PM ET",10.536,"CLE","CIN",17.23,12.2,14.653,NA,22.5
"SP","Eduardo Rodriguez",7800,"BOS@SEA 10:10PM ET",17.338,"BOS","SEA",15.74,15.1,14.352,NA,10.6
"SP","Hyun-Jin Ryu",7700,"MIN@LAD 10:10PM ET",12.993,"LAD","MIN",20.97,16.1,17.253,NA,12.45
"SP","Kyle Hendricks",7600,"CWS@CHC 02:20PM ET",12.929,"CHC","CWS",18.69,19.1,21.776,NA,12.95
"SP","Kevin Gausman",7300,"BAL@TB 07:10PM ET",9.414,"BAL","TB",14.01,13.5,13.84,NA,28.7
"SP","Jason Hammel",6900,"KC@DET 07:10PM ET",11.189,"KC","DET",13.88,11.6,11.508,NA,11.15
"SP","Blake Snell",6800,"BAL@TB 07:10PM ET",10.127,"TB","BAL",14.72,16.4,14.457,NA,13.55
"SP","Vince Velasquez",6700,"HOU@PHI 07:05PM ET",11.333,"PHI","HOU",NA,14,NA,NA,NA
"SP","Chris Smith",6100,"OAK@TOR 07:07PM ET",15.025,"OAK","TOR",10.73,13.8,11.038,NA,6.1
"SP","RA Dickey",6000,"ATL@ARI 09:40PM ET",12.484,"ATL","ARI",9.97,11.5,10.052,NA,1.65
"SP","Francisco Liriano",5800,"OAK@TOR 07:07PM ET",8.622,"TOR","OAK",13.23,13.1,17.827,NA,18.85
"SP","Tim Adleman",5800,"CIN@CLE 07:10PM ET",12.436,"CIN","CLE",13.33,10.4,10.071,NA,NA
"SP","Mike Leake",5700,"COL@STL 08:08PM ET",13.095,"STL","COL",16.62,10.4,14.477,NA,29.35
"SP","Antonio Senzatela",5600,"COL@STL 08:08PM ET",11.153,"COL","STL",13.09,12.9,10.286,NA,6.2
"SP","Martin Perez",5500,"MIA@TEX 08:05PM ET",10.014,"TEX","MIA",13.09,10.6,10.577,NA,10.35
"SP","Clayton Richard",5400,"NYM@SD 10:10PM ET",9.77,"SD","NYM",10.75,10.4,12.366,NA,16.8
"SP","Adam Conley",5300,"MIA@TEX 08:05PM ET",6.475,"MIA","TEX",11.98,8.8,9.349,NA,25.55
"SP","Miguel Gonzalez",5100,"CWS@CHC 02:20PM ET",9.136,"CWS","CHC",10.28,11.1,11.419,NA,18.5
"SP","Bartolo Colon",5000,"MIN@LAD 10:10PM ET",3.868,"MIN","LAD",9.65,10.2,8.032,NA,4.45
"RP","Chris Smith",4700,"OAK@TOR 07:07PM ET",1.35,"TOR","OAK",10.73,13.8,11.038,NA,6.1
"SP","Matt Cain",4700,"PIT@SF 10:15PM ET",7.026,"SF","PIT",13.36,10.3,10.015,NA,2.8
