"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Danny Salazar","P","CLE","@ MIN",3.95,"Gibson, R 8.00","R",4.63,0,0,5.8,15.5,1.29,NA,10300,30.3,22.3,20.37,20.37,"%",0,2,24.1,2.3
"John Lackey","P","CHC","vs MIL",2.64,"Anderson, R 0.69","R",3,0,0,6,12.8,1.25,NA,10200,32,24,25.44,25.44,"%",0,2.5,4.7,0.5
"Robbie Ray","P","ARI","@ LAD",4.22,"McCarthy, R 1.50","L",2.19,0,0,6.2,10.2,1.22,NA,9800,30.5,22.4,16.01,16.01,"%",0,1.6,27.3,2.8
"Jharel Cotton","P","OAK","vs TEX",3.45,"Griffin, R 6.75","R",3.97,0,0,5.7,7.9,1.32,NA,8200,40.9,15.3,13.87,13.87,"%",0,1.7,3.2,0.4
"Brandon McCarthy","P","LAD","vs ARI",3.28,"Ray, L 2.19","R",1.5,0,0,6,6,1,NA,7900,16.9,19.9,14.09,14.09,"%",0,1.8,18.45,2.3
"Ivan Nova","P","PIT","@ STL",3.89,"Lynn, R 5.23","R",2.25,0,0,6,3.8,1.17,NA,7500,30.2,13,13.61,13.61,"%",0,1.8,17,2.3
"Jaime Garcia","P","ATL","vs SD",3.78,"Weaver, R 4.91","L",5.73,0,0,5.5,3.3,1.55,NA,7200,18.4,4.3,11.22,11.22,"%",0,1.6,13.45,1.9
"Tom Koehler","P","MIA","@ SEA",4.6,"Miranda, L 5.06","R",3.27,0,0,5.5,4.1,1.09,NA,7100,18,9.8,9.04,9.04,"%",0,1.3,3.6,0.5
"Jesse Chavez","P","LAA","@ HOU",4.44,"Morton, R 4.09","R",5.4,0,0,5,8.1,1.2,NA,6900,30.9,12.7,8.74,8.74,"%",0,1.3,16.35,2.4
"Lance Lynn","P","STL","vs PIT",3.61,"Nova, R 2.25","R",5.23,0,0,5.2,6.9,1.45,NA,6800,19.9,9.1,13.37,13.37,"%",0,2,26.15,3.8
"Chase Anderson","P","MIL","@ CHC",3.86,"Lackey, R 3.00","R",0.69,0,0,6.5,7.6,0.69,NA,6700,26,23.9,11.14,11.14,"%",0,1.7,16.45,2.5
"Blake Snell","P","TB","@ BOS",5.3,"Wright, R 13.50","L",3.18,0,0,5.7,4.7,1.15,NA,6600,11.1,10.9,8.39,8.39,"%",0,1.3,13.85,2.1
"A.J. Griffin","P","TEX","@ OAK",4.05,"Cotton, R 3.97","R",6.75,0,0,4.7,7.7,1.18,NA,6500,23.2,9.9,9.96,9.96,"%",0,1.5,32.3,5
"Charlie Morton","P","HOU","vs LAA",3.56,"Chavez, R 5.40","R",4.09,0,0,5.5,8.2,1.36,NA,6500,13.5,12.6,12.01,12.01,"%",0,1.8,16.45,2.5
"Ariel Miranda","P","SEA","vs MIA",3.91,"Koehler, R 3.27","L",5.06,0,0,5.3,7.6,1.5,NA,6300,13.8,9.9,12.72,12.72,"%",0,2,27.35,4.3
"Steven Wright","P","BOS","vs TB",4.7,"Snell, L 3.18","R",13.5,0,0,4,5.6,2.13,NA,6200,35.6,-3.7,10.2,10.2,"%",0,1.6,17.5,2.8
"Jered Weaver","P","SD","@ ATL",4.72,"Garcia, L 5.73","R",4.91,0,0,5.5,5.7,1,NA,6100,24.7,9.8,8.89,8.89,"%",0,1.5,11.3,1.9
"Jordan Montgomery","P","NYY","vs CWS",3.64,"Holland, L 1.50","",3.86,0,0,4.7,13.4,1.5,NA,6000,13.1,15.7,13.09,13.09,"%",0,2.2,14.1,2.4
"Derek Holland","P","CWS","@ NYY",4.86,"Montgomery,  3.86","L",1.5,0,0,6,6.8,0.83,NA,5700,15.3,19.2,8.67,8.67,"%",0,1.5,-0.1,NA
"Mookie Betts","OF","BOS","vs TB",5.3,"Snell, L 3.18","R",0.306,0.346,0.056,0,0,0,3,5500,27.8,6.6,14.09,14.09,"%",48,2.6,10,1.8
"Kyle Gibson","P","MIN","vs CLE",4.55,"Salazar, R 4.63","R",8,0,0,4.5,7,1.33,NA,5400,20.1,5.2,8.49,8.49,"%",0,1.6,3.4,0.6
"Mike Trout","OF","LAA","@ HOU",3.56,"Morton, R 4.09","R",0.304,0.422,0.326,0,0,0,3,5400,23.9,10.2,12.36,12.36,"%",72,2.3,13,2.4
"Anthony Rizzo","1B","CHC","vs MIL",3.86,"Anderson, R 0.69","L",0.277,0.364,0.128,0,0,0,3,5300,21.8,7.4,11.29,11.29,"%",65,2.1,10,1.9
"Jose Altuve","2B","HOU","vs LAA",4.44,"Chavez, R 5.40","R",0.319,0.369,0.064,0,0,0,3,5100,29.5,9.2,12.2,12.2,"%",53,2.4,9,1.8
"Kris Bryant","3B","CHC","vs MIL",3.86,"Anderson, R 0.69","R",0.229,0.349,0.208,0,0,0,2,5000,29.4,9.1,10.94,10.94,"%",49,2.2,0,NA
"Ryan Braun","OF","MIL","@ CHC",2.64,"Lackey, R 3.00","R",0.244,0.4,0.317,0,0,0,3,5000,22,10.4,8.08,8.08,"%",66,1.6,33,6.6
"Brian Dozier","2B","MIN","vs CLE",3.95,"Salazar, R 4.63","R",0.267,0.344,0.178,0,0,0,1,4900,20.2,9.9,9.54,9.54,"%",73,1.9,0,NA
"Hanley Ramirez","1B/OF","BOS","vs TB",5.3,"Snell, L 3.18","R",0.281,0.324,0.063,0,0,0,4,4800,19.7,6.6,12.29,12.29,"%",72,2.6,7,1.5
"Evan Longoria","3B","TB","@ BOS",4.7,"Wright, R 13.50","R",0.208,0.3,0.167,0,0,0,3,4800,24.3,6.9,11.65,11.65,"%",54,2.4,5,1
"George Springer","OF","HOU","vs LAA",4.44,"Chavez, R 5.40","R",0.231,0.363,0.365,0,0,0,1,4700,29.5,11,11.93,11.93,"%",60,2.5,5,1.1
"Paul Goldschmidt","1B","ARI","@ LAD",3.28,"McCarthy, R 1.50","R",0.277,0.381,0.192,0,0,0,3,4700,20.7,9.4,8.98,8.98,"%",69,1.9,11,2.3
"Starling Marte","OF","PIT","@ STL",3.61,"Lynn, R 5.23","R",0.26,0.31,0.14,0,0,0,2,4600,28.1,8.4,9.28,9.28,"%",44,2,0,NA
"Xander Bogaerts","3B/SS","BOS","vs TB",5.3,"Snell, L 3.18","R",0.375,0.37,0.031,0,0,0,5,4600,21.8,8.3,10.79,10.79,"%",67,2.3,0,NA
"Jose Abreu","1B","CWS","@ NYY",3.64,"Montgomery,  3.86","R",0.186,0.212,0.023,0,0,0,4,4600,17.6,4.4,8.62,8.62,"%",49,1.9,0,NA
"Nelson Cruz","OF","SEA","vs MIA",4.6,"Koehler, R 3.27","R",0.229,0.298,0.104,0,0,0,4,4600,21.1,6,10.86,10.86,"%",57,2.4,14,3
"Edwin Encarnacion","1B","CLE","@ MIN",4.55,"Gibson, R 8.00","R",0.205,0.288,0.091,0,0,0,4,4500,21.4,5.6,11.16,11.16,"%",54,2.5,5,1.1
"Freddie Freeman","1B","ATL","vs SD",4.72,"Weaver, R 4.91","L",0.341,0.461,0.317,0,0,0,3,4600,34.3,10.5,11.62,11.62,"%",46,2.5,40,8.7
"Michael Brantley","OF","CLE","@ MIN",4.55,"Gibson, R 8.00","L",0.27,0.332,0.135,0,0,0,3,4500,22.1,7.7,11.59,11.59,"%",66,2.6,18,4
"Jonathan Villar","2B","MIL","@ CHC",2.64,"Lackey, R 3.00","B",0.16,0.266,0.22,0,0,0,1,4500,26.6,8.1,6.87,6.87,"%",39,1.5,0,NA
"Dexter Fowler","OF","STL","vs PIT",3.89,"Nova, R 2.25","B",0.143,0.19,0.02,0,0,0,1,4500,15.7,4.3,8.47,8.47,"%",58,1.9,0,NA
"Robinson Cano","2B","SEA","vs MIA",4.6,"Koehler, R 3.27","L",0.212,0.273,0.115,0,0,0,3,4500,23.6,6.2,10.46,10.46,"%",47,2.3,23,5.1
"Carlos Santana","1B/OF","CLE","@ MIN",4.55,"Gibson, R 8.00","B",0.208,0.292,0.189,0,0,0,1,4400,29.1,8.3,11.59,11.59,"%",47,2.6,5,1.1
"Kyle Schwarber","OF","CHC","vs MIL",3.86,"Anderson, R 0.69","L",0.244,0.374,0.2,0,0,0,1,4400,20.6,8.3,9.17,9.17,"%",66,2.1,5,1.1
"Andrew McCutchen","OF","PIT","@ STL",3.61,"Lynn, R 5.23","R",0.25,0.315,0.188,0,0,0,3,4400,21.2,7.3,9.17,9.17,"%",59,2.1,3,0.7
"Giancarlo Stanton","OF","MIA","@ SEA",3.91,"Miranda, L 5.06","R",0.244,0.341,0.222,0,0,0,4,4400,28.3,8,9.92,9.92,"%",43,2.3,3,0.7
"Corey Seager","SS","LAD","vs ARI",4.22,"Ray, L 2.19","L",0.306,0.386,0.225,0,0,0,2,4400,26.5,9.4,9.62,9.62,"%",55,2.2,0,NA
"Wil Myers","1B","SD","@ ATL",3.78,"Garcia, L 5.73","R",0.365,0.45,0.346,0,0,0,2,4400,27.5,10.8,9.59,9.59,"%",59,2.2,6,1.4
"Miguel Sano","3B","MIN","vs CLE",3.95,"Salazar, R 4.63","R",0.25,0.433,0.375,0,0,0,3,4300,25.5,11,8.67,8.67,"%",62,2,5,1.2
"Dustin Pedroia","2B","BOS","vs TB",5.3,"Snell, L 3.18","R",0.271,0.282,0.021,0,0,0,1,4300,18.1,5.4,11.09,11.09,"%",68,2.6,9,2.1
"Chris Carter","1B","NYY","vs CWS",4.86,"Holland, L 1.50","R",0.182,0.228,0.091,0,0,0,7,4300,14.2,4.4,6.24,6.24,"%",55,1.5,0,NA
"Melky Cabrera","OF","CWS","@ NYY",3.64,"Montgomery,  3.86","B",0.258,0.315,0.129,0,0,0,3,4300,18.2,6.5,8.17,8.17,"%",62,1.9,8,1.9
"Francisco Lindor","SS","CLE","@ MIN",4.55,"Gibson, R 8.00","B",0.362,0.463,0.34,0,0,0,2,4200,34.5,12,11.73,11.73,"%",53,2.8,7,1.7
"Aledmys Diaz","SS","STL","vs PIT",3.89,"Nova, R 2.25","R",0.245,0.306,0.245,0,0,0,2,4200,30.8,8.8,8.36,8.36,"%",36,2,0,NA
"Stephen Piscotty","OF","STL","vs PIT",3.89,"Nova, R 2.25","R",0.258,0.388,0.226,0,0,0,3,4200,26.1,7.8,8.47,8.47,"%",43,2,3,0.7
"Brad Miller","2B","TB","@ BOS",4.7,"Wright, R 13.50","L",0.205,0.311,0.182,0,0,0,4,4200,26.9,6.8,9.78,9.78,"%",37,2.3,7,1.7
"Kyle Seager","3B","SEA","vs MIA",4.6,"Koehler, R 3.27","L",0.25,0.309,0.068,0,0,0,5,4200,14.9,5.9,9.54,9.54,"%",77,2.3,2,0.5
"Ben Zobrist","2B/OF","CHC","vs MIL",3.86,"Anderson, R 0.69","B",0.184,0.326,0.158,0,0,0,4,4100,20.3,7,8.35,8.35,"%",58,2,8,2
"Steven Souza Jr.","OF","TB","@ BOS",4.7,"Wright, R 13.50","R",0.304,0.41,0.217,0,0,0,5,4100,24.6,8.8,8.93,8.93,"%",56,2.2,10,2.4
"Rougned Odor","2B","TEX","@ OAK",3.45,"Cotton, R 3.97","L",0.208,0.299,0.271,0,0,0,5,4100,25.9,7.7,7.44,7.44,"%",40,1.8,3,0.7
"Matt Holliday","1B/OF","NYY","vs CWS",4.86,"Holland, L 1.50","R",0.242,0.375,0.152,0,0,0,3,4100,24.1,6.9,9.59,9.59,"%",47,2.3,18,4.4
"Shin-Soo Choo","OF","TEX","@ OAK",3.45,"Cotton, R 3.97","L",0.263,0.325,0.105,0,0,0,7,4100,21.9,7.3,5.53,5.53,"%",44,1.3,8,2
"Khris Davis","OF","OAK","vs TEX",4.05,"Griffin, R 6.75","R",0.34,0.462,0.426,0,0,0,4,4100,25.8,11.5,9.11,9.11,"%",64,2.2,0,NA
"Christian Yelich","OF","MIA","@ SEA",3.91,"Miranda, L 5.06","L",0.231,0.277,0.115,0,0,0,3,4100,24.1,9.2,9.22,9.22,"%",59,2.2,17,4.1
"Jose Ramirez","2B","CLE","@ MIN",4.55,"Gibson, R 8.00","B",0.349,0.431,0.279,0,0,0,5,4000,33.7,10.2,9.79,9.79,"%",41,2.4,6,1.5
"Alex Bregman","3B","HOU","vs LAA",4.44,"Chavez, R 5.40","R",0.238,0.313,0.048,0,0,0,6,4100,18,6.2,7.86,7.86,"%",59,1.9,8,2
"Max Kepler","OF","MIN","vs CLE",3.95,"Salazar, R 4.63","L",0.302,0.383,0.209,0,0,0,2,4000,23.1,7.8,8.01,8.01,"%",52,2,5,1.3
"Kevin Kiermaier","OF","TB","@ BOS",4.7,"Wright, R 13.50","L",0.229,0.298,0.063,0,0,0,2,4000,23.3,6.4,9.63,9.63,"%",47,2.4,8,2
"Andrew Benintendi","OF","BOS","vs TB",5.3,"Snell, L 3.18","L",0.277,0.343,0.128,0,0,0,2,4000,22.4,8.3,10.64,10.64,"%",64,2.7,13,3.3
"Dee Gordon","2B","MIA","@ SEA",3.91,"Miranda, L 5.06","L",0.333,0.321,0.037,0,0,0,1,4000,18.1,8.7,8.52,8.52,"%",73,2.1,3,0.8
"Evan Gattis","C","HOU","vs LAA",4.44,"Chavez, R 5.40","R",0.286,0.372,0.095,0,0,0,5,4000,21,6.6,8.23,8.23,"%",52,2.1,5,1.3
"Joe Mauer","1B","MIN","vs CLE",3.95,"Salazar, R 4.63","L",0.19,0.208,0,0,0,0,4,3900,12.7,4.5,7.57,7.57,"%",71,1.9,6,1.5
"Keon Broxton","OF","MIL","@ CHC",2.64,"Lackey, R 3.00","R",0.161,0.252,0.129,0,0,0,6,3900,17.7,4.9,4.67,4.67,"%",33,1.2,0,NA
"Randal Grichuk","OF","STL","vs PIT",3.89,"Nova, R 2.25","R",0.182,0.248,0.182,0,0,0,4,3900,20.5,5.3,7.15,7.15,"%",37,1.8,13,3.3
"Corey Dickerson","OF","TB","@ BOS",4.7,"Wright, R 13.50","L",0.333,0.426,0.289,0,0,0,1,3900,21.4,8,9.63,9.63,"%",63,2.5,10,2.6
"Tim Anderson","SS","CWS","@ NYY",3.64,"Montgomery,  3.86","R",0.163,0.183,0.07,0,0,0,2,3900,17.5,4.7,7.16,7.16,"%",45,1.8,3,0.8
"Jacoby Ellsbury","OF","NYY","vs CWS",4.86,"Holland, L 1.50","L",0.31,0.347,0.119,0,0,0,1,3900,20.3,7.8,10.13,10.13,"%",67,2.6,6,1.5
"Aaron Judge","OF","NYY","vs CWS",4.86,"Holland, L 1.50","R",0.25,0.387,0.333,0,0,0,6,3900,25.5,8.8,7.14,7.14,"%",48,1.8,21,5.4
"Jonathan Lucroy","C","TEX","@ OAK",3.45,"Cotton, R 3.97","R",0.229,0.263,0.086,0,0,0,6,3900,21,5.9,6.44,6.44,"%",38,1.7,0,NA
"Rajai Davis","OF","OAK","vs TEX",4.05,"Griffin, R 6.75","R",0.195,0.269,0.195,0,0,0,1,3900,22.2,6.6,8.26,8.26,"%",47,2.1,2,0.5
"Carlos Beltran","OF","HOU","vs LAA",4.44,"Chavez, R 5.40","B",0.283,0.295,0.065,0,0,0,4,3900,18.1,5.1,9.28,9.28,"%",57,2.4,0,NA
"Kole Calhoun","OF","LAA","@ HOU",3.56,"Morton, R 4.09","L",0.255,0.324,0.128,0,0,0,4,3900,19.4,5.9,7.93,7.93,"%",51,2,2,0.5
"Yasiel Puig","OF","LAD","vs ARI",4.22,"Ray, L 2.19","R",0.326,0.45,0.349,0,0,0,4,3900,31.1,10.8,5.8,5.8,"%",41,1.5,2,0.5
"Robbie Grossman","OF","MIN","vs CLE",3.95,"Salazar, R 4.63","B",0.31,0.445,0.207,0,0,0,5,3800,20.8,8.4,6.71,6.71,"%",58,1.8,8,2.1
"Eric Thames","1B/OF","MIL","@ CHC",2.64,"Lackey, R 3.00","L",0.368,0.552,0.553,0,0,0,2,3800,24.6,13.5,6.08,6.08,"%",66,1.6,26,6.8
"Domingo Santana","OF","MIL","@ CHC",2.64,"Lackey, R 3.00","R",0.237,0.37,0.263,0,0,0,5,3800,17.5,7.3,5.55,5.55,"%",59,1.5,10,2.6
"Logan Morrison","1B","TB","@ BOS",4.7,"Wright, R 13.50","L",0.325,0.396,0.25,0,0,0,6,3800,24.3,7.5,6.93,6.93,"%",42,1.8,2,0.5
"Carlos Gomez","OF","TEX","@ OAK",3.45,"Cotton, R 3.97","R",0.149,0.29,0.234,0,0,0,1,3800,22.3,6.8,8.04,8.04,"%",48,2.1,20,5.3
"Mike Napoli","1B","TEX","@ OAK",3.45,"Cotton, R 3.97","R",0.156,0.252,0.156,0,0,0,4,3800,20.3,5.6,7.59,7.59,"%",43,2,9,2.4
"Logan Forsythe","2B/3B","LAD","vs ARI",4.22,"Ray, L 2.19","R",0.31,0.357,0.048,0,0,0,1,3800,20.5,6.3,8.55,8.55,"%",52,2.3,4,1.1
"A.J. Pollock","OF","ARI","@ LAD",3.28,"McCarthy, R 1.50","R",0.196,0.248,0.157,0,0,0,1,3800,22.4,6.8,7.37,7.37,"%",45,1.9,16,4.2
"Eddie Rosario","OF","MIN","vs CLE",3.95,"Salazar, R 4.63","L",0.154,0.184,0.026,0,0,0,9,3700,9.2,3.5,2.97,2.97,"%",56,0.8,8,2.2
"Ender Inciarte","OF","ATL","vs SD",4.72,"Weaver, R 4.91","L",0.25,0.336,0.271,0,0,0,1,3800,28.2,9.5,9.08,9.08,"%",50,2.4,8,2.1
"Starlin Castro","2B","NYY","vs CWS",4.86,"Holland, L 1.50","R",0.333,0.366,0.146,0,0,0,4,3700,19.7,7.5,8.63,8.63,"%",63,2.3,17,4.6
"Tyler Saladino","3B/SS","CWS","@ NYY",3.64,"Montgomery,  3.86","R",0.222,0.319,0.074,0,0,0,1,3700,16.9,5.6,7.39,7.39,"%",57,2,7,1.9
"Trevor Plouffe","3B","OAK","vs TEX",4.05,"Griffin, R 6.75","R",0.205,0.277,0.154,0,0,0,7,3700,16.6,5.6,5.05,5.05,"%",48,1.4,3,0.8
"Elvis Andrus","SS","TEX","@ OAK",3.45,"Cotton, R 3.97","R",0.319,0.41,0.319,0,0,0,2,3700,22.7,9.6,7.93,7.93,"%",62,2.1,3,0.8
"C.J. Cron","1B","LAA","@ HOU",3.56,"Morton, R 4.09","R",0.308,0.295,0.039,0,0,0,5,3700,13.1,4.5,6.51,6.51,"%",64,1.8,0,NA
"Mitch Haniger","OF","SEA","vs MIA",4.6,"Koehler, R 3.27","R",0.294,0.425,0.294,0,0,0,2,3700,21,11.9,8.48,8.48,"%",74,2.3,3,0.8
"Josh Reddick","OF","HOU","vs LAA",4.44,"Chavez, R 5.40","L",0.273,0.274,0.03,0,0,0,2,3700,18.2,4.3,8.35,8.35,"%",43,2.3,13,3.5
"Justin Turner","3B","LAD","vs ARI",4.22,"Ray, L 2.19","R",0.372,0.432,0.163,0,0,0,3,3700,21.3,8.3,9.03,9.03,"%",63,2.4,7,1.9
"Jake Lamb","3B","ARI","@ LAD",3.28,"McCarthy, R 1.50","L",0.318,0.42,0.25,0,0,0,4,3700,22.1,10.7,7.47,7.47,"%",66,2,16,4.3
"Yasmany Tomas","OF","ARI","@ LAD",3.28,"McCarthy, R 1.50","R",0.3,0.365,0.225,0,0,0,5,3700,19.9,7.3,6.09,6.09,"%",53,1.6,0,NA
"Jorge Polanco","SS","MIN","vs CLE",3.95,"Salazar, R 4.63","B",0.302,0.346,0.14,0,0,0,7,3600,15,7.1,4.49,4.49,"%",63,1.2,6,1.7
"Addison Russell","SS","CHC","vs MIL",3.86,"Anderson, R 0.69","R",0.25,0.299,0.192,0,0,0,5,3600,20.7,8.3,6.67,6.67,"%",58,1.9,2,0.6
"Travis Shaw","3B","MIL","@ CHC",2.64,"Lackey, R 3.00","L",0.217,0.335,0.283,0,0,0,4,3600,17.3,8.1,5.65,5.65,"%",64,1.6,0,NA
"Josh Harrison","2B/3B","PIT","@ STL",3.61,"Lynn, R 5.23","R",0.27,0.336,0.108,0,0,0,7,3600,12.5,6.6,4.81,4.81,"%",71,1.3,4,1.1
"Avisail Garcia","OF","CWS","@ NYY",3.64,"Montgomery,  3.86","R",0.465,0.511,0.209,0,0,0,5,3600,25.4,11.2,7.05,7.05,"%",59,2,5,1.4
"Nomar Mazara","OF","TEX","@ OAK",3.45,"Cotton, R 3.97","L",0.34,0.422,0.28,0,0,0,3,3600,26.8,11.4,8.27,8.27,"%",59,2.3,23,6.4
"Norichika Aoki","OF","HOU","vs LAA",4.44,"Chavez, R 5.40","L",0.375,0.39,0.167,0,0,0,9,3600,17.3,7.6,3.76,3.76,"%",55,1,0,NA
"Brandon Phillips","2B","ATL","vs SD",4.72,"Weaver, R 4.91","R",0.333,0.383,0.143,0,0,0,5,3600,24.9,9.9,8.17,8.17,"%",58,2.3,5,1.4
"Nick Markakis","OF","ATL","vs SD",4.72,"Weaver, R 4.91","L",0.293,0.395,0.22,0,0,0,4,3600,18.4,8.7,9.08,9.08,"%",73,2.5,0,NA
"Orlando Arcia","SS","MIL","@ CHC",2.64,"Lackey, R 3.00","R",0.211,0.233,0.053,0,0,0,8,3500,11.6,4.4,2.92,2.92,"%",51,0.8,0,NA
"Tim Beckham","SS","TB","@ BOS",4.7,"Wright, R 13.50","R",0.194,0.221,0.111,0,0,0,9,3500,13.3,3.6,3.4,3.4,"%",31,1,5,1.4
"Joey Gallo","3B","TEX","@ OAK",3.45,"Cotton, R 3.97","L",0.205,0.332,0.256,0,0,0,8,3500,19.8,8.3,4.48,4.48,"%",54,1.3,4,1.1
"Danny Valencia","1B","SEA","vs MIA",4.6,"Koehler, R 3.27","R",0.174,0.214,0.087,0,0,0,7,3500,11.1,3.9,5.16,5.16,"%",62,1.5,2,0.6
"Marcell Ozuna","OF","MIA","@ SEA",3.91,"Miranda, L 5.06","R",0.404,0.496,0.34,0,0,0,5,3500,29.9,12.8,7.78,7.78,"%",57,2.2,0,NA
"Jefry Marte","1B/3B","LAA","@ HOU",3.56,"Morton, R 4.09","R",0.211,0.311,0.158,0,0,0,7,3500,13.9,6.2,4.69,4.69,"%",63,1.3,0,NA
"Yasmani Grandal","C","LAD","vs ARI",4.22,"Ray, L 2.19","B",0.242,0.358,0.212,0,0,0,5,3500,23.4,6,6.84,6.84,"%",31,2,3,0.9
"David Peralta","OF","ARI","@ LAD",3.28,"McCarthy, R 1.50","L",0.178,0.241,0.156,0,0,0,2,3500,20.4,6.4,4.33,4.33,"%",37,1.2,21,6
"Ryan Schimpf","3B","SD","@ ATL",3.78,"Garcia, L 5.73","L",0.152,0.354,0.273,0,0,0,5,3500,21.3,7,6.66,6.66,"%",48,1.9,4,1.1
"Adonis Garcia","3B","ATL","vs SD",4.72,"Weaver, R 4.91","R",0.167,0.219,0.095,0,0,0,6,3500,16.5,4.4,6.75,6.75,"%",45,1.9,3,0.9
"Mitch Moreland","1B","BOS","vs TB",5.3,"Snell, L 3.18","L",0.356,0.453,0.267,0,0,0,6,3400,21.5,9.3,8.17,8.17,"%",64,2.4,2,0.6
"Chase Headley","3B","NYY","vs CWS",4.86,"Holland, L 1.50","B",0.41,0.498,0.205,0,0,0,5,3400,21.7,10.8,8.01,8.01,"%",68,2.4,9,2.6
"Stephen Vogt","C","OAK","vs TEX",4.05,"Griffin, R 6.75","L",0.25,0.294,0.167,0,0,0,5,3400,17.2,6,6.78,6.78,"%",57,2,5,1.5
"J.T. Realmuto","C","MIA","@ SEA",3.91,"Miranda, L 5.06","R",0.395,0.472,0.263,0,0,0,6,3400,23,10.4,5.35,5.35,"%",58,1.6,0,NA
"Taylor Motter","3B/SS","SEA","vs MIA",4.6,"Koehler, R 3.27","R",0.292,0.441,0.417,0,0,0,6,3400,23.2,7.9,6.8,6.8,"%",48,2,17,5
"Leonys Martin","OF","SEA","vs MIA",4.6,"Koehler, R 3.27","L",0.119,0.143,0.024,0,0,0,8,3400,14.2,3.6,4.84,4.84,"%",35,1.4,10,2.9
"Yulieski Gurriel","1B","HOU","vs LAA",4.44,"Chavez, R 5.40","R",0.229,0.215,0.029,0,0,0,8,3400,12.1,3.2,4.54,4.54,"%",41,1.3,5,1.5
"Yangervis Solarte","2B","SD","@ ATL",3.78,"Garcia, L 5.73","B",0.25,0.312,0.167,0,0,0,3,3400,22.8,7.1,7.28,7.28,"%",45,2.1,5,1.5
"Dansby Swanson","SS","ATL","vs SD",4.72,"Weaver, R 4.91","R",0.146,0.183,0.083,0,0,0,2,3400,16,3.6,8.28,8.28,"%",46,2.4,7,2.1
"Lonnie Chisenhall","3B/OF","CLE","@ MIN",4.55,"Gibson, R 8.00","L",0.417,0.578,0.583,0,0,0,6,3300,27.8,13.3,7.26,7.26,"%",61,2.2,3,0.9
"Abraham Almonte","OF","CLE","@ MIN",4.55,"Gibson, R 8.00","B",0.28,0.354,0.04,0,0,0,8,3300,14.9,4.7,4.84,4.84,"%",47,1.5,2,0.6
"Jason Heyward","OF","CHC","vs MIL",3.86,"Anderson, R 0.69","L",0.286,0.312,0.048,0,0,0,6,3300,13.6,6.4,5.67,5.67,"%",69,1.7,5,1.5
"Chris Young","OF","BOS","vs TB",5.3,"Snell, L 3.18","R",0.289,0.33,0.053,0,0,0,7,3300,15.5,5.9,5.84,5.84,"%",59,1.8,3,0.9
"Matt Davidson","3B","CWS","@ NYY",3.64,"Montgomery,  3.86","R",0.37,0.478,0.444,0,0,0,6,3300,25,10,5.13,5.13,"%",50,1.6,5,1.5
"Martin Prado","2B/3B","MIA","@ SEA",3.91,"Miranda, L 5.06","R",NA,0,0,0,0,0,2,3300,7,NA,7.01,7.01,"%",0,2.1,3,0.9
"Yunel Escobar","3B","LAA","@ HOU",3.56,"Morton, R 4.09","R",0.302,0.339,0.113,0,0,0,1,3300,21.9,7.5,7.23,7.23,"%",51,2.2,2,0.6
"Ben Revere","OF","LAA","@ HOU",3.56,"Morton, R 4.09","L",0.217,0.246,0.087,0,0,0,2,3300,15.3,3.9,6.41,6.41,"%",43,1.9,0,NA
"Chris Owings","OF/SS","ARI","@ LAD",3.28,"McCarthy, R 1.50","R",0.356,0.381,0.133,0,0,0,7,3300,25.4,8.8,6.26,6.26,"%",46,1.9,4,1.2
"Manuel Margot","OF","SD","@ ATL",3.78,"Garcia, L 5.73","R",0.269,0.35,0.25,0,0,0,1,3300,24.1,8.5,7.16,7.16,"%",50,2.2,7,2.1
