"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,738165873,"shutuppauly (2/2)",5,193.5,"P James Paxton P Luis Severino C Martín Maldonado 1B Paul Goldschmidt 2B Daniel Murphy 3B Jake Lamb SS Trea Turner OF David Peralta OF A.J. Pollock OF Yasmany Tomás",NA,"Dylan Bundy","41.24%",12.65
2,738193542,"mas422",1.5,191.5,"P James Paxton P Luis Severino C Francisco Cervelli 1B Paul Goldschmidt 2B DJ LeMahieu 3B Jake Lamb SS Elvis Andrus OF A.J. Pollock OF Bryce Harper OF Ryan Rua",NA,"Bryce Harper","37.29%",22
3,737954433,"JDubya42",0.67,188.6,"P Dylan Bundy P Trevor Cahill C Buster Posey 1B Anthony Rizzo 2B Daniel Murphy 3B Kris Bryant SS Trea Turner OF Nelson Cruz OF Aaron Judge OF Bryce Harper",NA,"Trea Turner","30.41%",28
4,737508393,"TKNation (1/2)",1,188.4,"P Dylan Bundy P Luis Severino C Robinson Chirinos 1B Ryan Rua 2B Daniel Murphy 3B Jake Lamb SS Trea Turner OF Nelson Cruz OF Manuel Margot OF Bryce Harper",NA,"James Paxton","27.92%",34.75
5,738211997,"DiegoBlazers",1.5,186.4,"P James Paxton P Dylan Bundy C Austin Hedges 1B Ryan Rua 2B Daniel Murphy 3B Jake Lamb SS Jean Segura OF Nelson Cruz OF David Peralta OF Bryce Harper",NA,"Daniel Murphy","25.77%",23
6,737651580,"juanshen (21/34)",0,186.2,"P James Paxton P Vince Velasquez C José Lobatón 1B Ryan Rua 2B Daniel Murphy 3B Joey Gallo SS Elvis Andrus OF Delino DeShields OF Jayson Werth OF Bryce Harper",NA,"Charlie Blackmon","25.77%",7
7,738085457,"Erichig (1/2)",0,185.4,"P James Paxton P Dylan Bundy C Robinson Chirinos 1B Freddie Freeman 2B Daniel Murphy 3B Joey Gallo SS Elvis Andrus OF Carlos Gómez OF Delino DeShields OF Bryce Harper",NA,"Jake Lamb","23.28%",10
8,738186581,"drewarg",5.5,184.5,"P James Paxton P Luis Severino C J.T. Realmuto 1B Albert Pujols 2B Rougned Odor 3B Kris Bryant SS Jean Segura OF Nelson Cruz OF Mike Trout OF A.J. Pollock",NA,"Nelson Cruz","20.53%",21
9,738074035,"fraggle13 (5/6)",0.5,184.05,"P Luis Severino P Alex Wood C Robinson Chirinos 1B Ryan Zimmerman 2B Daniel Murphy 3B Cory Spangenberg SS Trea Turner OF Mikie Mahtook OF Carlos Gómez OF Bryce Harper",NA,"Robinson Chirinos","19.42%",7
10,737636768,"weinerswinners",3,183.7,"P James Paxton P Trevor Cahill C Martín Maldonado 1B Wil Myers 2B Daniel Murphy 3B Maikel Franco SS Trea Turner OF Nelson Cruz OF Bryce Harper OF Adam Eaton",NA,"A.J. Pollock","16.32%",20
11,737831687,"cjkalt (4/4)",0,183.6,"P James Paxton P Matt Shoemaker C Robinson Chirinos 1B Mike Napoli 2B Daniel Murphy 3B Joey Gallo SS Trea Turner OF Carlos Gómez OF Bryce Harper OF Ryan Rua",NA,"Robert Gsellman","15.64%",-4.8
12,737618166,"hishboo (15/30)",1.17,183.15,"P James Paxton P Daniel Norris C José Lobatón 1B Ryan Zimmerman 2B Daniel Murphy 3B Justin Turner SS Trea Turner OF Delino DeShields OF A.J. Pollock OF Adam Eaton",NA,"Nolan Arenado","15.55%",5
13,738156258,"leafs93",5,183.05,"P Luis Severino P Alex Wood C Stephen Vogt 1B Paul Goldschmidt 2B Brandon Drury 3B Jake Lamb SS Trea Turner OF David Peralta OF A.J. Pollock OF Bryce Harper",NA,"Kris Bryant","15.46%",19
14,737584383,"DCLEM300 (2/2)",1.34,179.5,"P James Paxton P Luis Severino C Buster Posey 1B Ryan Zimmerman 2B Daniel Murphy 3B Chase Headley SS Christian Arroyo OF Giancarlo Stanton OF Bryce Harper OF Jay Bruce",NA,"Mike Trout","14.35%",10
15,738158018,"jtb93",1.5,179.4,"P James Paxton P Dylan Bundy C Willson Contreras 1B Anthony Rizzo 2B Daniel Murphy 3B Jake Lamb SS Trea Turner OF Jason Heyward OF David Peralta OF A.J. Pollock",NA,"Giancarlo Stanton","14.18%",2
16,737960624,"kngof9ex (1/2)",0,179.15,"P Matt Shoemaker P Alex Wood C José Lobatón 1B Ryan Rua 2B Rougned Odor 3B Nolan Arenado SS Trea Turner OF Carlos Gómez OF Delino DeShields OF Bryce Harper",NA,"Ryan Zimmerman","14.09%",26
16,737960630,"kngof9ex (2/2)",0,179.15,"P Matt Shoemaker P Alex Wood C José Lobatón 1B Ryan Rua 2B Rougned Odor 3B Nolan Arenado SS Trea Turner OF Carlos Gómez OF Delino DeShields OF Bryce Harper",NA,"César Hernández","13.66%",0
18,737974667,"TheCommish (7/8)",2,178.9,"P Rick Porcello P Alex Wood C Robinson Chirinos 1B Paul Goldschmidt 2B Daniel Murphy 3B Jake Lamb SS Elvis Andrus OF Carlos Gómez OF David Peralta OF A.J. Pollock",NA,"Anthony Rizzo","13.40%",25
19,737618160,"hishboo (9/30)",0.5,178.7,"P James Paxton P Trevor Cahill C José Lobatón 1B Ryan Zimmerman 2B Daniel Murphy 3B Nolan Arenado SS Trea Turner OF Seth Smith OF Manuel Margot OF Bryce Harper",NA,"Addison Russell","13.23%",0
20,738162990,"skimbad",6.5,178.4,"P James Paxton P Dylan Bundy C Martín Maldonado 1B Paul Goldschmidt 2B Daniel Murphy 3B Jake Lamb SS Elvis Andrus OF Nelson Cruz OF Mike Trout OF A.J. Pollock",NA,"Luis Severino","12.20%",28.75
21,737882555,"buns11 (1/2)",2,177.9,"P Dylan Bundy P Héctor Santiago C John Hicks 1B Paul Goldschmidt 2B Daniel Murphy 3B Jake Lamb SS Trea Turner OF David Peralta OF A.J. Pollock OF Bryce Harper",NA,"Jean Segura","12.03%",19
22,737923887,"Wulfgar17 (3/4)",2,177.5,"P Dylan Bundy P Matt Shoemaker C John Hicks 1B Paul Goldschmidt 2B Daniel Murphy 3B Jake Lamb SS Trea Turner OF Nelson Cruz OF David Peralta OF A.J. Pollock",NA,"Matt Shoemaker","11.77%",13.85
23,737974668,"TheCommish (8/8)",3.5,176.4,"P James Paxton P Dylan Bundy C Austin Hedges 1B Ryan Zimmerman 2B Daniel Murphy 3B Yunel Escobar SS Trea Turner OF Bryce Harper OF Ryan Rua OF Chris Owings",NA,"Paul Goldschmidt","11.17%",26
