"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,748517741,"tbrons (14/15)",0,232.35,"3B Joey Gallo P Carlos Carrasco P Max Scherzer OF Lonnie Chisenhall SS Jean Segura 1B Tommy Joseph OF Aaron Altherr C Yan Gomes OF Ben Gamel 2B José Ramírez",NA,"Carlos Carrasco","54.93%",31.95
2,748517737,"tbrons (10/15)",0,223.65,"P A.J. Griffin 3B Joey Gallo 2B Robinson Canó OF Mark Trumbo P Max Scherzer C Matt Wieters SS Jean Segura 1B Tommy Joseph OF Aaron Altherr OF Ben Gamel",NA,"Bryce Harper","51.70%",2
3,748517735,"tbrons (8/15)",0,220.65,"P A.J. Griffin 3B Joey Gallo OF Jayson Werth 1B Edwin Encarnación 2B Robinson Canó P Max Scherzer SS Jean Segura OF Aaron Altherr C Yan Gomes OF Ben Gamel",NA,"Max Scherzer","51.36%",32.4
4,748517740,"tbrons (13/15)",0,220.35,"3B Joey Gallo 2B Robinson Canó P Carlos Carrasco 1B Carlos Santana P Max Scherzer OF Lonnie Chisenhall SS Freddy Galvis OF Aaron Altherr C Yan Gomes OF Ben Gamel",NA,"A.J. Griffin","49.32%",34.25
5,748507792,"LolololoLola (3/4)",0,209.65,"P A.J. Griffin 3B Joey Gallo OF Jayson Werth 2B Robinson Canó OF Seth Smith P Max Scherzer 1B Chris Davis C Yan Gomes OF Ben Gamel SS Francisco Lindor",NA,"Robinson Chirinos","38.78%",18
6,748516770,"BiGPapAPayDay (1/2)",0,204.65,"P A.J. Griffin OF Carlos Gómez C Robinson Chirinos 1B Edwin Encarnación 2B Robinson Canó P Max Scherzer SS Jean Segura 3B Kyle Seager OF Aaron Altherr OF Ben Gamel",NA,"Nomar Mazara","34.52%",11
7,748501240,"jayfaherty",0,201.65,"P A.J. Griffin OF Carlos Gómez 3B Joey Gallo OF Nomar Mazara C Robinson Chirinos 2B Robinson Canó 1B Carlos Santana P Max Scherzer SS Jean Segura OF Ben Gamel",NA,"Joey Gallo","32.82%",25
8,748517742,"tbrons (15/15)",0,200.35,"3B Ryan Schimpf P Carlos Carrasco P Max Scherzer OF Lonnie Chisenhall 2B Jason Kipnis SS Jean Segura 1B Tommy Joseph OF Aaron Altherr C Yan Gomes OF Ben Gamel",NA,"Elvis Andrus","32.31%",7
9,748514641,"doobuckets",0,199.65,"P A.J. Griffin 3B Joey Gallo C Robinson Chirinos OF Jayson Werth 1B Ryan Zimmerman P Max Scherzer SS Freddy Galvis OF Aaron Altherr 2B César Hernández OF Ben Gamel",NA,"Carlos Gómez","29.76%",6
10,748517733,"tbrons (6/15)",0,199.2,"P A.J. Griffin 3B Joey Gallo OF Jayson Werth 2B Robinson Canó OF Adam Jones P Carlos Carrasco 1B Chris Davis C Matt Wieters SS Jean Segura OF Ben Gamel",NA,"Jayson Werth","28.91%",2
11,748496757,"luebke803",0,198.65,"P A.J. Griffin 1B Wil Myers OF Shin-soo Choo 3B Joey Gallo OF Cory Spangenberg C Robinson Chirinos 2B Robinson Canó P Max Scherzer OF Ben Gamel SS Francisco Lindor",NA,"Ryan Zimmerman","28.91%",5
11,748521815,"Bigoton",0,198.65,"P A.J. Griffin OF Shin-soo Choo C Robinson Chirinos 2B Robinson Canó 1B Ryan Zimmerman P Max Scherzer OF Lonnie Chisenhall SS Jean Segura OF Ben Gamel 3B José Ramírez",NA,"José Ramírez","27.04%",7
13,748517732,"tbrons (5/15)",0,198.2,"P A.J. Griffin 3B Joey Gallo OF Jayson Werth 1B Edwin Encarnación 2B Robinson Canó OF Adam Jones P Carlos Carrasco C Matt Wieters SS Jean Segura OF Ben Gamel",NA,"Ariel Miranda","26.02%",-11.9
13,748521103,"jackalack_92",0,198.2,"P A.J. Griffin 3B Joey Gallo OF Nomar Mazara C Robinson Chirinos 2B Robinson Canó P Carlos Carrasco 1B Ryan Zimmerman SS Jean Segura OF Aaron Altherr OF Odúbel Herrera",NA,"Shin-soo Choo","23.81%",15
15,748492776,"BarOfSoap (3/5)",0,197.65,"P A.J. Griffin 2B Robinson Canó P Max Scherzer OF Jarrod Dyson SS Jean Segura 1B Tommy Joseph 3B Kyle Seager OF Odúbel Herrera C Cameron Rupp OF Ben Gamel",NA,"Carlos Santana","22.11%",2
