"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"WR","Michael Crabtree (0000000)","Michael Crabtree",0,6400,"Den@Oak 00:00PM ET","Oak","Michael","Crabtree","Den",13.91,13.8,2,0.237388724035608,0
"RB","Melvin Gordon (0000000)","Melvin Gordon",0,6300,"Ten@SD 00:00PM ET","SD","Melvin","Gordon","Ten",17.8,14.6,5,0.116438356164384,0
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders",0,6300,"Den@Oak 00:00PM ET","Den","Emmanuel","Sanders","Oak",16.32,16.7,1,0.277372262773723,0
"QB","Derek Carr (0000000)","Derek Carr",0,6300,"Den@Oak 00:00PM ET","Oak","Derek","Carr","Den",18.39,18.3,0,0,0
"TE","Greg Olsen (0000000)","Greg Olsen",0,6200,"Car@LA 00:00PM ET","Car","Greg","Olsen","LA",17.14,14.5,1,0.243346007604563,0
"RB","LeSean McCoy (0000000)","LeSean McCoy",0,6200,"Buf@Sea 00:00PM ET","Buf","LeSean","McCoy","Sea",14.16,14.5,4,0.103734439834025,0
"WR","Doug Baldwin (0000000)","Doug Baldwin",0,6200,"Buf@Sea 00:00PM ET","Sea","Doug","Baldwin","Buf",14.95,15.6,1,0.225409836065574,0
"QB","Dak Prescott (0000000)","Dak Prescott",0,6100,"Dal@Cle 00:00PM ET","Dal","Dak","Prescott","Cle",19.37,21.6,0,0,0
"WR","Terrelle Pryor (0000000)","Terrelle Pryor",0,6100,"Dal@Cle 00:00PM ET","Cle","Terrelle","Pryor","Dal",16.85,12.2,1,0.256666666666667,0
"RB","Carlos Hyde (0000000)","Carlos Hyde",0,6100,"NO@SF 00:00PM ET","SF","Carlos","Hyde","NO",0,0,5,0.0666666666666667,0
"QB","Jameis Winston (0000000)","Jameis Winston",0,6100,"Atl@TB 00:00PM ET","TB","Jameis","Winston","Atl",20.13,21.7,0,0,0
"RB","Doug Martin (0000000)","Doug Martin",0,6000,"Atl@TB 00:00PM ET","TB","Doug","Martin","Atl",0,0,10,0.0185873605947955,0
"RB","Jay Ajayi (0000000)","Jay Ajayi",0,6000,"NYJ@Mia 00:00PM ET","Mia","Jay","Ajayi","NYJ",14.17,11.6,6,0.0523809523809524,0
"WR","Demaryius Thomas (0000000)","Demaryius Thomas",0,6000,"Den@Oak 00:00PM ET","Den","Demaryius","Thomas","Oak",16.71,16.6,2,0.273722627737226,0
"WR","Jeremy Maclin (0000000)","Jeremy Maclin",0,5900,"Jax@KC 00:00PM ET","KC","Jeremy","Maclin","Jax",12.43,13.1,1,0.21484375,0
"QB","Marcus Mariota (0000000)","Marcus Mariota",0,5900,"Ten@SD 00:00PM ET","Ten","Marcus","Mariota","SD",18.96,20,0,0,0
"WR","Stefon Diggs (0000000)","Stefon Diggs",0,5900,"Det@Min 00:00PM ET","Min","Stefon","Diggs","Det",16.46,13.5,2,0.21900826446281,0
"WR","Davante Adams (0000000)","Davante Adams",0,5900,"Ind@GB 00:00PM ET","GB","Davante","Adams","Ind",17.04,14.7,2,0.214532871972318,0
"RB","Todd Gurley (0000000)","Todd Gurley",0,5800,"Car@LA 00:00PM ET","LA","Todd","Gurley","Car",14.56,13.8,5,0.113445378151261,0
"WR","Donte Moncrief (0000000)","Donte Moncrief",0,5800,"Ind@GB 00:00PM ET","Ind","Donte","Moncrief","GB",14.86,15.9,8,0.0584615384615385,0
"WR","Willie Snead (0000000)","Willie Snead",0,5800,"NO@SF 00:00PM ET","NO","Willie","Snead","SF",15.76,14.6,3,0.143322475570033,0
"QB","Blake Bortles (0000000)","Blake Bortles",0,5800,"Jax@KC 00:00PM ET","Jax","Blake","Bortles","KC",18.57,16.7,0,0,0
"WR","Ty Montgomery (0000000)","Ty Montgomery",0,5800,"Ind@GB 00:00PM ET","GB","Ty","Montgomery","Ind",15.02,19.7,4,0.0934256055363322,0
"QB","Eli Manning (0000000)","Eli Manning",0,5700,"Phi@NYG 00:00PM ET","NYG","Eli","Manning","Phi",16.54,17.9,0,0,0
"WR","Jordan Matthews (0000000)","Jordan Matthews",0,5700,"Phi@NYG 00:00PM ET","Phi","Jordan","Matthews","NYG",13.95,15.5,1,0.252252252252252,0
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick",0,5700,"NYJ@Mia 00:00PM ET","NYJ","Ryan","Fitzpatrick","Mia",16.83,16.7,0,0,0
"TE","Jimmy Graham (0000000)","Jimmy Graham",0,5700,"Buf@Sea 00:00PM ET","Sea","Jimmy","Graham","Buf",13.72,11.8,2,0.188524590163934,0
"QB","Ryan Tannehill (0000000)","Ryan Tannehill",0,5600,"NYJ@Mia 00:00PM ET","Mia","Ryan","Tannehill","NYJ",16.84,18.9,0,0,0
"WR","Mike Wallace (0000000)","Mike Wallace",0,5600,"Pit@Bal 00:00PM ET","Bal","Mike","Wallace","Pit",14.16,12.8,1,0.20983606557377,0
"QB","Colin Kaepernick (0000000)","Colin Kaepernick",0,5600,"NO@SF 00:00PM ET","SF","Colin","Kaepernick","NO",19.33,18.5,0,0,0
"WR","Travis Benjamin (0000000)","Travis Benjamin",0,5600,"Ten@SD 00:00PM ET","SD","Travis","Benjamin","Ten",13.18,12.8,1,0.205479452054795,0
"QB","Matthew Stafford (0000000)","Matthew Stafford",0,5600,"Det@Min 00:00PM ET","Det","Matthew","Stafford","Min",17.61,18.6,0,0,0
"WR","Marvin Jones (0000000)","Marvin Jones",0,5600,"Det@Min 00:00PM ET","Det","Marvin","Jones","Min",13.41,13.3,1,0.230508474576271,0
"QB","Tony Romo (0000000)","Tony Romo",0,5500,"Dal@Cle 00:00PM ET","Dal","Tony","Romo","Cle",0,0,0,0,0
"QB","Joe Flacco (0000000)","Joe Flacco",0,5500,"Pit@Bal 00:00PM ET","Bal","Joe","Flacco","Pit",18.41,17.6,0,0,0
"RB","Jamaal Charles (0000000)","Jamaal Charles",0,5500,"Jax@KC 00:00PM ET","KC","Jamaal","Charles","Jax",0,0,11,0.01171875,0
"WR","Michael Thomas (0000000)","Michael Thomas",0,5500,"NO@SF 00:00PM ET","NO","Michael","Thomas","SF",16.17,13.3,1,0.185667752442997,0
"WR","Steve Smith (0000000)","Steve Smith",0,5400,"Pit@Bal 00:00PM ET","Bal","Steve","Smith","Pit",11.83,0,3,0.127868852459016,0
"QB","Josh McCown (0000000)","Josh McCown",0,5400,"Dal@Cle 00:00PM ET","Cle","Josh","McCown","Dal",0,0,0,0,0
"QB","Alex Smith (0000000)","Alex Smith",0,5300,"Jax@KC 00:00PM ET","KC","Alex","Smith","Jax",0,0,14,0.00390625,0
"WR","Cole Beasley (0000000)","Cole Beasley",0,5300,"Dal@Cle 00:00PM ET","Dal","Cole","Beasley","Cle",9.56,10,1,0.214912280701754,0
"TE","Travis Kelce (0000000)","Travis Kelce",0,5300,"Jax@KC 00:00PM ET","KC","Travis","Kelce","Jax",12.86,11.5,2,0.1796875,0
"QB","Nick Foles (0000000)","Nick Foles",0,5200,"Jax@KC 00:00PM ET","KC","Nick","Foles","Jax",15.48,15.2,0,0,0
"RB","Jonathan Stewart (0000000)","Jonathan Stewart",0,5200,"Car@LA 00:00PM ET","Car","Jonathan","Stewart","LA",14.18,11.3,8,0.026615969581749,0
"WR","Quincy Enunwa (0000000)","Quincy Enunwa",0,5100,"NYJ@Mia 00:00PM ET","NYJ","Quincy","Enunwa","Mia",12.62,11.2,2,0.210526315789474,0
"QB","Trevor Siemian (0000000)","Trevor Siemian",0,5100,"Den@Oak 00:00PM ET","Den","Trevor","Siemian","Oak",15.43,17.5,0,0,0
"QB","Carson Wentz (0000000)","Carson Wentz",0,5100,"Phi@NYG 00:00PM ET","Phi","Carson","Wentz","NYG",16.45,17.6,0,0,0
"RB","Tevin Coleman (0000000)","Tevin Coleman",0,5100,"Atl@TB 00:00PM ET","Atl","Tevin","Coleman","TB",0,0,5,0.0845070422535211,0
"QB","Mike Glennon (0000000)","Mike Glennon",0,5000,"Atl@TB 00:00PM ET","TB","Mike","Glennon","Atl",0,0,0,0,0
"QB","Ryan Griffin (0000000)","Ryan Griffin",0,5000,"Atl@TB 00:00PM ET","TB","Ryan","Griffin","Atl",0,0,0,0,0
"QB","Dan Orlovsky (0000000)","Dan Orlovsky",0,5000,"Det@Min 00:00PM ET","Det","Dan","Orlovsky","Min",0,0,0,0,0
"QB","Shaun Hill (0000000)","Shaun Hill",0,5000,"Det@Min 00:00PM ET","Min","Shaun","Hill","Det",0,0,0,0,0
"QB","Sam Bradford (0000000)","Sam Bradford",0,5000,"Det@Min 00:00PM ET","Min","Sam","Bradford","Det",18.53,15.7,14,0,0
"QB","Josh Johnson (0000000)","Josh Johnson",0,5000,"Phi@NYG 00:00PM ET","NYG","Josh","Johnson","Phi",0,0,0,0,0
"QB","Chase Daniel (0000000)","Chase Daniel",0,5000,"Phi@NYG 00:00PM ET","Phi","Chase","Daniel","NYG",0,0,0,0,0
"QB","Ryan Nassib (0000000)","Ryan Nassib",0,5000,"Phi@NYG 00:00PM ET","NYG","Ryan","Nassib","Phi",0,0,0,0,0
"QB","Matt Moore (0000000)","Matt Moore",0,5000,"NYJ@Mia 00:00PM ET","Mia","Matt","Moore","NYJ",0,0,0,0,0
"QB","Bryce Petty (0000000)","Bryce Petty",0,5000,"NYJ@Mia 00:00PM ET","NYJ","Bryce","Petty","Mia",0,0,0,0,0
"QB","Christian Hackenberg (0000000)","Christian Hackenberg",0,5000,"NYJ@Mia 00:00PM ET","NYJ","Christian","Hackenberg","Mia",0,0,0,0,0
"QB","Chad Henne (0000000)","Chad Henne",0,5000,"Jax@KC 00:00PM ET","Jax","Chad","Henne","KC",0,0,0,0,0
"QB","Tyler Bray (0000000)","Tyler Bray",0,5000,"Jax@KC 00:00PM ET","KC","Tyler","Bray","Jax",0,0,0,0,0
"QB","Brandon Allen (0000000)","Brandon Allen",0,5000,"Jax@KC 00:00PM ET","Jax","Brandon","Allen","KC",0,0,0,0,0
"QB","Mark Sanchez (0000000)","Mark Sanchez",0,5000,"Dal@Cle 00:00PM ET","Dal","Mark","Sanchez","Cle",0,0,0,0,0
"QB","Cody Kessler (0000000)","Cody Kessler",0,5000,"Dal@Cle 00:00PM ET","Cle","Cody","Kessler","Dal",14.68,17.2,0,0,0
"QB","Kevin Hogan (0000000)","Kevin Hogan",0,5000,"Dal@Cle 00:00PM ET","Cle","Kevin","Hogan","Dal",0,0,0,0,0
"QB","Joe Callahan (0000000)","Joe Callahan",0,5000,"Dal@Cle 00:00PM ET","Cle","Joe","Callahan","Dal",0,0,0,0,0
"QB","Ryan Mallett (0000000)","Ryan Mallett",0,5000,"Pit@Bal 00:00PM ET","Bal","Ryan","Mallett","Pit",0,0,0,0,0
"QB","Landry Jones (0000000)","Landry Jones",0,5000,"Pit@Bal 00:00PM ET","Pit","Landry","Jones","Bal",0,0,0,0,0
"QB","Zach Mettenberger (0000000)","Zach Mettenberger",0,5000,"Pit@Bal 00:00PM ET","Pit","Zach","Mettenberger","Bal",0,0,0,0,0
"QB","Luke McCown (0000000)","Luke McCown",0,5000,"NO@SF 00:00PM ET","NO","Luke","McCown","SF",0,0,0,0,0
"QB","Christian Ponder (0000000)","Christian Ponder",0,5000,"NO@SF 00:00PM ET","SF","Christian","Ponder","NO",0,0,0,0,0
"QB","Blaine Gabbert (0000000)","Blaine Gabbert",0,5000,"NO@SF 00:00PM ET","SF","Blaine","Gabbert","NO",0,0,13,0.00476190476190476,0
"QB","Derek Anderson (0000000)","Derek Anderson",0,5000,"Car@LA 00:00PM ET","Car","Derek","Anderson","LA",0,0,0,0,0
"QB","Joe Webb (0000000)","Joe Webb",0,5000,"Car@LA 00:00PM ET","Car","Joe","Webb","LA",0,0,10,0.00380228136882129,0
"QB","Case Keenum (0000000)","Case Keenum",0,5000,"Car@LA 00:00PM ET","LA","Case","Keenum","Car",14.72,16.8,0,0,0
"QB","Sean Mannion (0000000)","Sean Mannion",0,5000,"Car@LA 00:00PM ET","LA","Sean","Mannion","Car",0,0,0,0,0
"QB","Jared Goff (0000000)","Jared Goff",0,5000,"Car@LA 00:00PM ET","LA","Jared","Goff","Car",0,0,0,0,0
"QB","Matt Schaub (0000000)","Matt Schaub",0,5000,"Atl@TB 00:00PM ET","Atl","Matt","Schaub","TB",0,0,0,0,0
"QB","Brett Hundley (0000000)","Brett Hundley",0,5000,"Ind@GB 00:00PM ET","GB","Brett","Hundley","Ind",0,0,0,0,0
"QB","Matt Cassel (0000000)","Matt Cassel",0,5000,"Ten@SD 00:00PM ET","Ten","Matt","Cassel","SD",0,0,0,0,0
"QB","Kellen Clemens (0000000)","Kellen Clemens",0,5000,"Ten@SD 00:00PM ET","SD","Kellen","Clemens","Ten",0,0,0,0,0
"RB","Derrick Henry (0000000)","Derrick Henry",0,5000,"Ten@SD 00:00PM ET","Ten","Derrick","Henry","SD",8.67,7.7,7,0.0423076923076923,0
"WR","Tyrell Williams (0000000)","Tyrell Williams",0,5000,"Ten@SD 00:00PM ET","SD","Tyrell","Williams","Ten",12.81,14,2,0.174657534246575,1
"QB","Austin Davis (0000000)","Austin Davis",0,5000,"Den@Oak 00:00PM ET","Den","Austin","Davis","Oak",0,0,0,0,0
"QB","Matt McGloin (0000000)","Matt McGloin",0,5000,"Den@Oak 00:00PM ET","Oak","Matt","McGloin","Den",0,0,0,0,0
"QB","Connor Cook (0000000)","Connor Cook",0,5000,"Den@Oak 00:00PM ET","Oak","Connor","Cook","Den",0,0,0,0,0
"QB","Paxton Lynch (0000000)","Paxton Lynch",0,5000,"Den@Oak 00:00PM ET","Den","Paxton","Lynch","Oak",0,0,0,0,0
"QB","Tyrod Taylor (0000000)","Tyrod Taylor",0,5000,"Buf@Sea 00:00PM ET","Buf","Tyrod","Taylor","Sea",16.83,16.3,0,0,0
"QB","EJ Manuel (0000000)","EJ Manuel",0,5000,"Buf@Sea 00:00PM ET","Buf","EJ","Manuel","Sea",0,0,0,0,0
"QB","Trevone Boykin (0000000)","Trevone Boykin",0,5000,"Buf@Sea 00:00PM ET","Sea","Trevone","Boykin","Buf",0,0,0,0,0
"QB","Cardale Jones (0000000)","Cardale Jones",0,5000,"Buf@Sea 00:00PM ET","Buf","Cardale","Jones","Sea",0,0,0,0,0
"QB","Scott Tolzien (0000000)","Scott Tolzien",0,5000,"Ind@GB 00:00PM ET","Ind","Scott","Tolzien","GB",0,0,0,0,0
"RB","Theo Riddick (0000000)","Theo Riddick",0,4900,"Det@Min 00:00PM ET","Det","Theo","Riddick","Min",14.06,14.8,4,0.152542372881356,0
"WR","Allen Hurns (0000000)","Allen Hurns",0,4900,"Jax@KC 00:00PM ET","Jax","Allen","Hurns","KC",11.93,11.4,2,0.18936877076412,1
"RB","Mark Ingram (0000000)","Mark Ingram",0,4800,"NO@SF 00:00PM ET","NO","Mark","Ingram","SF",12.95,16.3,6,0.0814332247557003,0
"WR","DeVante Parker (0000000)","DeVante Parker",0,4800,"NYJ@Mia 00:00PM ET","Mia","DeVante","Parker","NYJ",10.6,15.1,2,0.166666666666667,1
"WR","Golden Tate (0000000)","Golden Tate",0,4700,"Det@Min 00:00PM ET","Det","Golden","Tate","Min",10.93,14.9,2,0.227118644067797,1
"RB","Terrance West (0000000)","Terrance West",0,4700,"Pit@Bal 00:00PM ET","Bal","Terrance","West","Pit",11.99,13.4,7,0.0557377049180328,0
"TE","Delanie Walker (0000000)","Delanie Walker",0,4600,"Ten@SD 00:00PM ET","Ten","Delanie","Walker","SD",12.88,13.9,2,0.169230769230769,0
"WR","Sterling Shepard (0000000)","Sterling Shepard",0,4600,"Phi@NYG 00:00PM ET","NYG","Sterling","Shepard","Phi",10.8,11.5,2,0.172661870503597,1
"RB","Alfred Morris (0000000)","Alfred Morris",0,4600,"Dal@Cle 00:00PM ET","Dal","Alfred","Morris","Cle",4,5.4,9,0.0131578947368421,0
"WR","Corey Coleman (0000000)","Corey Coleman",0,4500,"Dal@Cle 00:00PM ET","Cle","Corey","Coleman","Dal",9.96,10.4,7,0.04,1
"RB","Frank Gore (0000000)","Frank Gore",0,4500,"Ind@GB 00:00PM ET","Ind","Frank","Gore","GB",12.12,11.7,3,0.0953846153846154,0
"RB","DeAngelo Williams (0000000)","DeAngelo Williams",0,4500,"Pit@Bal 00:00PM ET","Pit","DeAngelo","Williams","Bal",4.8,3.5,5,0.0833333333333333,0
"WR","Kendall Wright (0000000)","Kendall Wright",0,4400,"Ten@SD 00:00PM ET","Ten","Kendall","Wright","SD",9.37,9.7,6,0.0846153846153846,1
"WR","Kenny Britt (0000000)","Kenny Britt",0,4400,"Car@LA 00:00PM ET","LA","Kenny","Britt","Car",12.73,12.3,2,0.218487394957983,1
"RB","Charcandrick West (0000000)","Charcandrick West",0,4400,"Jax@KC 00:00PM ET","KC","Charcandrick","West","Jax",17.16,16.3,6,0.0703125,0
"WR","Sammie Coates (0000000)","Sammie Coates",0,4300,"Pit@Bal 00:00PM ET","Pit","Sammie","Coates","Bal",10.4,8.9,3,0.123188405797101,1
"RB","Matt Asiata (0000000)","Matt Asiata",0,4300,"Det@Min 00:00PM ET","Min","Matt","Asiata","Det",7.85,10.2,5,0.0867768595041322,0
"WR","Tavon Austin (0000000)","Tavon Austin",0,4200,"Car@LA 00:00PM ET","LA","Tavon","Austin","Car",12.37,14.7,1,0.264705882352941,1
"RB","James Starks (0000000)","James Starks",0,4200,"Ind@GB 00:00PM ET","GB","James","Starks","Ind",0,0,8,0.0346020761245675,0
"RB","Bilal Powell (0000000)","Bilal Powell",0,4100,"NYJ@Mia 00:00PM ET","NYJ","Bilal","Powell","Mia",8.9,10.7,3,0.126315789473684,0
"WR","Torrey Smith (0000000)","Torrey Smith",0,4100,"NO@SF 00:00PM ET","SF","Torrey","Smith","NO",9.64,11.9,3,0.147619047619048,0
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,4100,"Buf@Sea 00:00PM ET","Buf","Mike","Gillislee","Sea",4.83,3.6,8,0.033195020746888,0
"WR","Mohamed Sanu (0000000)","Mohamed Sanu",0,4100,"Atl@TB 00:00PM ET","Atl","Mohamed","Sanu","TB",11.68,13.2,2,0.186619718309859,1
"RB","Ryan Mathews (0000000)","Ryan Mathews",0,4100,"Phi@NYG 00:00PM ET","Phi","Ryan","Mathews","NYG",8.92,6.1,8,0.036036036036036,0
"TE","Kyle Rudolph (0000000)","Kyle Rudolph",0,4000,"Det@Min 00:00PM ET","Min","Kyle","Rudolph","Det",15.41,10.3,1,0.235537190082645,0
"RB","Tim Hightower (0000000)","Tim Hightower",0,4000,"NO@SF 00:00PM ET","NO","Tim","Hightower","SF",9.02,9.4,11,0.0162866449511401,0
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,4000,"NO@SF 00:00PM ET","SF","Jeremy","Kerley","NO",9.58,10.8,1,0.276190476190476,1
"RB","Latavius Murray (0000000)","Latavius Murray",0,4000,"Den@Oak 00:00PM ET","Oak","Latavius","Murray","Den",12.24,12.5,5,0.0712166172106825,0
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,4000,"Det@Min 00:00PM ET","Min","Jerick","McKinnon","Det",9.42,10.8,7,0.0578512396694215,0
"RB","Duke Johnson (0000000)","Duke Johnson",0,4000,"Dal@Cle 00:00PM ET","Cle","Duke","Johnson","Dal",10.74,12.6,3,0.16,0
"WR","Kenny Stills (0000000)","Kenny Stills",0,3900,"NYJ@Mia 00:00PM ET","Mia","Kenny","Stills","NYJ",9.6,9.1,3,0.152380952380952,1
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,3900,"Phi@NYG 00:00PM ET","NYG","Rashad","Jennings","Phi",10.35,10.2,8,0.039568345323741,0
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3900,"Dal@Cle 00:00PM ET","Cle","Gary","Barnidge","Dal",10.52,9.3,2,0.166666666666667,0
"RB","Mike Davis (0000000)","Mike Davis",0,3900,"NO@SF 00:00PM ET","SF","Mike","Davis","NO",6.19,6,11,0.019047619047619,0
"WR","Ted Ginn (0000000)","Ted Ginn",0,3900,"Car@LA 00:00PM ET","Car","Ted","Ginn","LA",6.8,9,4,0.121673003802281,0
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,3900,"Buf@Sea 00:00PM ET","Sea","Thomas","Rawls","Buf",0,0,9,0.0245901639344262,0
"RB","Darren Sproles (0000000)","Darren Sproles",0,3900,"Phi@NYG 00:00PM ET","Phi","Darren","Sproles","NYG",12.82,13.7,4,0.126126126126126,0
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,3900,"Dal@Cle 00:00PM ET","Cle","Isaiah","Crowell","Dal",10.59,10.5,6,0.0666666666666667,0
"WR","Victor Cruz (0000000)","Victor Cruz",0,3800,"Phi@NYG 00:00PM ET","NYG","Victor","Cruz","Phi",9.16,9.1,3,0.151079136690647,0
"WR","Brice Butler (0000000)","Brice Butler",0,3800,"Dal@Cle 00:00PM ET","Dal","Brice","Butler","Cle",2.9,2,5,0.0964912280701754,0
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,3800,"Pit@Bal 00:00PM ET","Bal","Dennis","Pitta","Pit",12.74,13.4,2,0.19016393442623,0
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3800,"NO@SF 00:00PM ET","SF","Shaun","Draughn","NO",4.58,5.6,5,0.0666666666666667,0
"WR","Rishard Matthews (0000000)","Rishard Matthews",0,3800,"Ten@SD 00:00PM ET","Ten","Rishard","Matthews","SD",9.43,9.8,3,0.142307692307692,0
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3800,"Buf@Sea 00:00PM ET","Sea","Tyler","Lockett","Buf",6.58,9.5,4,0.122950819672131,0
"WR","Adam Thielen (0000000)","Adam Thielen",0,3800,"Det@Min 00:00PM ET","Min","Adam","Thielen","Det",9.64,7.2,3,0.144628099173554,1
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3700,"Phi@NYG 00:00PM ET","Phi","Wendell","Smallwood","NYG",3.69,2.4,9,0.0135135135135135,0
"WR","Terrance Williams (0000000)","Terrance Williams",0,3700,"Dal@Cle 00:00PM ET","Dal","Terrance","Williams","Cle",8.27,8.2,4,0.144736842105263,0
"RB","Benny Cunningham (0000000)","Benny Cunningham",0,3700,"Car@LA 00:00PM ET","LA","Benny","Cunningham","Car",2.17,4.1,6,0.0294117647058824,0
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,3700,"Ind@GB 00:00PM ET","Ind","Phillip","Dorsett","GB",6.79,6.7,3,0.0953846153846154,0
