"Place_lo","Place_hi","Payout"
"1","1","300"
"2","2","200"
"3","3","150"
"4","4","100"
"5","5","75"
"6","6","50"
"7","8","40"
"9","10","30"
"11","15","25"
"16","25","20"
"26","35","15"
"36","50","12"
"51","70","10"
"71","100","8"
"101","150","7"
"151","240","6"
