"Place_lo","Place_hi","Payout"
"1","1","30000"
"2","2","20000"
"3","3","10000"
"4","4","7000"
"5","6","5000"
"7","8","3000"
"9","10","2500"
"11","20","2000"
"21","35","1500"
"36","56","1000"
"57","86","800"
"87","121","700"
