"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Aaron Judge",5500,"NYY@LAA 10:07PM ET",12.103,"NYY","LAA",9.6,7.8,8.75,NA,"3","3",25
"1B","Joey Votto",5200,"CIN@SD 10:10PM ET",10.532,"CIN","SD",8.24,9,8.29,NA,"3","3",8
"C","Gary Sanchez",5000,"NYY@LAA 10:07PM ET",9.6,"NYY","LAA",NA,NA,NA,NA,"6","x",NA
"OF","Brett Gardner",4800,"NYY@LAA 10:07PM ET",9.411,"NYY","LAA",8.06,7.1,7.69,NA,"1","1",9
"OF","Cameron Maybin",4800,"NYY@LAA 10:07PM ET",9.447,"LAA","NYY",6.07,7.3,2.06,NA,"x","1",7
"1B","Matt Holliday",4700,"NYY@LAA 10:07PM ET",8.542,"NYY","LAA",7.2,6.9,7.68,NA,"4","4",6
"SS","Zack Cozart",4700,"CIN@SD 10:10PM ET",9.474,"CIN","SD",7.4,7.3,6.81,NA,"2","2",0
"OF","Aaron Hicks",4600,"NYY@LAA 10:07PM ET",10,"NYY","LAA",7.66,7,7.49,NA,"2","2",7
"2B","Starlin Castro",4600,"NYY@LAA 10:07PM ET",9.2,"NYY","LAA",7.22,6.3,6.8,NA,"5","5",8
"OF","Mike Trout",4500,"NYY@LAA 10:07PM ET",12.02,"LAA","NYY",NA,0,NA,NA,"x","x",NA
"OF","Adam Duvall",4500,"CIN@SD 10:10PM ET",9.085,"CIN","SD",7.63,7.5,7.15,NA,"4","4",10
"SS","Didi Gregorius",4300,"NYY@LAA 10:07PM ET",8.205,"NYY","LAA",7.19,5.8,6.22,NA,"7","6",18
"3B","Eugenio Suarez",4300,"CIN@SD 10:10PM ET",8.339,"CIN","SD",7.22,7,6.28,NA,"x","5",2
"OF","Hunter Renfroe",4300,"CIN@SD 10:10PM ET",6.935,"SD","CIN",7.14,7.1,2.14,NA,"4","5",0
"OF","Kole Calhoun",4100,"NYY@LAA 10:07PM ET",6.891,"LAA","NYY",6.62,6.5,8.46,NA,"2","2",16
"2B/OF","Scooter Gennett",4100,"CIN@SD 10:10PM ET",6.22,"CIN","SD",NA,NA,NA,NA,"6","x",NA
"SS","Andrelton Simmons",3900,"NYY@LAA 10:07PM ET",7.167,"LAA","NYY",6.11,6.7,6.94,NA,"1","6",3
"OF","Billy Hamilton",3900,"CIN@SD 10:10PM ET",8.789,"CIN","SD",7.66,8.7,7.86,NA,"1","1",2
"1B","Chris Carter",3800,"NYY@LAA 10:07PM ET",5.17,"NYY","LAA",5.66,6,6.45,NA,"9","8",2
"3B","Ryan Schimpf",3800,"CIN@SD 10:10PM ET",6.377,"SD","CIN",NA,0,NA,NA,"x","x",NA
"OF","Scott Schebler",3800,"CIN@SD 10:10PM ET",8.259,"CIN","SD",6.88,7.1,6.64,NA,"5","6",12
"2B","Yangervis Solarte",3700,"CIN@SD 10:10PM ET",6.349,"SD","CIN",7.19,7.4,8.64,NA,"2","4",19
"1B","Wil Myers",3600,"CIN@SD 10:10PM ET",7.968,"SD","CIN",9.21,8.5,10.1,NA,"3","3",5
"OF","Manuel Margot",3600,"CIN@SD 10:10PM ET",6.553,"SD","CIN",NA,0,NA,NA,"x","x",NA
"OF","Phillip Ervin",3600,"CIN@SD 10:10PM ET",0.667,"CIN","SD",NA,0,NA,NA,"x","x",NA
"1B","Albert Pujols",3500,"NYY@LAA 10:07PM ET",7.288,"LAA","NYY",6.22,7.2,8.66,NA,"3","3",2
"OF","Jacoby Ellsbury",3500,"NYY@LAA 10:07PM ET",7.25,"NYY","LAA",NA,0,NA,NA,"x","x",NA
"OF","Alex Dickerson",3500,"CIN@SD 10:10PM ET",0,"SD","CIN",NA,0,NA,NA,"x","x",NA
"1B","CJ Cron",3400,"NYY@LAA 10:07PM ET",4.967,"LAA","NYY",NA,NA,NA,NA,"5","x",NA
"2B/OF","Arismendy Alcantara",3300,"CIN@SD 10:10PM ET",2.425,"CIN","SD",NA,0,1.49,NA,"x","x",NA
"2B","Jose Peraza",3300,"CIN@SD 10:10PM ET",6.983,"CIN","SD",5.48,6.6,6.03,NA,"7","7",0
"3B","Yunel Escobar",3200,"NYY@LAA 10:07PM ET",7.188,"LAA","NYY",6.44,5.9,7.68,NA,"4","4",7
