"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Luis Severino",9800,"NYY@LAA 10:07PM ET",22.008,"NYY"
"SP","Michael Pineda",8900,"NYY@LAA 10:07PM ET",19.621,"NYY"
"SP","Garrett Richards",8900,"NYY@LAA 10:07PM ET",16.1,"LAA"
"SP","Tyler Skaggs",8400,"NYY@LAA 10:07PM ET",15.84,"LAA"
"SP","Masahiro Tanaka",7800,"NYY@LAA 10:07PM ET",11.025,"NYY"
"SP","Brandon Finnegan",7800,"CIN@SD 10:10PM ET",9.875,"CIN"
"SP","Jordan Montgomery",7600,"NYY@LAA 10:07PM ET",16.645,"NYY"
"SP","CC Sabathia",7500,"NYY@LAA 10:07PM ET",15.892,"NYY"
"SP","J.C. Ramirez",7500,"NYY@LAA 10:07PM ET",11.287,"LAA"
"SP","Cody Reed",7500,"CIN@SD 10:10PM ET",4.529,"CIN"
"SP","Anthony DeSclafani",7300,"CIN@SD 10:10PM ET",0,"CIN"
"SP","Matt Shoemaker",7000,"NYY@LAA 10:07PM ET",15.215,"LAA"
"SP","Robert Stephenson",6900,"CIN@SD 10:10PM ET",2.777,"CIN"
"SP","Dinelson Lamet",6800,"CIN@SD 10:10PM ET",11.625,"SD"
"SP","Raisel Iglesias",6700,"CIN@SD 10:10PM ET",4.77,"CIN"
"SP","Jesse Chavez",6600,"NYY@LAA 10:07PM ET",10.713,"LAA"
"SP","Alex Meyer",6400,"NYY@LAA 10:07PM ET",14.929,"LAA"
"SP","Jhoulys Chacin",6400,"CIN@SD 10:10PM ET",10.6,"SD"
"SP","Tim Adleman",6300,"CIN@SD 10:10PM ET",13.391,"CIN"
"SP","Luis Perdomo",6300,"CIN@SD 10:10PM ET",9.985,"SD"
"SP","Scott Feldman",6200,"CIN@SD 10:10PM ET",13.469,"CIN"
"SP","Sal Romano",6100,"CIN@SD 10:10PM ET",1.95,"CIN"
"SP","Jered Weaver",6000,"CIN@SD 10:10PM ET",3.45,"SD"
"SP","Clayton Richard",5600,"CIN@SD 10:10PM ET",12.523,"SD"
"OF","Aaron Judge",5500,"NYY@LAA 10:07PM ET",12.103,"NYY"
"1B","Joey Votto",5200,"CIN@SD 10:10PM ET",10.532,"CIN"
"SP","Asher Wojciechowski",5200,"CIN@SD 10:10PM ET",7.03,"CIN"
"SP","Ricky Nolasco",5100,"NYY@LAA 10:07PM ET",12.788,"LAA"
"C","Gary Sanchez",5000,"NYY@LAA 10:07PM ET",9.6,"NYY"
"SP","Chad Green",5000,"NYY@LAA 10:07PM ET",8.7,"NYY"
"RP","Giovanny Gallegos",5000,"NYY@LAA 10:07PM ET",1.871,"NYY"
"SP","Rookie Davis",5000,"CIN@SD 10:10PM ET",3.79,"CIN"
"SP","Anderson Espinoza",5000,"CIN@SD 10:10PM ET",0,"SD"
"SP","Abel De los Santos",4900,"NYY@LAA 10:07PM ET",0,"LAA"
"SP","Bronson Arroyo",4900,"CIN@SD 10:10PM ET",6.931,"CIN"
"SP","Zach Lee",4900,"CIN@SD 10:10PM ET",4.8,"SD"
"OF","Brett Gardner",4800,"NYY@LAA 10:07PM ET",9.411,"NYY"
"OF","Cameron Maybin",4800,"NYY@LAA 10:07PM ET",9.447,"LAA"
"SP","Bud Norris",4800,"NYY@LAA 10:07PM ET",3.678,"LAA"
"SP","Lisalverto Bonilla",4800,"CIN@SD 10:10PM ET",5.017,"CIN"
"1B","Matt Holliday",4700,"NYY@LAA 10:07PM ET",8.542,"NYY"
"RP","Bryan Mitchell",4700,"NYY@LAA 10:07PM ET",2.114,"NYY"
"RP","Luis Cessa",4700,"NYY@LAA 10:07PM ET",2.5,"NYY"
"SS","Zack Cozart",4700,"CIN@SD 10:10PM ET",9.474,"CIN"
"SP","Yusmeiro Petit",4600,"NYY@LAA 10:07PM ET",5.294,"LAA"
"OF","Aaron Hicks",4600,"NYY@LAA 10:07PM ET",10,"NYY"
"2B","Starlin Castro",4600,"NYY@LAA 10:07PM ET",9.2,"NYY"
"SP","Daniel Wright",4600,"NYY@LAA 10:07PM ET",4.72,"LAA"
"OF","Mike Trout",4500,"NYY@LAA 10:07PM ET",12.02,"LAA"
"RP","Adam Warren",4500,"NYY@LAA 10:07PM ET",4.561,"NYY"
"RP","Blake Wood",4500,"CIN@SD 10:10PM ET",2.435,"CIN"
"RP","Drew Storen",4500,"CIN@SD 10:10PM ET",2.587,"CIN"
"RP","Ariel Hernandez",4500,"CIN@SD 10:10PM ET",16,"CIN"
"RP","Michael Lorenzen",4500,"CIN@SD 10:10PM ET",3.588,"CIN"
"RP","Austin Brice",4500,"CIN@SD 10:10PM ET",3.367,"CIN"
"OF","Adam Duvall",4500,"CIN@SD 10:10PM ET",9.085,"CIN"
"RP","Wandy Peralta",4500,"CIN@SD 10:10PM ET",3.579,"CIN"
"RP","Nefi Ogando",4500,"CIN@SD 10:10PM ET",0,"CIN"
"RP","Tony Cingrani",4500,"CIN@SD 10:10PM ET",2.294,"CIN"
"RP","Barrett Astin",4500,"CIN@SD 10:10PM ET",-0.133,"CIN"
"RP","Miguel Diaz",4500,"CIN@SD 10:10PM ET",1.577,"SD"
"SP","Justus Sheffield",4400,"NYY@LAA 10:07PM ET",0,"NYY"
"SS","Didi Gregorius",4300,"NYY@LAA 10:07PM ET",8.205,"NYY"
"RP","Vicente Campos",4300,"NYY@LAA 10:07PM ET",0,"LAA"
"SP","Robbie Erlin",4300,"CIN@SD 10:10PM ET",0,"SD"
"3B","Eugenio Suarez",4300,"CIN@SD 10:10PM ET",8.339,"CIN"
"OF","Hunter Renfroe",4300,"CIN@SD 10:10PM ET",6.935,"SD"
"SP","Amir Garrett",4300,"CIN@SD 10:10PM ET",7.25,"CIN"
"RP","Huston Street",4200,"NYY@LAA 10:07PM ET",0,"LAA"
"RP","David Hernandez",4200,"NYY@LAA 10:07PM ET",2.9,"LAA"
"RP","Deolis Guerra",4200,"NYY@LAA 10:07PM ET",3.372,"LAA"
"RP","Andrew Bailey",4200,"NYY@LAA 10:07PM ET",4.113,"LAA"
"RP","Blake Parker",4200,"NYY@LAA 10:07PM ET",3.932,"LAA"
"RP","Jose Alvarez",4200,"NYY@LAA 10:07PM ET",1.559,"LAA"
"RP","Brooks Pounders",4200,"NYY@LAA 10:07PM ET",2.721,"LAA"
"RP","Mike Morin",4200,"NYY@LAA 10:07PM ET",2.125,"LAA"
"RP","Cam Bedrosian",4200,"NYY@LAA 10:07PM ET",5.567,"LAA"
"RP","Parker Bridwell",4200,"NYY@LAA 10:07PM ET",14.7,"LAA"
"SP","Domingo German",4200,"NYY@LAA 10:07PM ET",6.2,"NYY"
"RP","Keynan Middleton",4200,"NYY@LAA 10:07PM ET",3.094,"LAA"
"SP","Nate Smith",4200,"NYY@LAA 10:07PM ET",0,"LAA"
"SP","Christian Friedrich",4200,"CIN@SD 10:10PM ET",0,"SD"
"RP","Brad Hand",4200,"CIN@SD 10:10PM ET",4.18,"SD"
"RP","Kirby Yates",4200,"CIN@SD 10:10PM ET",3.968,"SD"
"RP","Jose Valdez",4200,"CIN@SD 10:10PM ET",3.47,"SD"
"SP","Jarred Cosart",4200,"CIN@SD 10:10PM ET",4.257,"SD"
"RP","Jake Buchanan",4200,"CIN@SD 10:10PM ET",-1.567,"CIN"
"SP","Jake Esch",4200,"CIN@SD 10:10PM ET",-1.2,"SD"
"RP","Carter Capps",4200,"CIN@SD 10:10PM ET",0,"SD"
"OF","Kole Calhoun",4100,"NYY@LAA 10:07PM ET",6.891,"LAA"
"RP","Craig Stammen",4100,"CIN@SD 10:10PM ET",4.15,"SD"
"RP","Ryan Buchter",4100,"CIN@SD 10:10PM ET",3.363,"SD"
"SP","Trevor Cahill",4100,"CIN@SD 10:10PM ET",20.829,"SD"
"RP","Brandon Maurer",4100,"CIN@SD 10:10PM ET",1.994,"SD"
"RP","Buddy Baumann",4100,"CIN@SD 10:10PM ET",0,"SD"
"2B/OF","Scooter Gennett",4100,"CIN@SD 10:10PM ET",6.22,"CIN"
"SP","Cesar Vargas",4100,"CIN@SD 10:10PM ET",0,"SD"
"RP","Jose M. Torres",4100,"CIN@SD 10:10PM ET",3.077,"SD"
"RP","Kevin Quackenbush",4100,"CIN@SD 10:10PM ET",2.23,"SD"
"RP","Tyler Clippard",4000,"NYY@LAA 10:07PM ET",3.498,"NYY"
"RP","Dellin Betances",4000,"NYY@LAA 10:07PM ET",5.238,"NYY"
"RP","Tommy Layne",4000,"NYY@LAA 10:07PM ET",0.539,"NYY"
"RP","Aroldis Chapman",4000,"NYY@LAA 10:07PM ET",3.793,"NYY"
"RP","Chasen Shreve",4000,"NYY@LAA 10:07PM ET",4.85,"NYY"
"RP","Jonathan Holder",4000,"NYY@LAA 10:07PM ET",2.896,"NYY"
"SP","Keury Mella",4000,"CIN@SD 10:10PM ET",0,"CIN"
"RP","Jackson Stephens",4000,"CIN@SD 10:10PM ET",0,"CIN"
"SS","Andrelton Simmons",3900,"NYY@LAA 10:07PM ET",7.167,"LAA"
"OF","Billy Hamilton",3900,"CIN@SD 10:10PM ET",8.789,"CIN"
"1B","Chris Carter",3800,"NYY@LAA 10:07PM ET",5.17,"NYY"
"3B","Ryan Schimpf",3800,"CIN@SD 10:10PM ET",6.377,"SD"
"OF","Scott Schebler",3800,"CIN@SD 10:10PM ET",8.259,"CIN"
"2B","Yangervis Solarte",3700,"CIN@SD 10:10PM ET",6.349,"SD"
"1B","Wil Myers",3600,"CIN@SD 10:10PM ET",7.968,"SD"
"OF","Manuel Margot",3600,"CIN@SD 10:10PM ET",6.553,"SD"
"OF","Phillip Ervin",3600,"CIN@SD 10:10PM ET",0.667,"CIN"
"1B","Albert Pujols",3500,"NYY@LAA 10:07PM ET",7.288,"LAA"
"OF","Jacoby Ellsbury",3500,"NYY@LAA 10:07PM ET",7.25,"NYY"
"OF","Alex Dickerson",3500,"CIN@SD 10:10PM ET",0,"SD"
"1B","C.J. Cron",3400,"NYY@LAA 10:07PM ET",4.967,"LAA"
"2B/OF","Arismendy Alcantara",3300,"CIN@SD 10:10PM ET",2.425,"CIN"
"2B","Jose Peraza",3300,"CIN@SD 10:10PM ET",6.983,"CIN"
"3B","Yunel Escobar",3200,"NYY@LAA 10:07PM ET",7.188,"LAA"
"3B","Chase Headley",3200,"NYY@LAA 10:07PM ET",6.655,"NYY"
"1B","Jefry Marte",3200,"NYY@LAA 10:07PM ET",4.486,"LAA"
"1B","Greg Bird",3200,"NYY@LAA 10:07PM ET",3.842,"NYY"
"2B","Danny Espinosa",3100,"NYY@LAA 10:07PM ET",4.638,"LAA"
"SS","Erick Aybar",3100,"CIN@SD 10:10PM ET",4.786,"SD"
"OF","Travis Jankowski",3100,"CIN@SD 10:10PM ET",3.765,"SD"
"OF","Jesse Winker",3100,"CIN@SD 10:10PM ET",4.5,"CIN"
