P,P,C,1B,2B,3B,SS,OF,OF,OF
Zack Greinke,Alex Meyer,Robinson Chirinos,Brandon Belt,Rougned Odor,Joey Gallo,Elvis Andrus,Shin-Soo Choo,Denard Span,David Peralta
Zack Greinke,Jimmy Nelson,Eric Fryer,Matt Carpenter,Rougned Odor,Jedd Gyorko,Aledmys Diaz,Andrew McCutchen,Tommy Pham,David Peralta
Zack Greinke,Alex Meyer,Robinson Chirinos,Brandon Belt,Joe Panik,Eduardo Nunez,Brandon Crawford,Andrew McCutchen,Denard Span,Seth Smith
Zack Greinke,Alex Meyer,Elias Diaz,Brandon Belt,Josh Harrison,David Freese,Jordy Mercer,Andrew McCutchen,Denard Span,David Peralta
Zack Greinke,John Lackey,Willson Contreras,Brandon Belt,Rougned Odor,Eduardo Nunez,Brandon Crawford,Denard Span,David Peralta,Orlando Calixte
Zack Greinke,John Lackey,Eric Fryer,Brandon Belt,Brian Dozier,Jedd Gyorko,Aledmys Diaz,Stephen Piscotty,Tommy Pham,Denard Span
Zack Greinke,Jimmy Nelson,Robinson Chirinos,Matt Carpenter,Rougned Odor,Joey Gallo,Aledmys Diaz,Shin-Soo Choo,Nomar Mazara,Seth Smith
Zack Greinke,John Lackey,Robinson Chirinos,Brandon Belt,Rougned Odor,Manny Machado,Brandon Crawford,Shin-Soo Choo,Nomar Mazara,Jared Hoying
Zack Greinke,John Lackey,Gary Sanchez,Brandon Belt,Joe Panik,Jedd Gyorko,Brandon Crawford,Denard Span,Hunter Pence,Eric Young
Zack Greinke,Jimmy Nelson,Gary Sanchez,Albert Pujols,Rougned Odor,Yunel Escobar,Andrelton Simmons,David Peralta,Kole Calhoun,Ben Revere
Zack Greinke,Alex Meyer,Gary Sanchez,Matt Carpenter,Paul DeJong,Jedd Gyorko,Aledmys Diaz,Tommy Pham,Denard Span,Seth Smith
Zack Greinke,Alex Meyer,Jeff Mathis,Paul Goldschmidt,Rougned Odor,Jake Lamb,Chris Owings,Andrew McCutchen,David Peralta,Seth Smith
Jimmy Nelson,John Lackey,Gary Sanchez,Paul Goldschmidt,Rougned Odor,Joey Gallo,Elvis Andrus,Shin-Soo Choo,Nomar Mazara,David Peralta
Zack Greinke,Rick Porcello,Eric Fryer,Matt Carpenter,Paul DeJong,Jedd Gyorko,Andrelton Simmons,Stephen Piscotty,Denard Span,David Peralta
Yu Darvish,John Lackey,Gary Sanchez,Matt Carpenter,Rougned Odor,Jedd Gyorko,Aledmys Diaz,Corey Dickerson,Stephen Piscotty,Tommy Pham
Zack Greinke,Rick Porcello,Robinson Chirinos,Matt Carpenter,Rougned Odor,Jedd Gyorko,Elvis Andrus,Nomar Mazara,David Peralta,Jared Hoying
Yu Darvish,Rick Porcello,Jason Castro,Brandon Belt,Joe Panik,Eduardo Nunez,Brandon Crawford,Corey Dickerson,Denard Span,David Peralta
Zack Greinke,John Lackey,Robinson Chirinos,Ryan Rua,Rougned Odor,Joey Gallo,Jordy Mercer,Andrew McCutchen,Nomar Mazara,David Peralta
Zack Greinke,Alex Meyer,Eric Fryer,Matt Carpenter,Josh Harrison,Jedd Gyorko,Aledmys Diaz,Corey Dickerson,Stephen Piscotty,Shin-Soo Choo
Zack Greinke,John Lackey,Martin Maldonado,Albert Pujols,Josh Harrison,Yunel Escobar,Andrelton Simmons,Andrew McCutchen,Denard Span,Kole Calhoun
