"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,752403473,"justindyo",0,187.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 3B Nolan Arenado OF Joc Pederson C Yasmani Grandal OF Andrew McCutchen 1B Brandon Belt 2B Joe Panik OF Matt Joyce",NA,"Robbie Ray","41.54%",-1
1,752415579,"slicknative (14/25)",0,187.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 3B Nolan Arenado OF Joc Pederson C Yasmani Grandal OF Andrew McCutchen 1B Brandon Belt 2B Joe Panik OF Matt Joyce",NA,"Max Scherzer","29.80%",17.5
3,752420199,"slicknative (24/25)",0,186.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 3B Nolan Arenado OF Joc Pederson C Yasmani Grandal OF Andrew McCutchen 1B Brandon Belt 2B Adam Frazier OF Matt Joyce",NA,"Matt Joyce","26.29%",22
4,752051790,"fheimes",0,183.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 3B Nolan Arenado C Yasmani Grandal 2B Rougned Odor OF David Peralta OF Andrew McCutchen 1B Brandon Belt OF Matt Joyce",NA,"A.J. Griffin","26.14%",3.25
4,752397286,"Baggman71",0,183.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 3B Nolan Arenado C Yasmani Grandal 2B Rougned Odor OF David Peralta OF Andrew McCutchen 1B Brandon Belt OF Matt Joyce",NA,"J.D. Martinez","20.66%",2
4,752420211,"slicknative (25/25)",0,183.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 3B Nolan Arenado C Yasmani Grandal 2B Rougned Odor OF David Peralta OF Andrew McCutchen 1B Brandon Belt OF Matt Joyce",NA,"Cody Bellinger","20.63%",12
7,752417575,"Jaypro13 (1/3)",0,183.7,"P Vince Velasquez P Alex Meyer OF Mike Trout 1B Paul Goldschmidt 3B Justin Turner OF Joc Pederson C Yasmani Grandal SS Pat Valaika 2B Jed Lowrie OF Matt Joyce",NA,"Ian Kinsler","20.20%",7
7,752422076,"Jaypro13 (2/3)",0,183.7,"P Vince Velasquez P Alex Meyer OF Mike Trout 1B Paul Goldschmidt 3B Justin Turner OF Joc Pederson C Yasmani Grandal SS Pat Valaika 2B Jed Lowrie OF Matt Joyce",NA,"Jeff Samardzija","18.77%",23.6
7,752422303,"Jaypro13 (3/3)",0,183.7,"P Vince Velasquez P Alex Meyer OF Mike Trout 1B Paul Goldschmidt 3B Justin Turner OF Joc Pederson C Yasmani Grandal SS Pat Valaika 2B Jed Lowrie OF Matt Joyce",NA,"Brandon Belt","18.68%",18
10,752070948,"Styles8620 (2/3)",0,181.85,"P Jeff Samardzija P Alex Meyer 3B Nolan Arenado 1B Paul Goldschmidt OF Joc Pederson 2B Rougned Odor SS Elvis Andrus C Jonathan Lucroy OF Delino DeShields OF Matt Joyce",NA,"James McCann","17.86%",0
11,752367441,"dbutler9",0,181.6,"P Charlie Morton P Antonio Senzatela 3B Nolan Arenado OF Mike Trout OF Aaron Judge SS Carlos Correa OF George Springer 1B Matt Holliday C Stephen Vogt 2B José Peraza",NA,"Justin Upton","16.36%",0
12,752403771,"jasonweisker (17/20)",0,175.85,"P Jeff Samardzija P Alex Meyer OF Bryce Harper 1B Paul Goldschmidt 3B Justin Turner 2B Rougned Odor SS Elvis Andrus C Jonathan Lucroy OF Delino DeShields OF Matt Joyce",NA,"Nicholas Castellanos","15.74%",5
12,752414007,"IamTheStarlight",0,175.85,"P Jeff Samardzija P Alex Meyer 3B Nolan Arenado 1B Paul Goldschmidt 2B Chase Utley OF Carlos González OF Justin Upton C Jonathan Lucroy SS Pat Valaika OF Cameron Maybin",NA,"Nick Ahmed","14.74%",12
14,752401764,"suidmach (115/150)",0,174.75,"P Max Scherzer P Alex Meyer 1B Paul Goldschmidt OF George Springer 3B Anthony Rendon OF Rajai Davis OF Michael A. Taylor C Stephen Vogt SS Adam Rosales 2B Andrés Blanco",NA,"Yasmani Grandal","13.83%",13
15,752401650,"suidmach (1/150)",0,173.75,"P Max Scherzer P Alex Meyer C Buster Posey 2B Rougned Odor OF Nomar Mazara SS Elvis Andrus OF Delino DeShields 1B Brandon Belt 3B Eduardo Núñez OF Matt Joyce",NA,"Buster Posey","13.68%",16
16,752415487,"jkosh74",0,172.85,"P Julio Urías P Alex Meyer SS Corey Seager OF Charlie Blackmon OF Mike Trout 1B Paul Goldschmidt 3B Joey Gallo C Buster Posey OF Andrew McCutchen 2B Danny Espinosa",NA,"Elvis Andrus","13.60%",19
17,752402780,"johnphil82 (3/11)",0,172.75,"P Max Scherzer P Alex Meyer 3B Justin Turner C Yasmani Grandal OF Nomar Mazara SS Pat Valaika 1B Josh Bell 2B Joe Panik OF Adam Frazier OF Matt Joyce",NA,"Nomar Mazara","13.22%",8
18,752415400,"slicknative (4/25)",0,170.15,"P Justin Verlander P Alex Meyer 3B Nolan Arenado OF Joc Pederson C Yasmani Grandal OF Andrew McCutchen 1B Brandon Belt SS Brandon Crawford 2B Joe Panik OF Matt Joyce",NA,"Chris Owings","13.10%",8
19,752418978,"rambrose808",0,169.5,"P A.J. Griffin P Alex Meyer SS Corey Seager 3B Nolan Arenado 1B Paul Goldschmidt OF Cody Bellinger C Buster Posey OF Brandon Belt OF Justin Ruggiano 2B Danny Espinosa",NA,"David Peralta","12.91%",5
20,752161876,"djiz1010 (12/30)",0,168.85,"P Jeff Samardzija P Alex Meyer 3B Nolan Arenado 1B Mark Reynolds 2B DJ LeMahieu OF George Springer OF Carlos González OF Nomar Mazara SS Elvis Andrus C José Lobatón",NA,"Joc Pederson","12.69%",4
20,752365739,"3rdNstrong (45/75)",0,168.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager OF Cody Bellinger 3B Justin Turner C Yasmani Grandal 2B Chris Taylor OF George Springer OF Matt Joyce 1B Brock Stassi",NA,"Justin Verlander","12.65%",12.9
22,752401765,"suidmach (116/150)",0,168.75,"P Max Scherzer P Alex Meyer OF Bryce Harper OF George Springer C Buster Posey 3B Alex Bregman 1B Brandon Belt SS Brandon Crawford OF Chris Heisey 2B Andrés Blanco",NA,"Justin Turner","12.60%",8
22,752401792,"suidmach (143/150)",0,168.75,"P Max Scherzer P Alex Meyer 1B Mark Reynolds 2B DJ LeMahieu OF George Springer 3B Trevor Plouffe OF Josh Reddick SS Pat Valaika OF Chris Heisey C José Lobatón",NA,"Tim Adleman","11.94%",-6.75
22,752423704,"gimmethatmilly (2/2)",0,168.75,"P Max Scherzer P Alex Meyer C Yasmani Grandal 3B Jake Lamb OF Andrew McCutchen OF Denard Span 1B Brandon Belt SS Brandon Crawford 2B Joe Panik OF Matt Joyce",NA,"Josh Harrison","11.89%",2
25,752415735,"gmanfom",0,168.25,"P Robbie Ray P Alex Meyer OF Bryce Harper OF Mike Trout 3B Jake Lamb C Buster Posey OF Carlos Gómez 2B Josh Harrison 1B Brandon Belt SS Pat Valaika",NA,"Brandon Crawford","11.34%",13
26,752389362,"DUKE20000 (6/10)",0,167.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 1B Cody Bellinger 3B Justin Turner C Yasmani Grandal OF Brett Gardner OF Denard Span 2B Adam Frazier OF Matt Joyce",NA,"Julio Urías","11.15%",-6.4
27,752401698,"suidmach (49/150)",0,167.75,"P Max Scherzer P Alex Meyer OF Bryce Harper SS Trea Turner OF George Springer 1B Matt Holliday 3B Alex Bregman OF Matt Joyce C José Lobatón 2B Andrés Blanco",NA,"Victor Martinez","10.75%",5
28,752058693,"youdacao (34/150)",0,166.85,"P Jeff Samardzija P Alex Meyer SS Corey Seager 1B Cody Bellinger 3B Justin Turner OF Joc Pederson C Yasmani Grandal OF Andrew McCutchen OF Matt Joyce 2B Danny Espinosa",NA,"A.J. Pollock","10.62%",8
28,752371346,"Ogees",0,166.85,"P Jeff Samardzija P Alex Meyer 3B Nolan Arenado OF Cody Bellinger C Buster Posey 2B Rougned Odor SS Elvis Andrus 1B Mike Napoli OF Delino DeShields OF Brandon Belt",NA,"Alex Meyer","10.53%",27.25
