"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Jon Lester",9700,"COL@CHC 08:05PM ET",16.45,"CHC","COL",23.21,19.1,20.9035,NA,9.05
"SP","Tyler Chatwood",7200,"COL@CHC 08:05PM ET",14.679,"COL","CHC",14.78,15.5,11.61,NA,19.9
"SP","RA Dickey",5500,"PHI@ATL 07:35PM ET",7.673,"ATL","PHI",11.91,13.8,14.634,NA,31.95
"SP","Ben Lively",5000,"PHI@ATL 07:35PM ET",12.95,"PHI","ATL",NA,15.1,14.118,NA,9.75
