"Kris Bryant_CHC","Anthony Rizzo_CHC","Joey Votto_CIN","Kyle Schwarber_CHC","Adrian Beltre_TEX","Billy Hamilton_CIN","Aaron Altherr_PHI","Joey Gallo_TEX","Nomar Mazara_TEX","Mike Napoli_TEX","Shin-Soo Choo_TEX","Cesar Hernandez_PHI","Rougned Odor_TEX","Elvis Andrus_TEX","Maikel Franco_PHI","Carlos Gomez_TEX","Jonathan Lucroy_TEX","Odubel Herrera_PHI","Ben Zobrist_CHC","Adam Duvall_CIN","Ian Happ_CHC","Tommy Joseph_PHI","Zack Cozart_CIN","Addison Russell_CHC","Freddy Galvis_PHI","Eugenio Suarez_CIN","Willson Contreras_CHC","Javier Baez_CHC","Howie Kendrick_PHI","Michael Saunders_PHI","Delino DeShields_TEX","Cameron Rupp_PHI","Jurickson Profar_TEX","Scott Schebler_CIN","Jeimer Candelario_CHC","Robinson Chirinos_TEX","Daniel Nava_PHI","Andrew Knapp_PHI","Jason Heyward_CHC","Scooter Gennett_CIN","Peter O'Brien_CIN","Jose Peraza_CIN","Albert Almora_CHC","Rhys Hoskins_PHI","Miguel Montero_CHC","Jon Jay_CHC","Phillip Ervin_CIN","Pete Kozma_TEX","Brett Nicholas_TEX","Ryan Rua_TEX","Brock Stassi_PHI","Arismendy Alcantara_CIN","Andres Blanco_PHI","Tommy La Stella_CHC","Hanser Alberto_TEX","Jesse Winker_CIN","Tucker Barnhart_CIN","Ty Kelly_PHI","Devin Mesoraco_CIN","Drew Robinson_TEX","Jared Hoying_TEX","Eloy Jimenez_CHC","Patrick Kivlehan_CIN","Stuart Turner_CIN"
0,0,0,0,0,0,0,31,29,30,33,0,33,32,0,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0,0,0,31,0,0,29,0,0,29,0,0,0,26,0,0,31,0,0,0,8,26,0,22,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37,35,36,33,0,39,38,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,36,34,35,32,0,38,38,0,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19,0,0,0,0,29,0,0,30,0,0,28,0,0,0,25,0,0,30,0,0,0,8,25,0,22,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34,32,33,31,0,36,35,0,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26,25,28,23,0,28,28,0,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19,0,0,0,0,29,0,0,28,0,0,30,0,0,0,24,0,0,30,0,0,0,8,26,0,20,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
23,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,21,0,0,16,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,29,0,0,31,0,0,0,0,0,0,0,32,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,8,0,0,0,3,4
2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,26,0,0,25,0,0,24,0,0,0,26,0,0,26,0,0,0,7,23,0,21,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,31,0,0,28,0,0,0,0,0,0,0,29,0,0,0,0,0,9,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,6,0,0,0,2,4
29,30,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,30,0,0,21,21,0,0,0,0,0,0,0,0,0,0,22,0,0,0,14,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0,0,0,31,0,0,30,0,0,30,0,0,0,26,0,0,32,0,0,0,8,27,0,22,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,28,0,0,34,0,0,0,0,0,0,0,32,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,0,8,0,0,0,4,4
22,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,21,0,0,24,20,0,0,0,0,0,0,3,0,0,0,17,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,25,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,21,0,0,20,26,0,0,0,0,0,0,3,0,0,0,16,0,0,0,13,0,6,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,0,7,0,0,8,0,0,0,8,7,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16,0,0,0,0,26,0,0,25,0,0,26,0,0,0,23,0,0,27,0,0,0,7,27,0,20,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21,19,22,17,0,23,22,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16,0,0,0,0,22,0,0,22,0,0,20,0,0,0,21,0,0,22,0,0,0,6,20,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,12,11,12,0,12,11,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,29,0,0,32,0,0,0,0,0,0,0,35,0,0,0,0,0,12,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,0,8,0,0,0,2,3
0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,11,9,10,0,12,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,9,0,0,10,0,0,8,0,0,0,6,0,0,10,0,0,0,0,6,0,4,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,9,0,0,8,0,0,10,0,0,0,5,0,0,10,0,0,0,2,7,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,0,0,17,16,0,0,0,0,0,0,0,0,0,0,24,0,0,0,9,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,27,0,0,30,0,0,0,0,0,0,0,32,0,0,0,0,0,10,0,33,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,7,0,0,0,3,4
14,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,14,0,0,12,13,0,0,0,0,0,0,2,0,0,0,9,0,0,0,17,0,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,11,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
14,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,7,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,13,13,11,0,16,16,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,7,0,0,7,0,0,7,0,0,0,2,0,0,8,0,0,0,0,5,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,21,0,0,22,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0
0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
