Kris Bryant_CHC,Anthony Rizzo_CHC,Joey Votto_CIN,Kyle Schwarber_CHC,Adrian Beltre_TEX,Billy Hamilton_CIN,Aaron Altherr_PHI,Joey Gallo_TEX,Nomar Mazara_TEX,Mike Napoli_TEX,Shin-Soo Choo_TEX,Cesar Hernandez_PHI,Rougned Odor_TEX,Elvis Andrus_TEX,Maikel Franco_PHI,Carlos Gomez_TEX,Jonathan Lucroy_TEX,Odubel Herrera_PHI,Ben Zobrist_CHC,Adam Duvall_CIN,Ian Happ_CHC,Tommy Joseph_PHI,Zack Cozart_CIN,Addison Russell_CHC,Freddy Galvis_PHI,Eugenio Suarez_CIN,Willson Contreras_CHC,Javier Baez_CHC,Howie Kendrick_PHI,Michael Saunders_PHI,Delino DeShields_TEX,Cameron Rupp_PHI,Jurickson Profar_TEX,Scott Schebler_CIN,Jeimer Candelario_CHC,Robinson Chirinos_TEX,Daniel Nava_PHI,Andrew Knapp_PHI,Jason Heyward_CHC,Scooter Gennett_CIN,Peter O'Brien_CIN,Jose Peraza_CIN,Albert Almora_CHC,Rhys Hoskins_PHI,Miguel Montero_CHC,Jon Jay_CHC,Phillip Ervin_CIN,Pete Kozma_TEX,Brett Nicholas_TEX,Ryan Rua_TEX,Brock Stassi_PHI,Arismendy Alcantara_CIN,Andres Blanco_PHI,Tommy La Stella_CHC,Hanser Alberto_TEX,Jesse Winker_CIN,Tucker Barnhart_CIN,Ty Kelly_PHI,Devin Mesoraco_CIN,Drew Robinson_TEX,Jared Hoying_TEX,Eloy Jimenez_CHC,Patrick Kivlehan_CIN,Stuart Turner_CIN
55.47897897897898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9422055984556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,75.7621951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3797698236722638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,40.99920634920634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.54670138888889,0.0,0.0,0.0,0.0,0.0,0.0,5.638191955396258,0.0,3.0173015873015867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.119047619047617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,28.2348484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3661828367710718,0.0,0.0,0.0,1.181818181818182,0.0,0.0,0.0,0.0,2.5050505050505056,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,57.96753246753245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,22.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89408866995074,21.502335928809792,0.0,1.5770010922140745,0.0,0.0,0.0,0.0,0.0,0.0,0.2553902787168499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54741379310345,0.0,0.0,44.48275862068965,23.544827586206893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30956112852664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.502335928809792,47.19569892473117,0.0,5.158607603219262,0.0,0.0,0.0,0.0,0.0,0.0,7.128354567633503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.364919354838705,0.0,0.0,-11.999999999999995,11.987096774193546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5027230833682435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.92051282051282,0.0,13.205057915057912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.257342657342654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
