"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5500,"PHI@LAA 10:07PM ET",11.578,"LAA","PHI",0,9.8,12.89,NA,"2",NA,21
"2B","Jose Altuve",5500,"TB@HOU 08:10PM ET",10.699,"HOU","TB",0,11,12.29,NA,"2",NA,25
"OF","Andrew McCutchen",5400,"CIN@PIT 07:05PM ET",9.32,"PIT","CIN",0,8.3,10.55,NA,"3",NA,9
"SS","Corey Seager",5400,"LAD@ATL 07:35PM ET",9,"LAD","ATL",0,7.9,10.24,NA,"2",NA,11
"C","Gary Sanchez",5300,"NYY@CLE 07:10PM ET",8.726,"NYY","CLE",0,8.6,8.47,NA,"4",NA,14
"OF","Brett Gardner",5300,"NYY@CLE 07:10PM ET",9.111,"NYY","CLE",0,9.5,8.4,NA,"1",NA,0
"OF","Aaron Judge",5200,"NYY@CLE 07:10PM ET",10.902,"NYY","CLE",0,8.8,9.45,NA,"3",NA,NA
"2B/3B","Jose Ramirez",5200,"NYY@CLE 07:10PM ET",9.587,"CLE","NYY",0,8.6,9.82,NA,"4",NA,5
"2B","Jonathan Schoop",5200,"DET@BAL 07:05PM ET",9.048,"BAL","DET",0,8.6,10.02,NA,"3",NA,9
"2B","Rougned Odor",5100,"TEX@MIN 08:10PM ET",7.509,"TEX","MIN",0,6.9,8.93,NA,"6",NA,3
"3B/OF","Eduardo Nunez",5100,"CWS@BOS 07:10PM ET",8.463,"BOS","CWS",0,10.7,11.31,NA,"3",NA,15
"1B","Joey Votto",5100,"CIN@PIT 07:05PM ET",9.774,"CIN","PIT",0,10.7,11.28,NA,"3",NA,7
"OF","Bradley Zimmer",5000,"NYY@CLE 07:10PM ET",7.507,"CLE","NYY",0,9,9.65,NA,"1",NA,2
"OF","Justin Upton",5000,"DET@BAL 07:05PM ET",8.911,"DET","BAL",0,10.2,10.61,NA,"3",NA,18
"1B","Jose Abreu",5000,"CWS@BOS 07:10PM ET",8.806,"CWS","BOS",0,10.1,9.43,NA,"3",NA,0
"OF","Mookie Betts",5000,"CWS@BOS 07:10PM ET",9.606,"BOS","CWS",0,11.9,12.46,NA,"1",NA,18
"OF","Clint Frazier",4900,"NYY@CLE 07:10PM ET",8.083,"NYY","CLE",0,7.6,8.85,NA,"2",NA,5
