"Place_lo","Place_hi","Payout"
"1","1","1250"
"2","2","750"
"3","3","500"
"4","4","325"
"5","5","200"
"6","6","150"
"7","8","120"
"9","10","100"
"11","15","80"
"16","20","60"
"21","30","50"
"31","40","45"
"41","50","40"
"51","60","35"
"61","75","30"
"76","100","25"
"101","135","20"
"136","205","15"
"206","325","12"
"326","525","10"
"526","865","8"
