P,P,C,1B,2B,3B,SS,OF,OF,OF
Junior Guerra,Nick Pivetta,Gary Sanchez,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Jean Segura,Charlie Blackmon,Aaron Judge,Carlos Gonzalez
Michael Wacha,Nick Pivetta,Gary Sanchez,Matt Holliday,Starlin Castro,Nolan Arenado,Trevor Story,Aaron Judge,Aaron Hicks,Carlos Gonzalez
Jeff Samardzija,Jeff Hoffman,Evan Gattis,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Francisco Lindor,Charlie Blackmon,Carlos Gonzalez,Byron Buxton
Jeff Samardzija,Nick Pivetta,Yasmani Grandal,Paul Goldschmidt,Brandon Drury,Jake Lamb,Freddy Galvis,David Peralta,Gregor Blanco,Carlos Gonzalez
Jeff Samardzija,Nick Pivetta,Gary Sanchez,Matt Holliday,Starlin Castro,Miguel Sano,Didi Gregorius,Aaron Judge,David Peralta,Adam Engel
Justin Verlander,Michael Wacha,Yasmani Grandal,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Tim Anderson,Charlie Blackmon,David Peralta,Carlos Gonzalez
Jeff Samardzija,Nick Pivetta,Austin Romine,Paul Goldschmidt,Brian Dozier,Chase Headley,Didi Gregorius,David Peralta,Aaron Hicks,Brett Gardner
Jeff Samardzija,Michael Wacha,Austin Romine,Matt Holliday,Brian Dozier,Miguel Sano,Francisco Lindor,Aaron Judge,Aaron Hicks,Brett Gardner
Jeff Samardzija,Justin Verlander,Austin Romine,Mark Reynolds,Alen Hanson,Chase Headley,Trevor Story,Aaron Judge,Aaron Hicks,Brett Gardner
Jeff Samardzija,Nick Pivetta,Evan Gattis,Paul Goldschmidt,Jose Altuve,Manny Machado,Carlos Correa,George Springer,David Peralta,Norichika Aoki
Jeff Samardzija,Nick Pivetta,Evan Gattis,Matt Holliday,Starlin Castro,Jake Lamb,Brandon Crawford,Aaron Judge,Aaron Hicks,Brett Gardner
Jeff Hoffman,Junior Guerra,Gary Sanchez,Matt Holliday,Starlin Castro,Miguel Sano,Francisco Lindor,Charlie Blackmon,Aaron Judge,Aaron Hicks
Michael Wacha,Junior Guerra,Gary Sanchez,Paul Goldschmidt,Brandon Drury,Jake Lamb,Tim Anderson,David Peralta,Gregor Blanco,Byron Buxton
Jeff Samardzija,Junior Guerra,Gary Sanchez,Matt Holliday,Starlin Castro,Chase Headley,Didi Gregorius,Charlie Blackmon,Carlos Gonzalez,Byron Buxton
Jeff Samardzija,Michael Wacha,Gary Sanchez,Albert Pujols,Brian Dozier,Yunel Escobar,Andrelton Simmons,Aaron Judge,Cameron Maybin,Kole Calhoun
Rich Hill,Mike Fiers,Martin Maldonado,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Didi Gregorius,Charlie Blackmon,Carlos Gonzalez,Adam Engel
