"Mike Trout_LAA","Miguel Cabrera_DET","Justin Upton_DET","Joey Votto_CIN","Ian Kinsler_DET","Billy Hamilton_CIN","Albert Pujols_LAA","JD Martinez_DET","Nicholas Castellanos_DET","Hunter Pence_SF","Eduardo Nunez_SF","Buster Posey_SF","Adam Duvall_CIN","Kole Calhoun_LAA","Brandon Belt_SF","Eugenio Suarez_CIN","Yunel Escobar_LAA","Alex Avila_DET","CJ Cron_LAA","Zack Cozart_CIN","Luis Valbuena_LAA","Cameron Maybin_LAA","Tyler Collins_DET","Denard Span_SF","Joe Panik_SF","Christian Arroyo_SF","Jim Adduci_DET","Jefry Marte_LAA","James McCann_DET","Brandon Crawford_SF","Victor Martinez_DET","Andrew Romine_DET","Jose Peraza_CIN","Ben Revere_LAA","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Andrelton Simmons_LAA","Nick Hundley_SF","Danny Espinosa_LAA","Arismendy Alcantara_CIN","Mac Williamson_SF","Aaron Hill_SF","Gorkys Hernandez_SF","Kelby Tomlinson_SF","Jesse Winker_CIN","Phillip Ervin_CIN","JaCoby Jones_DET","Conor Gillaspie_SF","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Justin Ruggiano_SF","Drew Stubbs_SF","Devin Mesoraco_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Jose Iglesias_DET","Michael Morse_SF","Tucker Barnhart_CIN","Carlos Perez_LAA","Tim Federowicz_SF","Patrick Kivlehan_CIN","Cliff Pennington_LAA","Chris Marrero_SF","Stuart Turner_CIN"
0,0,0,29,0,27,0,0,0,0,0,0,29,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,2,0,0,4
26,0,0,0,0,0,29,0,0,0,0,0,0,31,0,0,30,0,12,0,5,23,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,30,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,3,0,0,7,0,0
0,0,0,0,0,0,0,0,0,28,28,23,0,0,30,0,0,0,0,0,0,0,0,12,27,12,0,0,0,17,0,0,0,0,0,6,0,0,11,0,0,0,4,16,2,0,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,9,0
0,0,0,29,0,27,0,0,0,0,0,0,26,0,0,29,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,3,0,0,4
27,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,32,0,12,0,5,25,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,31,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,3,0,0,6,0,0
0,6,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,7,0,3,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
13,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,12,0,13,0,0,7,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,0,0,3,0,0
0,0,0,28,0,26,0,0,0,0,0,0,26,0,0,25,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,2,0,0,4
0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0
20,0,0,0,0,0,24,0,0,0,0,0,0,23,0,0,25,0,7,0,4,25,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,25,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,3,0,0
0,13,18,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,19,0,0,0,9,0,10,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,12,7,0,0,12,0,0,0,0,0,0,0,0,13,12,0,0,0,0,12,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,29,29,23,0,0,27,0,0,0,0,0,0,0,0,12,31,13,0,0,0,17,0,0,0,0,0,7,0,0,13,0,0,0,2,16,0,0,0,0,8,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,13,13,12,0,0,12,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,2,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0
0,5,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,10,0,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
15,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,16,0,3,0,0,14,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0
0,12,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,6,0,18,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,18,18,14,0,0,17,0,0,0,0,0,0,0,0,12,17,0,0,0,0,19,0,0,0,0,0,6,0,0,9,0,0,0,3,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,16,23,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,9,0,16,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0
0,14,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,5,0,14,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,0,0,29,0,28,0,0,0,0,0,0,26,0,0,26,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,29,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,2,0,0,4
11,0,0,0,0,0,14,0,0,0,0,0,0,15,0,0,15,0,6,0,5,8,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,2,0,0,7,0,0
0,0,0,11,0,9,0,0,0,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,7,6,4,0,0,6,0,0,0,0,0,0,0,0,6,7,0,0,0,0,6,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,0,29,0,0,0,0,0,0,27,0,0,27,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,21,0,0,0,0,0,3
27,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,31,0,12,0,5,25,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,32,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,2,0,0,6,0,0
0,0,0,0,0,0,0,0,0,14,12,7,0,0,11,0,0,0,0,0,0,0,0,6,13,5,0,0,0,9,0,0,0,0,0,2,0,0,14,0,0,0,2,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
24,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,27,0,11,0,2,22,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,26,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,3,0,0,0,0,0
0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,4,3,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,17,18,17,0,0,16,0,0,0,0,0,0,0,0,0,16,11,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,3,18,2,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,6,4,0,0,7,0,0,0,0,0,0,0,0,3,8,5,0,0,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,6,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,25,0,0,0,0,0,0,24,0,0,25,0,9,0,4,21,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,26,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,5,0,0
2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,16,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,16,0,0,0,8,0,14,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,22,0,20,0,0,0,0,0,0,19,0,0,19,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0
3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0
5,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,6,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,8,9,6,0,0,9,0,0,0,0,0,0,0,0,6,7,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
