"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Chris Sale","P","BOS","@ TB",3.02,"Faria, R 2.23","L",2.61,0,0,7.1,12.4,0.9,NA,13300,41.4,30,28.37,28.37,"%",78,2.1,27.55,2.1
"Lance McCullers","P","HOU","@ TOR",4.07,"Liriano, L 5.66","R",2.69,0,0,5.8,10.7,1.06,NA,11000,32.3,21.3,16.96,16.96,"%",64,1.5,-0.85,NA
"Gio Gonzalez","P","WSH","vs ATL",3.85,"Foltynewicz, R 3.83","L",2.77,0,0,6.3,8.7,1.17,NA,11300,34.1,19.6,19.35,19.35,"%",62,1.7,14.7,1.3
"Michael Wacha","P","STL","vs MIA",3.96,"Koehler, R 7.43","R",4.16,0,0,5.3,8.7,1.4,NA,10700,32.8,14.1,14.88,14.88,"%",37,1.4,25.35,2.4
"Robbie Ray","P","ARI","@ LAD",4.09,"Hill, L 4.00","L",3.06,0,0,6.3,11.4,1.19,NA,10500,41.4,23.6,16.93,16.93,"%",48,1.6,32.7,3.1
"Rich Hill","P","LAD","vs ARI",3.41,"Ray, L 3.06","L",4,0,0,4.9,10.1,1.35,NA,10200,42.1,15.3,18.69,18.69,"%",23,1.8,29.95,2.9
"Jose Berrios","P","MIN","vs BAL",4.3,"Bundy, R 4.02","R",3.44,0,0,6.5,9,1.07,NA,9600,37.2,20.9,16.76,16.76,"%",51,1.7,14.7,1.5
"Zach Davies","P","MIL","@ CHC",5.4,"Montgomery, L 2.38","R",5.03,0,0,5.4,5.8,1.48,NA,8800,26.6,10.3,8.5,8.5,"%",12,1,15.3,1.7
"Mike Montgomery","P","CHC","vs MIL",4.1,"Davies, R 5.03","L",2.38,0,0,2.8,7.4,1.23,NA,7800,24,7.4,11.33,11.33,"%",14,1.5,-5.55,NA
"Michael Foltynewicz","P","ATL","@ WSH",5.15,"Gonzalez, L 2.77","R",3.83,0,0,5.4,8,1.34,NA,7200,37.4,14.1,10.35,10.35,"%",4,1.4,18.7,2.6
"Dinelson Lamet","P","SD","@ CLE",5.34,"Tomlin, R 6.17","R",5.35,0,0,5.3,12.1,1.11,NA,7100,36.5,17.9,9.56,9.56,"%",25,1.3,3,0.4
"Tyler Chatwood","P","COL","vs CIN",5.5,"Romano, R 6.00","R",4.41,0,0,5.6,7.4,1.36,NA,6900,32.5,13.3,9.47,9.47,"%",13,1.4,8.3,1.2
"Chad Kuhl","P","PIT","@ PHI",4.5,"Hellickson, R 4.48","R",5.26,0,0,4.7,7.5,1.43,NA,6700,27.7,9.2,8.91,8.91,"%",0,1.3,16.35,2.4
"Anibal Sanchez","P","DET","vs SF",5.06,"Stratton, R 13.50","R",7.28,0,0,2.7,8.7,1.54,NA,6500,23.8,4.3,7.41,7.41,"%",0,1.1,25.9,4
"Josh Tomlin","P","CLE","vs SD",3.66,"Lamet, R 5.35","R",6.17,0,0,5.4,6.7,1.49,NA,6400,34.2,9,12.73,12.73,"%",0,2,25.35,4
"Dylan Bundy","P","BAL","@ MIN",5.21,"Berrios, R 3.44","R",4.02,0,0,6.1,6.9,1.24,NA,6300,26.5,14.9,8.9,8.9,"%",41,1.4,2.45,0.4
"Jeremy Hellickson","P","PHI","vs PIT",4.5,"Kuhl, R 5.26","R",4.48,0,0,5.7,4.6,1.25,NA,6200,27.6,9.6,9.57,9.57,"%",6,1.5,12.5,2
"Sam Gaviglio","P","SEA","vs OAK",4.18,"Blackburn, R 0.00","R",NA,0,0,0,0,0,NA,6100,11.6,NA,11.61,11.61,"%",0,1.9,NA,NA
"Charlie Blackmon","OF","COL","vs CIN",7,"Romano, R 6.00","L",0.31,0.39,0.26,0,0,0,3,5900,37.2,10.2,20.21,20.21,"%",58,3.4,11,1.9
"Joey Votto","1B","CIN","@ COL",5.5,"Chatwood, R 4.41","L",0.316,0.442,0.309,0,0,0,3,5700,32,10.5,17.48,17.48,"%",65,3.1,9,1.6
"Francisco Liriano","P","TOR","vs HOU",4.93,"McCullers, R 2.69","L",5.66,0,0,4.8,8.4,1.6,NA,5400,34,10.2,8.56,8.56,"%",0,1.6,13.5,2.5
"Mookie Betts","OF","BOS","@ TB",3.98,"Faria, R 2.23","R",0.274,0.365,0.217,0,0,0,1,5400,32.3,10,11.76,11.76,"%",49,2.2,0,NA
"Adam Duvall","OF","CIN","@ COL",5.5,"Chatwood, R 4.41","R",0.275,0.364,0.275,0,0,0,4,5300,33.1,9,16.13,16.13,"%",53,3,21,4
"Bryce Harper","OF","WSH","vs ATL",5.15,"Foltynewicz, R 3.83","L",0.318,0.433,0.266,0,0,0,3,5300,34,10.7,14.59,14.59,"%",55,2.8,5,0.9
"Jose Altuve","2B","HOU","@ TOR",4.93,"Liriano, L 5.66","R",0.337,0.409,0.206,0,0,0,2,5200,30.4,10.1,13.88,13.88,"%",59,2.7,18,3.5
"Chris Stratton","P","SF","@ DET",5.44,"Sanchez, R 7.28","R",13.5,0,0,1.7,7.9,1.8,NA,5100,30.8,-0.1,6.42,6.42,"%",0,1.3,0.4,0.1
"Carlos Correa","SS","HOU","@ TOR",4.93,"Liriano, L 5.66","R",0.32,0.408,0.236,0,0,0,3,5100,29.5,9.8,14.33,14.33,"%",61,2.8,5,1
"George Springer","OF","HOU","@ TOR",4.93,"Liriano, L 5.66","R",0.297,0.4,0.279,0,0,0,1,5000,32.5,10.3,14.18,14.18,"%",56,2.8,3,0.6
"Tom Koehler","P","MIA","@ STL",5.54,"Wacha, R 4.16","R",7.43,0,0,4.4,7.6,1.7,NA,5000,22.2,5.7,5.46,5.46,"%",0,1.1,14.45,2.9
"Andrew McCutchen","OF","PIT","@ PHI",4.5,"Hellickson, R 4.48","R",0.283,0.379,0.227,0,0,0,3,5000,28.1,8.8,12.24,12.24,"%",55,2.4,19,3.8
"Daniel Murphy","2B","WSH","vs ATL",5.15,"Foltynewicz, R 3.83","L",0.344,0.417,0.236,0,0,0,5,5000,28.2,9.9,11.57,11.57,"%",58,2.3,5,1
"Paul Goldschmidt","1B","ARI","@ LAD",3.41,"Hill, L 4.00","R",0.315,0.436,0.268,0,0,0,3,4900,25.7,11.1,9.29,9.29,"%",63,1.9,3,0.6
"Anthony Rizzo","1B","CHC","vs MIL",5.4,"Davies, R 5.03","L",0.262,0.393,0.249,0,0,0,3,4900,29.5,9.4,13.9,13.9,"%",59,2.8,5,1
"Tommy Pham","OF","STL","vs MIA",5.54,"Koehler, R 7.43","R",0.298,0.389,0.213,0,0,0,2,4800,31,9.3,12.7,12.7,"%",51,2.6,3,0.6
"Robinson Cano","2B","SEA","vs OAK",5.32,"Blackburn, R 0.00","L",0.275,0.351,0.212,0,0,0,3,4800,30.5,8.8,12.49,12.49,"%",49,2.6,10,2.1
"Mark Reynolds","1B","COL","vs CIN",7,"Romano, R 6.00","R",0.28,0.378,0.225,0,0,0,5,4800,31.8,8.5,15.16,15.16,"%",51,3.2,5,1
"Miguel Sano","3B","MIN","vs BAL",5.21,"Bundy, R 4.02","R",0.28,0.397,0.272,0,0,0,3,4700,29.3,9.3,12.23,12.23,"%",54,2.6,7,1.5
"Paul Blackburn","P","OAK","@ SEA",5.32,"Gaviglio, R","R",0,0,0,6,6,0.67,NA,4700,7.1,18.5,7.13,7.13,"%",0,1.5,13.85,2.9
"Khris Davis","OF","OAK","@ SEA",4.18,"Gaviglio, R","R",0.24,0.357,0.273,0,0,0,4,4700,28.2,8.8,11.13,11.13,"%",52,2.4,20,4.3
"Scooter Gennett","2B/OF","CIN","@ COL",5.5,"Chatwood, R 4.41","L",0.317,0.407,0.286,0,0,0,2,4700,35.7,7.5,14.62,14.62,"%",30,3.1,13,2.8
"J.D. Martinez","OF","DET","vs SF",5.44,"Stratton, R 13.50","R",0.301,0.429,0.343,0,0,0,5,4600,31.9,9.7,11.64,11.64,"%",48,2.5,5,1.1
"Jose Ramirez","2B/3B","CLE","vs SD",5.34,"Lamet, R 5.35","B",0.326,0.408,0.257,0,0,0,5,4600,30.4,9.6,11.98,11.98,"%",52,2.6,24,5.2
"Ryan Braun","OF","MIL","@ CHC",4.1,"Montgomery, L 2.38","R",0.263,0.373,0.278,0,0,0,3,4600,26.2,9,10.91,10.91,"%",58,2.4,20,4.3
"Edwin Encarnacion","1B","CLE","vs SD",5.34,"Lamet, R 5.35","R",0.261,0.372,0.218,0,0,0,4,4500,29,8.4,12.1,12.1,"%",50,2.7,33,7.3
"Justin Smoak","1B","TOR","vs HOU",4.07,"McCullers, R 2.69","B",0.301,0.408,0.298,0,0,0,4,4500,26.3,8.6,9.2,9.2,"%",50,2,3,0.7
"Christian Yelich","OF","MIA","@ STL",3.96,"Wacha, R 4.16","L",0.271,0.332,0.121,0,0,0,3,4500,23.4,8,9.56,9.56,"%",57,2.1,8,1.8
"Andrew Benintendi","OF","BOS","@ TB",3.98,"Faria, R 2.23","L",0.283,0.355,0.176,0,0,0,6,4500,26.1,8.6,7.56,7.56,"%",46,1.7,5,1.1
"Logan Morrison","1B","TB","vs BOS",3.02,"Sale, L 2.61","L",0.263,0.4,0.321,0,0,0,4,4500,23.5,9.1,6.44,6.44,"%",53,1.4,13,2.9
"Jean Segura","SS","SEA","vs OAK",5.32,"Blackburn, R 0.00","R",0.345,0.378,0.13,0,0,0,1,4500,26.8,9.4,12.04,12.04,"%",61,2.7,14,3.1
"Corey Seager","SS","LAD","vs ARI",4.09,"Ray, L 3.06","L",0.3,0.395,0.213,0,0,0,2,4500,27.2,9,9.86,9.86,"%",52,2.2,9,2
"Billy Hamilton","OF","CIN","@ COL",5.5,"Chatwood, R 4.41","B",0.236,0.271,0.077,0,0,0,1,4500,28.8,8.5,14.12,14.12,"%",57,3.1,10,2.2
"Max Kepler","OF","MIN","vs BAL",5.21,"Bundy, R 4.02","L",0.258,0.333,0.173,0,0,0,4,4400,25.5,6.8,10.46,10.46,"%",45,2.4,11,2.5
"Nelson Cruz","OF","SEA","vs OAK",5.32,"Blackburn, R 0.00","R",0.294,0.384,0.22,0,0,0,4,4400,27.4,8.4,12.64,12.64,"%",56,2.9,0,NA
"Justin Turner","3B","LAD","vs ARI",4.09,"Ray, L 3.06","R",0.384,0.454,0.187,0,0,0,3,4400,23,9.3,9.62,9.62,"%",64,2.2,6,1.4
"Freddie Freeman","1B","ATL","@ WSH",3.85,"Gonzalez, L 2.77","L",0.343,0.491,0.385,0,0,0,3,4400,28.9,12.1,9.29,9.29,"%",59,2.1,16,3.6
"Justin Upton","OF","DET","vs SF",5.44,"Stratton, R 13.50","R",0.27,0.37,0.237,0,0,0,3,4300,27.5,8.8,11.85,11.85,"%",56,2.8,16,3.7
"Matt Carpenter","1B","STL","vs MIA",5.54,"Koehler, R 7.43","L",0.228,0.352,0.206,0,0,0,1,4300,25.8,7.7,12.54,12.54,"%",57,2.9,8,1.9
"Steven Souza Jr.","OF","TB","vs BOS",3.02,"Sale, L 2.61","R",0.271,0.377,0.23,0,0,0,1,4300,23.5,8.9,6.18,6.18,"%",51,1.4,0,NA
"Carlos Gonzalez","OF","COL","vs CIN",7,"Romano, R 6.00","L",0.224,0.293,0.124,0,0,0,4,4300,28.1,6,15.85,15.85,"%",49,3.7,0,NA
"Raimel Tapia","OF","COL","vs CIN",7,"Romano, R 6.00","L",0.294,0.344,0.165,0,0,0,1,4300,29.2,5.6,14.86,14.86,"%",36,3.5,12,2.8
"Anthony Rendon","3B","WSH","vs ATL",5.15,"Foltynewicz, R 3.83","R",0.295,0.402,0.247,0,0,0,6,4300,30.3,9.1,9.01,9.01,"%",42,2.1,10,2.3
"Kris Bryant","3B","CHC","vs MIL",5.4,"Davies, R 5.03","R",0.266,0.394,0.245,0,0,0,2,4300,28.7,9.2,12.37,12.37,"%",56,2.9,2,0.5
"Brandon Belt","1B/OF","SF","@ DET",5.06,"Sanchez, R 7.28","L",0.237,0.353,0.227,0,0,0,5,4200,25.2,8,10.44,10.44,"%",54,2.5,5,1.2
"Jonathan Schoop","2B","BAL","@ MIN",4.3,"Berrios, R 3.44","R",0.296,0.378,0.246,0,0,0,3,4200,25,8.4,10.24,10.24,"%",56,2.4,9,2.1
"Marcell Ozuna","OF","MIA","@ STL",3.96,"Wacha, R 4.16","R",0.315,0.403,0.262,0,0,0,4,4200,27.4,9.4,9.8,9.8,"%",53,2.3,15,3.6
"Justin Bour","1B","MIA","@ STL",3.96,"Wacha, R 4.16","L",0.289,0.392,0.269,0,0,0,5,4200,25.1,8.4,8.06,8.06,"%",49,1.9,2,0.5
"Chris Taylor","2B/OF","LAD","vs ARI",4.09,"Ray, L 3.06","R",0.284,0.372,0.201,0,0,0,4,4200,24.3,8.4,7.04,7.04,"%",49,1.7,18,4.3
"Sal Romano","P","CIN","@ COL",7,"Chatwood, R 4.41","R",6,0,0,3,6,2.33,NA,4200,4.6,2,4.57,4.57,"%",0,1.1,19.05,4.5
"Eugenio Suarez","3B","CIN","@ COL",5.5,"Chatwood, R 4.41","R",0.254,0.353,0.187,0,0,0,5,4200,26.3,7.5,11.49,11.49,"%",51,2.7,15,3.6
"DJ LeMahieu","2B","COL","vs CIN",7,"Romano, R 6.00","R",0.31,0.339,0.075,0,0,0,2,4200,29.3,7.3,15.46,15.46,"%",53,3.7,2,0.5
"Ryan Zimmerman","1B","WSH","vs ATL",5.15,"Foltynewicz, R 3.83","R",0.332,0.415,0.282,0,0,0,4,4200,28.8,9.7,10.98,10.98,"%",54,2.6,6,1.4
"Orlando Arcia","SS","MIL","@ CHC",4.1,"Montgomery, L 2.38","R",0.295,0.336,0.144,0,0,0,8,4200,17.6,6.4,5.25,5.25,"%",52,1.3,9,2.1
"Ian Happ","2B/OF","CHC","vs MIL",5.4,"Davies, R 5.03","B",0.269,0.377,0.299,0,0,0,4,4200,29.8,8.6,11.91,11.91,"%",48,2.8,0,NA
"Domingo Santana","OF","MIL","@ CHC",4.1,"Montgomery, L 2.38","R",0.281,0.372,0.198,0,0,0,2,4200,23.6,8.3,9.66,9.66,"%",58,2.3,33,7.9
"Ian Kinsler","2B","DET","vs SF",5.44,"Stratton, R 13.50","R",0.246,0.327,0.158,0,0,0,1,4100,25.9,7.9,11.08,11.08,"%",53,2.7,0,NA
"Eddie Rosario","OF","MIN","vs BAL",5.21,"Bundy, R 4.02","L",0.289,0.339,0.177,0,0,0,6,4100,24.2,6.6,8.03,8.03,"%",39,2,2,0.5
"Marwin Gonzalez","1B/OF","HOU","@ TOR",4.93,"Liriano, L 5.66","B",0.319,0.416,0.261,0,0,0,5,4100,25.9,8.5,10.05,10.05,"%",54,2.5,14,3.4
"J.T. Realmuto","C","MIA","@ STL",3.96,"Wacha, R 4.16","R",0.294,0.352,0.155,0,0,0,2,4100,22.2,7.5,8.71,8.71,"%",55,2.1,6,1.5
"Jedd Gyorko","3B","STL","vs MIA",5.54,"Koehler, R 7.43","R",0.309,0.385,0.221,0,0,0,4,4100,26.9,8.1,11.92,11.92,"%",54,2.9,8,2
"Aaron Altherr","OF","PHI","vs PIT",4.5,"Kuhl, R 5.26","R",0.27,0.359,0.231,0,0,0,5,4100,23.9,7.7,8.25,8.25,"%",49,2,12,2.9
"Jake Lamb","3B","ARI","@ LAD",3.41,"Hill, L 4.00","L",0.281,0.391,0.258,0,0,0,7,4100,22.6,9.6,7,7,"%",59,1.7,30,7.3
"Chris Owings","OF/SS","ARI","@ LAD",3.41,"Hill, L 4.00","R",0.293,0.348,0.204,0,0,0,4,4100,23.1,8.3,7.47,7.47,"%",53,1.8,0,NA
"Scott Schebler","OF","CIN","@ COL",5.5,"Chatwood, R 4.41","L",0.252,0.363,0.273,0,0,0,6,4100,26.7,7.8,10.35,10.35,"%",48,2.5,12,2.9
"Willson Contreras","C","CHC","vs MIL",5.4,"Davies, R 5.03","R",0.256,0.333,0.188,0,0,0,6,4100,23.5,6.4,8.93,8.93,"%",43,2.2,14,3.4
"Manny Pina","C","MIL","@ CHC",4.1,"Montgomery, L 2.38","R",0.288,0.344,0.181,0,0,0,6,4100,20.6,6.9,6.54,6.54,"%",49,1.6,7,1.7
"Alex Avila","1B/C","DET","vs SF",5.44,"Stratton, R 13.50","L",0.305,0.424,0.253,0,0,0,2,4000,24.8,7.3,10.62,10.62,"%",51,2.7,4,1
"Denard Span","OF","SF","@ DET",5.06,"Sanchez, R 7.28","L",0.286,0.339,0.156,0,0,0,1,4000,26,7.3,10.67,10.67,"%",48,2.7,7,1.8
"Buster Posey","1B/C","SF","@ DET",5.06,"Sanchez, R 7.28","R",0.332,0.404,0.179,0,0,0,4,4000,24.3,8.1,11.29,11.29,"%",60,2.8,0,NA
"Lonnie Chisenhall","OF","CLE","vs SD",5.34,"Lamet, R 5.35","L",0.304,0.385,0.238,0,0,0,6,4000,24.2,7.4,8.72,8.72,"%",48,2.2,11,2.8
"Josh Donaldson","3B","TOR","vs HOU",4.07,"McCullers, R 2.69","R",0.238,0.354,0.219,0,0,0,3,4000,22.7,7.4,8.17,8.17,"%",51,2,14,3.5
"Xander Bogaerts","SS","BOS","@ TB",3.98,"Faria, R 2.23","R",0.308,0.357,0.147,0,0,0,3,4000,23.4,8.5,8.97,8.97,"%",58,2.2,2,0.5
"Yonder Alonso","1B","OAK","@ SEA",4.18,"Gaviglio, R","L",0.27,0.396,0.295,0,0,0,3,4000,26,8,9.34,9.34,"%",48,2.3,13,3.3
"Matt Chapman","3B","OAK","@ SEA",4.18,"Gaviglio, R","R",0.16,0.199,0.04,0,0,0,8,4000,12.6,4,4.53,4.53,"%",50,1.1,2,0.5
"Trevor Story","SS","COL","vs CIN",7,"Romano, R 6.00","R",0.209,0.3,0.18,0,0,0,7,4000,21.4,6.2,9.68,9.68,"%",53,2.4,10,2.5
"Michael Taylor","OF","WSH","vs ATL",5.15,"Foltynewicz, R 3.83","R",0.277,0.352,0.238,0,0,0,2,4000,27.9,7.9,10.98,10.98,"%",46,2.7,0,NA
"Joe Panik","2B","SF","@ DET",5.06,"Sanchez, R 7.28","L",0.278,0.328,0.123,0,0,0,2,3900,24.1,6.7,10.67,10.67,"%",50,2.7,12,3.1
"Nick Castellanos","3B","DET","vs SF",5.44,"Stratton, R 13.50","R",0.252,0.326,0.189,0,0,0,6,3900,22.3,7.5,8.51,8.51,"%",54,2.2,17,4.4
"Michael Brantley","OF","CLE","vs SD",5.34,"Lamet, R 5.35","L",0.302,0.351,0.129,0,0,0,3,3900,23.2,7.8,11.04,11.04,"%",61,2.8,21,5.4
