"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"OF","Gregory Polanco",4200,"Cin@Pit 07:05PM ET",7,"Pit",6.09,6.6,8.41,7.7,3
"OF","Gerardo Parra",4200,"SD@Col 08:40PM ET",8.167,"Col",8.43,7.9,8.51,7.8,5
"OF","Dexter Fowler",4200,"StL@Was 07:05PM ET",5.2,"StL",7.55,7.3,8.18,8.4,9
"OF","Adam Eaton",4200,"StL@Was 07:05PM ET",11.8,"Was",7.25,7.8,8.25,8.3,23
"2B/OF","Ben Zobrist",4100,"LAD@ChC 08:05PM ET",7.2,"ChC",7.68,7.2,8.2,8.3,0
"SS","Corey Seager",4100,"LAD@ChC 08:05PM ET",8.571,"LAD",7.63,6.5,8.36,8.2,7
"1B/3B","Matt Carpenter",4100,"StL@Was 07:05PM ET",3.6,"StL",7.69,7.9,8.16,8.8,8
"3B","Maikel Franco",4000,"NYM@Phi 07:05PM ET",4.2,"Phi",6.63,6.7,6.78,7.4,8
"3B/SS","Jose Reyes",4000,"NYM@Phi 07:05PM ET",1.8,"NYM",6.88,7.8,7.26,8.1,0
"OF","Travis Jankowski",4000,"SD@Col 08:40PM ET",5,"SD",7.68,9.6,8.76,8.5,0
"2B/3B","Anthony Rendon",4000,"StL@Was 07:05PM ET",3.25,"Was",7,7.2,6.91,7.8,2
"1B/OF","Adam Duvall",3900,"Cin@Pit 07:05PM ET",7.2,"Cin",6.71,7.2,7.69,7.9,16
"OF","Curtis Granderson",3900,"NYM@Phi 07:05PM ET",3.6,"NYM",6.22,8,7.65,7.9,3
"SS","Aledmys Diaz",3900,"StL@Was 07:05PM ET",13.4,"StL",7.35,7.9,7.95,9.1,0
"OF","Stephen Piscotty",3900,"StL@Was 07:05PM ET",3.75,"StL",6.32,6.6,6.76,7.7,10
"OF","Billy Hamilton",3800,"Cin@Pit 07:05PM ET",9,"Cin",7.43,8.8,8.65,9.1,23
"2B/OF","Odubel Herrera",3800,"NYM@Phi 07:05PM ET",10,"Phi",6.65,7,7.3,8.2,5
"C","Dustin Garneau",3800,"SD@Col 08:40PM ET",6.5,"Col",NA,0,1.9,0,0
"2B/3B","Javier Baez",3700,"LAD@ChC 08:05PM ET",4.2,"ChC",6.81,6.8,6.54,9.2,2
"3B","David Wright",3700,"NYM@Phi 07:05PM ET",0,"NYM",NA,0,NA,0,0
"SS","Asdrubal Cabrera",3700,"NYM@Phi 07:05PM ET",6.6,"NYM",6.64,8.1,8.03,8.3,9
"OF","Jayson Werth",3700,"StL@Was 07:05PM ET",10.2,"Was",6.02,5.7,6.1,7,12
"C/OF","Willson Contreras",3600,"LAD@ChC 08:05PM ET",10.5,"ChC",6.8,6.7,6.9,8,3
"1B","Adrian Gonzalez",3600,"LAD@ChC 08:05PM ET",6,"LAD",6.1,5.3,6.72,6.9,0
"2B/SS","Addison Russell",3600,"LAD@ChC 08:05PM ET",7.2,"ChC",7.12,6.6,7.43,8.3,5
"OF","Yasiel Puig",3600,"LAD@ChC 08:05PM ET",12.714,"LAD",6.39,7.7,7.38,8,2
"1B","Lucas Duda",3600,"NYM@Phi 07:05PM ET",7.25,"NYM",5.24,8.1,6.63,8,4
"1B","Tommy Joseph",3600,"NYM@Phi 07:05PM ET",3.6,"Phi",5.54,0,6.43,7.6,0
"2B","Neil Walker",3600,"NYM@Phi 07:05PM ET",3.4,"NYM",7.03,7.8,7.21,8,4
"OF","Jay Bruce",3600,"NYM@Phi 07:05PM ET",8.2,"NYM",6.84,8.5,7,8.2,34
"C","Christian Bethancourt",3600,"SD@Col 08:40PM ET",0,"SD",NA,0,1.72,NA,0
"C","Austin Hedges",3600,"SD@Col 08:40PM ET",1.2,"SD",5.28,0,6.53,7.2,0
"C","Tom Murphy",3600,"SD@Col 08:40PM ET",0,"Col",NA,0,NA,0,0
"OF","Randal Grichuk",3600,"StL@Was 07:05PM ET",6.2,"StL",6.27,6.6,6.71,8.1,0
"OF","Michael Taylor",3600,"StL@Was 07:05PM ET",0,"Was",NA,0,NA,0,0
"2B","Logan Forsythe",3500,"LAD@ChC 08:05PM ET",3,"LAD",6.97,7.6,7.87,9.3,8
"OF","Joc Pederson",3500,"LAD@ChC 08:05PM ET",9,"LAD",4.96,5.4,1.76,7.1,5
"1B/OF","Jose Osuna",3500,"Cin@Pit 07:05PM ET",0,"Pit",NA,0,NA,NA,0
"2B","Josh Harrison",3500,"Cin@Pit 07:05PM ET",5,"Pit",5.67,0,6.76,0,0
"2B/SS","Jose Peraza",3500,"Cin@Pit 07:05PM ET",3.8,"Cin",6.48,7.5,8.01,8,13
"OF","Michael Conforto",3500,"NYM@Phi 07:05PM ET",1.75,"NYM",NA,0,1.68,2.3,0
"1B/3B","Ryan Zimmerman",3500,"StL@Was 07:05PM ET",9.6,"Was",6.9,6.3,6.88,7.1,22
"3B","Justin Turner",3400,"LAD@ChC 08:05PM ET",10.833,"LAD",7.14,6.4,8.24,8.2,2
"2B","Scooter Gennett",3400,"Cin@Pit 07:05PM ET",4,"Cin",NA,6.5,1.57,2,16
"OF","Scott Schebler",3400,"Cin@Pit 07:05PM ET",8.6,"Cin",6.24,7.5,6.76,8,4
"OF","Michael Saunders",3400,"NYM@Phi 07:05PM ET",7,"Phi",5.7,6.3,6.56,7.5,8
"3B/SS","Luis Sardinas",3400,"SD@Col 08:40PM ET",0.75,"SD",NA,0,1.71,1.7,0
"SS","Pat Valaika",3400,"SD@Col 08:40PM ET",0,"Col",NA,0,NA,0,0
"2B/3B","Jedd Gyorko",3400,"StL@Was 07:05PM ET",6,"StL",NA,0,1.55,2.2,14
"OF","Jason Heyward",3300,"LAD@ChC 08:05PM ET",6.25,"ChC",5.84,5.3,7,6.3,2
"3B/SS","Eugenio Suarez",3300,"Cin@Pit 07:05PM ET",7.4,"Cin",5.51,6.5,6.94,6.9,27
"SS","Alen Hanson",3300,"Cin@Pit 07:05PM ET",2.5,"Pit",NA,0,1.8,2,0
"OF","Aaron Altherr",3300,"NYM@Phi 07:05PM ET",7,"Phi",NA,0,1.4,2.2,0
"C","Tony Wolters",3300,"SD@Col 08:40PM ET",4,"Col",5.88,6.1,6.79,6.4,0
"C","Yadier Molina",3300,"StL@Was 07:05PM ET",6,"StL",6.03,6.1,6.62,6.3,10
"C","Matt Wieters",3300,"StL@Was 07:05PM ET",6.6,"Was",5.41,5.8,5.93,6.4,14
"1B","Adam Lind",3300,"StL@Was 07:05PM ET",4.5,"Was",NA,0,1.66,2.2,11
"C","Yasmani Grandal",3200,"LAD@ChC 08:05PM ET",6.167,"LAD",6.29,6.5,6.53,7.7,8
"2B","Chase Utley",3200,"LAD@ChC 08:05PM ET",2.333,"LAD",NA,0,1.56,2.3,0
"OF","Franklin Gutierrez",3200,"LAD@ChC 08:05PM ET",2.6,"LAD",6.33,6.9,7.51,9.1,2
"OF","Albert Almora",3200,"LAD@ChC 08:05PM ET",10,"ChC",4.59,0,7.92,6.2,5
"SS","Zack Cozart",3200,"Cin@Pit 07:05PM ET",9.2,"Cin",5.61,0,5.64,6.5,0
"1B","Rhys Hoskins",3200,"NYM@Phi 07:05PM ET",0,"Phi",NA,0,NA,0,0
"2B","Cesar Hernandez",3200,"NYM@Phi 07:05PM ET",10.2,"Phi",5.73,6.6,6.64,7.6,5
"2B/3B","Wilmer Flores",3200,"NYM@Phi 07:05PM ET",5.6,"NYM",6.41,0,1.64,1.9,0
"2B/OF","Howie Kendrick",3200,"NYM@Phi 07:05PM ET",13,"Phi",5.71,6.4,6.52,7.2,7
"3B/SS","Freddy Galvis",3200,"NYM@Phi 07:05PM ET",10,"Phi",4.62,5.6,5.23,6.2,3
"3B/SS","Jhonny Peralta",3200,"StL@Was 07:05PM ET",2,"StL",6.41,6,7.02,6.8,5
"C","Miguel Montero",3100,"LAD@ChC 08:05PM ET",0,"ChC",NA,0,1.61,2,0
"OF","Jon Jay",3100,"LAD@ChC 08:05PM ET",3.75,"ChC",NA,0,1.65,1.8,10
"2B/SS","Arismendy Alcantara",3100,"Cin@Pit 07:05PM ET",0,"Cin",NA,0,1.63,0.8,0
"OF","Josh Bell",3100,"Cin@Pit 07:05PM ET",2.5,"Pit",5.84,6.8,6.39,7.1,3
"C","Cameron Rupp",3100,"NYM@Phi 07:05PM ET",6.5,"Phi",4.96,5.2,5.13,6.4,4
"OF","Daniel Nava",3100,"NYM@Phi 07:05PM ET",16,"Phi",NA,0,1.33,1.3,3
"OF","Jabari Blash",3100,"SD@Col 08:40PM ET",1,"SD",NA,0,1.86,0,0
"1B","Matt Adams",3100,"StL@Was 07:05PM ET",3.25,"StL",6.59,0,1.55,1.9,0
"1B","Cody Bellinger",3000,"LAD@ChC 08:05PM ET",2,"LAD",NA,0,NA,0,0
"2B/SS","Chris Taylor",3000,"LAD@ChC 08:05PM ET",0,"LAD",NA,0,NA,0,0
"C","Francisco Cervelli",3000,"Cin@Pit 07:05PM ET",8.75,"Pit",4.8,6.5,6.66,6.7,6
"1B/3B","David Freese",3000,"Cin@Pit 07:05PM ET",9.667,"Pit",5.64,7.1,6.98,7.6,2
"2B/OF","Adam Frazier",3000,"Cin@Pit 07:05PM ET",3.75,"Pit",NA,5.5,1.77,1.9,2
"SS","Jordy Mercer",3000,"Cin@Pit 07:05PM ET",5,"Pit",5.4,8.2,7.25,6.9,2
"C","Travis d'Arnaud",3000,"NYM@Phi 07:05PM ET",3.2,"NYM",5.63,5.4,1.5,6.2,0
"C","Andrew Knapp",3000,"NYM@Phi 07:05PM ET",4,"Phi",NA,0,1.33,0,0
"2B/SS","Cristhian Adames",3000,"SD@Col 08:40PM ET",0,"Col",NA,0,1.94,1.5,0
"2B","Kolten Wong",3000,"StL@Was 07:05PM ET",4.2,"StL",5.21,6.4,5.82,7.3,9
"2B","Ian Happ",2900,"LAD@ChC 08:05PM ET",0,"ChC",NA,0,NA,0,0
"OF","Matt Szczur",2900,"LAD@ChC 08:05PM ET",0.667,"ChC",NA,0,1.75,1,0
"OF","Trayce Thompson",2900,"LAD@ChC 08:05PM ET",0,"LAD",NA,0,NA,0,0
"1B","John Jaso",2900,"Cin@Pit 07:05PM ET",0.667,"Pit",NA,0,1.67,1.8,0
"SS","Kevin Newman",2900,"Cin@Pit 07:05PM ET",0,"Pit",NA,0,NA,0,0
"OF","Jesse Winker",2900,"Cin@Pit 07:05PM ET",0,"Cin",NA,0,NA,0,0
"2B/3B","TJ. Rivera",2900,"NYM@Phi 07:05PM ET",1,"NYM",NA,0,1.49,1.7,0
"OF","Brandon Nimmo",2900,"NYM@Phi 07:05PM ET",0,"NYM",NA,0,NA,0,0
"3B/SS","Alexi Amarista",2900,"SD@Col 08:40PM ET",3.5,"Col",NA,0,1.81,1.4,0
"OF","Harrison Bader",2900,"StL@Was 07:05PM ET",0,"StL",NA,0,NA,0,0
"2B/C","Austin Barnes",2800,"LAD@ChC 08:05PM ET",2.667,"LAD",NA,0,1.62,1.6,0
"2B/3B","Tommy La Stella",2800,"LAD@ChC 08:05PM ET",1,"ChC",NA,0,1.71,1.3,0
"OF","Patrick Kivlehan",2800,"Cin@Pit 07:05PM ET",1,"Cin",NA,0,1.58,0,0
"1B/OF","Jose Martinez",2800,"StL@Was 07:05PM ET",4.333,"StL",NA,0,1.62,1.1,0
"2B/SS","Stephen Drew",2800,"StL@Was 07:05PM ET",1,"Was",5.43,6.1,1.55,1.6,25
"3B/OF","Rob Segedin",2700,"LAD@ChC 08:05PM ET",0,"LAD",NA,0,NA,0,0
"1B/OF","Brock Stassi",2700,"NYM@Phi 07:05PM ET",2,"Phi",NA,5.6,1.55,1.3,14
"OF","Juan Lagares",2700,"NYM@Phi 07:05PM ET",0,"NYM",NA,0,NA,0,0
"C","Hector Sanchez",2700,"SD@Col 08:40PM ET",0,"SD",NA,0,NA,0,0
"C","Luis Torrens",2700,"SD@Col 08:40PM ET",0,"SD",NA,5,1.62,0,2
"SS","Erick Aybar",2700,"SD@Col 08:40PM ET",3.5,"SD",6.08,6.3,5.9,6.1,0
"SS","Allen Cordoba",2700,"SD@Col 08:40PM ET",1.667,"SD",NA,0,1.8,0,3
"2B/SS","Wilmer Difo",2700,"StL@Was 07:05PM ET",3,"Was",NA,0,1.65,2.5,0
"3B/SS","Greg Garcia",2700,"StL@Was 07:05PM ET",1,"StL",NA,0,1.42,1.3,3
"OF","Andre Ethier",2600,"LAD@ChC 08:05PM ET",0,"LAD",NA,0,NA,0,0
"OF","Andrew Toles",2600,"LAD@ChC 08:05PM ET",5,"LAD",NA,0,1.83,1.7,0
"C","Devin Mesoraco",2600,"Cin@Pit 07:05PM ET",0,"Cin",NA,0,NA,0,0
"2B/3B","Phil Gosselin",2600,"Cin@Pit 07:05PM ET",0,"Pit",NA,0,NA,1.1,0
"2B/SS","Andres Blanco",2600,"NYM@Phi 07:05PM ET",8.5,"Phi",4.02,0,1.52,1.3,0
"C","Eric Fryer",2600,"StL@Was 07:05PM ET",2,"StL",NA,0,1.46,1.4,0
"OF","Chris Heisey",2600,"StL@Was 07:05PM ET",0,"Was",NA,0,1.62,1.1,0
"2B/OF","Kike Hernandez",2500,"LAD@ChC 08:05PM ET",4.5,"LAD",NA,NA,5.64,NA,NA
"OF","Scott Van Slyke",2500,"LAD@ChC 08:05PM ET",1.857,"LAD",5.45,0,1.68,1.2,0
"C","Tucker Barnhart",2500,"Cin@Pit 07:05PM ET",5,"Cin",4.49,6.2,5.16,5.9,0
"C","Stuart Turner",2500,"Cin@Pit 07:05PM ET",1,"Cin",NA,0,1.38,0,0
"C","Carson Kelly",2500,"StL@Was 07:05PM ET",0,"StL",NA,0,NA,0,0
"C","Jose Lobaton",2400,"StL@Was 07:05PM ET",0,"Was",NA,0,1.51,1.4,0
"C","Rene Rivera",2300,"NYM@Phi 07:05PM ET",5.5,"NYM",NA,0,4.74,1.2,0
"OF","Eloy Jimenez",2200,"LAD@ChC 08:05PM ET",0,"ChC",NA,0,NA,0,0
"C","Chris Stewart",2200,"Cin@Pit 07:05PM ET",0,"Pit",NA,0,1.51,1.3,0
"3B/OF","Ty Kelly",2200,"NYM@Phi 07:05PM ET",0,"NYM",NA,0,NA,0,0
