"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,4900,73.469387755102,36,"Jake Lamb","ARI",NA,"3B",3,2,2,6,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5100,64.7058823529412,33,"Justin Smoak","TOR",NA,"1B",4,2,2,3,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,3800,78.9473684210526,30,"Gregor Blanco","ARI",NA,"OF",8,3,1,2,0,3,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,3600,83.3333333333333,30,"Eugenio Suarez","CIN",NA,"3B",2,2,2,2,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1,6600,38.9393939393939,25.7,"Patrick Corbin","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7.33333333333333,0,0,1,7,1,0
6,5,4400,54.5454545454545,24,"Dustin Pedroia","BOS",NA,"2B",3,1,1,3,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2,9600,24.1666666666667,23.2,"Jameson Taillon","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5.33333333333333,0,0,2,6,2,0
8,6,4600,45.6521739130435,21,"Thomas Pham","STL",NA,"OF",2,1,1,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,3,6500,30.7692307692308,20,"Seth Lugo","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6.66666666666667,0,0,1,4,1,0
10,7,3400,58.8235294117647,20,"Ketel Marte","ARI",NA,"SS",7,2,1,2,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,4,8800,21.7045454545455,19.1,"Lance Lynn","STL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,6,0,0,1,3,1,0
12,5,4200,39.6428571428571,16.65,"Dominic Leone","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2.33333333333333,0,0,0,0,1,0
13,6,6900,23.9130434782609,16.5,"Luis Castillo","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6,0,0,4,4,1,0
14,8,3500,40,14,"Gregory Polanco","PIT",NA,"OF",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,9,3900,35.8974358974359,14,"Lucas Duda","NYM",NA,"1B",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,10,2800,50,14,"Wilmer Flores","NYM",NA,"1B/3B",9,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,11,2000,65,13,"Chris Stewart","PIT",NA,"C",8,1,0,1,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,12,3900,33.3333333333333,13,"Russell Martin","TOR",NA,"C",2,2,0,0,0,3,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,13,3400,35.2941176470588,12,"Chris Iannetta","ARI",NA,"C",2,1,0,0,0,5,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,14,4500,26.6666666666667,12,"Michael Conforto","NYM",NA,"OF",3,0,0,0,0,2,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,15,5400,22.2222222222222,12,"Mookie Betts","BOS",NA,"OF",1,1,0,2,0,4,2,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,16,5000,22,11,"Josh Donaldson","TOR",NA,"3B",3,1,0,1,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,17,4400,22.7272727272727,10,"Andrew McCutchen","PIT",NA,"OF",3,0,0,1,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,18,3200,31.25,10,"Ezequiel Carrera","TOR",NA,"OF",7,0,0,0,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,19,3100,32.258064516129,10,"Manny Pina","MIL",NA,"C",6,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,20,3400,29.4117647058824,10,"Adam Frazier","PIT",NA,"OF",6,1,0,0,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,7,11700,7.73504273504274,9.05,"Jimmy Nelson","MIL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,4,6,1,0
28,21,3800,23.6842105263158,9,"Steve Pearce","TOR",NA,"OF",6,1,0,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,22,4700,19.1489361702128,9,"AJ Pollock","ARI",NA,"OF",1,1,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,23,3200,28.125,9,"Chris Herrmann","ARI",NA,"C/OF",5,1,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,24,2800,32.1428571428571,9,"Darwin Barney","TOR",NA,"2B/3B",9,1,0,0,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,25,2900,31.0344827586207,9,"Sandy Leon","BOS",NA,"C",7,0,0,1,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,26,2600,34.6153846153846,9,"Ryan Goins","TOR",NA,"2B/SS",8,0,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,27,2800,28.5714285714286,8,"Greg Garcia","STL",NA,"2B/3B",7,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,8,4000,18.25,7.3,"Brandon Workman","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,1,2,0,0
36,28,3800,18.4210526315789,7,"Xander Bogaerts","BOS",NA,"SS",6,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,29,3800,18.4210526315789,7,"Hernan Perez","MIL",NA,"3B/OF",5,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,30,3600,19.4444444444444,7,"Orlando Arcia","MIL",NA,"SS",8,0,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,31,3900,17.9487179487179,7,"Kendrys Morales","TOR",NA,"1B",5,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,32,3700,18.9189189189189,7,"Josh Harrison","PIT",NA,"2B/3B",2,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,33,2900,24.1379310344828,7,"Brett Phillips","MIL",NA,"OF",7,0,0,1,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,9,4200,15.2380952380952,6.4,"Ryan Tepera","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,0,1,0
43,10,4500,13.8888888888889,6.25,"Drew Storen","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
44,11,4000,15.625,6.25,"Matt Bowman","STL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
45,12,4100,15.2439024390244,6.25,"Fernando Rodney","ARI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
46,13,4400,14.2045454545455,6.25,"Addison Reed","NYM",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0
47,14,4200,14.8809523809524,6.25,"Roberto Osuna","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
