"Mookie Betts_BOS","Miguel Sano_MIN","Mike Trout_LAA","Mike Napoli_TEX","Andrelton Simmons_LAA","Tommy Pham_STL","Dustin Pedroia_BOS","Elvis Andrus_TEX","Xander Bogaerts_BOS","Hanley Ramirez_BOS","Dexter Fowler_STL","Jackie Bradley_BOS","Andrew Benintendi_BOS","Brian Dozier_MIN","Justin Bour_MIA","Jedd Gyorko_STL","Paul DeJong_STL","Adrian Beltre_TEX","Shin-Soo Choo_TEX","Joe Mauer_MIN","Cameron Maybin_LAA","Max Kepler_MIN","Yadier Molina_STL","Giancarlo Stanton_MIA","Christian Yelich_MIA","JT Realmuto_MIA","Nomar Mazara_TEX","Eddie Rosario_MIN","Marcell Ozuna_MIA","Stephen Piscotty_STL","Aledmys Diaz_STL","Carlos Gomez_TEX","Mitch Moreland_BOS","Rougned Odor_TEX","Eduardo Escobar_MIN","Chad Huffman_STL","Randal Grichuk_STL","Matt Carpenter_STL","Deven Marrero_BOS","Delino DeShields_TEX","Joey Gallo_TEX","Daniel Palka_MIN","Chris Young_BOS","Sandy Leon_BOS","Robbie Grossman_MIN","Dee Gordon_MIA","Robinson Chirinos_TEX","Kennys Vargas_MIN","CJ Cron_LAA","Eric Young_LAA","Jonathan Lucroy_TEX","Yunel Escobar_LAA","Jason Castro_MIN","Jefry Marte_LAA","Jorge Polanco_MIN","Martin Prado_MIA","Jurickson Profar_TEX","Derek Dietrich_MIA","Nick Franklin_LAA","Tyler Moore_MIA","Brock Holt_BOS","Ryan Rua_TEX","Andy Ibanez_TEX","Chris Gimenez_MIN","Kole Calhoun_LAA","Jose Martinez_STL","Kolten Wong_STL","Jhonny Peralta_BOS","Pablo Sandoval_BOS","Christian Vazquez_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","Brett Nicholas_TEX","Jared Hoying_TEX","Tzu-Wei Lin_BOS","Albert Pujols_LAA","Luis Valbuena_LAA","Ben Revere_LAA","Harrison Bader_STL","Hanser Alberto_TEX","Sam Travis_BOS","Martin Maldonado_LAA","Josh Rutledge_BOS","Ehire Adrianza_MIN","Luke Voit_STL","Drew Stubbs_TEX","Cliff Pennington_LAA","Shane Robinson_LAA","David Fletcher_LAA","Destin Hood_MIA","Alex Mejia_STL","Magneuris Sierra_STL","Kaleb Cowart_LAA","Byron Buxton_MIN","Nolan Fontana_LAA","Ichiro Suzuki_MIA","Tomas Telis_MIA","Greg Garcia_STL","JT Riddle_MIA","Carson Kelly_STL","Pete Kozma_TEX","Christian Colon_MIA","Steve Lombardozzi_MIA","Drew Robinson_TEX","Ronald Guzman_TEX","Juan Graterol_LAA","Carlos Perez_LAA","AJ Ellis_MIA","Eric Fryer_STL","Mike Aviles_MIA","Miguel Rojas_MIA","Danny Espinosa_LAA"
0,0,0,0,0,6.04761904761905,0,0,0,0,64.8315184513007,0,0,0,0,-4.66328502415459,0,0,0,0,0,0,6.51147959183673,0,0,0,0,0,0,7.2479674796748,-4.43450980392157,0,0,0,0,0,-2.4758064516129,-7.71945701357466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.98142076502732,0,0,0,0,0,1.2512077294686,0,3.69540229885057,-1.25551020408163,0,57.5437788018433,17.2177068214804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92053701015965,0,0,0,0,0,0,0,0,0,0,9.87684729064039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88502673796791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.4167832167832,0,0,0,0,0,12.2215488215488,0,11.1364357482813,8.0105580693816,0,17.2177068214804,92.6608867427568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7890424987199,0,0,0,0,0,0,0,0,0,0,15.8739919354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.95,0,0,0,0,0,0,0,0,0,0,0,43.5688684075781,0,0,0,0,0,8.22012578616352,0,20.4100145137881,0,0,0,0,0,13.2780392156863,0,0,0,0,0,0,3.0436974789916,0,0,0,0,0,0,0,0,0,-0.410730804810361,0,0,0,0,0,0,0,11.6045454545455,0,7.57801418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1638714185884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9699453551913,0,0,0,0,0,0,0,0,8.96376388077148,17.1186440677966,4.41333333333333,0,0,5.31299435028249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7188552188552,0,0,0,0,0,0,0,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6238859180036,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,30.504048582996,0,0,0,0,-4.66328502415459,0,0,0,0,58.7363031233999,0,0,0,0,0,0,6.05241090146751,0,0,0,0,0,0,5.17595818815331,12.2938775510204,0,0,0,0,0,-4.0548048048048,5.98971566848155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55172413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-13.2140783744557,0,0,0,6.85711150131695,0,0,0,0,0,0,0,0,0,0,57.847619047619,0,0,0,0,0,0,0,17.4966727162734,0,0,0,0,8.80443974630021,0,1.32097186700767,0,0,0,0,0,23.5176829268293,13.7677595628415,0,0,0,0,0,0,0,0,0,-4.30144557823129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20.1806966618287,0,0,0,0,0,0,0,0,0,0,0,8.22012578616352,0,0,0,0,0,42.9559322033898,0,19.3039832285115,0,0,0,0,0,6.35505319148936,0,0,0,0,0,0,-6.51041666666667,0,0,0,0,0,0,0,0,0,15.0348432055749,0,0,0,0,0,0,0,6.18636363636364,0,4.67826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.7924369747899,0,13.4711792702274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4613415258576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42463768115942,0,0,0,0,0,0,0,0,0,0,0,0,11.4050263004091,0,0,0,0,0,0,0,0,0,0,8.30584415584416,16.4354838709677,0,0,0,0,2.64941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6028368794326
0,31.038838612368,0,0,0,0,0,0,0,0,0,0,0,20.4100145137881,0,0,0,0,0,19.3039832285115,0,61.4248977206312,0,0,0,0,0,16.7210915818686,0,0,0,0,0,0,17.1824596774194,0,0,0,0,0,0,0,0,0,21.7231707317073,0,0,0,0,0,0,0,5.94352159468439,0,10.0878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13137755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.462698412698413,0,0,0,0,6.51147959183673,0,0,0,0,6.05241090146751,0,0,0,0,0,0,38.906498015873,0,0,0,0,0,0,4.97785160575858,1.59724238026125,0,0,0,0,0,0.939024390243902,4.12781954887218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8698924731183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96376388077148,0,0,0,0,0,0,0,0,77.5460426179604,8.7118544600939,-4.68661202185792,0,0,3.07668231611894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45997286295794,0,0,0,0,0,0,0,0,0,0,0,0.902748414376321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1186440677966,0,0,0,0,0,0,0,0,8.7118544600939,48.036036036036,5.91010047593866,0,0,20.5161051462421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62468030690537,0,0,0,0,0,0,0,0,0,0,0,13.5449275362319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710144927536232,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41333333333333,0,0,0,0,0,0,0,0,-4.68661202185792,5.91010047593866,42.7793138760881,0,0,17.4188260179799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1987012987013,0,0,0,0,0,0,0,0,0,0,0,16.4119047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-5.04571428571429,0,0,0,4.790625,0,0,0,0,0,0,0,0,0,0,17.4966727162734,0,0,0,0,0,0,0,54.0583446404342,0,0,0,0,9.97444831591173,0,9.35685210312076,0,0,0,0,0,14.4167852062589,1.9015376984127,0,0,0,0,0,0,0,0,0,10.5478723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.74,0,0,0,0,0,0,0,0,0,0,0,13.2780392156863,0,0,0,0,0,6.35505319148936,0,16.7210915818686,0,0,0,0,0,76.1942355889724,0,0,0,0,0,0,5.43850267379679,0,0,0,0,0,0,0,0,0,-2.96870554765292,0,0,0,0,0,0,0,30.5064102564103,0,5.34088806660499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31515957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31299435028249,0,0,0,0,0,0,0,0,3.07668231611894,20.5161051462421,17.4188260179799,0,0,78.945945945946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12423178226515,0,0,0,0,0,0,0,0,0,0,0,2.79555966697502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690338164251208,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.71692307692308,0,0,0,0,7.2479674796748,0,0,0,0,5.17595818815331,0,0,0,0,0,0,4.97785160575858,0,0,0,0,0,0,41.9205387205387,-4.75913621262458,0,0,0,0,0,4.39462365591398,-4.50637755102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.92153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-9.24789915966386,0,0,0,0,-4.43450980392157,0,0,0,0,12.2938775510204,0,0,0,0,0,0,1.59724238026125,0,0,0,0,0,0,-4.75913621262458,53.0803891449053,0,0,0,0,0,10.4708392603129,15.6928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.17483811285846,0,0,0,4.36489795918367,0,0,0,0,0,0,0,0,0,0,8.80443974630021,0,0,0,0,0,0,0,9.97444831591173,0,0,0,0,83.7529411764706,0,23.1624489795918,0,0,0,0,0,23.1965811965812,-7.78745644599303,0,0,0,0,0,0,0,0,0,-2.62352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.10813492063492,0,0,0,0,0,-3.07126696832579,0,6.4228813559322,-3.88588235294118,0,1.92053701015965,18.7890424987199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0689976689977,0,0,0,0,0,0,0,0,0,0,9.07849462365591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08319327731092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,11.6625683060109,0,0,0,-5.63333333333333,0,0,0,0,0,0,0,0,0,0,1.32097186700767,0,0,0,0,0,0,0,9.35685210312076,0,0,0,0,23.1624489795918,0,43.6758241758242,0,0,0,0,0,7.22363945578231,-0.860403863037752,0,0,0,0,0,0,0,0,0,13.4753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.046218487395,0,0,0,0,0,0,0,0,0,0,0,3.0436974789916,0,0,0,0,0,-6.51041666666667,0,17.1824596774194,0,0,0,0,0,5.43850267379679,0,0,0,0,0,0,51.7032520325203,0,0,0,0,0,0,0,0,0,14.6455026455026,0,0,0,0,0,0,0,3.77777777777778,0,0.524731182795699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0891265597148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.58421052631579,0,0,0,0,-2.4758064516129,0,0,0,0,-4.0548048048048,0,0,0,0,0,0,0.939024390243902,0,0,0,0,0,0,4.39462365591398,10.4708392603129,0,0,0,0,0,63.4144503546099,1.42378048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.62439024390244,0,0,0,0,-7.71945701357466,0,0,0,0,5.98971566848155,0,0,0,0,0,0,4.12781954887218,0,0,0,0,0,0,-4.50637755102041,15.6928571428571,0,0,0,0,0,1.42378048780488,44.2693581780538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-5.17923186344239,0,0,0,7.39184397163121,0,0,0,0,0,0,0,0,0,0,23.5176829268293,0,0,0,0,0,0,0,14.4167852062589,0,0,0,0,23.1965811965812,0,7.22363945578231,0,0,0,0,0,46.0995918367347,12.5688259109312,0,0,0,0,0,0,0,0,0,2.73123123123123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.47058823529412,0,0,0,3.77832167832168,0,0,0,0,0,0,0,0,0,0,13.7677595628415,0,0,0,0,0,0,0,1.9015376984127,0,0,0,0,-7.78745644599303,0,-0.860403863037752,0,0,0,0,0,12.5688259109312,73.4703687445127,0,0,0,0,0,0,0,0,0,0.693452380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
