"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,793076914,"BillF425 (3/8)",0,159.8,"OF Brandon Moss OF Lorenzo Cain 3B Logan Forsythe P A.J. Griffin OF Delino DeShields C Austin Barnes P Alex Wood 2B Chris Taylor SS Corey Seager 1B Cody Bellinger",NA,"Alex Wood","66.50%",14.1
1,793126132,"cwsavage (3/15)",0,159.8,"OF Brandon Moss OF Melky Cabrera 1B Logan Morrison P Trevor Cahill 2B José Altuve SS Adeiny Hechavarria C Austin Barnes P Alex Wood OF Chris Taylor 3B Alex Bregman",NA,"Cody Bellinger","52.89%",0
1,793129452,"cwsavage (6/15)",0,159.8,"OF Brandon Moss OF Melky Cabrera 1B Logan Morrison P Trevor Cahill 2B José Altuve SS Adeiny Hechavarria C Austin Barnes P Alex Wood OF Chris Taylor 3B Alex Bregman",NA,"Collin McHugh","47.45%",19.3
4,792871824,"bluester111 (11/15)",0,156.4,"OF Brandon Moss P Collin McHugh 2B José Altuve SS Jean Segura C Evan Gattis OF Derek Fisher P Alex Wood OF Chris Taylor 3B Alex Bregman 1B Tyler White",NA,"Chris Taylor","42.86%",26
5,793157291,"Bstant (1/2)",0,151.8,"C Robinson Chirinos OF Lorenzo Cain P Trevor Cahill OF Steven Souza Jr. 1B Eric Hosmer 2B Logan Forsythe SS Jean Segura P Alex Wood OF Chris Taylor 3B Alex Bregman",NA,"Trevor Cahill","40.31%",7.7
6,792832755,"forde_a",0,151,"OF Lorenzo Cain 2B José Altuve SS Jean Segura OF Eddie Rosario C Evan Gattis P Alex Wood OF Chris Taylor 3B Alex Bregman P Sean Newcomb 1B Yuli Gurriel",NA,"Evan Gattis","35.20%",0
7,793232819,"Wulfgar17",0,150.8,"SS Elvis Andrus P Trevor Cahill OF Steven Souza Jr. 3B Logan Forsythe 2B José Altuve OF Delino DeShields C Austin Barnes P Alex Wood OF Chris Taylor 1B Yuli Gurriel",NA,"Corey Seager","33.67%",11
8,793224106,"bigtyme",0,150,"OF Brandon Moss OF Lorenzo Cain P Trevor Cahill 3B Mike Moustakas P Collin McHugh 2B José Altuve C Evan Gattis OF Chris Taylor SS Corey Seager 1B Cody Bellinger",NA,"José Altuve","30.27%",25
9,793076903,"BillF425 (2/8)",0,148.8,"OF Brandon Moss OF Lorenzo Cain P Trevor Cahill 3B Logan Forsythe C Austin Barnes P Alex Wood 2B Chris Taylor SS Corey Seager OF Cody Bellinger 1B Yuli Gurriel",NA,"Nelson Cruz","24.49%",8
10,793241677,"r.turney (2/2)",0,146.2,"OF Nelson Cruz 1B Lucas Duda P Collin McHugh 2B José Altuve SS Jean Segura OF Corey Dickerson C Evan Gattis OF Chris Taylor 3B Alex Bregman P Sean Newcomb",NA,"Jean Segura","24.49%",14
11,792868056,"bluester111 (6/15)",0,145,"OF Nelson Cruz OF Lorenzo Cain C Wilson Ramos OF Steven Souza Jr. 2B José Altuve SS Jean Segura P Alex Wood 3B Alex Bregman P Sean Newcomb 1B Tyler White",NA,"Salvador Perez","23.98%",2
12,793087107,"produceman09 (8/15)",0,144,"OF Marwin González OF Steven Souza Jr. 2B José Altuve OF Corey Dickerson C Evan Gattis P Alex Wood 3B Alex Bregman P Sean Newcomb 1B Yuli Gurriel SS Ozzie Albies",NA,"Max Kepler","23.81%",0
13,793164515,"japgar (10/10)",0,143.4,"OF Marwin González C Salvador Perez P Collin McHugh SS Jean Segura OF Derek Fisher P Alex Wood OF Chris Taylor 1B Joey Gallo 3B Alex Bregman 2B Ozzie Albies",NA,"Eric Hosmer","22.79%",0
14,793156639,"Wacker25",0,143.2,"OF Nelson Cruz OF Lorenzo Cain C Tyler Flowers 1B Eric Hosmer P Collin McHugh 2B José Altuve 3B Alex Bregman OF Nomar Mazara P Sean Newcomb SS Ozzie Albies",NA,"Elvis Andrus","21.26%",8
15,793216201,"ericmcfadden",0,142.4,"OF Brandon Moss P Collin McHugh OF Delino DeShields OF Max Kepler C Evan Gattis P Alex Wood 2B Chris Taylor SS Corey Seager 3B Alex Bregman 1B Yuli Gurriel",NA,"Miguel Sanó","20.58%",0
16,793100927,"bill0099",0,142,"OF Brandon Moss OF Lorenzo Cain P Trevor Cahill 3B Mike Moustakas P Collin McHugh 2B Whit Merrifield C Austin Barnes OF Chris Taylor SS Corey Seager 1B Cody Bellinger",NA,"Lorenzo Cain","20.58%",22
16,793232858,"r.turney (1/2)",0,142,"OF Nelson Cruz P Trevor Cahill 1B Lucas Duda P Collin McHugh 2B José Altuve SS Jean Segura OF Corey Dickerson C Evan Gattis OF Chris Taylor 3B Alex Bregman",NA,"Melky Cabrera","20.41%",10
