"Place_lo","Place_hi","Payout"
"1","1","30000"
"2","2","15000"
"3","3","10000"
"4","4","7000"
"5","5","5000"
"6","6","3500"
"7","8","2500"
"9","10","2000"
"11","15","1500"
"16","25","1000"
"26","35","700"
"36","50","500"
"51","70","400"
"71","100","300"
"101","150","250"
"151","225","200"
"226","350","150"
"351","550","125"
"551","890","100"
"891","1440","75"
