"Place_lo","Place_hi","Payout"
"1","1","50000"
"2","2","25000"
"3","3","15000"
"4","4","10000"
"5","5","7000"
"6","6","5000"
"7","8","3500"
"9","10","2500"
"11","15","1500"
"16","20","1000"
"21","25","700"
"26","35","500"
"36","50","350"
"51","75","250"
"76","100","200"
"101","150","150"
"151","225","125"
"226","375","100"
"376","700","80"
"701","1315","65"
"1316","2628","50"
