"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Jon Lester",11200,"CHC@SD 03:40PM ET",17.027,"CHC"
"SP","Corey Kluber",11000,"OAK@CLE 06:10PM ET",18.4,"CLE"
"SP","Danny Salazar",10200,"OAK@CLE 06:10PM ET",16.075,"CLE"
"SP","Jake Arrieta",9900,"CHC@SD 03:40PM ET",13.792,"CHC"
"SP","Kyle Hendricks",9600,"CHC@SD 03:40PM ET",13.85,"CHC"
"SP","Carlos Carrasco",9300,"OAK@CLE 06:10PM ET",21.66,"CLE"
"SP","Sonny Gray",8600,"OAK@CLE 06:10PM ET",14.242,"OAK"
"SP","Trevor Bauer",8200,"OAK@CLE 06:10PM ET",17.085,"CLE"
"SP","Jharel Cotton",8200,"OAK@CLE 06:10PM ET",12.156,"OAK"
"SP","John Lackey",7900,"CHC@SD 03:40PM ET",13.4,"CHC"
"SP","Mike Clevinger",7700,"OAK@CLE 06:10PM ET",15.73,"CLE"
"SP","Andrew Triggs",7300,"OAK@CLE 06:10PM ET",16.45,"OAK"
"SP","Sean Manaea",7200,"OAK@CLE 06:10PM ET",15.625,"OAK"
"SP","Josh Tomlin",7000,"OAK@CLE 06:10PM ET",10.21,"CLE"
"SP","Brett Anderson",6400,"CHC@SD 03:40PM ET",3.65,"CHC"
"SP","Luis Perdomo",6200,"CHC@SD 03:40PM ET",10.838,"SD"
"SP","Dinelson Lamet",6100,"CHC@SD 03:40PM ET",24.65,"SD"
"SP","Kendall Graveman",5500,"OAK@CLE 06:10PM ET",12.569,"OAK"
"SP","Clayton Richard",5500,"CHC@SD 03:40PM ET",13.055,"SD"
"SP","Jhoulys Chacin",5400,"CHC@SD 03:40PM ET",9.088,"SD"
"SP","Eddie Butler",5400,"CHC@SD 03:40PM ET",10.463,"CHC"
"3B","Kris Bryant",5400,"CHC@SD 03:40PM ET",9.38,"CHC"
"SP","Jesse Hahn",5300,"OAK@CLE 06:10PM ET",12.972,"OAK"
"RP","Mike Montgomery",5300,"CHC@SD 03:40PM ET",4.471,"CHC"
"SP","Jered Weaver",5200,"CHC@SD 03:40PM ET",3.45,"SD"
