"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,801766324,"ChipotleAddict (8/44)",0,150.4,"P Michael Fulmer OF Sean Rodríguez OF Starling Marte P Chad Kuhl 2B Robinson Canó OF Nelson Cruz C Wilson Ramos 1B Yonder Alonso SS Jean Segura 3B Kyle Seager",NA,"Cody Bellinger","59.18%",0
2,801905996,"brwnja (19/44)",0,149.2,"P Michael Fulmer P Hyun-Jin Ryu OF Starling Marte 2B Robinson Canó OF Nelson Cruz 3B Evan Longoria C Wilson Ramos 1B Lucas Duda SS Jean Segura OF Kevin Kiermaier",NA,"Ariel Miranda","57.22%",15.05
3,801598237,"Awesemo (11/44)",0,144.3,"1B Adrián González C Yasmani Grandal OF Chris Taylor P Hyun-Jin Ryu OF Starling Marte P Chad Kuhl 2B Robinson Canó SS Jean Segura 3B Kyle Seager OF Mitch Haniger",NA,"Corey Seager","50.51%",3
4,801945502,"Amarengo (2/2)",0,143.1,"C Yasmani Grandal OF Chris Taylor P Hyun-Jin Ryu SS Paul DeJong 2B Robinson Canó OF Nelson Cruz 1B Yonder Alonso 3B Kyle Seager OF Mitch Haniger P Ariel Miranda",NA,"Justin Upton","46.65%",2
5,801547812,"beck417",0,142.3,"2B Ian Kinsler C Yasmani Grandal 3B Nicholas Castellanos OF Cody Bellinger OF Starling Marte 1B Josh Bell P Chad Kuhl SS Paul DeJong OF Nelson Cruz P Ariel Miranda",NA,"Nelson Cruz","43.08%",23
6,801825446,"shawnzhan (28/44)",0,142.2,"P Michael Fulmer P Hyun-Jin Ryu 2B Robinson Canó OF Nelson Cruz 3B Evan Longoria C Wilson Ramos 1B Lucas Duda SS Jean Segura OF Mitch Haniger OF Kevin Kiermaier",NA,"Michael Wacha","42.64%",-0.4
6,801905999,"brwnja (22/44)",0,142.2,"P Michael Fulmer P Hyun-Jin Ryu OF Starling Marte 2B Robinson Canó OF Nelson Cruz 3B Evan Longoria C Wilson Ramos 1B Yonder Alonso SS Jean Segura OF Kevin Kiermaier",NA,"Chris Taylor","42.27%",7
8,801813110,"cwiert17",0,141.1,"3B Justin Turner C Yasmani Grandal SS Corey Seager P Hyun-Jin Ryu 1B Cody Bellinger OF Sean Rodríguez OF Starling Marte 2B Adam Frazier OF Nelson Cruz P Ariel Miranda",NA,"Yasmani Grandal","38.48%",16
9,801825461,"shawnzhan (43/44)",0,140.2,"P Michael Fulmer 3B Josh Harrison OF Starling Marte C Elias Díaz 1B Josh Bell 2B Robinson Canó OF Nelson Cruz SS Jean Segura OF Mitch Haniger P Ariel Miranda",NA,"Justin Turner","36.08%",5
9,801886835,"thepickler (4/4)",0,140.2,"1B Miguel Cabrera P Michael Fulmer P Hyun-Jin Ryu OF Starling Marte 2B Robinson Canó OF Nelson Cruz 3B Evan Longoria C Wilson Ramos OF Steven Souza Jr. SS Jean Segura",NA,"Jake Odorizzi","32.65%",-9.55
