"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Clayton Kershaw",13800,"LAD@DET 04:05PM ET",27.5,"LAD"
"SP","Yu Darvish",13700,"LAD@DET 04:05PM ET",19.11,"LAD"
"SP","James Paxton",12300,"SEA@TB 06:10PM ET",22.003,"SEA"
"SP","Chris Archer",11900,"SEA@TB 06:10PM ET",21.187,"TB"
"SP","Justin Verlander",11800,"LAD@DET 04:05PM ET",16.358,"DET"
"SP","Gerrit Cole",11800,"STL@PIT 04:05PM ET",15.898,"PIT"
"SP","Rich Hill",11300,"LAD@DET 04:05PM ET",17.983,"LAD"
"SP","Hyun-Jin Ryu",11200,"LAD@DET 04:05PM ET",14.75,"LAD"
"SP","Carlos Martinez",10600,"STL@PIT 04:05PM ET",19.246,"STL"
"SP","Alex Wood",9600,"LAD@DET 04:05PM ET",20.486,"LAD"
"SP","Jameson Taillon",9600,"STL@PIT 04:05PM ET",13.276,"PIT"
"SP","Michael Wacha",9400,"STL@PIT 04:05PM ET",15.68,"STL"
"SP","Felix Hernandez",8900,"SEA@TB 06:10PM ET",14.627,"SEA"
"SP","Julio Urias",8600,"LAD@DET 04:05PM ET",4.74,"LAD"
"SP","Jake Faria",8600,"SEA@TB 06:10PM ET",17.969,"TB"
"SP","Kenta Maeda",8300,"LAD@DET 04:05PM ET",15.581,"LAD"
"SP","Jose De Leon",7900,"SEA@TB 06:10PM ET",3.8,"TB"
"SP","Drew Smyly",7700,"SEA@TB 06:10PM ET",0,"SEA"
"SP","Alex Cobb",7600,"SEA@TB 06:10PM ET",14.076,"TB"
"SP","Hisashi Iwakuma",7600,"SEA@TB 06:10PM ET",7.858,"SEA"
"SP","Brandon McCarthy",7500,"LAD@DET 04:05PM ET",12.75,"LAD"
"SP","Scott Kazmir",7400,"LAD@DET 04:05PM ET",0,"LAD"
"SP","Adam Wainwright",7300,"STL@PIT 04:05PM ET",10.536,"STL"
"SP","Tyler Glasnow",7300,"STL@PIT 04:05PM ET",5.11,"PIT"
"SP","Chad Kuhl",7200,"STL@PIT 04:05PM ET",10.582,"PIT"
"SP","Trevor Williams",7000,"STL@PIT 04:05PM ET",9.328,"PIT"
"SP","Michael Fulmer",6700,"LAD@DET 04:05PM ET",15.777,"DET"
"SP","Chase De Jong",6600,"SEA@TB 06:10PM ET",3.336,"SEA"
"SP","Ivan Nova",6400,"STL@PIT 04:05PM ET",14.385,"PIT"
"SP","Austin Pruitt",6400,"SEA@TB 06:10PM ET",5.221,"TB"
"SP","Daniel Norris",6300,"LAD@DET 04:05PM ET",11.141,"DET"
"SP","Matthew Boyd",6300,"LAD@DET 04:05PM ET",8.783,"DET"
"SP","Lance Lynn",6300,"STL@PIT 04:05PM ET",16.076,"STL"
"SP","Jake Odorizzi",6300,"SEA@TB 06:10PM ET",12.755,"TB"
"SP","Matt Andriese",6100,"SEA@TB 06:10PM ET",14.121,"TB"
"SP","Mike Leake",6000,"STL@PIT 04:05PM ET",12.176,"STL"
"SP","Jaime Schultz",6000,"SEA@TB 06:10PM ET",0,"TB"
