"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,752199636,"GS30 (2/2)",0,206.65,"P José Quintana P Trevor Bauer SS Trea Turner 3B Manny Machado OF Aaron Judge OF Michael Conforto 1B Chris Davis 2B Neil Walker C Manny Piña OF Leury García",NA,"Jacob deGrom","51.16%",14.1
2,752197147,"ocdobv (45/60)",0,199.4,"P Jacob deGrom P Trevor Bauer OF Michael Conforto SS Francisco Lindor 1B José Abreu 3B Todd Frazier 2B Jason Kipnis OF Avisaíl García C Yadier Molina OF Leury García",NA,"José Quintana","33.59%",14.35
3,752019046,"MicahJ (5/10)",0,197.3,"P José Quintana P Adam Wainwright OF Aaron Judge OF Michael Conforto SS Francisco Lindor OF Brett Gardner 2B Starlin Castro 1B Tommy Joseph 3B T.J. Rivera C Cameron Rupp",NA,"Trevor Bauer","24.16%",21.3
4,752018047,"kperkins017 (1/5)",0,196.15,"P José Quintana P Gio González 3B Manny Machado OF Michael Conforto OF Michael Brantley 2B Jason Kipnis 1B Chris Davis SS José Reyes OF Leury García C Drew Butera",NA,"Leury García","23.26%",21
4,752082037,"kperkins017 (4/5)",0,196.15,"P José Quintana P Gio González 3B Manny Machado OF Michael Conforto OF Michael Brantley 2B Jason Kipnis 1B Chris Davis SS José Reyes OF Leury García C Drew Butera",NA,"Manny Machado","20.94%",4
6,752050396,"MicahJ (6/10)",0,193.05,"P Jake Arrieta P Adam Wainwright OF Aaron Judge OF Michael Conforto OF Brett Gardner 1B Justin Smoak 2B Starlin Castro SS José Reyes 3B T.J. Rivera C Cameron Rupp",NA,"José Bautista","20.24%",6
7,752140075,"ejj241 (3/3)",0,192.4,"P Jacob deGrom P Trevor Bauer SS Trea Turner OF Michael Conforto 2B Jason Kipnis 3B José Ramírez 1B Justin Smoak OF Kevin Pillar OF Steven Souza Jr. C Luke Maile",NA,"Luis Severino","20.09%",-2.75
8,752072949,"Msteinberg09 (4/45)",0,190.4,"P Jacob deGrom P Trevor Bauer OF Bryce Harper 3B Manny Machado OF Michael Conforto 1B Chris Davis 2B Neil Walker OF Seth Smith SS Ryan Flaherty C Caleb Joseph",NA,"Avisaíl García","19.64%",7
9,752090525,"zeppelin71",0,188.45,"P Jacob deGrom P José Quintana OF Michael Conforto OF Brett Gardner OF Jacoby Ellsbury 1B Matt Holliday 2B Neil Walker 3B Adonis Garcia SS Ryan Flaherty C Drew Butera",NA,"Aaron Judge","18.73%",18
10,752039336,"gruven (7/15)",0,188.35,"P Aaron Sanchez P Trevor Bauer SS Trea Turner OF Aaron Judge OF Michael Conforto OF Brett Gardner 1B Matt Holliday 2B Neil Walker 3B Chase Headley C Matt Wieters",NA,"José Abreu","18.70%",8
11,752197738,"cjack51",0,187.05,"P Jacob deGrom P Adam Wainwright 3B Manny Machado OF Aaron Judge OF Michael Conforto 2B Starlin Castro OF Steve Pearce 1B Chris Davis SS José Reyes C Drew Butera",NA,"Bryce Harper","18.32%",17
12,752072979,"Msteinberg09 (34/45)",0,186.1,"P Gio González P Trevor Bauer OF Bryce Harper 1B Eric Thames OF Michael Conforto 3B Todd Frazier 2B Jonathan Villar OF Avisaíl García SS Hernán Pérez C Manny Piña",NA,"Michael Conforto","18.25%",39
12,752275745,"Master2 (4/4)",0,186.1,"P Gio González P Trevor Bauer OF Bryce Harper SS Trea Turner OF Brett Gardner 1B Edwin Encarnación 2B Jason Kipnis OF Matt Holliday 3B Marwin González C Manny Piña",NA,"Trea Turner","18.14%",16
14,752050399,"MicahJ (9/10)",0,186.05,"P Jake Arrieta P Adam Wainwright OF Aaron Judge OF Michael Conforto SS Francisco Lindor 2B Starlin Castro OF Aaron Altherr 1B Tommy Joseph 3B T.J. Rivera C Cameron Rupp",NA,"Francisco Lindor","16.60%",15
15,752279279,"theauction (1/4)",0,184.25,"P Gio González P Matt Andriese OF Bryce Harper 1B Freddie Freeman OF Michael Conforto 2B Jonathan Villar OF Aaron Altherr SS Aledmys Díaz 3B Adonis Garcia C Yadier Molina",NA,"Neil Walker","15.49%",21
16,752088198,"papagates (15/150)",0,183.4,"P Jake Arrieta P Trevor Bauer 1B Eric Thames 3B Evan Longoria 2B Jonathan Villar OF Corey Dickerson OF Keon Broxton OF Steven Souza Jr. SS Hernán Pérez C Manny Piña",NA,"Drew Pomeranz","14.98%",5.15
16,752251941,"redmen130 (5/5)",0,183.4,"P Jacob deGrom P Trevor Bauer OF Aaron Judge OF Michael Conforto OF Brett Gardner 1B Matt Holliday 2B Neil Walker SS Didi Gregorius 3B Chase Headley C Cameron Rupp",NA,"Todd Frazier","14.61%",6
18,752221324,"hishboo (11/15)",0,183.1,"P Gio González P Trevor Bauer OF Bryce Harper SS Trea Turner OF Michael Conforto 1B Edwin Encarnación 2B Jason Kipnis 3B José Ramírez OF Leury García C Roberto Pérez",NA,"José Reyes","14.18%",8
18,752275705,"Master2 (3/4)",0,183.1,"P Gio González P Trevor Bauer OF Bryce Harper SS Trea Turner OF Brett Gardner 1B Edwin Encarnación 2B Jason Kipnis OF Josh Reddick 3B Marwin González C Manny Piña",NA,"Gio González","13.93%",18.8
20,752006372,"ChipotleAddict (33/150)",0,182.15,"P José Quintana P Gio González 3B Manny Machado SS Francisco Lindor 2B Jason Kipnis OF Mark Trumbo 1B Chris Davis OF Lonnie Chisenhall OF Joey Rickard C Caleb Joseph",NA,"Yolmer Sánchez","13.93%",15
