"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Sean Newcomb","P","ATL","vs PHI",3.96,"Eickhoff, R 4.56","L",4.61,0,0,5.3,9.3,1.48,NA,7200,33.9,13,13,13,"%",20,1.8,17.3,2.4
"Asher Wojciechowski","P","CIN","vs SD",4.26,"Wood, L 6.49","R",4.15,0,0,3,9.3,1.08,NA,6700,23.1,8.7,9.58,9.58,"%",22,1.4,18.55,2.8
"Yovani Gallardo","P","SEA","@ OAK",4.89,"Cotton, R 5.48","R",5.35,0,0,4.9,6.4,1.43,NA,6600,23.3,8.9,7.53,7.53,"%",11,1.1,4.95,0.8
"Jake Odorizzi","P","TB","vs BOS",4.25,"Porcello, R 4.70","R",4.47,0,0,5.3,7.8,1.26,NA,6500,27.9,13,11.09,11.09,"%",35,1.7,7.4,1.1
"Mike Leake","P","STL","vs KC",3.86,"Cahill, R 4.13","R",3.34,0,0,5.9,5.9,1.22,NA,6300,32,13.5,11.96,11.96,"%",26,1.9,6.05,1
"Jharel Cotton","P","OAK","vs SEA",4.62,"Gallardo, R 5.35","R",5.48,0,0,5.3,7.8,1.46,NA,6200,26.3,11.2,9.52,9.52,"%",25,1.5,4.1,0.7
"Brandon Woodruff","P","MIL","vs MIN",4.23,"Colon, R 7.32","R",0,0,0,6.3,8.6,1.42,NA,5900,10.7,24.9,10.7,10.7,"%",0,1.8,8.55,1.4
"Antonio Senzatela","P","COL","@ CLE",5.28,"Bauer, R 5.00","R",4.78,0,0,4.9,6.6,1.26,NA,5800,21.7,11,5.78,5.78,"%",28,1,12.45,2.1
"Mike Trout","OF","LAA","vs BAL",4.29,"Gausman, R 5.15","R",0.343,0.485,0.367,0,0,0,2,5700,27,12.2,13.11,13.11,"%",72,2.3,8,1.4
"Jose Altuve","2B","HOU","@ CWS",5.9,"Gonzalez, R 5.51","R",0.366,0.431,0.212,0,0,0,2,5600,35.2,10.8,17.75,17.75,"%",60,3.2,5,0.9
"Trevor Cahill","P","KC","@ STL",4.64,"Leake, R 3.34","R",4.13,0,0,5.4,9.8,1.42,NA,5600,31,15.5,9.62,9.62,"%",31,1.7,-4.15,NA
"Charlie Blackmon","OF","COL","@ CLE",3.72,"Bauer, R 5.00","L",0.33,0.417,0.281,0,0,0,1,5500,28.7,11,11.26,11.26,"%",60,2,20,3.6
"Bartolo Colon","P","MIN","@ MIL",5.27,"Woodruff, R 0.00","R",7.32,0,0,5.1,5.5,1.68,NA,5500,27.4,5.1,5.67,5.67,"%",0,1,26.15,4.8
"Martin Perez","P","TEX","@ NYM",4.98,"Montero, R 5.63","L",5.38,0,0,5.6,5.8,1.63,NA,5500,23.4,8.5,6.57,6.57,"%",1,1.2,27.6,5
"Paul Goldschmidt","1B","ARI","vs LAD",4.53,"Wood, L 2.39","R",0.321,0.438,0.268,0,0,0,4,5500,29.4,10.9,11.84,11.84,"%",60,2.2,14,2.5
"Bryce Harper","OF","WSH","vs MIA",5.13,"Conley, L 5.10","L",0.324,0.438,0.285,0,0,0,3,5500,35,10.9,15.12,15.12,"%",54,2.7,14,2.5
"Nolan Arenado","3B","COL","@ CLE",3.72,"Bauer, R 5.00","R",0.317,0.401,0.27,0,0,0,3,5400,29.8,10,10.8,10.8,"%",53,2,11,2
"Joey Votto","1B","CIN","vs SD",4.74,"Wood, L 6.49","L",0.313,0.442,0.288,0,0,0,3,5400,27.8,10,13.5,13.5,"%",64,2.5,14,2.6
"Rafael Montero","P","NYM","vs TEX",4.52,"Perez, L 5.38","R",5.63,0,0,2.8,9.3,1.72,NA,5400,24.3,5.8,9.55,9.55,"%",0,1.8,2.75,0.5
"Elvis Andrus","SS","TEX","@ NYM",4.52,"Montero, R 5.63","R",0.296,0.35,0.185,0,0,0,2,5300,29,9,12.56,12.56,"%",54,2.4,12,2.3
"Chris Taylor","2B/OF","LAD","@ ARI",4.48,"Greinke, R 3.08","R",0.312,0.395,0.234,0,0,0,1,5300,29.5,9.1,12.28,12.28,"%",53,2.3,2,0.4
"Cody Bellinger","1B/OF","LAD","@ ARI",4.48,"Greinke, R 3.08","L",0.262,0.392,0.34,0,0,0,4,5300,31.9,10,11.62,11.62,"%",49,2.2,21,4
"Josh Reddick","OF","HOU","@ CWS",5.9,"Gonzalez, R 5.51","L",0.307,0.354,0.18,0,0,0,3,5100,30.9,8.1,15.78,15.78,"%",53,3.1,0,NA
"Travis Wood","P","SD","@ CIN",4.74,"Wojciechowski, R 4.15","L",6.49,0,0,1.7,6.9,1.65,NA,5100,17.2,2.6,5.96,5.96,"%",0,1.2,8.65,1.7
"Freddie Freeman","1B/3B","ATL","vs PHI",5.04,"Eickhoff, R 4.56","L",0.316,0.446,0.328,0,0,0,3,5100,30.8,11,12.87,12.87,"%",59,2.5,3,0.6
"Giancarlo Stanton","OF","MIA","@ WSH",3.87,"Gonzalez, L 2.66","R",0.277,0.412,0.336,0,0,0,2,5100,31.3,10.1,11.6,11.6,"%",51,2.3,2,0.4
"George Springer","OF","HOU","@ CWS",5.9,"Gonzalez, R 5.51","R",0.305,0.401,0.264,0,0,0,1,5000,35,10.2,16.14,16.14,"%",54,3.2,3,0.6
"Manny Machado","3B","BAL","@ LAA",4.71,"Scribner, R 4.50","R",0.256,0.334,0.205,0,0,0,2,5000,30.6,8.1,13.54,13.54,"%",47,2.7,0,NA
"Marwin Gonzalez","OF/SS","HOU","@ CWS",5.9,"Gonzalez, R 5.51","B",0.314,0.409,0.261,0,0,0,5,4900,28.6,8.8,13.55,13.55,"%",57,2.8,2,0.4
"Yulieski Gurriel","1B","HOU","@ CWS",5.9,"Gonzalez, R 5.51","R",0.294,0.345,0.197,0,0,0,4,4900,31.3,7.9,15.42,15.42,"%",50,3.1,3,0.6
"Corey Seager","SS","LAD","@ ARI",4.48,"Greinke, R 3.08","L",0.306,0.4,0.221,0,0,0,2,4900,27.9,9,10.97,10.97,"%",53,2.2,2,0.4
"Adam Conley","P","MIA","@ WSH",5.13,"Gonzalez, L 2.66","L",5.1,0,0,5,6.5,1.37,NA,4900,33.5,9.9,7.5,7.5,"%",0,1.5,2.05,0.4
"Anthony Rendon","3B","WSH","vs MIA",5.13,"Conley, L 5.10","R",0.302,0.411,0.254,0,0,0,5,4900,31.6,9.2,10.76,10.76,"%",43,2.2,2,0.4
"Francisco Lindor","SS","CLE","vs COL",5.28,"Senzatela, R 4.78","B",0.27,0.343,0.201,0,0,0,2,4800,27.6,8.3,12.55,12.55,"%",55,2.6,16,3.3
"Nelson Cruz","OF","SEA","@ OAK",4.62,"Cotton, R 5.48","R",0.277,0.372,0.222,0,0,0,4,4800,28.1,8.3,13.12,13.12,"%",55,2.7,30,6.3
"Troy Scribner","P","LAA","vs BAL",4.71,"Gausman, R 5.15","R",4.5,0,0,2.7,5.7,1.25,NA,4800,14.2,6,7.93,7.93,"%",48,1.7,19.45,4.1
"Justin Turner","3B","LAD","@ ARI",4.48,"Greinke, R 3.08","R",0.35,0.433,0.215,0,0,0,3,4800,25.9,9.1,10.58,10.58,"%",58,2.2,2,0.4
"J.D. Martinez","OF","ARI","vs LAD",4.53,"Wood, L 2.39","R",0.287,0.418,0.343,0,0,0,5,4800,29.5,9.9,9.37,9.37,"%",49,2,10,2.1
"Jose Ramirez","2B/3B","CLE","vs COL",5.28,"Senzatela, R 4.78","B",0.316,0.39,0.227,0,0,0,3,4700,30.3,9.2,12.25,12.25,"%",51,2.6,5,1.1
"Alex Bregman","3B","HOU","@ CWS",5.9,"Gonzalez, R 5.51","R",0.273,0.36,0.199,0,0,0,7,4700,24.4,7.7,10.06,10.06,"%",53,2.1,8,1.7
"Aaron Judge","OF","NYY","@ TOR",5.15,"Tepesch, R 5.40","R",0.297,0.442,0.329,0,0,0,3,4700,34,10.8,14.95,14.95,"%",56,3.2,4,0.9
"Andrew Benintendi","OF","BOS","@ TB",4.25,"Odorizzi, R 4.47","L",0.272,0.344,0.151,0,0,0,2,4700,28.8,8.1,11.04,11.04,"%",45,2.3,20,4.3
"Jonathan Schoop","2B","BAL","@ LAA",4.71,"Scribner, R 4.50","R",0.304,0.383,0.249,0,0,0,3,4700,27.5,8.9,12.67,12.67,"%",58,2.7,3,0.6
"Carlos Santana","1B","CLE","vs COL",5.28,"Senzatela, R 4.78","B",0.24,0.341,0.196,0,0,0,5,4600,25.6,8.1,10.49,10.49,"%",54,2.3,10,2.2
"Bradley Zimmer","OF","CLE","vs COL",5.28,"Senzatela, R 4.78","L",0.273,0.342,0.176,0,0,0,7,4600,22.6,7.3,7.3,7.3,"%",48,1.6,2,0.4
"Derek Fisher","OF","HOU","@ CWS",5.9,"Gonzalez, R 5.51","L",0.254,0.346,0.194,0,0,0,9,4600,20.3,8.1,5.86,5.86,"%",55,1.3,14,3
"Brett Gardner","OF","NYY","@ TOR",5.15,"Tepesch, R 5.40","L",0.251,0.343,0.192,0,0,0,1,4600,29.8,8.8,13.38,13.38,"%",53,2.9,7,1.5
"Miguel Sano","3B","MIN","@ MIL",4.23,"Woodruff, R 0.00","R",0.272,0.379,0.25,0,0,0,4,4600,26.9,8.9,10.75,10.75,"%",55,2.3,9,2
"Brian Dozier","2B","MIN","@ MIL",4.23,"Woodruff, R 0.00","R",0.249,0.339,0.201,0,0,0,1,4600,25.7,8.7,10.75,10.75,"%",57,2.3,31,6.7
"Adam Duvall","OF","CIN","vs SD",4.74,"Wood, L 6.49","R",0.263,0.353,0.265,0,0,0,4,4600,27.4,8.6,11.57,11.57,"%",54,2.5,14,3
"Willson Contreras","C","CHC","@ SF",3.52,"Bumgarner, L 2.88","R",0.275,0.367,0.246,0,0,0,4,4600,25.3,7.8,8.61,8.61,"%",47,1.9,2,0.4
"Kris Bryant","3B","CHC","@ SF",3.52,"Bumgarner, L 2.88","R",0.281,0.393,0.234,0,0,0,3,4600,25.9,9.1,8.93,8.93,"%",53,1.9,3,0.7
"Miguel Gonzalez","P","CWS","vs HOU",5.9,"McHugh, R 3.24","R",5.51,0,0,5.9,5.2,1.54,NA,4500,30.6,8.4,5.53,5.53,"%",0,1.2,24.4,5.4
"Justin Smoak","1B","TOR","vs NYY",3.85,"Tanaka, R 4.93","B",0.301,0.413,0.294,0,0,0,3,4500,25.4,8.9,8.94,8.94,"%",54,2,2,0.4
"Nick Tepesch","P","TOR","vs NYY",5.15,"Tanaka, R 4.93","R",5.4,0,0,1.7,10.6,4.2,NA,4500,7,1.6,7.04,7.04,"%",0,1.6,2.35,0.5
"Mookie Betts","OF","BOS","@ TB",4.25,"Odorizzi, R 4.47","R",0.262,0.342,0.186,0,0,0,3,4500,30.1,9.3,11.17,11.17,"%",49,2.5,9,2
"Tim Beckham","SS","BAL","@ LAA",4.71,"Scribner, R 4.50","R",0.284,0.344,0.177,0,0,0,7,4500,22,7.2,7.22,7.22,"%",49,1.6,6,1.3
"Michael Conforto","OF","NYM","vs TEX",4.98,"Perez, L 5.38","L",0.296,0.413,0.28,0,0,0,1,4500,30.8,9,12.41,12.41,"%",49,2.8,0,NA
"Jake Lamb","3B","ARI","vs LAD",4.53,"Wood, L 2.39","L",0.268,0.393,0.273,0,0,0,7,4500,23.1,9.6,6.08,6.08,"%",56,1.4,0,NA
"Ryan Zimmerman","1B","WSH","vs MIA",5.13,"Conley, L 5.10","R",0.302,0.383,0.259,0,0,0,4,4500,29.4,8.9,11.23,11.23,"%",49,2.5,48,10.7
"Andrew McCutchen","OF","PIT","@ DET",4.33,"Verlander, R 4.20","R",0.293,0.393,0.233,0,0,0,3,4400,27.7,9.3,10.59,10.59,"%",54,2.4,0,NA
"Gerardo Parra","OF","COL","@ CLE",3.72,"Bauer, R 5.00","L",0.363,0.398,0.181,0,0,0,4,4400,23.3,7.7,8.3,8.3,"%",51,1.9,6,1.4
"Edwin Encarnacion","1B","CLE","vs COL",5.28,"Senzatela, R 4.78","R",0.255,0.369,0.22,0,0,0,4,4400,29.5,8.3,11.8,11.8,"%",47,2.7,4,0.9
"Eduardo Nunez","3B/OF","BOS","@ TB",4.25,"Odorizzi, R 4.47","R",0.325,0.356,0.148,0,0,0,1,4400,24.8,8.8,10.26,10.26,"%",59,2.3,8,1.8
"Jean Segura","SS","SEA","@ OAK",4.62,"Cotton, R 5.48","R",0.312,0.349,0.117,0,0,0,1,4400,25.3,8.6,11.57,11.57,"%",60,2.6,12,2.7
"A.J. Pollock","OF","ARI","vs LAD",4.53,"Wood, L 2.39","R",0.286,0.35,0.184,0,0,0,3,4400,25.9,8.6,9.45,9.45,"%",52,2.1,7,1.6
"Marcell Ozuna","OF","MIA","@ WSH",3.87,"Gonzalez, L 2.66","R",0.302,0.386,0.244,0,0,0,3,4400,27.3,9,9.45,9.45,"%",50,2.1,3,0.7
"Starling Marte","OF","PIT","@ DET",4.33,"Verlander, R 4.20","R",0.248,0.291,0.08,0,0,0,1,4300,25.3,7.8,9.41,9.41,"%",49,2.2,2,0.5
"Josh Donaldson","3B","TOR","vs NYY",3.85,"Tanaka, R 4.93","R",0.247,0.373,0.239,0,0,0,2,4300,24.3,8.2,8.72,8.72,"%",53,2,11,2.6
"Mike Moustakas","3B","KC","@ STL",3.86,"Leake, R 3.34","L",0.271,0.352,0.268,0,0,0,5,4300,24.3,8.4,8.77,8.77,"%",54,2,8,1.9
"Paul DeJong","2B/SS","STL","vs KC",4.64,"Cahill, R 4.13","R",0.285,0.361,0.268,0,0,0,3,4300,24.8,7.9,10.15,10.15,"%",54,2.4,0,NA
"Adam Jones","OF","BAL","@ LAA",4.71,"Scribner, R 4.50","R",0.27,0.327,0.179,0,0,0,1,4300,26.2,7.8,10.95,10.95,"%",51,2.5,0,NA
"Ryan Braun","OF","MIL","vs MIN",5.27,"Colon, R 7.32","R",0.281,0.38,0.254,0,0,0,3,4300,29.2,8.9,12.96,12.96,"%",54,3,6,1.4
"Joey Gallo","1B/3B","TEX","@ NYM",4.52,"Montero, R 5.63","L",0.21,0.368,0.35,0,0,0,5,4300,27,8,9.57,9.57,"%",46,2.2,22,5.1
"Yasiel Puig","OF","LAD","@ ARI",4.48,"Greinke, R 3.08","R",0.261,0.349,0.219,0,0,0,8,4300,22.7,7.7,5.7,5.7,"%",45,1.3,9,2.1
"Howie Kendrick","2B/OF","WSH","vs MIA",5.13,"Conley, L 5.10","R",0.341,0.379,0.126,0,0,0,7,4300,22,7.8,6.46,6.46,"%",50,1.5,17,4
"Ian Happ","2B/OF","CHC","@ SF",3.52,"Bumgarner, L 2.88","B",0.249,0.345,0.245,0,0,0,5,4300,23.4,7.8,6.87,6.87,"%",47,1.6,0,NA
"Carlos Beltran","OF","HOU","@ CWS",5.9,"Gonzalez, R 5.51","B",0.247,0.308,0.169,0,0,0,6,4200,24.1,6.9,10.34,10.34,"%",50,2.5,0,NA
"Didi Gregorius","SS","NYY","@ TOR",5.15,"Tepesch, R 5.40","L",0.313,0.359,0.196,0,0,0,4,4200,26.6,8.2,11.96,11.96,"%",55,2.8,26,6.2
"Billy Hamilton","OF","CIN","vs SD",4.74,"Wood, L 6.49","B",0.246,0.279,0.088,0,0,0,1,4200,25.3,8.6,10.33,10.33,"%",57,2.5,10,2.4
"Manuel Margot","OF","SD","@ CIN",4.26,"Wojciechowski, R 4.15","R",0.27,0.314,0.147,0,0,0,1,4200,25,7.3,9.86,9.86,"%",48,2.3,14,3.3
"Nomar Mazara","OF","TEX","@ NYM",4.52,"Montero, R 5.63","L",0.242,0.324,0.178,0,0,0,3,4200,24.9,7.4,10.21,10.21,"%",50,2.4,15,3.6
"Jay Bruce","OF","NYM","vs TEX",4.98,"Perez, L 5.38","L",0.258,0.359,0.266,0,0,0,4,4200,28.2,8.9,10.86,10.86,"%",51,2.6,0,NA
"David Peralta","OF","ARI","vs LAD",4.53,"Wood, L 2.39","L",0.301,0.356,0.156,0,0,0,1,4200,24.2,7.6,8.61,8.61,"%",49,2.1,2,0.5
"Gary Sanchez","C","NYY","@ TOR",5.15,"Tepesch, R 5.40","R",0.261,0.354,0.22,0,0,0,5,4100,28,8.4,10.76,10.76,"%",49,2.6,19,4.6
"Lorenzo Cain","OF","KC","@ STL",3.86,"Leake, R 3.34","R",0.285,0.345,0.149,0,0,0,2,4100,24.2,8.1,9.51,9.51,"%",55,2.3,20,4.9
"Steven Souza Jr.","OF","TB","vs BOS",4.25,"Porcello, R 4.70","R",0.27,0.383,0.249,0,0,0,5,4100,25.9,9,8.98,8.98,"%",53,2.2,3,0.7
"Logan Morrison","1B","TB","vs BOS",4.25,"Porcello, R 4.70","L",0.251,0.382,0.284,0,0,0,4,4100,24.9,8.4,8.78,8.78,"%",52,2.1,0,NA
"Khris Davis","OF","OAK","vs SEA",4.89,"Gallardo, R 5.35","R",0.236,0.355,0.28,0,0,0,4,4100,28.3,8.8,11.34,11.34,"%",52,2.8,14,3.4
"Yangervis Solarte","2B","SD","@ CIN",4.26,"Wojciechowski, R 4.15","B",0.271,0.345,0.166,0,0,0,4,4100,22.3,7.2,8.34,8.34,"%",52,2,10,2.4
"Adrian Beltre","3B","TEX","@ NYM",4.52,"Montero, R 5.63","R",0.292,0.378,0.224,0,0,0,4,4100,25.5,8.7,11.18,11.18,"%",59,2.7,6,1.5
"Dee Gordon","2B","MIA","@ WSH",3.87,"Gonzalez, L 2.66","L",0.296,0.314,0.066,0,0,0,1,4100,23.4,8.5,8.97,8.97,"%",58,2.2,0,NA
"DJ LeMahieu","2B","COL","@ CLE",3.72,"Bauer, R 5.00","R",0.319,0.354,0.086,0,0,0,2,4000,21.7,7.7,8.07,8.07,"%",56,2,3,0.8
"Kolten Wong","2B","STL","vs KC",4.64,"Cahill, R 4.13","L",0.293,0.353,0.113,0,0,0,7,4000,17.1,6.5,6.26,6.26,"%",58,1.6,14,3.5
"Kyle Seager","3B","SEA","@ OAK",4.62,"Cotton, R 5.48","L",0.257,0.336,0.184,0,0,0,5,4000,23.6,7.3,10.16,10.16,"%",54,2.5,18,4.5
"Robinson Cano","2B","SEA","@ OAK",4.62,"Cotton, R 5.48","L",0.274,0.35,0.2,0,0,0,3,4000,27.3,8.5,10.58,10.58,"%",51,2.6,10,2.5
"Orlando Arcia","SS","MIL","vs MIN",5.27,"Colon, R 7.32","R",0.286,0.331,0.141,0,0,0,6,4000,20.8,6.5,8.12,8.12,"%",51,2,11,2.8
"Nick Williams","OF","PHI","@ ATL",3.96,"Newcomb, L 4.61","L",0.297,0.369,0.246,0,0,0,6,4000,22.9,8.5,6.57,6.57,"%",52,1.6,2,0.5
"Dexter Fowler","OF","STL","vs KC",4.64,"Cahill, R 4.13","B",0.24,0.345,0.222,0,0,0,4,3900,23.9,7.6,8.83,8.83,"%",51,2.3,18,4.6
"Whit Merrifield","2B","KC","@ STL",3.86,"Leake, R 3.34","R",0.29,0.344,0.184,0,0,0,1,3900,23.9,8.5,8.81,8.81,"%",56,2.3,21,5.4
"Mitch Moreland","1B","BOS","@ TB",4.25,"Odorizzi, R 4.47","L",0.242,0.332,0.184,0,0,0,5,3900,21.4,6.9,8.07,8.07,"%",52,2.1,2,0.5
"Matt Joyce","OF","OAK","vs SEA",4.89,"Gallardo, R 5.35","L",0.226,0.331,0.192,0,0,0,1,3900,22.9,6.7,9.68,9.68,"%",51,2.5,19,4.9
"Andrelton Simmons","SS","LAA","vs BAL",4.29,"Gausman, R 5.15","R",0.307,0.358,0.154,0,0,0,3,3900,21.6,8,8.86,8.86,"%",60,2.3,2,0.5
"Keon Broxton","OF","MIL","vs MIN",5.27,"Colon, R 7.32","R",0.22,0.316,0.211,0,0,0,8,3900,21.8,7.2,5.8,5.8,"%",45,1.5,0,NA
"Domingo Santana","OF","MIL","vs MIN",5.27,"Colon, R 7.32","R",0.281,0.372,0.199,0,0,0,1,3900,25.6,8.3,11.02,11.02,"%",56,2.8,0,NA
"Wil Myers","1B","SD","@ CIN",4.26,"Wojciechowski, R 4.15","R",0.238,0.333,0.213,0,0,0,5,3900,22.4,8,7.73,7.73,"%",54,2,16,4.1
"Shin-Soo Choo","OF","TEX","@ NYM",4.52,"Montero, R 5.63","L",0.255,0.344,0.144,0,0,0,1,3900,24.4,8,10.08,10.08,"%",55,2.6,16,4.1
"Chase Utley","1B/2B","LAD","@ ARI",4.48,"Greinke, R 3.08","L",0.24,0.329,0.178,0,0,0,6,3900,18.1,5.2,5.6,5.6,"%",40,1.4,0,NA
"Ender Inciarte","OF","ATL","vs PHI",5.04,"Eickhoff, R 4.56","L",0.296,0.325,0.098,0,0,0,1,3900,22.7,8,9.47,9.47,"%",59,2.4,0,NA
"Wilmer Difo","2B/SS","WSH","vs MIA",5.13,"Conley, L 5.10","R",0.272,0.312,0.103,0,0,0,8,3900,17.7,4.7,5.86,5.86,"%",37,1.5,7,1.8
"Brian Goodwin","OF","WSH","vs MIA",5.13,"Conley, L 5.10","L",0.247,0.34,0.242,0,0,0,1,3900,26.5,7.1,9.94,9.94,"%",42,2.5,11,2.8
"Javier Baez","2B/SS","CHC","@ SF",3.52,"Bumgarner, L 2.88","R",0.272,0.341,0.226,0,0,0,6,3900,21.8,6.8,5.78,5.78,"%",41,1.5,0,NA
"Abraham Almonte","OF","CLE","vs COL",5.28,"Senzatela, R 4.78","B",0.234,0.313,0.156,0,0,0,8,3800,18.2,5,5.2,5.2,"%",35,1.4,10,2.6
"Jason Kipnis","2B","CLE","vs COL",5.28,"Senzatela, R 4.78","L",0.23,0.296,0.163,0,0,0,1,3800,25.4,6.8,9.71,9.71,"%",42,2.6,0,NA
"Jarrod Dyson","OF","SEA","@ OAK",4.62,"Cotton, R 5.48","L",0.248,0.302,0.107,0,0,0,7,3800,18.3,6.7,6.05,6.05,"%",54,1.6,5,1.3
"Yonder Alonso","1B","SEA","@ OAK",4.62,"Cotton, R 5.48","L",0.263,0.382,0.259,0,0,0,2,3800,25.3,7.4,9.59,9.59,"%",47,2.5,0,NA
"Eddie Rosario","OF","MIN","@ MIL",4.23,"Woodruff, R 0.00","L",0.29,0.347,0.195,0,0,0,5,3800,24.5,6.8,8.04,8.04,"%",39,2.1,6,1.6
"Hernan Perez","3B/OF","MIL","vs MIN",5.27,"Colon, R 7.32","R",0.263,0.313,0.177,0,0,0,5,3800,22.8,6.3,8.58,8.58,"%",43,2.3,0,NA
"Cory Spangenberg","3B/OF","SD","@ CIN",4.26,"Wojciechowski, R 4.15","L",0.266,0.314,0.126,0,0,0,2,3800,21,6.3,8.47,8.47,"%",50,2.2,3,0.8
"Ian Kinsler","2B","DET","vs PIT",4.67,"Nova, R 3.66","R",0.247,0.32,0.145,0,0,0,1,3700,23.2,7.6,9.09,9.09,"%",53,2.5,36,9.7
"Josh Bell","1B","PIT","@ DET",4.33,"Verlander, R 4.20","B",0.249,0.341,0.218,0,0,0,4,3700,23,7.2,8.37,8.37,"%",49,2.3,12,3.2
"Jonathan Lucroy","C","COL","@ CLE",3.72,"Bauer, R 5.00","R",0.242,0.287,0.096,0,0,0,6,3700,16.2,5.4,5.3,5.3,"%",49,1.4,9,2.4
"Steve Pearce","OF","TOR","vs NYY",3.85,"Tanaka, R 4.93","R",0.272,0.354,0.202,0,0,0,4,3700,22.8,6.7,7.63,7.63,"%",43,2.1,9,2.4
"Matt Carpenter","1B","STL","vs KC",4.64,"Cahill, R 4.13","L",0.25,0.368,0.2,0,0,0,1,3700,23.1,7.9,10.02,10.02,"%",59,2.7,11,3
"Jose Martinez","1B/OF","STL","vs KC",4.64,"Cahill, R 4.13","R",0.284,0.358,0.182,0,0,0,2,3700,20.8,5.2,8.43,8.43,"%",40,2.3,17,4.6
"Jed Lowrie","2B","OAK","vs SEA",4.89,"Gallardo, R 5.35","B",0.273,0.347,0.166,0,0,0,3,3700,22.5,7.1,8.85,8.85,"%",52,2.4,9,2.4
"Eric Thames","1B/OF","MIL","vs MIN",5.27,"Colon, R 7.32","L",0.246,0.378,0.274,0,0,0,2,3700,27.2,8.5,9.83,9.83,"%",49,2.7,0,NA
"Jose Pirela","OF","SD","@ CIN",4.26,"Wojciechowski, R 4.15","R",0.296,0.368,0.237,0,0,0,3,3700,23.8,8.7,8.09,8.09,"%",55,2.2,3,0.8
"Cesar Hernandez","2B","PHI","@ ATL",3.96,"Newcomb, L 4.61","B",0.294,0.349,0.127,0,0,0,1,3700,21.6,8.4,8.57,8.57,"%",61,2.3,7,1.9
"Maikel Franco","3B","PHI","@ ATL",3.96,"Newcomb, L 4.61","R",0.229,0.298,0.176,0,0,0,4,3700,22.3,6.7,8.44,8.44,"%",48,2.3,0,NA
"Nick Markakis","OF","ATL","vs PHI",5.04,"Eickhoff, R 4.56","L",0.281,0.342,0.113,0,0,0,4,3700,21.3,7,9.05,9.05,"%",56,2.4,10,2.7
"Carlos Gonzalez","OF","COL","@ CLE",3.72,"Bauer, R 5.00","L",0.229,0.288,0.116,0,0,0,5,3600,18.4,5.9,6.55,6.55,"%",50,1.8,8,2.2
