"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,741061150,"HurricaneJason (8/45)",0,227.35,"P Mike Leake P Dallas Keuchel C Russell Martin 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendon SS Trea Turner OF Shane Peterson OF Bryce Harper OF Jay Bruce",NA,"Dallas Keuchel","57.84%",34.25
1,741061755,"HurricaneJason (23/45)",0,227.35,"P Mike Leake P Dallas Keuchel C Russell Martin 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendon SS Trea Turner OF Shane Peterson OF Bryce Harper OF Jay Bruce",NA,"Chris Archer","28.24%",20.9
1,741068494,"HurricaneJason (38/45)",0,227.35,"P Mike Leake P Dallas Keuchel C Russell Martin 1B Ryan Zimmerman 2B Daniel Murphy 3B Anthony Rendon SS Trea Turner OF Shane Peterson OF Bryce Harper OF Jay Bruce",NA,"Francisco Lindor","27.21%",25
4,741250889,"Re2pect84",0,219.35,"P Mike Foltynewicz P Dallas Keuchel C Alex Avila 1B Kendrys Morales 2B Robinson Canó 3B Anthony Rendon SS Aledmys Díaz OF Nelson Cruz OF Aaron Judge OF Bryce Harper",NA,"Aaron Judge","24.57%",11
5,740975893,"csmaniac (36/50)",0,217.95,"P Jordan Zimmermann P Mike Leake C Roberto Pérez 1B Freddie Freeman 2B Daniel Murphy 3B Anthony Rendon SS Trea Turner OF Michael Brantley OF Bryce Harper OF Carlos Santana",NA,"José Ramírez","21.87%",7
6,741192171,"magic_breath_strips",0,206.1,"P Josh Tomlin P Dallas Keuchel C Salvador Pérez 1B Freddie Freeman 2B Ian Kinsler 3B Anthony Rendon SS Francisco Lindor OF José Bautista OF Adam Jones OF Christian Yelich",NA,"Freddie Freeman","21.03%",16
7,740883229,"mwerner31 (1/4)",0,205.15,"P Chris Archer P Dallas Keuchel C René Rivera 1B Justin Bour 2B Neil Walker 3B Miguel Sanó SS Francisco Lindor OF Max Kepler OF Michael Conforto OF Jay Bruce",NA,"Mike Leake","19.23%",16.1
7,740883244,"mwerner31 (2/4)",0,205.15,"P Chris Archer P Dallas Keuchel C René Rivera 1B Justin Bour 2B Neil Walker 3B Miguel Sanó SS Francisco Lindor OF Max Kepler OF Michael Conforto OF Jay Bruce",NA,"Mike Moustakas","17.71%",3
7,740893211,"mwerner31 (3/4)",0,205.15,"P Chris Archer P Dallas Keuchel C René Rivera 1B Justin Bour 2B Neil Walker 3B Miguel Sanó SS Francisco Lindor OF Max Kepler OF Michael Conforto OF Jay Bruce",NA,"Jedd Gyorko","16.55%",8
7,740893224,"mwerner31 (4/4)",0,205.15,"P Chris Archer P Dallas Keuchel C René Rivera 1B Justin Bour 2B Neil Walker 3B Miguel Sanó SS Francisco Lindor OF Max Kepler OF Michael Conforto OF Jay Bruce",NA,"Michael Brantley","16.01%",21
11,741066220,"cjkalt (4/5)",0,204.35,"P Mike Foltynewicz P Dallas Keuchel C Welington Castillo 1B Justin Bour 2B Dee Gordon 3B Miguel Sanó SS Francisco Lindor OF Giancarlo Stanton OF Marcell Ozuna OF Christian Yelich",NA,"Carlos Santana","15.65%",9
12,740958523,"BigHoj (5/9)",0,198.55,"P Miguel González P Jordan Montgomery C Matt Wieters 1B Eric Thames 2B Robinson Canó 3B Anthony Rendon SS Trea Turner OF Michael Brantley OF Michael A. Taylor OF Bryce Harper",NA,"Salvador Pérez","15.04%",19
13,740817943,"dramsfan61 (1/4)",0,195.35,"P Mike Leake P Dallas Keuchel C Brian McCann 1B Kendrys Morales 2B Jed Lowrie 3B Anthony Rendon SS Aledmys Díaz OF Billy Hamilton OF George Springer OF Bryce Harper",NA,"Nelson Cruz","14.81%",21
13,740817952,"dramsfan61 (2/4)",0,195.35,"P Mike Leake P Dallas Keuchel C Brian McCann 1B Kendrys Morales 2B Jed Lowrie 3B Anthony Rendon SS Aledmys Díaz OF Billy Hamilton OF George Springer OF Bryce Harper",NA,"Noah Syndergaard","13.95%",-7.2
13,740819634,"dramsfan61 (3/4)",0,195.35,"P Mike Leake P Dallas Keuchel C Brian McCann 1B Kendrys Morales 2B Jed Lowrie 3B Anthony Rendon SS Aledmys Díaz OF Billy Hamilton OF George Springer OF Bryce Harper",NA,"Jett Bandy","13.85%",0
13,740819642,"dramsfan61 (4/4)",0,195.35,"P Mike Leake P Dallas Keuchel C Brian McCann 1B Kendrys Morales 2B Jed Lowrie 3B Anthony Rendon SS Aledmys Díaz OF Billy Hamilton OF George Springer OF Bryce Harper",NA,"Eric Thames","13.72%",3
17,741228052,"pthompson79 (1/2)",0,193.3,"P Jordan Montgomery P Dallas Keuchel C Matt Wieters 1B Joey Votto 2B Jedd Gyorko 3B Miguel Sanó SS Didi Gregorius OF Aaron Judge OF George Springer OF Bryce Harper",NA,"Matt Kemp","13.59%",5
18,741108225,"johnnymack409",0,192.35,"P Mike Foltynewicz P Dallas Keuchel C Matt Wieters 1B Matt Holliday 2B José Altuve 3B José Reyes SS J.J. Hardy OF Nelson Cruz OF Adam Jones OF Bryce Harper",NA,"Brian McCann","12.72%",14
19,740885809,"jackmac",0,190.35,"P Mike Leake P Dallas Keuchel C Derek Norris 1B José Abreu 2B Whit Merrifield 3B Anthony Rendon SS Trea Turner OF Brett Gardner OF Ryan Braun OF Bryce Harper",NA,"Ryan Braun","12.27%",2
20,740930588,"penguinomics (2/6)",0,188.3,"P Jordan Montgomery P Dallas Keuchel C Matt Wieters 1B Freddie Freeman 2B José Ramírez 3B Chase Headley SS Francisco Lindor OF Aaron Judge OF Ender Inciarte OF Matt Holliday",NA,"Aaron Sanchez","12.08%",3.65
21,741107223,"ply_mkr3",0,188.15,"P Chris Archer P Dallas Keuchel C Alex Avila 1B Kendrys Morales 2B Robinson Canó 3B Anthony Rendon SS Zack Cozart OF Billy Hamilton OF Aaron Judge OF Whit Merrifield",NA,"Hernán Pérez","11.92%",2
22,741208770,"Jkataliaf44",0,186,"P Chris Archer P Mike Leake C Matt Wieters 1B Kendrys Morales 2B Starlin Castro 3B Miguel Sanó SS Didi Gregorius OF Justin Upton OF Ender Inciarte OF Christian Yelich",NA,"Miguel Sanó","11.76%",28
23,740895992,"habendschoen",0,184.35,"P Mike Leake P Dallas Keuchel C Welington Castillo 1B Joey Votto 2B Starlin Castro 3B Anthony Rendon SS Zack Cozart OF Corey Dickerson OF Ryan Braun OF Bryce Harper",NA,"Manny Machado","11.69%",10
