"Place_lo","Place_hi","Payout"
"1","1","500"
"2","2","300"
"3","3","200"
"4","4","150"
"5","5","100"
"6","6","80"
"7","8","60"
"9","10","50"
"11","15","40"
"16","20","30"
"21","30","20"
"31","40","15"
"41","50","10"
"51","100","8"
"101","150","6"
"151","200","5"
"201","700","4"
"701","1200","3"
"1201","1800","2"
