Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,11056,Antonio Brown,WR,1,PIT,NE,0,0,0,2,0,8,103,1,27.50
2,13291,Julio Jones,WR,1,ATL,PHI,0,0,0,1,0,7,99,1,23
3,7242,Drew Brees,QB,1,NO,ARI,314,2,1,3,0,0,0,0,22.86
4,732,Matt Ryan,QB,1,ATL,PHI,308,2,1,5,0,0,0,0,22.82
5,16389,Odell Beckham Jr,WR,1,NYG,DAL,0,0,0,2,0,7,91,1,22.30
6,11197,Demaryius Thomas,WR,1,DEN,BAL,0,0,0,0,0,7,87,1,21.70
7,13227,Randall Cobb,WR,1,GB,CHI,0,0,0,6,0,6,85,1,21.10
8,14536,Russell Wilson,QB,1,SEA,LA,223,2,0,39,0,0,0,0,20.82
9,11270,Dez Bryant,WR,1,DAL,NYG,0,0,0,0,0,6,87,1,20.70
10,15138,Eddie Lacy,RB,1,GB,CHI,0,0,0,89,1,3,27,0,20.60
11,6029,Calvin Johnson,WR,1,DET,SD,0,0,0,0,0,6,84,1,20.40
12,12845,AJ Green,WR,1,CIN,OAK,0,0,0,2,0,6,82,1,20.40
13,13799,Ryan Tannehill,QB,1,MIA,WAS,281,2,1,16,0,0,0,0,19.84
14,2593,Aaron Rodgers,QB,1,GB,CHI,280,2,1,16,0,0,0,0,19.80
15,10974,Rob Gronkowski,TE,1,NE,PIT,0,0,0,0,0,6,77,1,19.70
16,14008,Andrew Luck,QB,1,IND,BUF,273,2,1,16,0,0,0,0,19.52
17,3807,Ben Roethlisberger,QB,1,PIT,NE,297,2,1,5,0,0,0,0,19.38
18,7328,Peyton Manning,QB,1,DEN,BAL,298,2,1,0,0,0,0,0,18.92
19,7969,Jamaal Charles,RB,1,KC,HOU,0,0,0,73,1,3,26,0,18.90
20,13124,DeMarco Murray,RB,1,PHI,ATL,0,0,0,76,1,3,23,0,18.90
21,8244,Philip Rivers,QB,1,SD,DET,286,2,1,4,0,0,0,0,18.84
22,4932,Eli Manning,QB,1,NYG,DAL,287,2,1,3,0,0,0,0,18.78
23,8972,Jay Cutler,QB,1,CHI,GB,262,2,1,13,0,0,0,0,18.78
24,9038,Matthew Stafford,QB,1,DET,SD,277,2,1,7,0,0,0,0,18.78
25,11488,Jimmy Graham,TE,1,SEA,LA,0,0,0,0,0,6,67,1,18.70
