Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,13291,Julio Jones,WR,17,ATL,NO,0,0,0,0,0,8,106,1,27.60
2,11056,Antonio Brown,WR,17,PIT,CLE,0,0,0,1,0,8,103,1,27.40
3,16389,Odell Beckham Jr,WR,17,NYG,PHI,0,0,0,0,0,7,100,1,26
4,16524,Devonta Freeman,RB,17,ATL,NO,0,0,0,83,1,5,41,0,23.40
5,4314,Tom Brady,QB,17,NE,MIA,293,3,1,4,0,0,0,0,23.12
6,4932,Eli Manning,QB,17,NYG,PHI,288,3,1,2,0,0,0,0,22.72
7,3807,Ben Roethlisberger,QB,17,PIT,CLE,302,2,1,5,0,0,0,0,22.58
8,14986,DeAndre Hopkins,WR,17,HOU,JAX,0,0,0,0,0,7,94,1,22.40
9,732,Matt Ryan,QB,17,ATL,NO,302,2,1,3,0,0,0,0,22.38
10,13320,Cam Newton,QB,17,CAR,TB,239,2,1,40,0,0,0,0,20.56
11,14536,Russell Wilson,QB,17,SEA,ARI,245,2,1,36,0,0,0,0,20.40
12,11667,Brandon Marshall,WR,17,NYJ,BUF,0,0,0,0,0,6,80,1,20
13,7580,DeAngelo Williams,RB,17,PIT,CLE,0,0,0,84,1,3,24,0,19.80
14,16245,Blake Bortles,QB,17,JAX,HOU,264,2,1,20,0,0,0,0,19.56
15,16568,Brandin Cooks,WR,17,NO,ATL,0,0,0,2,0,6,73,1,19.50
16,12845,AJ Green,WR,17,CIN,BAL,0,0,0,0,0,6,74,1,19.40
17,11197,Demaryius Thomas,WR,17,DEN,SD,0,0,0,0,0,6,73,1,19.30
18,7242,Drew Brees,QB,17,NO,ATL,299,2,1,2,0,0,0,0,19.16
19,16020,Jarvis Landry,WR,17,MIA,NE,0,0,0,3,0,6,68,1,19.10
20,12722,Kamar Aiken,WR,17,BAL,CIN,0,0,0,0,0,6,71,1,19.10
21,2593,Aaron Rodgers,QB,17,GB,MIN,258,2,1,17,0,0,0,0,19.02
22,8283,Ryan Fitzpatrick,QB,17,NYJ,BUF,253,2,1,18,0,0,0,0,18.92
23,5571,Larry Fitzgerald,WR,17,ARI,SEA,0,0,0,0,0,6,69,1,18.90
24,16847,David Johnson,RB,17,ARI,SEA,0,0,0,68,1,3,30,0,18.80
25,9038,Matthew Stafford,QB,17,DET,CHI,275,2,1,7,0,0,0,0,18.70
26,2428,Carson Palmer,QB,17,ARI,SEA,284,2,1,3,0,0,0,0,18.66
27,12831,Tyrod Taylor,QB,17,BUF,NYJ,210,2,1,32,0,0,0,0,18.60
28,16263,Allen Robinson,WR,17,JAX,HOU,0,0,0,0,0,5,75,1,18.50
29,11527,Sam Bradford,QB,17,PHI,NYG,275,2,1,4,0,0,0,0,18.40
30,6029,Calvin Johnson,WR,17,DET,CHI,0,0,0,0,0,5,74,1,18.40
